Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G96-G46	G96	G46	0.3027125415446013	0.3027125415446013	enet	2	2
G96-G36	G96	G36	0.23819852831240393	0.23819852831240393	enet	2	2
G84-G36	G84	G36	-0.2294188089591649	0.2294188089591649	enet	2	2
G8-G52	G8	G52	0.22430708018172218	0.22430708018172218	enet	2	2
G99-G36	G99	G36	0.21209991739525705	0.21209991739525705	enet	2	2
G22-G26	G22	G26	-0.20206480991130335	0.20206480991130335	enet	2	2
G16-G36	G16	G36	-0.18569839921828576	0.18569839921828576	enet	2	2
G4-G36	G4	G36	0.1854272891418096	0.1854272891418096	enet	2	2
G27-G37	G27	G37	-0.18040838944824147	0.18040838944824147	enet	2	2
G40-G4	G40	G4	0.17851573139500426	0.17851573139500426	enet	2	2
G12-G76	G12	G76	-0.17836449250499734	0.17836449250499734	enet	2	2
G75-G37	G75	G37	-0.17665196456666282	0.17665196456666282	enet	2	2
G45-G37	G45	G37	-0.17555431464673277	0.17555431464673277	enet	2	2
G45-G29	G45	G29	0.17107353680540135	0.17107353680540135	enet	2	2
G75-G72	G75	G72	0.17022653917150327	0.17022653917150327	enet	2	2
G35-G89	G35	G89	0.16919679907728746	0.16919679907728746	enet	2	2
G31-G93	G31	G93	-0.16881044508111165	0.16881044508111165	enet	2	2
G55-G37	G55	G37	-0.16476204199183983	0.16476204199183983	enet	2	2
G10-G51	G10	G51	-0.16408626025995873	0.16408626025995873	enet	2	2
G34-G74	G34	G74	0.16364221354159295	0.16364221354159295	enet	2	2
G88-G36	G88	G36	0.16312732249510437	0.16312732249510437	enet	2	2
G94-G95	G94	G95	0.1599412825157283	0.1599412825157283	enet	2	2
G55-G26	G55	G26	0.15854823746048216	0.15854823746048216	enet	2	2
G94-G36	G94	G36	0.1572983342627357	0.1572983342627357	enet	2	2
G3-G76	G3	G76	-0.15647661417669578	0.15647661417669578	enet	2	2
G75-G98	G75	G98	-0.15500232434966033	0.15500232434966033	enet	2	2
G88-G76	G88	G76	0.15232317735612416	0.15232317735612416	enet	2	2
G92-G26	G92	G26	0.15171979182867495	0.15171979182867495	enet	2	2
G68-G72	G68	G72	0.14887480749760817	0.14887480749760817	enet	2	2
