Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G21-G98	G21	G98	enet	2	-0.47695591019999245	0.47695591019999245	1.0	0.07067127624484622	0.07067127624484622	2.0	-0.47695591019999245	0.47695591019999245	1.0
G46-G57	G46	G57	enet	2	-0.32930395839348797	0.32930395839348797	1.0	-0.058821875479435556	0.058821875479435556	2.0	-0.32930395839348797	0.32930395839348797	1.0
G21-G99	G21	G99	enet	2	-0.3242206462854653	0.3242206462854653	1.0				-0.3242206462854653	0.3242206462854653	1.0
G21-G26	G21	G26	enet	2	-0.3063172041457818	0.3063172041457818	1.0				-0.3063172041457818	0.3063172041457818	1.0
G49-G83	G49	G83	enet	2	-0.29318539452449194	0.29318539452449194	1.0				-0.29318539452449194	0.29318539452449194	1.0
G37-G72	G37	G72	enet	2	-0.29133513288455015	0.29133513288455015	1.0	-0.09920092766609045	0.09920092766609045	2.0	-0.29133513288455015	0.29133513288455015	1.0
G21-G62	G21	G62	enet	2	-0.2869680641510383	0.2869680641510383	1.0				-0.2869680641510383	0.2869680641510383	1.0
G59-G36	G59	G36	enet	2	0.28687198098985917	0.28687198098985917	1.0	0.12277912522411377	0.12277912522411377	2.0	0.28687198098985917	0.28687198098985917	1.0
G41-G51	G41	G51	enet	2	-0.2841109966986096	0.2841109966986096	1.0				-0.2841109966986096	0.2841109966986096	1.0
G10-G43	G10	G43	enet	2	0.26270970752883227	0.26270970752883227	1.0	-0.032681060762410855	0.032681060762410855	2.0	0.26270970752883227	0.26270970752883227	1.0
G46-G47	G46	G47	enet	2	0.26101898645158095	0.26101898645158095	1.0	0.0014343896937589833	0.0014343896937589833	2.0	0.26101898645158095	0.26101898645158095	1.0
G46-G52	G46	G52	enet	2	0.25264714580374315	0.25264714580374315	1.0	0.03305087541051986	0.03305087541051986	2.0	0.25264714580374315	0.25264714580374315	1.0
G24-G46	G24	G46	enet	2	-0.25019982669226243	0.25019982669226243	1.0	0.06926493169547408	0.06926493169547408	2.0	-0.25019982669226243	0.25019982669226243	1.0
G51-G43	G51	G43	enet	2	0.24628659292893568	0.24628659292893568	1.0	0.01543288051607225	0.01543288051607225	2.0	0.24628659292893568	0.24628659292893568	1.0
G37-G29	G37	G29	enet	2	-0.24086166089948552	0.24086166089948552	1.0	-0.23635575964346522	0.23635575964346522	2.0	-0.24086166089948552	0.24086166089948552	1.0
G90-G100	G90	G100	enet	2	0.23952108551545373	0.23952108551545373	1.0				0.23952108551545373	0.23952108551545373	1.0
G23-G24	G23	G24	enet	2	0.23871597381129997	0.23871597381129997	1.0				0.23871597381129997	0.23871597381129997	1.0
G91-G43	G91	G43	enet	2	0.23811997794139853	0.23811997794139853	1.0	0.08438345547627167	0.08438345547627167	2.0	0.23811997794139853	0.23811997794139853	1.0
G46-G53	G46	G53	enet	2	0.2363677114724319	0.2363677114724319	1.0	0.07988153905880427	0.07988153905880427	2.0	0.2363677114724319	0.2363677114724319	1.0
G46-G37	G46	G37	enet	2	0.23604324821037265	0.23604324821037265	1.0	0.08704276246335892	0.08704276246335892	2.0	0.23604324821037265	0.23604324821037265	1.0
G68-G36	G68	G36	enet	2	-0.23430399599960802	0.23430399599960802	1.0	0.011024475085193818	0.011024475085193818	2.0	-0.23430399599960802	0.23430399599960802	1.0
G44-G62	G44	G62	enet	2	0.22480937544437665	0.22480937544437665	1.0	0.001492042251874269	0.001492042251874269	2.0	0.22480937544437665	0.22480937544437665	1.0
G46-G56	G46	G56	enet	2	-0.22387743989655143	0.22387743989655143	1.0				-0.22387743989655143	0.22387743989655143	1.0
G98-G99	G98	G99	enet	2	0.22275165633441685	0.22275165633441685	1.0	0.015941280205376593	0.015941280205376593	2.0	0.22275165633441685	0.22275165633441685	1.0
G88-G71	G88	G71	enet	2	-0.22199959892886648	0.22199959892886648	1.0				-0.22199959892886648	0.22199959892886648	1.0
G50-G88	G50	G88	enet	2	0.22156012405672937	0.22156012405672937	1.0				0.22156012405672937	0.22156012405672937	1.0
G37-G71	G37	G71	enet	2	-0.22060125117003582	0.22060125117003582	1.0	-0.04924796924230771	0.04924796924230771	2.0	-0.22060125117003582	0.22060125117003582	1.0
G25-G73	G25	G73	enet	2	0.21948164449406707	0.21948164449406707	1.0				0.21948164449406707	0.21948164449406707	1.0
G10-G36	G10	G36	enet	2	0.2149017282431544	0.2149017282431544	1.0				0.2149017282431544	0.2149017282431544	1.0
G81-G98	G81	G98	enet	2	0.21382604538831695	0.21382604538831695	1.0				0.21382604538831695	0.21382604538831695	1.0
G66-G46	G66	G46	enet	2	0.2110553586736531	0.2110553586736531	1.0	-0.11534711112253491	0.11534711112253491	2.0	0.2110553586736531	0.2110553586736531	1.0
G41-G46	G41	G46	enet	2	-0.20736176767121062	0.20736176767121062	1.0				-0.20736176767121062	0.20736176767121062	1.0
G5-G36	G5	G36	enet	2	0.20436760812249744	0.20436760812249744	1.0				0.20436760812249744	0.20436760812249744	1.0
G10-G37	G10	G37	enet	2	0.20378991911102756	0.20378991911102756	1.0	0.10794785830241906	0.10794785830241906	2.0	0.20378991911102756	0.20378991911102756	1.0
G31-G83	G31	G83	enet	2	-0.20055244855047966	0.20055244855047966	1.0	0.04384124367287926	0.04384124367287926	2.0	-0.20055244855047966	0.20055244855047966	1.0
G88-G36	G88	G36	enet	2	-0.19964898975181483	0.19964898975181483	1.0				-0.19964898975181483	0.19964898975181483	1.0
G72-G76	G72	G76	enet	2	-0.19780611202227297	0.19780611202227297	1.0	-0.0676963886344228	0.0676963886344228	2.0	-0.19780611202227297	0.19780611202227297	1.0
G4-G36	G4	G36	enet	2	-0.19606223467404546	0.19606223467404546	1.0				-0.19606223467404546	0.19606223467404546	1.0
G99-G81	G99	G81	enet	2	0.19568656368109946	0.19568656368109946	1.0	0.013656827509982846	0.013656827509982846	2.0	0.19568656368109946	0.19568656368109946	1.0
G43-G44	G43	G44	enet	2	0.19397041258113537	0.19397041258113537	1.0	0.08264254489186448	0.08264254489186448	2.0	0.19397041258113537	0.19397041258113537	1.0
G73-G89	G73	G89	enet	2	0.1929918139200093	0.1929918139200093	1.0				0.1929918139200093	0.1929918139200093	1.0
G42-G36	G42	G36	enet	2	0.19292824042671028	0.19292824042671028	1.0				0.19292824042671028	0.19292824042671028	1.0
G40-G93	G40	G93	enet	2	0.1871606802853213	0.1871606802853213	1.0	-0.06400993212501152	0.06400993212501152	2.0	0.1871606802853213	0.1871606802853213	1.0
G43-G91	G43	G91	enet	2	0.18671476870382717	0.18671476870382717	1.0				0.18671476870382717	0.18671476870382717	1.0
G43-G10	G43	G10	enet	2	0.1865874124152814	0.1865874124152814	1.0	0.05755348138766395	0.05755348138766395	2.0	0.1865874124152814	0.1865874124152814	1.0
G57-G49	G57	G49	enet	2	-0.18532051139956982	0.18532051139956982	1.0				-0.18532051139956982	0.18532051139956982	1.0
G26-G34	G26	G34	enet	2	-0.18514312803691144	0.18514312803691144	1.0	-0.07085755868540802	0.07085755868540802	2.0	-0.18514312803691144	0.18514312803691144	1.0
G77-G46	G77	G46	enet	2	0.18418124973681815	0.18418124973681815	1.0	0.08226931639990202	0.08226931639990202	2.0	0.18418124973681815	0.18418124973681815	1.0
G42-G76	G42	G76	enet	2	0.1817187954878602	0.1817187954878602	1.0				0.1817187954878602	0.1817187954878602	1.0
G29-G72	G29	G72	enet	2	0.18152609767506403	0.18152609767506403	1.0				0.18152609767506403	0.18152609767506403	1.0
G46-G18	G46	G18	enet	2	0.18143642985274708	0.18143642985274708	1.0	0.1793386656225848	0.1793386656225848	2.0	0.18143642985274708	0.18143642985274708	1.0
G58-G95	G58	G95	enet	2	0.1811406220632328	0.1811406220632328	1.0				0.1811406220632328	0.1811406220632328	1.0
G90-G83	G90	G83	enet	2	0.17885576063877387	0.17885576063877387	1.0	0.07166962168863056	0.07166962168863056	2.0	0.17885576063877387	0.17885576063877387	1.0
G93-G95	G93	G95	enet	2	0.17828756554884453	0.17828756554884453	1.0	0.07204106146727476	0.07204106146727476	2.0	0.17828756554884453	0.17828756554884453	1.0
G50-G46	G50	G46	enet	2	-0.17825362345600246	0.17825362345600246	1.0				-0.17825362345600246	0.17825362345600246	1.0
G60-G18	G60	G18	enet	2	0.17438423870653916	0.17438423870653916	1.0				0.17438423870653916	0.17438423870653916	1.0
G96-G43	G96	G43	enet	2	-0.17428273696852684	0.17428273696852684	1.0	0.15835152957351373	0.15835152957351373	2.0	-0.17428273696852684	0.17428273696852684	1.0
G37-G73	G37	G73	enet	2	-0.17295956101854523	0.17295956101854523	1.0	-0.07840209943022247	0.07840209943022247	2.0	-0.17295956101854523	0.17295956101854523	1.0
G83-G17	G83	G17	enet	2	0.1722129861404951	0.1722129861404951	1.0	0.09671355448880854	0.09671355448880854	2.0	0.1722129861404951	0.1722129861404951	1.0
G37-G47	G37	G47	enet	2	0.17154936007001334	0.17154936007001334	1.0	0.0747311923689446	0.0747311923689446	2.0	0.17154936007001334	0.17154936007001334	1.0
G34-G27	G34	G27	enet	2	-0.17026514858033223	0.17026514858033223	1.0				-0.17026514858033223	0.17026514858033223	1.0
G50-G36	G50	G36	enet	2	-0.1689826742247612	0.1689826742247612	1.0				-0.1689826742247612	0.1689826742247612	1.0
G90-G91	G90	G91	enet	2	-0.16890910631665565	0.16890910631665565	1.0				-0.16890910631665565	0.16890910631665565	1.0
G85-G63	G85	G63	enet	2	0.16873628913617789	0.16873628913617789	1.0				0.16873628913617789	0.16873628913617789	1.0
G7-G36	G7	G36	enet	2	0.16699434137384236	0.16699434137384236	1.0	0.05917306562590984	0.05917306562590984	2.0	0.16699434137384236	0.16699434137384236	1.0
G25-G100	G25	G100	enet	2	-0.16692138886367844	0.16692138886367844	1.0				-0.16692138886367844	0.16692138886367844	1.0
G60-G4	G60	G4	enet	2	0.16676476673464663	0.16676476673464663	1.0				0.16676476673464663	0.16676476673464663	1.0
G37-G69	G37	G69	enet	2	0.16575764994495562	0.16575764994495562	1.0	0.1631853654853606	0.1631853654853606	2.0	0.16575764994495562	0.16575764994495562	1.0
G94-G71	G94	G71	enet	2	0.1651889567932078	0.1651889567932078	1.0				0.1651889567932078	0.1651889567932078	1.0
G72-G60	G72	G60	enet	2	0.16508276864700516	0.16508276864700516	1.0				0.16508276864700516	0.16508276864700516	1.0
G37-G74	G37	G74	enet	2	-0.16488842135929394	0.16488842135929394	1.0	-0.2974903554393404	0.2974903554393404	2.0	-0.2974903554393404	0.2974903554393404	2.0
G26-G83	G26	G83	enet	2	0.16439725981088082	0.16439725981088082	1.0				0.16439725981088082	0.16439725981088082	1.0
G29-G77	G29	G77	enet	2	0.1639101407099305	0.1639101407099305	1.0				0.1639101407099305	0.1639101407099305	1.0
G10-G26	G10	G26	enet	2	0.16375384323657524	0.16375384323657524	1.0				0.16375384323657524	0.16375384323657524	1.0
G69-G24	G69	G24	enet	2	-0.16310875873600883	0.16310875873600883	1.0				-0.16310875873600883	0.16310875873600883	1.0
G16-G100	G16	G100	enet	2	0.16260810363450678	0.16260810363450678	1.0				0.16260810363450678	0.16260810363450678	1.0
G79-G75	G79	G75	enet	2	-0.16186033123773771	0.16186033123773771	1.0	-0.08631762875356326	0.08631762875356326	2.0	-0.16186033123773771	0.16186033123773771	1.0
G37-G48	G37	G48	enet	2	0.16179583177113885	0.16179583177113885	1.0	0.10463736290965715	0.10463736290965715	2.0	0.16179583177113885	0.16179583177113885	1.0
G23-G27	G23	G27	enet	2	0.1612658123004986	0.1612658123004986	1.0				0.1612658123004986	0.1612658123004986	1.0
G46-G48	G46	G48	enet	2	0.16105443745980536	0.16105443745980536	1.0	0.006782291436929478	0.006782291436929478	2.0	0.16105443745980536	0.16105443745980536	1.0
G21-G60	G21	G60	enet	2	-0.16006221580489868	0.16006221580489868	1.0				-0.16006221580489868	0.16006221580489868	1.0
G45-G52	G45	G52	enet	2	-0.1589613809060837	0.1589613809060837	1.0	-0.09486390691788635	0.09486390691788635	2.0	-0.1589613809060837	0.1589613809060837	1.0
G95-G63	G95	G63	enet	2	0.15888840330196713	0.15888840330196713	1.0				0.15888840330196713	0.15888840330196713	1.0
G49-G16	G49	G16	enet	2	0.15852681197979054	0.15852681197979054	1.0				0.15852681197979054	0.15852681197979054	1.0
G39-G62	G39	G62	enet	2	0.15847724520704748	0.15847724520704748	1.0				0.15847724520704748	0.15847724520704748	1.0
G54-G83	G54	G83	enet	2	-0.1573246281264082	0.1573246281264082	1.0				-0.1573246281264082	0.1573246281264082	1.0
G71-G76	G71	G76	enet	2	-0.15727087229754383	0.15727087229754383	1.0				-0.15727087229754383	0.15727087229754383	1.0
G63-G79	G63	G79	enet	2	-0.15619883064041779	0.15619883064041779	1.0	-0.09522149296567789	0.09522149296567789	2.0	-0.15619883064041779	0.15619883064041779	1.0
G36-G37	G36	G37	enet	2	0.15571205705448343	0.15571205705448343	1.0	0.06504954978125245	0.06504954978125245	2.0	0.15571205705448343	0.15571205705448343	1.0
G41-G76	G41	G76	enet	2	-0.1555936391250355	0.1555936391250355	1.0				-0.1555936391250355	0.1555936391250355	1.0
G55-G46	G55	G46	enet	2	-0.15530760903459143	0.15530760903459143	1.0				-0.15530760903459143	0.15530760903459143	1.0
G75-G1	G75	G1	enet	2	0.15492073188415706	0.15492073188415706	1.0				0.15492073188415706	0.15492073188415706	1.0
G31-G43	G31	G43	enet	2	-0.15360482331257133	0.15360482331257133	1.0				-0.15360482331257133	0.15360482331257133	1.0
