Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G46-G47	G46	G47	enet	2	0.3859300760709106	0.3859300760709106	1.0				0.3859300760709106	0.3859300760709106	1.0
G46-G57	G46	G57	enet	2	-0.36184089268952463	0.36184089268952463	1.0	-0.03865628007128284	0.03865628007128284	2.0	-0.36184089268952463	0.36184089268952463	1.0
G41-G51	G41	G51	enet	2	-0.3409850445541476	0.3409850445541476	1.0				-0.3409850445541476	0.3409850445541476	1.0
G37-G29	G37	G29	enet	2	-0.3385012080270821	0.3385012080270821	1.0	-0.21766943045113146	0.21766943045113146	2.0	-0.3385012080270821	0.3385012080270821	1.0
G41-G76	G41	G76	enet	2	-0.3379459288860995	0.3379459288860995	1.0				-0.3379459288860995	0.3379459288860995	1.0
G21-G98	G21	G98	enet	2	-0.3143635353910454	0.3143635353910454	1.0				-0.3143635353910454	0.3143635353910454	1.0
G21-G99	G21	G99	enet	2	-0.3113155395482381	0.3113155395482381	1.0	-0.0005157178728258329	0.0005157178728258329	2.0	-0.3113155395482381	0.3113155395482381	1.0
G21-G62	G21	G62	enet	2	-0.3065862728341476	0.3065862728341476	1.0				-0.3065862728341476	0.3065862728341476	1.0
G43-G91	G43	G91	enet	2	0.3021133803030916	0.3021133803030916	1.0				0.3021133803030916	0.3021133803030916	1.0
G43-G10	G43	G10	enet	2	0.29109526666247815	0.29109526666247815	1.0				0.29109526666247815	0.29109526666247815	1.0
G57-G49	G57	G49	enet	2	-0.2820821293777886	0.2820821293777886	1.0				-0.2820821293777886	0.2820821293777886	1.0
G37-G72	G37	G72	enet	2	-0.28196739157501394	0.28196739157501394	1.0	-0.15866976812611933	0.15866976812611933	2.0	-0.28196739157501394	0.28196739157501394	1.0
G81-G98	G81	G98	enet	2	0.2606591591760015	0.2606591591760015	1.0				0.2606591591760015	0.2606591591760015	1.0
G96-G83	G96	G83	enet	2	0.25750128281487233	0.25750128281487233	1.0				0.25750128281487233	0.25750128281487233	1.0
G95-G94	G95	G94	enet	2	0.2570216388452501	0.2570216388452501	1.0				0.2570216388452501	0.2570216388452501	1.0
G90-G100	G90	G100	enet	2	0.2566834166622869	0.2566834166622869	1.0				0.2566834166622869	0.2566834166622869	1.0
G16-G36	G16	G36	enet	2	-0.25149648143515957	0.25149648143515957	1.0				-0.25149648143515957	0.25149648143515957	1.0
G25-G73	G25	G73	enet	2	0.24999848166211086	0.24999848166211086	1.0				0.24999848166211086	0.24999848166211086	1.0
G21-G26	G21	G26	enet	2	-0.2453961274257285	0.2453961274257285	1.0	0.017535885774441	0.017535885774441	2.0	-0.2453961274257285	0.2453961274257285	1.0
G31-G93	G31	G93	enet	2	-0.23804956985836584	0.23804956985836584	1.0				-0.23804956985836584	0.23804956985836584	1.0
G73-G89	G73	G89	enet	2	0.2366751903230912	0.2366751903230912	1.0				0.2366751903230912	0.2366751903230912	1.0
G46-G22	G46	G22	enet	2	-0.23665271806884122	0.23665271806884122	1.0	-0.09283974655195187	0.09283974655195187	2.0	-0.23665271806884122	0.23665271806884122	1.0
G43-G44	G43	G44	enet	2	0.23614975030317345	0.23614975030317345	1.0	0.0939112534280549	0.0939112534280549	2.0	0.23614975030317345	0.23614975030317345	1.0
G41-G46	G41	G46	enet	2	-0.2270768226300744	0.2270768226300744	1.0				-0.2270768226300744	0.2270768226300744	1.0
G95-G28	G95	G28	enet	2	-0.2250391181092167	0.2250391181092167	1.0	-0.022898048740644106	0.022898048740644106	2.0	-0.2250391181092167	0.2250391181092167	1.0
G46-G56	G46	G56	enet	2	-0.22140827290947993	0.22140827290947993	1.0	-0.0008769045059442165	0.0008769045059442165	2.0	-0.22140827290947993	0.22140827290947993	1.0
G56-G36	G56	G36	enet	2	0.22035555191164397	0.22035555191164397	1.0				0.22035555191164397	0.22035555191164397	1.0
G46-G53	G46	G53	enet	2	0.21484577229002588	0.21484577229002588	1.0	0.06134950333989644	0.06134950333989644	2.0	0.21484577229002588	0.21484577229002588	1.0
G57-G89	G57	G89	enet	2	-0.214196796076507	0.214196796076507	1.0				-0.214196796076507	0.214196796076507	1.0
G84-G30	G84	G30	enet	2	0.2141935530634292	0.2141935530634292	1.0				0.2141935530634292	0.2141935530634292	1.0
G72-G76	G72	G76	enet	2	-0.2138304191492851	0.2138304191492851	1.0	-0.10525523927800219	0.10525523927800219	2.0	-0.2138304191492851	0.2138304191492851	1.0
G88-G50	G88	G50	enet	2	0.21368734746546905	0.21368734746546905	1.0	0.03296910301485093	0.03296910301485093	2.0	0.21368734746546905	0.21368734746546905	1.0
G51-G43	G51	G43	enet	2	0.2127313037004104	0.2127313037004104	1.0				0.2127313037004104	0.2127313037004104	1.0
G12-G64	G12	G64	enet	2	-0.21218154537902362	0.21218154537902362	1.0				-0.21218154537902362	0.21218154537902362	1.0
G37-G74	G37	G74	enet	2	-0.20866492102891607	0.20866492102891607	1.0	-0.18936813012875586	0.18936813012875586	2.0	-0.20866492102891607	0.20866492102891607	1.0
G19-G80	G19	G80	enet	2	0.20541264945213222	0.20541264945213222	1.0				0.20541264945213222	0.20541264945213222	1.0
G10-G43	G10	G43	enet	2	0.20395128290745032	0.20395128290745032	1.0				0.20395128290745032	0.20395128290745032	1.0
G37-G73	G37	G73	enet	2	-0.20187424433183765	0.20187424433183765	1.0	-0.030061674034129453	0.030061674034129453	2.0	-0.20187424433183765	0.20187424433183765	1.0
G5-G36	G5	G36	enet	2	0.2006279010784983	0.2006279010784983	1.0				0.2006279010784983	0.2006279010784983	1.0
G49-G98	G49	G98	enet	2	0.19747718943794884	0.19747718943794884	1.0				0.19747718943794884	0.19747718943794884	1.0
