gene	t0_rep3	t1_rep3	t2_rep3	t3_rep3	t4_rep3	t5_rep3	t6_rep3	t7_rep3	t8_rep3	t9_rep3	t10_rep3	t11_rep3	t12_rep3	t13_rep3	t14_rep3	t15_rep3	t16_rep3	t17_rep3	t18_rep3	t19_rep3	t20_rep3
G1	-0.193200514286	0.252294785714	-0.142877014286	0.137368985714	0.0779824857143	-0.137945714286	0.114724685714	0.145354685714	-0.162442014286	0.111880785714	-0.0386664142857	-0.141878014286	0.263188285714	0.0765288857143	-0.143885214286	-0.131409914286	0.124204485714	-0.100306014286	-0.194908514286	0.139194685714	-0.0552034142857
G2	-0.021057052381	0.054476547619	0.00199204761905	-0.015500752381	0.00201374761905	0.019460947619	-0.00117085238095	0.025031147619	0.026032847619	-0.011554452381	-0.00198805238095	-0.010821452381	-0.035542152381	-0.020328652381	-0.014261652381	0.033634247619	0.031815647619	-0.00835895238095	-0.041299252381	-0.019444052381	0.00687014761905
G3	-0.0142090142857	0.0234724857143	0.0607621857143	-0.0192485142857	-0.0381174142857	0.0113881857143	-0.0362480142857	-0.0172705142857	0.0435942857143	-0.0355697142857	0.0111394857143	-0.0521121142857	0.0114711857143	0.0589038857143	0.0640582857143	-0.0744909142857	0.00270078571429	0.0131183857143	-0.0495449142857	0.0551975857143	-0.0189956142857
G4	-0.0138528857143	-0.00626408571429	0.0135324142857	-0.0177361857143	0.00473791428571	0.0142836142857	-0.0149635857143	-0.00352518571429	-0.00860508571429	0.0106215142857	-0.00372848571429	0.00863581428571	0.00268981428571	0.00525601428571	0.0159594142857	-0.00292698571429	0.000481314285714	0.00472431428571	0.00395961428571	-0.0136171857143	0.000337914285714
G5	-0.0503147285714	0.0956401714286	-0.0582188285714	-0.0278757285714	0.106337871429	-0.00969212857143	-0.0629811285714	-0.0718467285714	0.00619747142857	0.0558701714286	-0.0446348285714	0.0385532714286	-0.0474397285714	0.0436779714286	0.139197771429	-0.0883754285714	-0.0906085285714	0.0509066714286	0.00254747142857	-0.0459777285714	0.0590366714286
G6	-0.0524702904762	-0.169453390476	0.0469942095238	0.00845000952381	0.00202080952381	0.126572009524	-0.0684937904762	-0.0484762904762	0.135208309524	0.0828781095238	0.0125848095238	0.00183960952381	0.0267711095238	0.140888209524	-0.0150318904762	-0.126020690476	-0.0951119904762	-0.0159903904762	-0.0739163904762	0.0613519095238	0.0194060095238
G7	0.121359690476	-0.133836009524	0.114969190476	0.153111290476	-0.141479709524	-0.101767909524	-0.0973162095238	0.136544690476	-0.161165309524	0.158769190476	-0.150211609524	-0.180928609524	-0.0279564095238	0.0875126904762	-0.0893986095238	0.195206590476	0.115644390476	0.0376511904762	-0.0567289095238	0.128869190476	-0.108848809524
G8	0.0163108190476	0.0516624190476	-0.00800658095238	-0.000392280952381	0.0559192190476	0.0185388190476	0.00937691904762	-0.0356165809524	0.000514819047619	-0.0244100809524	-0.0274394809524	0.0225551190476	-0.00484318095238	-0.0381692809524	-0.000185880952381	0.0336660190476	-0.0384353809524	-0.0284407809524	-0.0101340809524	0.0289153190476	-0.0213858809524
G9	0.0471468571429	-0.0677933428571	-0.0162029428571	-0.164430442857	0.000354257142857	0.123458357143	-0.0466860428571	-0.0545743428571	-0.0212196428571	-0.00180584285714	0.150887257143	-0.0886078428571	0.0384469571429	0.125440557143	-0.0484963428571	0.0163073571429	0.0697979571429	0.0349279571429	-0.0939520428571	-0.0212375428571	0.0182388571429
G10	0.0584077190476	-0.0325600809524	0.0145092190476	0.0336818190476	0.0631428190476	-0.00502028095238	-0.0619680809524	-0.0617524809524	0.00426081904762	0.00783551904762	0.0189196190476	0.0347600190476	0.0798317190476	-0.00942578095238	0.0274530190476	-0.00389108095238	0.0517586190476	-0.0358683809524	-0.0669967809524	-0.0966653809524	-0.0204125809524
