Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G37-G69	G37	G69	0.2602455086432251	0.2602455086432251	enet	2	2
G37-G74	G37	G74	-0.23620342958717805	0.23620342958717805	enet	2	2
G80-G31	G80	G31	-0.20915310212708466	0.20915310212708466	enet	2	2
G58-G91	G58	G91	0.1970869114229029	0.1970869114229029	enet	2	2
G37-G29	G37	G29	-0.1945534237903351	0.1945534237903351	enet	2	2
G81-G94	G81	G94	-0.18253182484583955	0.18253182484583955	enet	2	2
G92-G57	G92	G57	0.1788403900696063	0.1788403900696063	enet	2	2
G78-G80	G78	G80	-0.17651511396309824	0.17651511396309824	enet	2	2
G100-G56	G100	G56	0.1741599224903345	0.1741599224903345	enet	2	2
G2-G16	G2	G16	-0.17408096998409844	0.17408096998409844	enet	2	2
G46-G51	G46	G51	0.17272658711326336	0.17272658711326336	enet	2	2
G54-G7	G54	G7	-0.16806380519468442	0.16806380519468442	enet	2	2
G94-G27	G94	G27	-0.16175276752101458	0.16175276752101458	enet	2	2
G96-G43	G96	G43	0.1548288991237706	0.1548288991237706	enet	2	2
G60-G39	G60	G39	-0.15430659232787108	0.15430659232787108	enet	2	2
G10-G44	G10	G44	0.15412180787079277	0.15412180787079277	enet	2	2
G40-G30	G40	G30	-0.15255142408502295	0.15255142408502295	enet	2	2
G40-G91	G40	G91	-0.1521902383702397	0.1521902383702397	enet	2	2
G45-G4	G45	G4	-0.15057889544100256	0.15057889544100256	enet	2	2
G16-G91	G16	G91	-0.14778845146187305	0.14778845146187305	enet	2	2
G43-G63	G43	G63	0.14771916378814295	0.14771916378814295	enet	2	2
G5-G63	G5	G63	-0.14490948760966268	0.14490948760966268	enet	2	2
G43-G64	G43	G64	0.14482512953099297	0.14482512953099297	enet	2	2
G24-G10	G24	G10	0.14161497293577152	0.14161497293577152	enet	2	2
G7-G55	G7	G55	-0.14074620239350405	0.14074620239350405	enet	2	2
G43-G45	G43	G45	0.13907826182627386	0.13907826182627386	enet	2	2
G16-G30	G16	G30	-0.13793196523485984	0.13793196523485984	enet	2	2
G75-G5	G75	G5	-0.1379016479104162	0.1379016479104162	enet	2	2
G87-G75	G87	G75	-0.13392982791755909	0.13392982791755909	enet	2	2
G85-G28	G85	G28	0.13274817475139442	0.13274817475139442	enet	2	2
G27-G1	G27	G1	-0.13073011909722504	0.13073011909722504	enet	2	2
G71-G81	G71	G81	0.12841676844450547	0.12841676844450547	enet	2	2
G98-G18	G98	G18	0.12797351954014574	0.12797351954014574	enet	2	2
G35-G65	G35	G65	-0.12658606145540618	0.12658606145540618	enet	2	2
G44-G68	G44	G68	-0.12545898495003757	0.12545898495003757	enet	2	2
G42-G1	G42	G1	-0.12540559305156662	0.12540559305156662	enet	2	2
G48-G69	G48	G69	0.12510237779166816	0.12510237779166816	enet	2	2
G45-G79	G45	G79	-0.12504212789996813	0.12504212789996813	enet	2	2
G72-G89	G72	G89	0.12229104770575223	0.12229104770575223	enet	2	2
G10-G99	G10	G99	-0.12072332791200276	0.12072332791200276	enet	2	2
G53-G10	G53	G10	0.12029341048323419	0.12029341048323419	enet	2	2
G99-G40	G99	G40	-0.11985741322756603	0.11985741322756603	enet	2	2
G75-G67	G75	G67	-0.1195006340273981	0.1195006340273981	enet	2	2
G59-G81	G59	G81	-0.119110224949955	0.119110224949955	enet	2	2
G44-G94	G44	G94	0.11815291206444173	0.11815291206444173	enet	2	2
G26-G34	G26	G34	-0.1176073834195463	0.1176073834195463	enet	2	2
G83-G17	G83	G17	0.1148733187826136	0.1148733187826136	enet	2	2
G93-G64	G93	G64	0.11355405473026164	0.11355405473026164	enet	2	2
G31-G5	G31	G5	-0.11352267939946167	0.11352267939946167	enet	2	2
G8-G51	G8	G51	-0.11335932595498736	0.11335932595498736	enet	2	2
G65-G85	G65	G85	-0.11313290878122466	0.11313290878122466	enet	2	2
G80-G51	G80	G51	0.11151112375150227	0.11151112375150227	enet	2	2
G85-G87	G85	G87	-0.1103429123366572	0.1103429123366572	enet	2	2
G96-G100	G96	G100	0.11018669181219592	0.11018669181219592	enet	2	2
G98-G67	G98	G67	-0.10894652430956878	0.10894652430956878	enet	2	2
G76-G65	G76	G65	0.1080277846155045	0.1080277846155045	enet	2	2
G58-G3	G58	G3	-0.10765593773750523	0.10765593773750523	enet	2	2
G39-G81	G39	G81	-0.10704118704627395	0.10704118704627395	enet	2	2
G25-G17	G25	G17	0.10692414167927414	0.10692414167927414	enet	2	2
G94-G96	G94	G96	-0.10632322930747928	0.10632322930747928	enet	2	2
G98-G16	G98	G16	0.10479878201400021	0.10479878201400021	enet	2	2
G63-G65	G63	G65	-0.10403845351990133	0.10403845351990133	enet	2	2
G55-G94	G55	G94	0.10399386472410668	0.10399386472410668	enet	2	2
G5-G40	G5	G40	0.10397680081764851	0.10397680081764851	enet	2	2
G96-G65	G96	G65	-0.10389689243663587	0.10389689243663587	enet	2	2
G37-G96	G37	G96	0.1021099118811894	0.1021099118811894	enet	2	2
G92-G28	G92	G28	-0.10099939212097817	0.10099939212097817	enet	2	2
G71-G40	G71	G40	0.10049112203365962	0.10049112203365962	enet	2	2
G87-G86	G87	G86	-0.09870259237112285	0.09870259237112285	enet	2	2
G12-G54	G12	G54	0.09747514396370512	0.09747514396370512	enet	2	2
G57-G81	G57	G81	-0.09740592873201201	0.09740592873201201	enet	2	2
G65-G67	G65	G67	0.09616729848196026	0.09616729848196026	enet	2	2
G24-G55	G24	G55	-0.09575586856061472	0.09575586856061472	enet	2	2
G92-G60	G92	G60	-0.09569061584564487	0.09569061584564487	enet	2	2
G57-G25	G57	G25	-0.09468463382275803	0.09468463382275803	enet	2	2
G81-G66	G81	G66	0.09354746091547746	0.09354746091547746	enet	2	2
G86-G5	G86	G5	0.09205123953904391	0.09205123953904391	enet	2	2
G89-G81	G89	G81	-0.09165783305955302	0.09165783305955302	enet	2	2
G85-G86	G85	G86	0.09107285151015677	0.09107285151015677	enet	2	2
G46-G5	G46	G5	-0.09080448403253544	0.09080448403253544	enet	2	2
G83-G67	G83	G67	-0.08917764012654589	0.08917764012654589	enet	2	2
G95-G81	G95	G81	-0.08891985977393582	0.08891985977393582	enet	2	2
G100-G81	G100	G81	-0.08760588506800775	0.08760588506800775	enet	2	2
G91-G81	G91	G81	-0.0858223838842345	0.0858223838842345	enet	2	2
G4-G54	G4	G54	0.08458063933329625	0.08458063933329625	enet	2	2
G1-G60	G1	G60	0.08091898372281008	0.08091898372281008	enet	2	2
G4-G84	G4	G84	-0.06403294194423607	0.06403294194423607	enet	2	2
G81-G86	G81	G86	0.058211016622259706	0.058211016622259706	enet	2	2
G30-G54	G30	G54	-0.05684969165307642	0.05684969165307642	enet	2	2
G17-G14	G17	G14	0.05479701980842531	0.05479701980842531	enet	2	2
G21-G15	G21	G15	0.04858316309298856	0.04858316309298856	enet	2	2
G99-G15	G99	G15	-0.04010275337689936	0.04010275337689936	enet	2	2
G5-G11	G5	G11	-0.03314420553666197	0.03314420553666197	enet	2	2
G21-G6	G21	G6	0.031740109154150806	0.031740109154150806	enet	2	2
G49-G6	G49	G6	0.02686319667184999	0.02686319667184999	enet	2	2
G77-G14	G77	G14	-0.023676790264553424	0.023676790264553424	enet	2	2
G5-G14	G5	G14	-0.022667679512830118	0.022667679512830118	enet	2	2
G83-G14	G83	G14	0.02010981735035296	0.02010981735035296	enet	2	2
G46-G13	G46	G13	0.019509560150059495	0.019509560150059495	enet	2	2
G24-G14	G24	G14	-0.018344865900262054	0.018344865900262054	enet	2	2
