Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G21-G98	G21	G98	-0.42747768521741075	0.42747768521741075	enet	2	1
G46-G57	G46	G57	-0.3991039773711132	0.3991039773711132	enet	2	1
G21-G99	G21	G99	-0.3690918661588327	0.3690918661588327	enet	2	1
G41-G51	G41	G51	-0.35638271673464206	0.35638271673464206	enet	2	1
G21-G62	G21	G62	-0.3521819195363543	0.3521819195363543	enet	2	1
G21-G26	G21	G26	-0.3356354523251368	0.3356354523251368	enet	2	1
G98-G99	G98	G99	0.30999514377844517	0.30999514377844517	enet	2	1
G37-G29	G37	G29	-0.30892129875697494	0.30892129875697494	enet	2	1
G90-G83	G90	G83	0.3038444647389431	0.3038444647389431	enet	2	1
G72-G76	G72	G76	-0.2845668921171283	0.2845668921171283	enet	2	1
G37-G72	G37	G72	-0.28135455730850434	0.28135455730850434	enet	2	1
G41-G46	G41	G46	-0.27917320102890636	0.27917320102890636	enet	2	1
G43-G91	G43	G91	0.2739000953139275	0.2739000953139275	enet	2	1
G43-G10	G43	G10	0.2648903703581199	0.2648903703581199	enet	2	1
G9-G93	G9	G93	-0.263562214764488	0.263562214764488	enet	2	1
G70-G73	G70	G73	0.2629652292714864	0.2629652292714864	enet	2	1
G46-G53	G46	G53	0.2628337544960734	0.2628337544960734	enet	2	1
G90-G100	G90	G100	0.2610252678597955	0.2610252678597955	enet	2	1
G46-G47	G46	G47	0.257823915927526	0.257823915927526	enet	2	1
G10-G43	G10	G43	0.25646634784681244	0.25646634784681244	enet	2	1
G41-G76	G41	G76	-0.2561747534779433	0.2561747534779433	enet	2	1
G23-G24	G23	G24	0.2476155605136765	0.2476155605136765	enet	2	1
G23-G72	G23	G72	0.24562208736649283	0.24562208736649283	enet	2	1
G60-G24	G60	G24	0.24215179490241825	0.24215179490241825	enet	2	1
G66-G46	G66	G46	0.23322055976711722	0.23322055976711722	enet	2	1
G46-G22	G46	G22	-0.22828960354819605	0.22828960354819605	enet	2	1
G58-G46	G58	G46	-0.22608114670466395	0.22608114670466395	enet	2	1
G49-G98	G49	G98	0.22374137660099505	0.22374137660099505	enet	2	1
G16-G83	G16	G83	-0.22130544897748208	0.22130544897748208	enet	2	1
G27-G56	G27	G56	-0.21799740204462284	0.21799740204462284	enet	2	1
G80-G78	G80	G78	0.21495418692407753	0.21495418692407753	enet	2	1
G51-G43	G51	G43	0.21465606383703587	0.21465606383703587	enet	2	1
G95-G94	G95	G94	0.2139536231926207	0.2139536231926207	enet	2	1
G98-G21	G98	G21	-0.21390743715489938	0.21390743715489938	enet	2	1
G1-G72	G1	G72	-0.2134308440311507	0.2134308440311507	enet	2	1
G7-G36	G7	G36	0.21107164607143236	0.21107164607143236	enet	2	1
G90-G77	G90	G77	-0.21097276092197847	0.21097276092197847	enet	2	1
G37-G74	G37	G74	-0.20907893546860917	0.20907893546860917	enet	2	1
G77-G46	G77	G46	0.20494670700629836	0.20494670700629836	enet	2	1
G26-G34	G26	G34	-0.2011909213675506	0.2011909213675506	enet	2	1
G16-G36	G16	G36	-0.19730386863564814	0.19730386863564814	enet	2	1
G8-G47	G8	G47	-0.1972255425464756	0.1972255425464756	enet	2	1
G21-G55	G21	G55	-0.196008357459075	0.196008357459075	enet	2	1
G9-G31	G9	G31	0.19518140121213917	0.19518140121213917	enet	2	1
G37-G73	G37	G73	-0.19517616589258555	0.19517616589258555	enet	2	1
G42-G98	G42	G98	0.1925432501364912	0.1925432501364912	enet	2	1
G70-G56	G70	G56	0.18532181569029743	0.18532181569029743	enet	2	1
G35-G52	G35	G52	0.18448373153880626	0.18448373153880626	enet	2	1
G19-G20	G19	G20	0.18437122587043903	0.18437122587043903	enet	2	1
G46-G49	G46	G49	0.18413998077330182	0.18413998077330182	enet	2	1
