gene	t0_rep6	t1_rep6	t2_rep6	t3_rep6	t4_rep6	t5_rep6	t6_rep6	t7_rep6	t8_rep6	t9_rep6	t10_rep6	t11_rep6	t12_rep6	t13_rep6	t14_rep6	t15_rep6	t16_rep6	t17_rep6	t18_rep6	t19_rep6	t20_rep6
G1	-0.66191163317	-1.25911770869	-1.20125423234	-1.22724278298	1.07849956912	1.07920392463	-1.28452336816	0.489841417214	1.24357751598	1.18443918024	-0.207065200471	0.906557338852	0.743606910374	0.841075674398	0.274248758382	-1.12168064035	1.07056791356	-0.32142989451	0.933773952428	-1.29753691261	-1.26362978189
G2	0.186677503313	-0.843504919586	1.80668512482	-0.99936487919	0.865857223629	1.79543276873	-1.00823206744	-0.736912486255	-0.837620589981	-0.927119574829	1.61839115551	-0.693970817777	1.42919022219	-0.361351558479	-0.218455131032	0.180563253499	1.10781365419	-1.02694665687	-0.584087269945	-0.940416796494	0.187371841999
G3	-0.671971634574	0.0957809990722	-0.371701665788	2.12741271783	-0.0625079524118	-1.00879968821	-0.802514251012	-0.841294312427	0.0114265258611	2.18461965478	-0.82687237045	-0.851200624611	-0.0536304989998	2.06120587982	0.283352854073	0.447559610077	-0.872705116888	-0.288038573726	-0.828361154479	0.915818772124	-0.647579170069
G4	-0.903373829536	0.359217031983	-0.955025376202	1.55364785083	0.981459477065	-0.96907434175	-0.821926037552	-0.987018501891	0.69466715687	-0.964932912699	-0.944914754906	-0.82176610241	0.498940312024	1.79268616404	1.17728153257	-0.86510993302	-0.0190258273493	1.23174624927	-0.562494821154	1.40840798093	-0.883391317112
G5	0.262405260597	-0.574300176832	1.93203878541	0.632191402449	0.513753183722	0.333355650057	0.852493796496	-0.998253049011	-0.871079241595	1.9759679477	0.303138983162	-0.993972727895	-0.972938616555	-0.979704457471	1.53757185864	-0.992133656593	-0.98559929971	0.611811206833	-1.00433457192	-0.942574205243	0.360161927767
G6	0.291061838045	-1.49011266266	0.94349595188	0.73779591586	-1.24430770576	1.09330642554	1.53958159809	-1.04609802346	0.293548424723	-1.56391652686	-0.51769580492	-0.0164233858055	-1.37070211335	1.59179821868	1.11901871759	0.0736002300413	-0.925980420105	0.887574096188	0.422560291974	-0.868989485109	0.050884419412
G7	-0.952044705545	-1.26898315474	0.103665238794	-0.260915972858	0.818454138455	0.467430138697	1.069588498	1.70580724557	-1.42785965745	-1.41636750947	-0.900525778912	0.943894628985	0.440984563892	0.117240005778	1.01103349075	-1.26685430732	-0.216952757548	-1.37413171516	1.62054158163	0.463253197291	0.322742831163
G8	1.49355700779	1.18282317716	0.00618717613147	1.38211508779	-0.639958702324	-0.941987817768	-1.05864872351	-1.19661208027	-0.927226047132	1.35976638412	1.3367077233	-0.130182780573	0.56960116105	0.573386887432	-1.01511447153	0.690014163621	-0.961998467072	1.12977603321	-1.03756139483	-0.989029685097	-0.825614631505
G9	0.402290728187	-0.587176724419	-0.171772778483	-1.37096513777	-0.027064366373	-1.42507174945	-0.878727469101	0.711504384484	2.1930996632	0.304220778235	1.32685496136	-1.47539108138	-0.0637689425012	-0.344444130087	-0.970905967871	-0.44797874713	-0.726437632338	1.08610525397	1.2894581483	1.3320724827	-0.15590167354
G10	-0.593143212138	0.353431279364	1.27787562856	0.807279084574	-0.660587755498	1.06705917117	-0.821661682491	-1.11089137653	0.9791594119	1.29951784154	-1.22626118928	0.271065762635	-1.43033172171	-0.472734439256	-1.21679620068	1.28379275644	0.934756792673	1.39445764893	-1.13504203996	0.0114437672399	-1.01238952748
G11	0.286728431661	-0.665777850247	0.381286642519	-0.9666839728	-0.239259498161	-0.125894902892	1.81154598848	-0.97247712168	-0.264635555693	-0.647469950708	1.69282714934	-1.21857473336	-1.62758752808	0.768755358039	0.540100744861	-0.290075165081	0.100455955502	-0.918247528491	0.410693277924	2.33713175422	-0.392841495352
G12	-1.06441965179	-0.846958266719	-0.834239731724	-0.558937732883	-1.22675737239	-0.0192861305476	0.457365596894	1.03064619013	0.863156564772	-0.872646679042	-1.35202577729	1.07046617178	-1.04743013625	2.13627597143	0.232593215133	0.250567256974	-0.705953992781	-0.88579065691	1.12804747382	0.9996642631	1.24566342429
G13	1.28481523423	-1.45492252566	-0.844156254727	-0.0255389920522	-0.471581556534	0.756626163167	0.766525290518	0.00965285455659	1.10981852683	-0.910244378964	-0.108725299061	0.0605405738521	0.9436345542	-1.74099151024	1.73702500846	0.118014832251	0.478019877403	0.682587827135	0.534887301454	-0.812214494701	-2.11377303212
