Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G74-G37	G74	G37	-0.2491918106234385	0.2491918106234385	enet	2	1
G3-G36	G3	G36	-0.24294091806054396	0.24294091806054396	enet	2	1
G49-G46	G49	G46	0.2111961911838598	0.2111961911838598	enet	2	1
G94-G63	G94	G63	0.19968361333602438	0.19968361333602438	enet	2	1
G92-G43	G92	G43	0.1884920158593255	0.1884920158593255	enet	2	1
G4-G46	G4	G46	0.18685533914951574	0.18685533914951574	enet	2	1
G94-G36	G94	G36	-0.1858895935511799	0.1858895935511799	enet	2	1
G31-G93	G31	G93	-0.18454914610778392	0.18454914610778392	enet	2	1
G57-G52	G57	G52	0.1809352889311545	0.1809352889311545	enet	2	1
G73-G74	G73	G74	0.17865091485671067	0.17865091485671067	enet	2	1
G4-G37	G4	G37	0.17781680561487587	0.17781680561487587	enet	2	1
G25-G37	G25	G37	-0.1749766620119404	0.1749766620119404	enet	2	1
G85-G36	G85	G36	-0.17440530100791118	0.17440530100791118	enet	2	1
G94-G1	G94	G1	-0.17248386256702197	0.17248386256702197	enet	2	1
G31-G83	G31	G83	-0.17215191255266457	0.17215191255266457	enet	2	1
G57-G47	G57	G47	0.17091786334504944	0.17091786334504944	enet	2	1
G12-G100	G12	G100	0.16804208363994802	0.16804208363994802	enet	2	1
G25-G48	G25	G48	-0.16686005870106627	0.16686005870106627	enet	2	1
G2-G37	G2	G37	0.16599949188010976	0.16599949188010976	enet	2	1
G28-G79	G28	G79	-0.16251293371409664	0.16251293371409664	enet	2	1
G81-G93	G81	G93	0.1620720857009153	0.1620720857009153	enet	2	1
G53-G69	G53	G69	0.15900730634116314	0.15900730634116314	enet	2	1
G45-G51	G45	G51	0.1588315424839018	0.1588315424839018	enet	2	1
G34-G52	G34	G52	-0.15798366950188175	0.15798366950188175	enet	2	1
G26-G63	G26	G63	-0.1566891866668316	0.1566891866668316	enet	2	1
G49-G43	G49	G43	0.15554935000582124	0.15554935000582124	enet	2	1
G25-G51	G25	G51	-0.15464349706784297	0.15464349706784297	enet	2	1
G25-G53	G25	G53	-0.15449192521029537	0.15449192521029537	enet	2	1
G3-G37	G3	G37	-0.15356134662501528	0.15356134662501528	enet	2	1
G94-G89	G94	G89	-0.15345347998733422	0.15345347998733422	enet	2	1
G60-G26	G60	G26	0.15302073207703001	0.15302073207703001	enet	2	1
G23-G68	G23	G68	-0.15189136850228208	0.15189136850228208	enet	2	1
G35-G26	G35	G26	0.1501936928330641	0.1501936928330641	enet	2	1
G28-G45	G28	G45	0.14957771193342279	0.14957771193342279	enet	2	1
G17-G95	G17	G95	0.14915666379604178	0.14915666379604178	enet	2	1
G38-G83	G38	G83	0.1475696566421917	0.1475696566421917	enet	2	1
G44-G76	G44	G76	0.14649329025175659	0.14649329025175659	enet	2	1
G63-G79	G63	G79	0.14577314502523678	0.14577314502523678	enet	2	1
G53-G42	G53	G42	0.1450337789962807	0.1450337789962807	enet	2	1
G65-G62	G65	G62	-0.14412034518241149	0.14412034518241149	enet	2	1
G12-G71	G12	G71	0.14381388361720723	0.14381388361720723	enet	2	1
G3-G41	G3	G41	0.14337757415417304	0.14337757415417304	enet	2	1
G64-G44	G64	G44	-0.1431857023930275	0.1431857023930275	enet	2	1
G94-G64	G94	G64	0.1431602410820209	0.1431602410820209	enet	2	1
G83-G93	G83	G93	0.14160949782238086	0.14160949782238086	enet	2	1
G27-G63	G27	G63	0.14001610557550476	0.14001610557550476	enet	2	1
G45-G47	G45	G47	0.1400128099484913	0.1400128099484913	enet	2	1
G56-G72	G56	G72	-0.1396897327852236	0.1396897327852236	enet	2	1
G35-G96	G35	G96	-0.13954836750870694	0.13954836750870694	enet	2	1
G31-G43	G31	G43	-0.13827083370569065	0.13827083370569065	enet	2	1
G29-G72	G29	G72	-0.13780186989828064	0.13780186989828064	enet	2	1
G84-G69	G84	G69	0.13738136498740341	0.13738136498740341	enet	2	1
G88-G76	G88	G76	-0.13654600577765566	0.13654600577765566	enet	2	1
G98-G99	G98	G99	0.1354889151231565	0.1354889151231565	enet	2	1
G61-G67	G61	G67	-0.1354623334439284	0.1354623334439284	enet	2	1
G30-G63	G30	G63	0.13360909487510864	0.13360909487510864	enet	2	1
G7-G72	G7	G72	-0.13352900662566178	0.13352900662566178	enet	2	1
G3-G81	G3	G81	0.13284023116400487	0.13284023116400487	enet	2	1
G7-G48	G7	G48	0.1323192904084189	0.1323192904084189	enet	2	1
G91-G18	G91	G18	-0.13208995091776207	0.13208995091776207	enet	2	1
G71-G72	G71	G72	0.13175165624053028	0.13175165624053028	enet	2	1
G57-G37	G57	G37	0.1310830297973337	0.1310830297973337	enet	2	1
G57-G72	G57	G72	-0.13052846675570723	0.13052846675570723	enet	2	1
G83-G100	G83	G100	0.12966849705890815	0.12966849705890815	enet	2	1
G100-G77	G100	G77	-0.1295242514006944	0.1295242514006944	enet	2	1
G7-G71	G7	G71	-0.12940139561818223	0.12940139561818223	enet	2	1
G31-G51	G31	G51	-0.1289225902274272	0.1289225902274272	enet	2	1
G80-G83	G80	G83	-0.12793774982758352	0.12793774982758352	enet	2	1
G47-G53	G47	G53	0.12792715855512382	0.12792715855512382	enet	2	1
G45-G90	G45	G90	0.12781866081576188	0.12781866081576188	enet	2	1
G2-G68	G2	G68	0.1267153374910207	0.1267153374910207	enet	2	1
G26-G29	G26	G29	-0.12669557062047898	0.12669557062047898	enet	2	1
G58-G36	G58	G36	-0.12657835815421675	0.12657835815421675	enet	2	1
G30-G26	G30	G26	-0.12649144790800718	0.12649144790800718	enet	2	1
G91-G75	G91	G75	0.1255821055783327	0.1255821055783327	enet	2	1
G25-G74	G25	G74	0.12542014035677046	0.12542014035677046	enet	2	1
G86-G93	G86	G93	-0.12527936539077394	0.12527936539077394	enet	2	1
G28-G64	G28	G64	0.12489625845493173	0.12489625845493173	enet	2	1
G62-G94	G62	G94	-0.12460908662305634	0.12460908662305634	enet	2	1
G53-G48	G53	G48	0.1225664211293334	0.1225664211293334	enet	2	1
G91-G44	G91	G44	0.1214039722407587	0.1214039722407587	enet	2	1
G67-G72	G67	G72	0.12117857655987506	0.12117857655987506	enet	2	1
G41-G23	G41	G23	-0.12093076691582463	0.12093076691582463	enet	2	1
G98-G63	G98	G63	-0.12015039703195789	0.12015039703195789	enet	2	1
G100-G58	G100	G58	-0.1200939810309196	0.1200939810309196	enet	2	1
G34-G75	G34	G75	0.1194488083048104	0.1194488083048104	enet	2	1
G55-G29	G55	G29	0.11868647850239497	0.11868647850239497	enet	2	1
G87-G68	G87	G68	-0.1183193291442027	0.1183193291442027	enet	2	1
G80-G56	G80	G56	0.11819907822392016	0.11819907822392016	enet	2	1
G3-G47	G3	G47	-0.11714585398830497	0.11714585398830497	enet	2	1
G49-G25	G49	G25	0.116791609660093	0.116791609660093	enet	2	1
G57-G71	G57	G71	-0.11660092625716913	0.11660092625716913	enet	2	1
G100-G68	G100	G68	-0.11636322488535322	0.11636322488535322	enet	2	1
G77-G46	G77	G46	0.11607234514796595	0.11607234514796595	enet	2	1
G28-G95	G28	G95	0.11579648174683858	0.11579648174683858	enet	2	1
G63-G94	G63	G94	-0.11551979357205026	0.11551979357205026	enet	2	1
G94-G45	G94	G45	0.11529695807829411	0.11529695807829411	enet	2	1
G43-G36	G43	G36	-0.11458043503043278	0.11458043503043278	enet	2	1
G17-G72	G17	G72	-0.11452655643327446	0.11452655643327446	enet	2	1
G53-G66	G53	G66	0.11431077748681281	0.11431077748681281	enet	2	1
G2-G98	G2	G98	0.11404526434756171	0.11404526434756171	enet	2	1
G41-G37	G41	G37	0.1129375298181176	0.1129375298181176	enet	2	1
G85-G31	G85	G31	0.11292429498943678	0.11292429498943678	enet	2	1
G2-G47	G2	G47	0.11268025524636528	0.11268025524636528	enet	2	1
G27-G43	G27	G43	-0.11223933912417326	0.11223933912417326	enet	2	1
G18-G56	G18	G56	0.11208906403061954	0.11208906403061954	enet	2	1
G41-G98	G41	G98	-0.11170306975113367	0.11170306975113367	enet	2	1
G75-G51	G75	G51	-0.11146361547035395	0.11146361547035395	enet	2	1
G28-G71	G28	G71	-0.11112293188026726	0.11112293188026726	enet	2	1
G18-G26	G18	G26	-0.1106923272654657	0.1106923272654657	enet	2	1
G29-G23	G29	G23	-0.11051301357286503	0.11051301357286503	enet	2	1
G73-G72	G73	G72	0.11016213619150972	0.11016213619150972	enet	2	1
G4-G1	G4	G1	0.10964349775050464	0.10964349775050464	enet	2	1
G27-G17	G27	G17	0.10925776878027826	0.10925776878027826	enet	2	1
G29-G18	G29	G18	0.10868025274365886	0.10868025274365886	enet	2	1
G7-G74	G7	G74	-0.10851909075758917	0.10851909075758917	enet	2	1
G18-G46	G18	G46	-0.1079247940429917	0.1079247940429917	enet	2	1
G23-G65	G23	G65	0.10756834670280857	0.10756834670280857	enet	2	1
G43-G71	G43	G71	-0.10733770686911003	0.10733770686911003	enet	2	1
G58-G70	G58	G70	0.10711340824985707	0.10711340824985707	enet	2	1
G59-G100	G59	G100	0.10675180695291651	0.10675180695291651	enet	2	1
G34-G35	G34	G35	-0.10598867519123968	0.10598867519123968	enet	2	1
G63-G96	G63	G96	-0.10598211300282287	0.10598211300282287	enet	2	1
G88-G1	G88	G1	0.10592132103253218	0.10592132103253218	enet	2	1
G18-G22	G18	G22	0.10574608709974763	0.10574608709974763	enet	2	1
G91-G64	G91	G64	0.10572918651949705	0.10572918651949705	enet	2	1
G23-G73	G23	G73	-0.1057077222138608	0.1057077222138608	enet	2	1
G50-G39	G50	G39	0.10548749005858796	0.10548749005858796	enet	2	1
G22-G46	G22	G46	0.1054024253252776	0.1054024253252776	enet	2	1
G28-G29	G28	G29	-0.10527867091667675	0.10527867091667675	enet	2	1
G83-G51	G83	G51	0.10521052476600343	0.10521052476600343	enet	2	1
G73-G58	G73	G58	0.10500968749481777	0.10500968749481777	enet	2	1
G49-G37	G49	G37	0.10468995623091659	0.10468995623091659	enet	2	1
G63-G48	G63	G48	0.10462771492550187	0.10462771492550187	enet	2	1
G7-G67	G7	G67	-0.10447425160061322	0.10447425160061322	enet	2	1
G7-G77	G7	G77	-0.10430842473805277	0.10430842473805277	enet	2	1
G57-G58	G57	G58	-0.10424921487949242	0.10424921487949242	enet	2	1
G24-G63	G24	G63	0.10423405630779455	0.10423405630779455	enet	2	1
G3-G30	G3	G30	0.10421266925683592	0.10421266925683592	enet	2	1
G25-G56	G25	G56	0.10403147386333103	0.10403147386333103	enet	2	1
G71-G40	G71	G40	-0.10400326395582583	0.10400326395582583	enet	2	1
G4-G65	G4	G65	0.10395222564307718	0.10395222564307718	enet	2	1
