Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G46-G57	G46	G57	enet	2	-0.39770863085632746	0.39770863085632746	1.0				-0.39770863085632746	0.39770863085632746	1.0
G41-G51	G41	G51	enet	2	-0.3736660200910981	0.3736660200910981	1.0				-0.3736660200910981	0.3736660200910981	1.0
G21-G26	G21	G26	enet	2	-0.3330381227716008	0.3330381227716008	1.0				-0.3330381227716008	0.3330381227716008	1.0
G88-G50	G88	G50	enet	2	0.3225473319711829	0.3225473319711829	1.0				0.3225473319711829	0.3225473319711829	1.0
G29-G72	G29	G72	enet	2	0.30791247461898585	0.30791247461898585	1.0				0.30791247461898585	0.30791247461898585	1.0
G41-G76	G41	G76	enet	2	-0.2988302215138126	0.2988302215138126	1.0				-0.2988302215138126	0.2988302215138126	1.0
G21-G98	G21	G98	enet	2	-0.2954860921840512	0.2954860921840512	1.0				-0.2954860921840512	0.2954860921840512	1.0
G37-G72	G37	G72	enet	2	-0.2837258459589302	0.2837258459589302	1.0				-0.2837258459589302	0.2837258459589302	1.0
G66-G46	G66	G46	enet	2	0.2736220818377716	0.2736220818377716	1.0				0.2736220818377716	0.2736220818377716	1.0
G37-G29	G37	G29	enet	2	-0.26659803047613484	0.26659803047613484	1.0	-0.21618205579272223	0.21618205579272223	2.0	-0.26659803047613484	0.26659803047613484	1.0
G43-G44	G43	G44	enet	2	0.26411558178549727	0.26411558178549727	1.0				0.26411558178549727	0.26411558178549727	1.0
G90-G100	G90	G100	enet	2	0.2577558888701029	0.2577558888701029	1.0				0.2577558888701029	0.2577558888701029	1.0
G43-G91	G43	G91	enet	2	0.2572639064728879	0.2572639064728879	1.0				0.2572639064728879	0.2572639064728879	1.0
G9-G31	G9	G31	enet	2	0.2571217589616224	0.2571217589616224	1.0				0.2571217589616224	0.2571217589616224	1.0
G46-G47	G46	G47	enet	2	0.2550871873804039	0.2550871873804039	1.0				0.2550871873804039	0.2550871873804039	1.0
G41-G46	G41	G46	enet	2	-0.2508473764835892	0.2508473764835892	1.0				-0.2508473764835892	0.2508473764835892	1.0
G31-G4	G31	G4	enet	2	-0.24748846254127177	0.24748846254127177	1.0				-0.24748846254127177	0.24748846254127177	1.0
G21-G99	G21	G99	enet	2	-0.2328771356276278	0.2328771356276278	1.0				-0.2328771356276278	0.2328771356276278	1.0
G42-G76	G42	G76	enet	2	0.2313650086265646	0.2313650086265646	1.0				0.2313650086265646	0.2313650086265646	1.0
G43-G10	G43	G10	enet	2	0.23089878518203963	0.23089878518203963	1.0				0.23089878518203963	0.23089878518203963	1.0
G57-G49	G57	G49	enet	2	-0.23008678982668648	0.23008678982668648	1.0				-0.23008678982668648	0.23008678982668648	1.0
G46-G53	G46	G53	enet	2	0.2292863446926105	0.2292863446926105	1.0				0.2292863446926105	0.2292863446926105	1.0
G74-G36	G74	G36	enet	2	-0.22836248663522185	0.22836248663522185	1.0				-0.22836248663522185	0.22836248663522185	1.0
G68-G42	G68	G42	enet	2	-0.2248252763816452	0.2248252763816452	1.0				-0.2248252763816452	0.2248252763816452	1.0
G21-G62	G21	G62	enet	2	-0.2207122823566914	0.2207122823566914	1.0				-0.2207122823566914	0.2207122823566914	1.0
G31-G56	G31	G56	enet	2	-0.21641131943654482	0.21641131943654482	1.0				-0.21641131943654482	0.21641131943654482	1.0
G41-G81	G41	G81	enet	2	0.2159737124486594	0.2159737124486594	1.0				0.2159737124486594	0.2159737124486594	1.0
G98-G99	G98	G99	enet	2	0.21596847889199905	0.21596847889199905	1.0				0.21596847889199905	0.21596847889199905	1.0
G21-G8	G21	G8	enet	2	-0.21539525565551404	0.21539525565551404	1.0				-0.21539525565551404	0.21539525565551404	1.0
G55-G46	G55	G46	enet	2	-0.21519065725398262	0.21519065725398262	1.0				-0.21519065725398262	0.21519065725398262	1.0
G46-G22	G46	G22	enet	2	-0.212811980251151	0.212811980251151	1.0	-0.07752924233797406	0.07752924233797406	2.0	-0.212811980251151	0.212811980251151	1.0
G46-G56	G46	G56	enet	2	-0.2127693053145554	0.2127693053145554	1.0				-0.2127693053145554	0.2127693053145554	1.0
G31-G93	G31	G93	enet	2	-0.21216456854928772	0.21216456854928772	1.0				-0.21216456854928772	0.21216456854928772	1.0
G49-G98	G49	G98	enet	2	0.20851012856356632	0.20851012856356632	1.0				0.20851012856356632	0.20851012856356632	1.0
G83-G90	G83	G90	enet	2	0.2067114756603575	0.2067114756603575	1.0				0.2067114756603575	0.2067114756603575	1.0
G81-G98	G81	G98	enet	2	0.20628682897038572	0.20628682897038572	1.0				0.20628682897038572	0.20628682897038572	1.0
G98-G21	G98	G21	enet	2	-0.20534220479060356	0.20534220479060356	1.0				-0.20534220479060356	0.20534220479060356	1.0
G89-G7	G89	G7	enet	2	-0.2051356768015101	0.2051356768015101	1.0				-0.2051356768015101	0.2051356768015101	1.0
G8-G26	G8	G26	enet	2	-0.20491785470579418	0.20491785470579418	1.0				-0.20491785470579418	0.20491785470579418	1.0
G80-G20	G80	G20	enet	2	0.20314020035317482	0.20314020035317482	1.0				0.20314020035317482	0.20314020035317482	1.0
G95-G94	G95	G94	enet	2	0.20256739556298492	0.20256739556298492	1.0				0.20256739556298492	0.20256739556298492	1.0
G5-G65	G5	G65	enet	2	0.20067924327093545	0.20067924327093545	1.0				0.20067924327093545	0.20067924327093545	1.0
G41-G90	G41	G90	enet	2	-0.19894334929949695	0.19894334929949695	1.0				-0.19894334929949695	0.19894334929949695	1.0
G60-G52	G60	G52	enet	2	0.19684454949577462	0.19684454949577462	1.0				0.19684454949577462	0.19684454949577462	1.0
G85-G12	G85	G12	enet	2	-0.19648982428225242	0.19648982428225242	1.0				-0.19648982428225242	0.19648982428225242	1.0
G45-G95	G45	G95	enet	2	0.19033967369595048	0.19033967369595048	1.0				0.19033967369595048	0.19033967369595048	1.0
G93-G85	G93	G85	enet	2	0.18948267170877958	0.18948267170877958	1.0				0.18948267170877958	0.18948267170877958	1.0
G65-G46	G65	G46	enet	2	-0.18598303454604587	0.18598303454604587	1.0				-0.18598303454604587	0.18598303454604587	1.0
G70-G56	G70	G56	enet	2	0.18394718924830905	0.18394718924830905	1.0				0.18394718924830905	0.18394718924830905	1.0
G36-G42	G36	G42	enet	2	0.18146416443921834	0.18146416443921834	1.0				0.18146416443921834	0.18146416443921834	1.0
G50-G83	G50	G83	enet	2	-0.18117446979327143	0.18117446979327143	1.0				-0.18117446979327143	0.18117446979327143	1.0
G26-G34	G26	G34	enet	2	-0.18054419199730554	0.18054419199730554	1.0	-0.16241191658951984	0.16241191658951984	2.0	-0.18054419199730554	0.18054419199730554	1.0
G3-G4	G3	G4	enet	2	0.1803552770537546	0.1803552770537546	1.0				0.1803552770537546	0.1803552770537546	1.0
G51-G66	G51	G66	enet	2	0.1796997775092168	0.1796997775092168	1.0				0.1796997775092168	0.1796997775092168	1.0
G96-G52	G96	G52	enet	2	0.1796904288573179	0.1796904288573179	1.0				0.1796904288573179	0.1796904288573179	1.0
G37-G47	G37	G47	enet	2	0.1783350428800327	0.1783350428800327	1.0				0.1783350428800327	0.1783350428800327	1.0
G25-G68	G25	G68	enet	2	0.17694932590059104	0.17694932590059104	1.0				0.17694932590059104	0.17694932590059104	1.0
G46-G49	G46	G49	enet	2	0.17665266572940405	0.17665266572940405	1.0				0.17665266572940405	0.17665266572940405	1.0
G95-G63	G95	G63	enet	2	0.17585913196485428	0.17585913196485428	1.0				0.17585913196485428	0.17585913196485428	1.0
G45-G52	G45	G52	enet	2	-0.17557704217660317	0.17557704217660317	1.0				-0.17557704217660317	0.17557704217660317	1.0
G67-G46	G67	G46	enet	2	-0.17450601440739807	0.17450601440739807	1.0				-0.17450601440739807	0.17450601440739807	1.0
G39-G62	G39	G62	enet	2	0.1740239705232244	0.1740239705232244	1.0				0.1740239705232244	0.1740239705232244	1.0
G19-G80	G19	G80	enet	2	0.17314719708640963	0.17314719708640963	1.0				0.17314719708640963	0.17314719708640963	1.0
G90-G39	G90	G39	enet	2	-0.17304255428272192	0.17304255428272192	1.0				-0.17304255428272192	0.17304255428272192	1.0
G26-G30	G26	G30	enet	2	0.17230231815004574	0.17230231815004574	1.0				0.17230231815004574	0.17230231815004574	1.0
G31-G83	G31	G83	enet	2	-0.171630701812598	0.171630701812598	1.0				-0.171630701812598	0.171630701812598	1.0
G27-G16	G27	G16	enet	2	0.17145426603497652	0.17145426603497652	1.0				0.17145426603497652	0.17145426603497652	1.0
G43-G89	G43	G89	enet	2	-0.17052804934011373	0.17052804934011373	1.0				-0.17052804934011373	0.17052804934011373	1.0
G60-G4	G60	G4	enet	2	0.170090798299097	0.170090798299097	1.0				0.170090798299097	0.170090798299097	1.0
G63-G79	G63	G79	enet	2	-0.17002916898140344	0.17002916898140344	1.0				-0.17002916898140344	0.17002916898140344	1.0
G68-G83	G68	G83	enet	2	-0.16610450130636475	0.16610450130636475	1.0				-0.16610450130636475	0.16610450130636475	1.0
G69-G42	G69	G42	enet	2	-0.16191261976134233	0.16191261976134233	1.0				-0.16191261976134233	0.16191261976134233	1.0
G16-G100	G16	G100	enet	2	0.16167462289628903	0.16167462289628903	1.0				0.16167462289628903	0.16167462289628903	1.0
G70-G67	G70	G67	enet	2	-0.161606154926799	0.161606154926799	1.0				-0.161606154926799	0.161606154926799	1.0
G94-G62	G94	G62	enet	2	0.16072275392486235	0.16072275392486235	1.0				0.16072275392486235	0.16072275392486235	1.0
G88-G71	G88	G71	enet	2	-0.15915179408413246	0.15915179408413246	1.0				-0.15915179408413246	0.15915179408413246	1.0
G12-G64	G12	G64	enet	2	-0.15845297898150756	0.15845297898150756	1.0				-0.15845297898150756	0.15845297898150756	1.0
G31-G100	G31	G100	enet	2	-0.15842664659438388	0.15842664659438388	1.0				-0.15842664659438388	0.15842664659438388	1.0
G8-G56	G8	G56	enet	2	0.15827102129077383	0.15827102129077383	1.0				0.15827102129077383	0.15827102129077383	1.0
G10-G17	G10	G17	enet	2	-0.15792617950052487	0.15792617950052487	1.0				-0.15792617950052487	0.15792617950052487	1.0
G9-G93	G9	G93	enet	2	-0.1578334214982602	0.1578334214982602	1.0				-0.1578334214982602	0.1578334214982602	1.0
G93-G95	G93	G95	enet	2	0.15577296359710813	0.15577296359710813	1.0				0.15577296359710813	0.15577296359710813	1.0
G56-G90	G56	G90	enet	2	0.15320919611119507	0.15320919611119507	1.0				0.15320919611119507	0.15320919611119507	1.0
G47-G75	G47	G75	enet	2	-0.15304783624056864	0.15304783624056864	1.0				-0.15304783624056864	0.15304783624056864	1.0
