Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G2-G37	G2	G37	0.29371341004082285	0.29371341004082285	enet	2	2
G91-G43	G91	G43	0.2350675512429819	0.2350675512429819	enet	2	2
G37-G74	G37	G74	-0.22677100133211828	0.22677100133211828	enet	2	2
G3-G52	G3	G52	0.2018180776530462	0.2018180776530462	enet	2	2
G98-G99	G98	G99	0.20181174016444903	0.20181174016444903	enet	2	2
G37-G69	G37	G69	0.19159347879628094	0.19159347879628094	enet	2	2
G100-G56	G100	G56	0.18554338309148719	0.18554338309148719	enet	2	2
G16-G91	G16	G91	-0.18319009900450878	0.18319009900450878	enet	2	2
G65-G99	G65	G99	-0.18132159493143465	0.18132159493143465	enet	2	2
G93-G56	G93	G56	0.17888790063892232	0.17888790063892232	enet	2	2
G93-G67	G93	G67	-0.1771202132582336	0.1771202132582336	enet	2	2
G17-G100	G17	G100	-0.17702969077446576	0.17702969077446576	enet	2	2
G12-G5	G12	G5	0.1735527708653118	0.1735527708653118	enet	2	2
G31-G52	G31	G52	0.1645609635109879	0.1645609635109879	enet	2	2
G67-G1	G67	G1	-0.15979541075213075	0.15979541075213075	enet	2	2
G94-G28	G94	G28	-0.15660533987092146	0.15660533987092146	enet	2	2
G70-G3	G70	G3	-0.1556400412990265	0.1556400412990265	enet	2	2
G58-G90	G58	G90	-0.1555868039210199	0.1555868039210199	enet	2	2
G2-G16	G2	G16	-0.14784693939381185	0.14784693939381185	enet	2	2
G5-G49	G5	G49	0.14500680349288367	0.14500680349288367	enet	2	2
G66-G49	G66	G49	-0.14298072101009682	0.14298072101009682	enet	2	2
G79-G78	G79	G78	0.13791325385058364	0.13791325385058364	enet	2	2
G45-G7	G45	G7	-0.13774511356162147	0.13774511356162147	enet	2	2
G70-G41	G70	G41	-0.13714820860167054	0.13714820860167054	enet	2	2
G40-G30	G40	G30	-0.1354697437973259	0.1354697437973259	enet	2	2
G45-G35	G45	G35	-0.133599371623557	0.133599371623557	enet	2	2
G43-G45	G43	G45	0.13173107820500665	0.13173107820500665	enet	2	2
G99-G35	G99	G35	0.13094937419614575	0.13094937419614575	enet	2	2
G40-G35	G40	G35	-0.13008838570786743	0.13008838570786743	enet	2	2
G55-G30	G55	G30	0.12896437126994262	0.12896437126994262	enet	2	2
G45-G100	G45	G100	-0.12822172569849372	0.12822172569849372	enet	2	2
G29-G89	G29	G89	0.12797493356252002	0.12797493356252002	enet	2	2
G7-G55	G7	G55	-0.12520459515062252	0.12520459515062252	enet	2	2
G67-G83	G67	G83	0.12464152185392252	0.12464152185392252	enet	2	2
G5-G83	G5	G83	-0.12451943297508418	0.12451943297508418	enet	2	2
G71-G7	G71	G7	0.1241278381389697	0.1241278381389697	enet	2	2
