Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G30-G56	G30	G56	-0.2383902949469272	0.2383902949469272	enet	2	2
G8-G52	G8	G52	0.2323787931620671	0.2323787931620671	enet	2	2
G35-G89	G35	G89	0.23220786905678173	0.23220786905678173	enet	2	2
G31-G93	G31	G93	-0.20403033277945698	0.20403033277945698	enet	2	2
G7-G36	G7	G36	0.19320791345079827	0.19320791345079827	enet	2	2
G83-G85	G83	G85	0.19240832285672904	0.19240832285672904	enet	2	2
G75-G48	G75	G48	-0.19233984884848965	0.19233984884848965	enet	2	2
G54-G98	G54	G98	0.19219294058263744	0.19219294058263744	enet	2	2
G31-G83	G31	G83	-0.18781680829566086	0.18781680829566086	enet	2	2
G86-G7	G86	G7	-0.18668515955462955	0.18668515955462955	enet	2	2
G12-G76	G12	G76	-0.18515588112637343	0.18515588112637343	enet	2	2
G44-G51	G44	G51	0.17933913028231685	0.17933913028231685	enet	2	2
G53-G58	G53	G58	-0.17887395729952327	0.17887395729952327	enet	2	2
G58-G46	G58	G46	0.17492416169294359	0.17492416169294359	enet	2	2
G64-G76	G64	G76	0.17280329607374897	0.17280329607374897	enet	2	2
G56-G43	G56	G43	-0.17188756238214334	0.17188756238214334	enet	2	2
G35-G26	G35	G26	0.16800189758469994	0.16800189758469994	enet	2	2
G25-G47	G25	G47	-0.16353700051772546	0.16353700051772546	enet	2	2
G98-G74	G98	G74	-0.16112747556666016	0.16112747556666016	enet	2	2
G28-G51	G28	G51	-0.1569231010072643	0.1569231010072643	enet	2	2
G7-G40	G7	G40	0.15374698108143844	0.15374698108143844	enet	2	2
G94-G95	G94	G95	0.15308243134925142	0.15308243134925142	enet	2	2
G46-G76	G46	G76	0.15231913580274492	0.15231913580274492	enet	2	2
G70-G56	G70	G56	0.15172642872249806	0.15172642872249806	enet	2	2
G63-G75	G63	G75	-0.15114580920944595	0.15114580920944595	enet	2	2
G1-G36	G1	G36	0.15087085829986524	0.15087085829986524	enet	2	2
G52-G27	G52	G27	0.14925117376082922	0.14925117376082922	enet	2	2
G31-G9	G31	G9	0.14924332456785128	0.14924332456785128	enet	2	2
G49-G36	G49	G36	0.14634796808694644	0.14634796808694644	enet	2	2
G31-G90	G31	G90	-0.14442730558109362	0.14442730558109362	enet	2	2
G42-G39	G42	G39	-0.14256387199826692	0.14256387199826692	enet	2	2
G61-G35	G61	G35	-0.14235034549889183	0.14235034549889183	enet	2	2
G41-G40	G41	G40	0.14135163436850448	0.14135163436850448	enet	2	2
G81-G5	G81	G5	0.13949384977515936	0.13949384977515936	enet	2	2
G22-G37	G22	G37	0.13823121076526057	0.13823121076526057	enet	2	2
G58-G7	G58	G7	0.13783499916931444	0.13783499916931444	enet	2	2
G25-G65	G25	G65	-0.13726182648371177	0.13726182648371177	enet	2	2
G1-G76	G1	G76	0.13699116112838905	0.13699116112838905	enet	2	2
G98-G75	G98	G75	-0.13635704981408353	0.13635704981408353	enet	2	2
G68-G7	G68	G7	0.13500448999827203	0.13500448999827203	enet	2	2
G90-G76	G90	G76	0.13467466222767552	0.13467466222767552	enet	2	2
G57-G64	G57	G64	0.1346052596334442	0.1346052596334442	enet	2	2
G34-G74	G34	G74	0.13404781509301983	0.13404781509301983	enet	2	2
G69-G56	G69	G56	-0.1335862732158296	0.1335862732158296	enet	2	2
G31-G81	G31	G81	0.1334815093501138	0.1334815093501138	enet	2	2
G5-G74	G5	G74	-0.1334149040943007	0.1334149040943007	enet	2	2
G4-G36	G4	G36	0.13289948790074405	0.13289948790074405	enet	2	2
G53-G47	G53	G47	0.1322945468897548	0.1322945468897548	enet	2	2
G29-G74	G29	G74	0.13026708369066972	0.13026708369066972	enet	2	2
G86-G52	G86	G52	0.12963553604140315	0.12963553604140315	enet	2	2
G83-G12	G83	G12	-0.12775713142139627	0.12775713142139627	enet	2	2
G58-G49	G58	G49	0.1272255735238114	0.1272255735238114	enet	2	2
G4-G10	G4	G10	-0.12700236254543829	0.12700236254543829	enet	2	2
G9-G31	G9	G31	-0.12677113436879003	0.12677113436879003	enet	2	2
G35-G40	G35	G40	-0.12639853959074387	0.12639853959074387	enet	2	2
G87-G43	G87	G43	-0.12619268002040343	0.12619268002040343	enet	2	2
G90-G4	G90	G4	0.12596429610066964	0.12596429610066964	enet	2	2
G10-G68	G10	G68	-0.12513931606598475	0.12513931606598475	enet	2	2
G75-G53	G75	G53	-0.12453594725409102	0.12453594725409102	enet	2	2
G44-G43	G44	G43	0.12407597475932758	0.12407597475932758	enet	2	2
G98-G56	G98	G56	-0.12236582079200946	0.12236582079200946	enet	2	2
G27-G63	G27	G63	0.12209759467595031	0.12209759467595031	enet	2	2
G93-G94	G93	G94	0.12206131713740483	0.12206131713740483	enet	2	2
G34-G90	G34	G90	0.12168964898368577	0.12168964898368577	enet	2	2
G1-G46	G1	G46	0.12149667527861296	0.12149667527861296	enet	2	2
G75-G89	G75	G89	0.12135409941270274	0.12135409941270274	enet	2	2
G22-G93	G22	G93	0.12127577862305772	0.12127577862305772	enet	2	2
G34-G76	G34	G76	-0.12008133246093192	0.12008133246093192	enet	2	2
G29-G63	G29	G63	-0.11990163315662034	0.11990163315662034	enet	2	2
G70-G49	G70	G49	0.11967613214732489	0.11967613214732489	enet	2	2
G73-G51	G73	G51	-0.11889460105905954	0.11889460105905954	enet	2	2
G98-G91	G98	G91	-0.1176916862309707	0.1176916862309707	enet	2	2
G65-G57	G65	G57	-0.11726421043675966	0.11726421043675966	enet	2	2
G94-G5	G94	G5	-0.11607371578449673	0.11607371578449673	enet	2	2
G56-G74	G56	G74	-0.1149169456419615	0.1149169456419615	enet	2	2
G36-G45	G36	G45	0.11476217468699364	0.11476217468699364	enet	2	2
G34-G27	G34	G27	-0.11462071023654827	0.11462071023654827	enet	2	2
G40-G81	G40	G81	-0.11432199785382567	0.11432199785382567	enet	2	2
G47-G35	G47	G35	0.11379959383162805	0.11379959383162805	enet	2	2
G7-G37	G7	G37	0.11378385268039945	0.11378385268039945	enet	2	2
G91-G26	G91	G26	-0.11371269350117226	0.11371269350117226	enet	2	2
G51-G83	G51	G83	-0.11323464364747303	0.11323464364747303	enet	2	2
G54-G34	G54	G34	-0.11294307610067283	0.11294307610067283	enet	2	2
G26-G57	G26	G57	0.11282220503574343	0.11282220503574343	enet	2	2
G46-G57	G46	G57	-0.11266520998614388	0.11266520998614388	enet	2	2
G45-G47	G45	G47	-0.11261963703832752	0.11261963703832752	enet	2	2
G80-G83	G80	G83	0.11100711633924647	0.11100711633924647	enet	2	2
G75-G18	G75	G18	-0.1108887993379985	0.1108887993379985	enet	2	2
G89-G75	G89	G75	-0.11037763806797554	0.11037763806797554	enet	2	2
G96-G75	G96	G75	0.11028776371476093	0.11028776371476093	enet	2	2
G21-G35	G21	G35	-0.11027688439947599	0.11027688439947599	enet	2	2
G42-G76	G42	G76	0.10945109682152494	0.10945109682152494	enet	2	2
G49-G90	G49	G90	0.10914817665513236	0.10914817665513236	enet	2	2
G68-G72	G68	G72	0.10882428305771698	0.10882428305771698	enet	2	2
G25-G74	G25	G74	0.1087162485983163	0.1087162485983163	enet	2	2
G52-G26	G52	G26	0.10801947302586161	0.10801947302586161	enet	2	2
G65-G99	G65	G99	-0.10791182392501424	0.10791182392501424	enet	2	2
G91-G45	G91	G45	0.10734798097262448	0.10734798097262448	enet	2	2
G57-G83	G57	G83	-0.1071183702034875	0.1071183702034875	enet	2	2
G83-G31	G83	G31	-0.10695046363411291	0.10695046363411291	enet	2	2
G10-G43	G10	G43	-0.10658051578127613	0.10658051578127613	enet	2	2
G42-G26	G42	G26	0.10638744064699175	0.10638744064699175	enet	2	2
G83-G87	G83	G87	-0.10604427570750445	0.10604427570750445	enet	2	2
G91-G43	G91	G43	0.10592503021928626	0.10592503021928626	enet	2	2
G43-G78	G43	G78	-0.10585370521065365	0.10585370521065365	enet	2	2
G46-G48	G46	G48	0.10540565404073193	0.10540565404073193	enet	2	2
G80-G37	G80	G37	0.10497742332895303	0.10497742332895303	enet	2	2
G61-G57	G61	G57	0.1049524669088199	0.1049524669088199	enet	2	2
G7-G69	G7	G69	-0.10481927298596043	0.10481927298596043	enet	2	2
G57-G71	G57	G71	-0.1044292981976534	0.1044292981976534	enet	2	2
G36-G98	G36	G98	0.1042141635540446	0.1042141635540446	enet	2	2
G98-G76	G98	G76	0.10415144576871979	0.10415144576871979	enet	2	2
G79-G76	G79	G76	0.10371310667668011	0.10371310667668011	enet	2	2
G43-G80	G43	G80	-0.10271744827277904	0.10271744827277904	enet	2	2
G19-G31	G19	G31	-0.10235424629630788	0.10235424629630788	enet	2	2
G35-G7	G35	G7	0.10211249388760446	0.10211249388760446	enet	2	2
G91-G37	G91	G37	0.10210251232942005	0.10210251232942005	enet	2	2
G83-G96	G83	G96	0.1018730352484406	0.1018730352484406	enet	2	2
G8-G16	G8	G16	-0.10115849009976322	0.10115849009976322	enet	2	2
G76-G52	G76	G52	0.10108834207306613	0.10108834207306613	enet	2	2
G87-G90	G87	G90	-0.10105366581236612	0.10105366581236612	enet	2	2
G30-G29	G30	G29	0.10105088467343336	0.10105088467343336	enet	2	2
G56-G68	G56	G68	-0.10019596466510028	0.10019596466510028	enet	2	2
G52-G99	G52	G99	0.10011680354006386	0.10011680354006386	enet	2	2
G43-G75	G43	G75	0.09982016220266758	0.09982016220266758	enet	2	2
G84-G63	G84	G63	-0.0992722768437982	0.0992722768437982	enet	2	2
G10-G76	G10	G76	0.0992094303078929	0.0992094303078929	enet	2	2
G7-G83	G7	G83	-0.09826180508508138	0.09826180508508138	enet	2	2
