Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G94-G95	G94	G95	0.2804666790510986	0.2804666790510986	enet	2	2
G68-G72	G68	G72	0.22405611796374877	0.22405611796374877	enet	2	2
G57-G64	G57	G64	0.20842518386683134	0.20842518386683134	enet	2	2
G4-G72	G4	G72	-0.20780703260240002	0.20780703260240002	enet	2	2
G35-G37	G35	G37	-0.20534598776458401	0.20534598776458401	enet	2	2
G98-G74	G98	G74	-0.19736378446112957	0.19736378446112957	enet	2	2
G92-G37	G92	G37	0.18857508337408954	0.18857508337408954	enet	2	2
G87-G94	G87	G94	0.18697619918297093	0.18697619918297093	enet	2	2
G94-G79	G94	G79	-0.17806664408267583	0.17806664408267583	enet	2	2
G49-G83	G49	G83	0.17556371794533832	0.17556371794533832	enet	2	2
G98-G76	G98	G76	0.17334268790405474	0.17334268790405474	enet	2	2
G40-G46	G40	G46	0.1730703587055022	0.1730703587055022	enet	2	2
G40-G79	G40	G79	-0.17184819455451014	0.17184819455451014	enet	2	2
G100-G76	G100	G76	0.17064794069329617	0.17064794069329617	enet	2	2
G30-G56	G30	G56	-0.16968800955633753	0.16968800955633753	enet	2	2
G41-G48	G41	G48	0.16954174570936653	0.16954174570936653	enet	2	2
G41-G47	G41	G47	0.1694483316801188	0.1694483316801188	enet	2	2
G22-G26	G22	G26	-0.16313729305849428	0.16313729305849428	enet	2	2
G27-G52	G27	G52	-0.16271618983016797	0.16271618983016797	enet	2	2
G52-G29	G52	G29	-0.16256912795664322	0.16256912795664322	enet	2	2
G41-G49	G41	G49	0.1617480097997335	0.1617480097997335	enet	2	2
G91-G79	G91	G79	-0.16095613674882323	0.16095613674882323	enet	2	2
G96-G4	G96	G4	0.16091306805311795	0.16091306805311795	enet	2	2
G100-G47	G100	G47	0.16061069522439667	0.16061069522439667	enet	2	2
G68-G73	G68	G73	0.1591581831882158	0.1591581831882158	enet	2	2
G80-G68	G80	G68	-0.15818670906501497	0.15818670906501497	enet	2	2
G58-G99	G58	G99	0.1572458590157199	0.1572458590157199	enet	2	2
G42-G26	G42	G26	0.1563188092556113	0.1563188092556113	enet	2	2
G58-G37	G58	G37	0.1555049358713992	0.1555049358713992	enet	2	2
G58-G26	G58	G26	0.15393587687459276	0.15393587687459276	enet	2	2
G35-G89	G35	G89	0.15172453523359494	0.15172453523359494	enet	2	2
G58-G49	G58	G49	0.15159472979406502	0.15159472979406502	enet	2	2
G40-G43	G40	G43	0.15073617338435868	0.15073617338435868	enet	2	2
G79-G30	G79	G30	0.1475967964863323	0.1475967964863323	enet	2	2
G58-G48	G58	G48	0.1472138399356719	0.1472138399356719	enet	2	2
G96-G71	G96	G71	0.14616813706318033	0.14616813706318033	enet	2	2
G25-G65	G25	G65	-0.14508199139465666	0.14508199139465666	enet	2	2
G68-G76	G68	G76	-0.14497357480356216	0.14497357480356216	enet	2	2
G69-G57	G69	G57	-0.1444492818986663	0.1444492818986663	enet	2	2
G96-G46	G96	G46	0.14418413824317886	0.14418413824317886	enet	2	2
G85-G3	G85	G3	0.14365993700783647	0.14365993700783647	enet	2	2
G28-G43	G28	G43	0.14242855352006126	0.14242855352006126	enet	2	2
G58-G53	G58	G53	0.14053281103395024	0.14053281103395024	enet	2	2
G17-G100	G17	G100	0.14005403975580652	0.14005403975580652	enet	2	2
G5-G74	G5	G74	-0.13995676807832602	0.13995676807832602	enet	2	2
G80-G36	G80	G36	-0.13775557707483216	0.13775557707483216	enet	2	2
