Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G46-G57	G46	G57	-0.34984957228533825	0.34984957228533825	enet	2	1
G91-G43	G91	G43	0.33284394453671956	0.33284394453671956	enet	2	1
G41-G51	G41	G51	-0.33094096041630683	0.33094096041630683	enet	2	1
G46-G47	G46	G47	0.32559909220731936	0.32559909220731936	enet	2	1
G21-G98	G21	G98	-0.31331002745980036	0.31331002745980036	enet	2	1
G43-G44	G43	G44	0.31305761343694344	0.31305761343694344	enet	2	1
G41-G76	G41	G76	-0.3090022136801652	0.3090022136801652	enet	2	1
G90-G100	G90	G100	0.30897191101718224	0.30897191101718224	enet	2	1
G21-G99	G21	G99	-0.29731273829825144	0.29731273829825144	enet	2	1
G21-G62	G21	G62	-0.2861409108919719	0.2861409108919719	enet	2	1
G41-G46	G41	G46	-0.28206936603248906	0.28206936603248906	enet	2	1
G43-G91	G43	G91	0.2743080551237627	0.2743080551237627	enet	2	1
G25-G73	G25	G73	0.2616250941444274	0.2616250941444274	enet	2	1
G37-G72	G37	G72	-0.25388650279113845	0.25388650279113845	enet	2	1
G99-G75	G99	G75	-0.24810577712808604	0.24810577712808604	enet	2	1
G46-G53	G46	G53	0.24183000573980248	0.24183000573980248	enet	2	1
G90-G83	G90	G83	0.23888380365598758	0.23888380365598758	enet	2	1
G46-G22	G46	G22	-0.2365439847792764	0.2365439847792764	enet	2	1
G93-G46	G93	G46	-0.23561576168265522	0.23561576168265522	enet	2	1
G37-G74	G37	G74	-0.23554944162691946	0.23554944162691946	enet	2	1
G57-G56	G57	G56	-0.22778985344211974	0.22778985344211974	enet	2	1
G95-G28	G95	G28	-0.2175623983643478	0.2175623983643478	enet	2	1
G44-G45	G44	G45	0.21481971526280028	0.21481971526280028	enet	2	1
G24-G46	G24	G46	-0.21408950767960105	0.21408950767960105	enet	2	1
G46-G49	G46	G49	0.21312020568972834	0.21312020568972834	enet	2	1
G99-G98	G99	G98	0.21050280917470585	0.21050280917470585	enet	2	1
G49-G83	G49	G83	-0.21007439584606796	0.21007439584606796	enet	2	1
G43-G10	G43	G10	0.20786318102745996	0.20786318102745996	enet	2	1
G37-G71	G37	G71	-0.20473129883100474	0.20473129883100474	enet	2	1
G67-G7	G67	G7	-0.2030247661587061	0.2030247661587061	enet	2	1
G8-G47	G8	G47	-0.20150592905886777	0.20150592905886777	enet	2	1
G44-G46	G44	G46	-0.1953163100933694	0.1953163100933694	enet	2	1
G26-G30	G26	G30	0.19522671304582845	0.19522671304582845	enet	2	1
G21-G60	G21	G60	-0.19181940521510132	0.19181940521510132	enet	2	1
G88-G50	G88	G50	0.191581864518095	0.191581864518095	enet	2	1
G68-G96	G68	G96	-0.1895454526058818	0.1895454526058818	enet	2	1
G76-G56	G76	G56	-0.18925439912489422	0.18925439912489422	enet	2	1
