Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G31-G76	G31	G76	0.26188133519567786	0.26188133519567786	enet	2	2
G80-G51	G80	G51	0.22775684428254098	0.22775684428254098	enet	2	2
G29-G89	G29	G89	0.2242605621713351	0.2242605621713351	enet	2	2
G40-G7	G40	G7	-0.20296942801399268	0.20296942801399268	enet	2	2
G42-G98	G42	G98	0.20188907918385074	0.20188907918385074	enet	2	2
G17-G100	G17	G100	-0.1908051645817999	0.1908051645817999	enet	2	2
G37-G29	G37	G29	-0.1880016403923742	0.1880016403923742	enet	2	2
G65-G99	G65	G99	-0.18745256698061974	0.18745256698061974	enet	2	2
G45-G79	G45	G79	-0.18275940648308697	0.18275940648308697	enet	2	2
G43-G63	G43	G63	0.1817488033726852	0.1817488033726852	enet	2	2
G24-G46	G24	G46	0.1803026624049393	0.1803026624049393	enet	2	2
G63-G43	G63	G43	-0.1772400304533684	0.1772400304533684	enet	2	2
G28-G47	G28	G47	0.17170613952880387	0.17170613952880387	enet	2	2
G98-G56	G98	G56	-0.17163371324610144	0.17163371324610144	enet	2	2
G37-G74	G37	G74	-0.16909499024281072	0.16909499024281072	enet	2	2
G93-G63	G93	G63	0.16092088181150446	0.16092088181150446	enet	2	2
G7-G55	G7	G55	-0.16032116503868135	0.16032116503868135	enet	2	2
G98-G99	G98	G99	0.15992968925672027	0.15992968925672027	enet	2	2
G63-G79	G63	G79	-0.15928146605996957	0.15928146605996957	enet	2	2
G30-G76	G30	G76	-0.1582447786338475	0.1582447786338475	enet	2	2
G72-G76	G72	G76	-0.15818426699773544	0.15818426699773544	enet	2	2
G40-G30	G40	G30	-0.15706592472264846	0.15706592472264846	enet	2	2
G2-G16	G2	G16	-0.1565977504495818	0.1565977504495818	enet	2	2
G45-G66	G45	G66	0.1562519525966411	0.1562519525966411	enet	2	2
G73-G89	G73	G89	0.15288769909895145	0.15288769909895145	enet	2	2
G7-G65	G7	G65	-0.1523632023570908	0.1523632023570908	enet	2	2
G52-G63	G52	G63	-0.14959516814471088	0.14959516814471088	enet	2	2
G56-G71	G56	G71	-0.14695024786469804	0.14695024786469804	enet	2	2
G66-G18	G66	G18	0.14658201256699946	0.14658201256699946	enet	2	2
G10-G7	G10	G7	-0.14631163293469807	0.14631163293469807	enet	2	2
G42-G56	G42	G56	-0.1458639789178599	0.1458639789178599	enet	2	2
G43-G64	G43	G64	0.14224999162756646	0.14224999162756646	enet	2	2
G63-G7	G63	G7	0.1415840313631233	0.1415840313631233	enet	2	2
G83-G26	G83	G26	0.14113177620834008	0.14113177620834008	enet	2	2
G17-G56	G17	G56	-0.1404282254013263	0.1404282254013263	enet	2	2
G57-G75	G57	G75	0.14039470839293425	0.14039470839293425	enet	2	2
G51-G47	G51	G47	0.13869666632381522	0.13869666632381522	enet	2	2
G21-G99	G21	G99	-0.13834996995330018	0.13834996995330018	enet	2	2
G71-G7	G71	G7	0.13830194405474983	0.13830194405474983	enet	2	2
G67-G91	G67	G91	0.13747771892889965	0.13747771892889965	enet	2	2
G35-G65	G35	G65	-0.13533064445579446	0.13533064445579446	enet	2	2
G45-G4	G45	G4	-0.1351068682660751	0.1351068682660751	enet	2	2
G63-G75	G63	G75	0.13426931650727247	0.13426931650727247	enet	2	2
G1-G47	G1	G47	0.1339842631242441	0.1339842631242441	enet	2	2
G2-G37	G2	G37	0.13367794108636338	0.13367794108636338	enet	2	2
G75-G5	G75	G5	-0.13293390610779898	0.13293390610779898	enet	2	2
G96-G65	G96	G65	-0.13170890381371023	0.13170890381371023	enet	2	2
G40-G93	G40	G93	-0.13105315116965366	0.13105315116965366	enet	2	2
G46-G18	G46	G18	0.13053708980523288	0.13053708980523288	enet	2	2
G20-G90	G20	G90	0.12921765063883553	0.12921765063883553	enet	2	2
G49-G4	G49	G4	0.12699636657743735	0.12699636657743735	enet	2	2
G67-G43	G67	G43	0.12668788369110598	0.12668788369110598	enet	2	2
G24-G43	G24	G43	0.12653450090898283	0.12653450090898283	enet	2	2
G26-G34	G26	G34	-0.12634651720054924	0.12634651720054924	enet	2	2
G30-G54	G30	G54	-0.12559073456534264	0.12559073456534264	enet	2	2
G92-G57	G92	G57	0.12556754407263387	0.12556754407263387	enet	2	2
