Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G31-G93	G31	G93	-0.22268401803468363	0.22268401803468363	enet	2	1
G81-G37	G81	G37	0.21849532882633016	0.21849532882633016	enet	2	1
G99-G24	G99	G24	0.21143097932197744	0.21143097932197744	enet	2	1
G47-G76	G47	G76	0.20942988668004495	0.20942988668004495	enet	2	1
G70-G90	G70	G90	0.2087616247773113	0.2087616247773113	enet	2	1
G68-G72	G68	G72	0.1974847771683684	0.1974847771683684	enet	2	1
G31-G83	G31	G83	-0.19184729843905157	0.19184729843905157	enet	2	1
G98-G99	G98	G99	0.18526811917770766	0.18526811917770766	enet	2	1
G38-G83	G38	G83	0.17966288575441033	0.17966288575441033	enet	2	1
G70-G37	G70	G37	0.17943245966872975	0.17943245966872975	enet	2	1
G45-G68	G45	G68	0.17794818207304333	0.17794818207304333	enet	2	1
G8-G36	G8	G36	0.17776058236740402	0.17776058236740402	enet	2	1
G50-G42	G50	G42	-0.17338253854888647	0.17338253854888647	enet	2	1
G99-G62	G99	G62	0.17273942907450512	0.17273942907450512	enet	2	1
G65-G91	G65	G91	-0.17026080707472452	0.17026080707472452	enet	2	1
G30-G37	G30	G37	-0.16870692590375558	0.16870692590375558	enet	2	1
G70-G100	G70	G100	0.166899872220377	0.166899872220377	enet	2	1
G34-G99	G34	G99	-0.16200632204464974	0.16200632204464974	enet	2	1
G69-G37	G69	G37	0.16163845439089033	0.16163845439089033	enet	2	1
G80-G91	G80	G91	-0.16036453146199664	0.16036453146199664	enet	2	1
G23-G36	G23	G36	-0.15646534111903895	0.15646534111903895	enet	2	1
G92-G44	G92	G44	0.1562570994683047	0.1562570994683047	enet	2	1
G87-G56	G87	G56	-0.15530622386824144	0.15530622386824144	enet	2	1
G12-G100	G12	G100	0.15455339696090417	0.15455339696090417	enet	2	1
G99-G71	G99	G71	0.1538104707346414	0.1538104707346414	enet	2	1
G31-G65	G31	G65	0.1523937165868172	0.1523937165868172	enet	2	1
G25-G91	G25	G91	-0.15124152886790737	0.15124152886790737	enet	2	1
G81-G43	G81	G43	0.14903321102745687	0.14903321102745687	enet	2	1
G61-G37	G61	G37	-0.14622464955118392	0.14622464955118392	enet	2	1
G41-G18	G41	G18	0.14602208619972018	0.14602208619972018	enet	2	1
G61-G96	G61	G96	-0.1440007147243035	0.1440007147243035	enet	2	1
G91-G18	G91	G18	-0.14374883160907936	0.14374883160907936	enet	2	1
G75-G47	G75	G47	-0.143627714164543	0.143627714164543	enet	2	1
G81-G98	G81	G98	0.14345029240262144	0.14345029240262144	enet	2	1
G99-G72	G99	G72	0.14343421997211855	0.14343421997211855	enet	2	1
G25-G56	G25	G56	0.14321632122837297	0.14321632122837297	enet	2	1
G83-G51	G83	G51	0.1430595765246325	0.1430595765246325	enet	2	1
G65-G29	G65	G29	-0.14131904727986352	0.14131904727986352	enet	2	1
G74-G37	G74	G37	-0.1408640081531948	0.1408640081531948	enet	2	1
G70-G26	G70	G26	0.1393408532425693	0.1393408532425693	enet	2	1
G31-G4	G31	G4	-0.13915187185585584	0.13915187185585584	enet	2	1
G56-G73	G56	G73	-0.13894813244527388	0.13894813244527388	enet	2	1
G21-G36	G21	G36	0.13877549611117054	0.13877549611117054	enet	2	1
G8-G49	G8	G49	0.13841656962576043	0.13841656962576043	enet	2	1
G65-G24	G65	G24	-0.13808737566748416	0.13808737566748416	enet	2	1
G39-G30	G39	G30	-0.13799957969078663	0.13799957969078663	enet	2	1
G67-G71	G67	G71	-0.13769858379330044	0.13769858379330044	enet	2	1
G63-G79	G63	G79	0.13753269442184818	0.13753269442184818	enet	2	1
G4-G46	G4	G46	0.13480684733996123	0.13480684733996123	enet	2	1
G25-G26	G25	G26	0.13471106101961935	0.13471106101961935	enet	2	1
G26-G63	G26	G63	-0.13403402404173678	0.13403402404173678	enet	2	1
G83-G90	G83	G90	0.13335595361809152	0.13335595361809152	enet	2	1
G99-G23	G99	G23	0.132968209932329	0.132968209932329	enet	2	1
G8-G51	G8	G51	0.13293196451376113	0.13293196451376113	enet	2	1
G4-G37	G4	G37	0.1322398194396794	0.1322398194396794	enet	2	1
G9-G64	G9	G64	0.1317958960422727	0.1317958960422727	enet	2	1
G31-G43	G31	G43	-0.131745955715744	0.131745955715744	enet	2	1
G24-G65	G24	G65	-0.13089802758808175	0.13089802758808175	enet	2	1
G57-G71	G57	G71	-0.13017694154284862	0.13017694154284862	enet	2	1
G34-G30	G34	G30	-0.12998335313067644	0.12998335313067644	enet	2	1
G65-G62	G65	G62	-0.12957323649490868	0.12957323649490868	enet	2	1
G23-G89	G23	G89	-0.1294830289306842	0.1294830289306842	enet	2	1
G73-G30	G73	G30	-0.12775870670997386	0.12775870670997386	enet	2	1
G61-G75	G61	G75	0.12743994885334484	0.12743994885334484	enet	2	1
G59-G51	G59	G51	0.12729328853937005	0.12729328853937005	enet	2	1
G26-G23	G26	G23	-0.1271892922718202	0.1271892922718202	enet	2	1
G7-G43	G7	G43	0.12620103019234666	0.12620103019234666	enet	2	1
G10-G1	G10	G1	0.1257070696805388	0.1257070696805388	enet	2	1
G8-G47	G8	G47	0.12549130705038464	0.12549130705038464	enet	2	1
G42-G98	G42	G98	0.12498073868237587	0.12498073868237587	enet	2	1
G90-G56	G90	G56	-0.1248115145341451	0.1248115145341451	enet	2	1
G31-G76	G31	G76	-0.12480491000883515	0.12480491000883515	enet	2	1
G1-G36	G1	G36	0.12431204959892966	0.12431204959892966	enet	2	1
G47-G89	G47	G89	-0.12413761624616623	0.12413761624616623	enet	2	1
G22-G42	G22	G42	0.12212406690719553	0.12212406690719553	enet	2	1
G69-G46	G69	G46	0.12158070531048634	0.12158070531048634	enet	2	1
G99-G8	G99	G8	0.12132333782645033	0.12132333782645033	enet	2	1
G46-G71	G46	G71	-0.1212884284789618	0.1212884284789618	enet	2	1
G10-G89	G10	G89	0.1211277763782108	0.1211277763782108	enet	2	1
G23-G73	G23	G73	-0.12087729371692918	0.12087729371692918	enet	2	1
G69-G58	G69	G58	-0.12076938434176412	0.12076938434176412	enet	2	1
G34-G21	G34	G21	0.12039778604045016	0.12039778604045016	enet	2	1
G88-G89	G88	G89	0.12032671594320751	0.12032671594320751	enet	2	1
G98-G75	G98	G75	-0.11953732363171896	0.11953732363171896	enet	2	1
G50-G29	G50	G29	0.11905188940417119	0.11905188940417119	enet	2	1
G81-G56	G81	G56	-0.11893982731499803	0.11893982731499803	enet	2	1
G81-G36	G81	G36	0.11756736090150952	0.11756736090150952	enet	2	1
G83-G96	G83	G96	0.11746111849354895	0.11746111849354895	enet	2	1
G60-G76	G60	G76	0.11706977939535584	0.11706977939535584	enet	2	1
G52-G68	G52	G68	-0.11680792345044853	0.11680792345044853	enet	2	1
G85-G91	G85	G91	0.11595585566376479	0.11595585566376479	enet	2	1
G100-G77	G100	G77	-0.1157041414084747	0.1157041414084747	enet	2	1
G64-G18	G64	G18	0.11563781956019205	0.11563781956019205	enet	2	1
G98-G10	G98	G10	-0.11420879598606645	0.11420879598606645	enet	2	1
G68-G91	G68	G91	-0.11389322113750026	0.11389322113750026	enet	2	1
G98-G21	G98	G21	-0.11384085876826884	0.11384085876826884	enet	2	1
G70-G76	G70	G76	0.11354503369661809	0.11354503369661809	enet	2	1
G64-G75	G64	G75	-0.1134640398939786	0.1134640398939786	enet	2	1
G23-G52	G23	G52	0.11314411660385174	0.11314411660385174	enet	2	1
G100-G90	G100	G90	0.11307716451347954	0.11307716451347954	enet	2	1
G85-G50	G85	G50	0.1127888541742732	0.1127888541742732	enet	2	1
G68-G73	G68	G73	0.11229983066027582	0.11229983066027582	enet	2	1
G51-G36	G51	G36	0.11225834294960202	0.11225834294960202	enet	2	1
G25-G51	G25	G51	-0.11225559875218521	0.11225559875218521	enet	2	1
G70-G77	G70	G77	-0.112227644395391	0.112227644395391	enet	2	1
G63-G42	G63	G42	0.11219157689364943	0.11219157689364943	enet	2	1
G99-G69	G99	G69	-0.11174145538591462	0.11174145538591462	enet	2	1
G21-G52	G21	G52	-0.11153565330448714	0.11153565330448714	enet	2	1
G62-G36	G62	G36	-0.11125779957237066	0.11125779957237066	enet	2	1
G65-G47	G65	G47	0.11113086512843756	0.11113086512843756	enet	2	1
G26-G64	G26	G64	-0.11099437774294599	0.11099437774294599	enet	2	1
G10-G29	G10	G29	0.11074500593043612	0.11074500593043612	enet	2	1
G62-G46	G62	G46	-0.11065961459667246	0.11065961459667246	enet	2	1
G62-G53	G62	G53	-0.11043158812395495	0.11043158812395495	enet	2	1
G22-G68	G22	G68	0.10965852319944519	0.10965852319944519	enet	2	1
G5-G36	G5	G36	-0.10929599794033637	0.10929599794033637	enet	2	1
G71-G98	G71	G98	-0.10913420876765616	0.10913420876765616	enet	2	1
G29-G83	G29	G83	0.10903781198978398	0.10903781198978398	enet	2	1
G78-G43	G78	G43	-0.10844255499485438	0.10844255499485438	enet	2	1
G68-G46	G68	G46	0.10821914876094936	0.10821914876094936	enet	2	1
G71-G37	G71	G37	-0.1074506901469153	0.1074506901469153	enet	2	1
G26-G45	G26	G45	-0.10709443074920802	0.10709443074920802	enet	2	1
G4-G3	G4	G3	-0.10698306059005248	0.10698306059005248	enet	2	1
G68-G69	G68	G69	-0.10654152364305391	0.10654152364305391	enet	2	1
G30-G43	G30	G43	0.10643163738498375	0.10643163738498375	enet	2	1
G80-G36	G80	G36	0.1063187454430708	0.1063187454430708	enet	2	1
G39-G74	G39	G74	0.10620030272005296	0.10620030272005296	enet	2	1
G50-G62	G50	G62	0.10594216747132612	0.10594216747132612	enet	2	1
G47-G57	G47	G57	-0.10583765272102923	0.10583765272102923	enet	2	1
G3-G31	G3	G31	0.10548270447913151	0.10548270447913151	enet	2	1
G41-G52	G41	G52	0.10527862878118742	0.10527862878118742	enet	2	1
G99-G89	G99	G89	0.10523781109155743	0.10523781109155743	enet	2	1
G70-G89	G70	G89	-0.10485576926117117	0.10485576926117117	enet	2	1
G58-G79	G58	G79	0.10483675214175742	0.10483675214175742	enet	2	1
G47-G48	G47	G48	0.10473435939892449	0.10473435939892449	enet	2	1
G46-G35	G46	G35	0.10445078923230298	0.10445078923230298	enet	2	1
G98-G63	G98	G63	-0.1041807367094022	0.1041807367094022	enet	2	1
G48-G36	G48	G36	-0.10416556474979516	0.10416556474979516	enet	2	1
G69-G36	G69	G36	0.10367147751161407	0.10367147751161407	enet	2	1
G52-G29	G52	G29	0.10351919434175659	0.10351919434175659	enet	2	1
G31-G78	G31	G78	-0.10335944368480432	0.10335944368480432	enet	2	1
G98-G5	G98	G5	0.10285204684599102	0.10285204684599102	enet	2	1
G55-G16	G55	G16	0.10163798232982305	0.10163798232982305	enet	2	1
G27-G43	G27	G43	-0.10162070043185618	0.10162070043185618	enet	2	1
G55-G29	G55	G29	0.10138323966707324	0.10138323966707324	enet	2	1
G98-G91	G98	G91	-0.10136893165994296	0.10136893165994296	enet	2	1
G94-G64	G94	G64	0.10135393522239947	0.10135393522239947	enet	2	1
G99-G48	G99	G48	-0.10062055464616086	0.10062055464616086	enet	2	1
G42-G96	G42	G96	0.1001927005695216	0.1001927005695216	enet	2	1
G48-G7	G48	G7	0.10014050468554653	0.10014050468554653	enet	2	1
G60-G81	G60	G81	0.10011836908671862	0.10011836908671862	enet	2	1
G83-G93	G83	G93	0.09988926705097399	0.09988926705097399	enet	2	1
G41-G98	G41	G98	-0.09966790644216438	0.09966790644216438	enet	2	1
G88-G3	G88	G3	0.09922706828350902	0.09922706828350902	enet	2	1
G96-G40	G96	G40	-0.09922304294163717	0.09922304294163717	enet	2	1
G27-G17	G27	G17	0.09873340546463706	0.09873340546463706	enet	2	1
G74-G36	G74	G36	0.09861960155044393	0.09861960155044393	enet	2	1
G49-G57	G49	G57	0.09859650730265176	0.09859650730265176	enet	2	1
G68-G23	G68	G23	0.09834552717670016	0.09834552717670016	enet	2	1
G70-G55	G70	G55	-0.097901350960479	0.097901350960479	enet	2	1
G85-G75	G85	G75	-0.09745680340241113	0.09745680340241113	enet	2	1
G62-G4	G62	G4	0.09737748300853448	0.09737748300853448	enet	2	1
G100-G52	G100	G52	0.09736412349223621	0.09736412349223621	enet	2	1
G63-G78	G63	G78	0.09734513017842393	0.09734513017842393	enet	2	1
G3-G37	G3	G37	-0.0972912498138402	0.0972912498138402	enet	2	1
G70-G98	G70	G98	0.09728960409868809	0.09728960409868809	enet	2	1
G55-G93	G55	G93	-0.09710171204114287	0.09710171204114287	enet	2	1
G39-G46	G39	G46	0.09690457933256347	0.09690457933256347	enet	2	1
G50-G93	G50	G93	-0.09659177440570975	0.09659177440570975	enet	2	1
G91-G81	G91	G81	-0.09631083039989471	0.09631083039989471	enet	2	1
G81-G62	G81	G62	0.09626676633280411	0.09626676633280411	enet	2	1
G21-G76	G21	G76	-0.095744673058834	0.095744673058834	enet	2	1
G31-G53	G31	G53	-0.0956925857879399	0.0956925857879399	enet	2	1
G91-G44	G91	G44	0.09559886345130537	0.09559886345130537	enet	2	1
G42-G36	G42	G36	0.0953641127019615	0.0953641127019615	enet	2	1
G70-G58	G70	G58	-0.09510964938833741	0.09510964938833741	enet	2	1
G48-G56	G48	G56	-0.09502209397934341	0.09502209397934341	enet	2	1
G57-G63	G57	G63	0.09495099235021405	0.09495099235021405	enet	2	1
G30-G10	G30	G10	-0.09492246841161193	0.09492246841161193	enet	2	1
G75-G71	G75	G71	0.0948046719339607	0.0948046719339607	enet	2	1
G56-G25	G56	G25	-0.09480309097553587	0.09480309097553587	enet	2	1
G69-G76	G69	G76	0.0946461158839219	0.0946461158839219	enet	2	1
G31-G10	G31	G10	-0.09457507902569748	0.09457507902569748	enet	2	1
G42-G65	G42	G65	0.09448162274215338	0.09448162274215338	enet	2	1
G45-G71	G45	G71	0.09447197001961385	0.09447197001961385	enet	2	1
G79-G72	G79	G72	-0.09436002178312017	0.09436002178312017	enet	2	1
G21-G24	G21	G24	0.0943240427861557	0.0943240427861557	enet	2	1
G41-G73	G41	G73	-0.09430891219389956	0.09430891219389956	enet	2	1
G71-G51	G71	G51	-0.09427709480498037	0.09427709480498037	enet	2	1
G94-G76	G94	G76	0.09401572181975038	0.09401572181975038	enet	2	1
G23-G56	G23	G56	-0.09389827562626686	0.09389827562626686	enet	2	1
G52-G36	G52	G36	-0.09367478799868115	0.09367478799868115	enet	2	1
G23-G74	G23	G74	-0.0936440363420231	0.0936440363420231	enet	2	1
G64-G36	G64	G36	-0.09357851523609198	0.09357851523609198	enet	2	1
G49-G100	G49	G100	0.09344922450866222	0.09344922450866222	enet	2	1
G49-G76	G49	G76	-0.09286431795767841	0.09286431795767841	enet	2	1
G16-G93	G16	G93	-0.09277506072955317	0.09277506072955317	enet	2	1
G63-G35	G63	G35	-0.09263526736090914	0.09263526736090914	enet	2	1
G50-G91	G50	G91	0.09240065379659906	0.09240065379659906	enet	2	1
G52-G34	G52	G34	-0.09233013811449921	0.09233013811449921	enet	2	1
G56-G45	G56	G45	-0.09143119804244398	0.09143119804244398	enet	2	1
G83-G55	G83	G55	-0.09112687696730427	0.09112687696730427	enet	2	1
G43-G44	G43	G44	0.09107863254129449	0.09107863254129449	enet	2	1
G46-G100	G46	G100	-0.09098669672024842	0.09098669672024842	enet	2	1
G29-G57	G29	G57	0.09090175984702688	0.09090175984702688	enet	2	1
G50-G72	G50	G72	0.09081953680744655	0.09081953680744655	enet	2	1
G64-G74	G64	G74	-0.09078534632296167	0.09078534632296167	enet	2	1
G9-G83	G9	G83	-0.09050504404170129	0.09050504404170129	enet	2	1
G21-G47	G21	G47	-0.09048607067179014	0.09048607067179014	enet	2	1
