gene	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
G1	0.0	0.07513843342346724	0.049039813930511	0.06992694682940079	0.0	0.0	-0.044738652896414294	0.0	0.0	0.0	0.0	0.0854127204115165	0.0	-0.0	0.010508801249694381	0.0	-0.01969984635589727	-0.0	0.0	0.0	0.0	-0.0	0.004779164947080325	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.03947517660329772	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.051948849428210715	0.06134272770456435	0.0	0.0	0.009270388585590606	-0.0	-0.0	0.044263841470227966	0.0	-0.0	0.0	-0.03489363352275359	-0.0	0.0	0.0	-0.0	0.008516715986312425	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.03636625706906296	0.0	0.0	0.0	-0.023053421378966137	-0.0	0.0	0.025897645193890203	-0.0	-0.0035780367146597916	0.03379836195042846	-0.0	0.07690104853078876	0.0	0.0	0.0
G2	0.0	0.0	-0.04226698964743402	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.003544065392367987	-0.0	-0.0	0.0	-0.0	-0.014389966278584089	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.10640892649649032	0.15401901846513924	0.0	-0.03840997157350577	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.010108646336091077	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.023702009016620777	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.006025124051170505	-0.0	-0.0	-0.013840733133268703	0.0	-0.01670708577919411	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.038167798770783516	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0
G3	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.03274811566173047	-0.0	0.019563902742915678	-0.0	0.0	0.0	-0.0	-0.0	-0.017807153784359302	-0.0	0.0	0.0	-0.0	0.0006136617268697163	-0.0	-0.0	0.0	0.018480143293649342	-0.0	0.005217672159407241	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.057983772519894936	0.0	0.0	-0.005377577486993826	0.0	-0.0	-0.0	0.0	0.003621589624711266	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0130374201121596	-0.0	0.1253868984640786	-0.029041736572170608	0.0	0.0	-0.0	-0.08260861677203052	0.0	0.02837010127297914	0.0	0.0	-0.0	-0.0	0.0868971044436143	-0.007398370282510522	-0.0	0.07995609277238536	0.0	0.0	0.005564920824319694	0.0	0.0	0.0	0.0	-0.16780029059511947	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0077120178896673	-0.0	0.0	-0.0	-0.0767719835124039	-0.0	-0.0	-0.0	0.0	0.012495342554567038
G4	-0.10378737640652609	0.02574826171577812	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.01125860116882306	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.008241180399659615	0.015513822072651284	-0.0	-0.0	0.0	0.0	-0.0	0.0011120468820175955	0.0	0.0	0.0	-0.0	-0.0	-0.0519158840168641	0.0	-0.0	0.0	0.006012165549837297	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.047402861351003474	-0.0	-0.0	0.0	-0.0	-0.0	-0.028834888665251596	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.053946828820109316	0.0	0.0	-0.0032385295370439752	0.0	-0.0	0.09759614142868661	0.0	0.0	-0.0	0.0	0.0	-0.0	0.04731302486623592	-0.0	0.0952197973387393	-0.0	-0.0	-0.020208796420170518	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.06875022470739942	-0.0	-0.0	-0.0	-0.0	-0.0	0.01643045415155554	-0.0	-0.0	-0.0
G5	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.027410968679704356	-0.0	-0.0	-0.0	-0.01182816190514376	-0.0	-0.11491191472407287	0.0	0.0	-0.0	-0.07225473696103134	-0.0	0.0	-0.0	-0.019664215328517507	0.0	-0.030885769354139826	0.0	-0.0	-0.0	0.006924689488462638	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.004350302512376032	0.0	0.1419467980580945	-0.0	-0.02924892055814512	-0.0	0.011898733753598869	0.0	0.0	-0.0	-0.0	0.02514311049221711	0.0	-0.024255338016829987	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0189701531010379	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.004339931239429788	0.0	0.0	-0.0	0.0	-0.0	-0.0047109694643975705	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.10304256405624106	0.1224712751217111	0.0
G6	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0
G7	0.0	0.0	-0.028484814744437197	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.019453952182212495	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.048041936718283065	-0.0	0.0	0.02059739948027676	0.0	-0.0	0.0	0.06275205710697096	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0063762801927437435	0.032922861574418594	0.0	0.0	0.0	-0.0	-0.0	0.0	0.028638693427815165	-0.0	-0.0	0.02982655956838106	-0.0	-0.022198893434859524	0.0	0.010798916044885956	-0.029493818402202956	-0.0	0.057127794313414706	-0.0721508125328719	0.0	0.03584844545496887	0.0	0.0	0.0	0.0	-0.027463323198122357	-0.012880936422483214	-0.117605190835014	-0.08722918188624214	-0.0	0.03744600282967063	0.059831946389958014	-0.019843903418963766	0.0	-0.0020501245555047194	-0.0	0.09214447005743269	0.0	-0.014507068438383517	-0.0	-0.008813366012313991	-0.0	0.0	0.0024482396973422296	-0.0	0.0	0.008649569428868345	-0.028981598560739473	0.0	0.0	0.0	0.0	0.10229758894749065	-0.0	0.03753077289647884	0.0	-0.0	0.0	-0.09354226756754098	0.0	-0.0	-0.026554094636746614	-0.00630520052771985	-0.03238521944009902
G8	-0.0	0.0	-0.07094826583574292	0.0	0.0	-0.005028662276159042	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.034477187016489996	-0.0	-0.0	-0.0	0.0	-0.0	-0.03984155738621431	-0.0	0.0	0.0	-0.0	0.0	0.007351237512671884	0.0	0.0	-0.011015004237872864	0.0	0.0	0.0	-0.0	0.0	0.0	0.01045910034678709	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.027506685115314608	-0.0	-0.051039270489716106	0.0	0.0	0.0	-0.07617376084328024	0.028843857233653094	-0.0	0.0954023846507954	0.0	-0.0	-0.0	0.0019599343562396354	0.0	0.008275014896741328	-0.0	0.02348776388925395	0.0	0.0	0.0	-0.0	0.0	0.0	-0.027214242405879174	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.027869792984229994	-0.0	0.048693578595213956	-0.0	-0.0	-0.022380437936693667	-0.0	0.0	0.0	0.037026814101074106	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.009790643042388492	-0.0
G9	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
G10	-0.0	-0.0	-0.0	-0.0	0.009708895475076206	0.0	-0.06267070845325827	-0.0	0.0	0.0	-0.0	0.010863425782557818	-0.0	-0.0	0.0	0.0	0.0	0.018614222531085682	-0.0	-0.0	-0.0	-0.0	-0.028588019050294938	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.040762091715198116	-0.0	0.03610876359059622	-0.0014791600136134884	-0.0	0.0	-0.0	-0.030981497870131793	0.0	0.0	0.0	-0.0	0.020540409346054233	0.1207313317417451	0.0	0.0	0.0	0.023205014948141013	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.09207866307005434	0.1634310443009157	-0.0	-0.009409533737231447	0.0	0.006420362639301589	0.006086710040482143	-0.0	-0.0796668603947364	0.0	-0.019360094527944887	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0014628915169332146	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.03501271128830513	0.0	-0.04543530006173501	-0.0	-0.0655940380817598	-0.0	-0.0	-0.0	-0.0	0.0
