Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G34-G26	G34	G26	-0.3848900371061018	0.3848900371061018	enet	2	2
G34-G74	G34	G74	0.28445057499332194	0.28445057499332194	enet	2	2
G4-G36	G4	G36	0.26979848597979544	0.26979848597979544	enet	2	2
G79-G93	G79	G93	0.2600302840686144	0.2600302840686144	enet	2	2
G34-G52	G34	G52	-0.25940803116572436	0.25940803116572436	enet	2	2
G34-G98	G34	G98	-0.2491668513583249	0.2491668513583249	enet	2	2
G8-G52	G8	G52	0.22152023014717565	0.22152023014717565	enet	2	2
G34-G27	G34	G27	-0.21810391793945774	0.21810391793945774	enet	2	2
G3-G76	G3	G76	-0.21805431277282072	0.21805431277282072	enet	2	2
G4-G98	G4	G98	0.21713956465610007	0.21713956465610007	enet	2	2
G86-G90	G86	G90	-0.21138517468840945	0.21138517468840945	enet	2	2
G86-G36	G86	G36	-0.2060845715350156	0.2060845715350156	enet	2	2
G34-G35	G34	G35	-0.20323314448456906	0.20323314448456906	enet	2	2
G92-G37	G92	G37	0.19011644702594982	0.19011644702594982	enet	2	2
G70-G76	G70	G76	0.1882081400572991	0.1882081400572991	enet	2	2
G79-G76	G79	G76	0.183762894400517	0.183762894400517	enet	2	2
G40-G42	G40	G42	-0.18373053879381984	0.18373053879381984	enet	2	2
G61-G48	G61	G48	-0.17758010314875136	0.17758010314875136	enet	2	2
G83-G36	G83	G36	-0.17578127308979133	0.17578127308979133	enet	2	2
G34-G56	G34	G56	0.17482165175839945	0.17482165175839945	enet	2	2
G87-G42	G87	G42	-0.17356521481584009	0.17356521481584009	enet	2	2
G63-G43	G63	G43	0.16881063141332286	0.16881063141332286	enet	2	2
G34-G21	G34	G21	0.1684197176632157	0.1684197176632157	enet	2	2
G98-G36	G98	G36	-0.16651792798606083	0.16651792798606083	enet	2	2
G75-G29	G75	G29	0.1661361043264102	0.1661361043264102	enet	2	2
G79-G83	G79	G83	0.1659662024685948	0.1659662024685948	enet	2	2
G34-G37	G34	G37	-0.16339851695947716	0.16339851695947716	enet	2	2
G4-G37	G4	G37	0.16301065410907603	0.16301065410907603	enet	2	2
G70-G73	G70	G73	-0.1629646770213122	0.1629646770213122	enet	2	2
G54-G57	G54	G57	0.16145251543380457	0.16145251543380457	enet	2	2
G92-G26	G92	G26	0.16049834436195068	0.16049834436195068	enet	2	2
G40-G94	G40	G94	0.1596976737477177	0.1596976737477177	enet	2	2
G61-G57	G61	G57	0.15952074183606793	0.15952074183606793	enet	2	2
G5-G74	G5	G74	-0.15811547256786063	0.15811547256786063	enet	2	2
G12-G75	G12	G75	0.15753455092832458	0.15753455092832458	enet	2	2
G68-G72	G68	G72	0.1573231878527672	0.1573231878527672	enet	2	2
G67-G37	G67	G37	0.15695971821612395	0.15695971821612395	enet	2	2
G52-G27	G52	G27	0.15483097211437846	0.15483097211437846	enet	2	2
G98-G76	G98	G76	0.15353040521011357	0.15353040521011357	enet	2	2
G8-G36	G8	G36	-0.15309824449959145	0.15309824449959145	enet	2	2
G94-G95	G94	G95	0.15262907342510218	0.15262907342510218	enet	2	2
G34-G76	G34	G76	-0.1522670279181161	0.1522670279181161	enet	2	2
G92-G46	G92	G46	0.15118069085492755	0.15118069085492755	enet	2	2
G44-G93	G44	G93	-0.1493587142533337	0.1493587142533337	enet	2	2
