Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G21-G98	G21	G98	enet	2	-0.4114919435121917	0.4114919435121917	1.0				-0.4114919435121917	0.4114919435121917	1.0
G41-G76	G41	G76	enet	2	-0.3670895263433532	0.3670895263433532	1.0				-0.3670895263433532	0.3670895263433532	1.0
G46-G57	G46	G57	enet	2	-0.3590320699865559	0.3590320699865559	1.0	-0.14555704973015973	0.14555704973015973	2.0	-0.3590320699865559	0.3590320699865559	1.0
G21-G62	G21	G62	enet	2	-0.35439274542315646	0.35439274542315646	1.0				-0.35439274542315646	0.35439274542315646	1.0
G41-G51	G41	G51	enet	2	-0.33049326603207974	0.33049326603207974	1.0				-0.33049326603207974	0.33049326603207974	1.0
G46-G47	G46	G47	enet	2	0.3267355704249207	0.3267355704249207	1.0	0.040452882901921894	0.040452882901921894	2.0	0.3267355704249207	0.3267355704249207	1.0
G42-G36	G42	G36	enet	2	0.3095862890812461	0.3095862890812461	1.0				0.3095862890812461	0.3095862890812461	1.0
G46-G37	G46	G37	enet	2	0.29999377291700996	0.29999377291700996	1.0	0.012180552713466863	0.012180552713466863	2.0	0.29999377291700996	0.29999377291700996	1.0
G23-G24	G23	G24	enet	2	0.2890174390457293	0.2890174390457293	1.0				0.2890174390457293	0.2890174390457293	1.0
G21-G26	G21	G26	enet	2	-0.2829756394465375	0.2829756394465375	1.0				-0.2829756394465375	0.2829756394465375	1.0
G43-G10	G43	G10	enet	2	0.27545676822533544	0.27545676822533544	1.0				0.27545676822533544	0.27545676822533544	1.0
G21-G99	G21	G99	enet	2	-0.2709706266844299	0.2709706266844299	1.0	-0.07067236265554579	0.07067236265554579	2.0	-0.2709706266844299	0.2709706266844299	1.0
G37-G29	G37	G29	enet	2	-0.27085728228482203	0.27085728228482203	1.0	-0.2533151795834119	0.2533151795834119	2.0	-0.27085728228482203	0.27085728228482203	1.0
G70-G73	G70	G73	enet	2	0.2659299650367513	0.2659299650367513	1.0				0.2659299650367513	0.2659299650367513	1.0
G90-G83	G90	G83	enet	2	0.26281773972839595	0.26281773972839595	1.0				0.26281773972839595	0.26281773972839595	1.0
G83-G90	G83	G90	enet	2	0.2608395811267145	0.2608395811267145	1.0				0.2608395811267145	0.2608395811267145	1.0
G95-G63	G95	G63	enet	2	0.25874180393400364	0.25874180393400364	1.0				0.25874180393400364	0.25874180393400364	1.0
G90-G100	G90	G100	enet	2	0.2541280094640875	0.2541280094640875	1.0				0.2541280094640875	0.2541280094640875	1.0
G46-G53	G46	G53	enet	2	0.2531528058984548	0.2531528058984548	1.0	0.08382089072798964	0.08382089072798964	2.0	0.2531528058984548	0.2531528058984548	1.0
G46-G56	G46	G56	enet	2	-0.25263530723840577	0.25263530723840577	1.0				-0.25263530723840577	0.25263530723840577	1.0
G37-G74	G37	G74	enet	2	-0.2501842847507818	0.2501842847507818	1.0	-0.11045517594873157	0.11045517594873157	2.0	-0.2501842847507818	0.2501842847507818	1.0
G72-G76	G72	G76	enet	2	-0.24621502362041747	0.24621502362041747	1.0	-0.05757345068887058	0.05757345068887058	2.0	-0.24621502362041747	0.24621502362041747	1.0
G66-G46	G66	G46	enet	2	0.2388140816943599	0.2388140816943599	1.0				0.2388140816943599	0.2388140816943599	1.0
G10-G36	G10	G36	enet	2	0.2370969372214	0.2370969372214	1.0				0.2370969372214	0.2370969372214	1.0
G10-G43	G10	G43	enet	2	0.23683445145128898	0.23683445145128898	1.0				0.23683445145128898	0.23683445145128898	1.0
G9-G93	G9	G93	enet	2	-0.2333563963634455	0.2333563963634455	1.0				-0.2333563963634455	0.2333563963634455	1.0
G73-G89	G73	G89	enet	2	0.22917834373939497	0.22917834373939497	1.0				0.22917834373939497	0.22917834373939497	1.0
G29-G72	G29	G72	enet	2	0.22624973161129505	0.22624973161129505	1.0				0.22624973161129505	0.22624973161129505	1.0
G46-G18	G46	G18	enet	2	0.22172841666684887	0.22172841666684887	1.0	0.06142792454072431	0.06142792454072431	2.0	0.22172841666684887	0.22172841666684887	1.0
G9-G94	G9	G94	enet	2	-0.2180272959624975	0.2180272959624975	1.0				-0.2180272959624975	0.2180272959624975	1.0
G70-G56	G70	G56	enet	2	0.21790576097473835	0.21790576097473835	1.0	0.21344017300902407	0.21344017300902407	2.0	0.21790576097473835	0.21790576097473835	1.0
G40-G93	G40	G93	enet	2	0.21588322942905158	0.21588322942905158	1.0	-0.10185355747886221	0.10185355747886221	2.0	0.21588322942905158	0.21588322942905158	1.0
G16-G36	G16	G36	enet	2	-0.2131362437378036	0.2131362437378036	1.0				-0.2131362437378036	0.2131362437378036	1.0
G88-G50	G88	G50	enet	2	0.20516333232584893	0.20516333232584893	1.0				0.20516333232584893	0.20516333232584893	1.0
G4-G36	G4	G36	enet	2	-0.2044583950276657	0.2044583950276657	1.0				-0.2044583950276657	0.2044583950276657	1.0
G46-G52	G46	G52	enet	2	0.20437032016474427	0.20437032016474427	1.0	0.011038570401452124	0.011038570401452124	2.0	0.20437032016474427	0.20437032016474427	1.0
G37-G47	G37	G47	enet	2	0.20346744935474667	0.20346744935474667	1.0	0.03001577035836252	0.03001577035836252	2.0	0.20346744935474667	0.20346744935474667	1.0
G57-G49	G57	G49	enet	2	-0.19855945858780108	0.19855945858780108	1.0				-0.19855945858780108	0.19855945858780108	1.0
G21-G8	G21	G8	enet	2	-0.19854953271829057	0.19854953271829057	1.0				-0.19854953271829057	0.19854953271829057	1.0
G92-G35	G92	G35	enet	2	0.196431944300667	0.196431944300667	1.0				0.196431944300667	0.196431944300667	1.0
G16-G51	G16	G51	enet	2	0.1956876787451964	0.1956876787451964	1.0				0.1956876787451964	0.1956876787451964	1.0
G21-G42	G21	G42	enet	2	-0.1956256995741062	0.1956256995741062	1.0				-0.1956256995741062	0.1956256995741062	1.0
G46-G48	G46	G48	enet	2	0.19558188704371413	0.19558188704371413	1.0	0.06318025914656707	0.06318025914656707	2.0	0.19558188704371413	0.19558188704371413	1.0
G26-G83	G26	G83	enet	2	0.1953376443066938	0.1953376443066938	1.0				0.1953376443066938	0.1953376443066938	1.0
G86-G83	G86	G83	enet	2	-0.19451793829245248	0.19451793829245248	1.0				-0.19451793829245248	0.19451793829245248	1.0
G96-G83	G96	G83	enet	2	0.19305512195638436	0.19305512195638436	1.0	0.08734764847268786	0.08734764847268786	2.0	0.19305512195638436	0.19305512195638436	1.0
G63-G79	G63	G79	enet	2	-0.19166263286719964	0.19166263286719964	1.0	-0.08512362561930652	0.08512362561930652	2.0	-0.19166263286719964	0.19166263286719964	1.0
G50-G88	G50	G88	enet	2	0.19102328795257822	0.19102328795257822	1.0				0.19102328795257822	0.19102328795257822	1.0
G50-G36	G50	G36	enet	2	-0.18484019787726302	0.18484019787726302	1.0				-0.18484019787726302	0.18484019787726302	1.0
G77-G46	G77	G46	enet	2	0.18092190050521792	0.18092190050521792	1.0	0.1301011995711408	0.1301011995711408	2.0	0.18092190050521792	0.18092190050521792	1.0
G31-G93	G31	G93	enet	2	-0.1805293283672729	0.1805293283672729	1.0				-0.1805293283672729	0.1805293283672729	1.0
G93-G26	G93	G26	enet	2	0.17996507066546188	0.17996507066546188	1.0	-0.0431141727680966	0.0431141727680966	2.0	0.17996507066546188	0.17996507066546188	1.0
G80-G89	G80	G89	enet	2	-0.17841823003286722	0.17841823003286722	1.0	-0.07208627816827673	0.07208627816827673	2.0	-0.17841823003286722	0.17841823003286722	1.0
G91-G92	G91	G92	enet	2	0.17810828665788875	0.17810828665788875	1.0				0.17810828665788875	0.17810828665788875	1.0
G36-G37	G36	G37	enet	2	0.17803644712105152	0.17803644712105152	1.0	0.08288287278479747	0.08288287278479747	2.0	0.17803644712105152	0.17803644712105152	1.0
G37-G71	G37	G71	enet	2	-0.17748013805310353	0.17748013805310353	1.0	-0.06574022970926745	0.06574022970926745	2.0	-0.17748013805310353	0.17748013805310353	1.0
G66-G75	G66	G75	enet	2	0.17586746465615932	0.17586746465615932	1.0				0.17586746465615932	0.17586746465615932	1.0
G46-G64	G46	G64	enet	2	0.17463722277060936	0.17463722277060936	1.0				0.17463722277060936	0.17463722277060936	1.0
G85-G17	G85	G17	enet	2	0.17462220050205157	0.17462220050205157	1.0	0.09806449932525897	0.09806449932525897	2.0	0.17462220050205157	0.17462220050205157	1.0
G43-G91	G43	G91	enet	2	0.17450874951627812	0.17450874951627812	1.0				0.17450874951627812	0.17450874951627812	1.0
G3-G40	G3	G40	enet	2	0.17220261603255296	0.17220261603255296	1.0				0.17220261603255296	0.17220261603255296	1.0
G41-G90	G41	G90	enet	2	-0.1705630765246396	0.1705630765246396	1.0				-0.1705630765246396	0.1705630765246396	1.0
G41-G83	G41	G83	enet	2	-0.17038809783715814	0.17038809783715814	1.0				-0.17038809783715814	0.17038809783715814	1.0
G81-G98	G81	G98	enet	2	0.1703546609757926	0.1703546609757926	1.0				0.1703546609757926	0.1703546609757926	1.0
G17-G72	G17	G72	enet	2	-0.1700882799131008	0.1700882799131008	1.0				-0.1700882799131008	0.1700882799131008	1.0
G46-G49	G46	G49	enet	2	0.16836629262829658	0.16836629262829658	1.0	0.05178860743038394	0.05178860743038394	2.0	0.16836629262829658	0.16836629262829658	1.0
G37-G62	G37	G62	enet	2	-0.16699331050176014	0.16699331050176014	1.0	-0.08558384857889043	0.08558384857889043	2.0	-0.16699331050176014	0.16699331050176014	1.0
G34-G30	G34	G30	enet	2	-0.16656119928077895	0.16656119928077895	1.0	-0.015748347455165797	0.015748347455165797	2.0	-0.16656119928077895	0.16656119928077895	1.0
G85-G63	G85	G63	enet	2	0.16487597242242616	0.16487597242242616	1.0	0.03787900130457157	0.03787900130457157	2.0	0.16487597242242616	0.16487597242242616	1.0
G26-G34	G26	G34	enet	2	-0.16293146760146177	0.16293146760146177	1.0	-0.15934672317300563	0.15934672317300563	2.0	-0.16293146760146177	0.16293146760146177	1.0
G80-G91	G80	G91	enet	2	0.16277679006891918	0.16277679006891918	1.0				0.16277679006891918	0.16277679006891918	1.0
G49-G98	G49	G98	enet	2	0.16269237336022024	0.16269237336022024	1.0				0.16269237336022024	0.16269237336022024	1.0
G37-G72	G37	G72	enet	2	-0.16240578368291847	0.16240578368291847	1.0	-0.1264905702743238	0.1264905702743238	2.0	-0.16240578368291847	0.16240578368291847	1.0
G60-G52	G60	G52	enet	2	0.16166158840795328	0.16166158840795328	1.0				0.16166158840795328	0.16166158840795328	1.0
G31-G100	G31	G100	enet	2	-0.15962661757419	0.15962661757419	1.0				-0.15962661757419	0.15962661757419	1.0
G43-G51	G43	G51	enet	2	0.15908676358384838	0.15908676358384838	1.0				0.15908676358384838	0.15908676358384838	1.0
G79-G75	G79	G75	enet	2	-0.15857979836590694	0.15857979836590694	1.0	-0.11559169512084295	0.11559169512084295	2.0	-0.15857979836590694	0.15857979836590694	1.0
G16-G64	G16	G64	enet	2	-0.1585339121951854	0.1585339121951854	1.0				-0.1585339121951854	0.1585339121951854	1.0
G41-G66	G41	G66	enet	2	-0.15700448385164378	0.15700448385164378	1.0				-0.15700448385164378	0.15700448385164378	1.0
G85-G83	G85	G83	enet	2	0.1563786986382503	0.1563786986382503	1.0	-0.07440918451225462	0.07440918451225462	2.0	0.1563786986382503	0.1563786986382503	1.0
G90-G93	G90	G93	enet	2	0.15586757678023316	0.15586757678023316	1.0				0.15586757678023316	0.15586757678023316	1.0
G43-G44	G43	G44	enet	2	0.15553309288217432	0.15553309288217432	1.0	0.055461096751686416	0.055461096751686416	2.0	0.15553309288217432	0.15553309288217432	1.0
G94-G28	G94	G28	enet	2	-0.15526418198605307	0.15526418198605307	1.0	-0.030274810590706094	0.030274810590706094	2.0	-0.15526418198605307	0.15526418198605307	1.0
G51-G43	G51	G43	enet	2	0.15525080045799042	0.15525080045799042	1.0	0.009927110789404725	0.009927110789404725	2.0	0.15525080045799042	0.15525080045799042	1.0
G43-G42	G43	G42	enet	2	-0.15444976087554896	0.15444976087554896	1.0	-0.022886786824254764	0.022886786824254764	2.0	-0.15444976087554896	0.15444976087554896	1.0
G62-G25	G62	G25	enet	2	0.15440547421736178	0.15440547421736178	1.0	0.012038833138642404	0.012038833138642404	2.0	0.15440547421736178	0.15440547421736178	1.0
G10-G37	G10	G37	enet	2	0.15344118027242967	0.15344118027242967	1.0	0.0809426682761924	0.0809426682761924	2.0	0.15344118027242967	0.15344118027242967	1.0
G99-G75	G99	G75	enet	2	-0.15323041534981444	0.15323041534981444	1.0				-0.15323041534981444	0.15323041534981444	1.0
G46-G58	G46	G58	enet	2	-0.15310649757741748	0.15310649757741748	1.0	-0.07293197683641066	0.07293197683641066	2.0	-0.15310649757741748	0.15310649757741748	1.0
G58-G95	G58	G95	enet	2	0.15302382119506494	0.15302382119506494	1.0	0.056557804569982904	0.056557804569982904	2.0	0.15302382119506494	0.15302382119506494	1.0
G93-G9	G93	G9	enet	2	-0.15236134972356233	0.15236134972356233	1.0	-0.022499043209542532	0.022499043209542532	2.0	-0.15236134972356233	0.15236134972356233	1.0
G89-G7	G89	G7	enet	2	-0.15207132903269444	0.15207132903269444	1.0				-0.15207132903269444	0.15207132903269444	1.0
G48-G46	G48	G46	enet	2	0.1518938576473544	0.1518938576473544	1.0	-0.05510560664301263	0.05510560664301263	2.0	0.1518938576473544	0.1518938576473544	1.0
G74-G90	G74	G90	enet	2	-0.15138366091939565	0.15138366091939565	1.0	0.0028654536663362414	0.0028654536663362414	2.0	-0.15138366091939565	0.15138366091939565	1.0
G36-G42	G36	G42	enet	2	0.147960476548318	0.147960476548318	1.0	-0.057570611619273154	0.057570611619273154	2.0	0.147960476548318	0.147960476548318	1.0
G42-G46	G42	G46	enet	2	0.14681475800529942	0.14681475800529942	1.0	-0.1465032327140229	0.1465032327140229	2.0	0.14681475800529942	0.14681475800529942	1.0
G50-G83	G50	G83	enet	2	-0.14624959720752315	0.14624959720752315	1.0				-0.14624959720752315	0.14624959720752315	1.0
G91-G43	G91	G43	enet	2	0.1459294355469395	0.1459294355469395	1.0	0.1852033727264526	0.1852033727264526	2.0	0.1852033727264526	0.1852033727264526	2.0
G91-G63	G91	G63	enet	2	0.1459091193870731	0.1459091193870731	1.0				0.1459091193870731	0.1459091193870731	1.0
G85-G36	G85	G36	enet	2	-0.14487879365667658	0.14487879365667658	1.0				-0.14487879365667658	0.14487879365667658	1.0
G10-G49	G10	G49	enet	2	0.14466934201010567	0.14466934201010567	1.0	0.02984385098109696	0.02984385098109696	2.0	0.14466934201010567	0.14466934201010567	1.0
G69-G73	G69	G73	enet	2	-0.14437049292691684	0.14437049292691684	1.0	-0.07517727708665335	0.07517727708665335	2.0	-0.14437049292691684	0.14437049292691684	1.0
G76-G42	G76	G42	enet	2	0.14400714043001026	0.14400714043001026	1.0				0.14400714043001026	0.14400714043001026	1.0
G55-G47	G55	G47	enet	2	0.14368647056785677	0.14368647056785677	1.0				0.14368647056785677	0.14368647056785677	1.0
G16-G100	G16	G100	enet	2	0.143206619005072	0.143206619005072	1.0				0.143206619005072	0.143206619005072	1.0
G70-G39	G70	G39	enet	2	-0.1430160905494586	0.1430160905494586	1.0				-0.1430160905494586	0.1430160905494586	1.0
G31-G4	G31	G4	enet	2	-0.14257793264642862	0.14257793264642862	1.0				-0.14257793264642862	0.14257793264642862	1.0
G79-G46	G79	G46	enet	2	0.1421643132314655	0.1421643132314655	1.0				0.1421643132314655	0.1421643132314655	1.0
G63-G59	G63	G59	enet	2	-0.14208242539016963	0.14208242539016963	1.0	-0.008711866321642845	0.008711866321642845	2.0	-0.14208242539016963	0.14208242539016963	1.0
G95-G28	G95	G28	enet	2	-0.14141045771041644	0.14141045771041644	1.0	-0.027578987124618797	0.027578987124618797	2.0	-0.14141045771041644	0.14141045771041644	1.0
G49-G83	G49	G83	enet	2	-0.14110638998963332	0.14110638998963332	1.0	-0.009039986768760982	0.009039986768760982	2.0	-0.14110638998963332	0.14110638998963332	1.0
G83-G35	G83	G35	enet	2	-0.14084987300894794	0.14084987300894794	1.0				-0.14084987300894794	0.14084987300894794	1.0
G86-G26	G86	G26	enet	2	-0.14038813654562926	0.14038813654562926	1.0				-0.14038813654562926	0.14038813654562926	1.0
G17-G46	G17	G46	enet	2	-0.13898524647401223	0.13898524647401223	1.0				-0.13898524647401223	0.13898524647401223	1.0
G46-G22	G46	G22	enet	2	-0.1385767130228035	0.1385767130228035	1.0	-0.13570220545330458	0.13570220545330458	2.0	-0.1385767130228035	0.1385767130228035	1.0
