Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G2-G37	G2	G37	0.24385772883583118	0.24385772883583118	enet	2	2
G37-G69	G37	G69	0.21972953868099118	0.21972953868099118	enet	2	2
G86-G5	G86	G5	0.21655847710814208	0.21655847710814208	enet	2	2
G37-G29	G37	G29	-0.2124046308276837	0.2124046308276837	enet	2	2
G43-G63	G43	G63	0.20078992904694817	0.20078992904694817	enet	2	2
G29-G65	G29	G65	0.1943924288184741	0.1943924288184741	enet	2	2
G91-G51	G91	G51	0.1923092336677636	0.1923092336677636	enet	2	2
G27-G76	G27	G76	-0.19207344435699086	0.19207344435699086	enet	2	2
G67-G91	G67	G91	0.19037848169468635	0.19037848169468635	enet	2	2
G89-G36	G89	G36	0.1875900744296483	0.1875900744296483	enet	2	2
G63-G79	G63	G79	-0.18442366639337737	0.18442366639337737	enet	2	2
G93-G95	G93	G95	0.18031657897326223	0.18031657897326223	enet	2	2
G91-G43	G91	G43	0.17963400952391542	0.17963400952391542	enet	2	2
G50-G30	G50	G30	-0.17628296687350625	0.17628296687350625	enet	2	2
G70-G12	G70	G12	0.17125104934568333	0.17125104934568333	enet	2	2
G29-G89	G29	G89	0.16826613823540015	0.16826613823540015	enet	2	2
G24-G46	G24	G46	0.16794272911802036	0.16794272911802036	enet	2	2
G26-G46	G26	G46	0.16557305027602137	0.16557305027602137	enet	2	2
G59-G52	G59	G52	-0.1639747113477623	0.1639747113477623	enet	2	2
G27-G1	G27	G1	-0.1624112996950464	0.1624112996950464	enet	2	2
G73-G36	G73	G36	0.15995739841376255	0.15995739841376255	enet	2	2
G47-G36	G47	G36	0.1592452417673102	0.1592452417673102	enet	2	2
G89-G65	G89	G65	0.15816599280501836	0.15816599280501836	enet	2	2
G12-G28	G12	G28	0.15641012375099334	0.15641012375099334	enet	2	2
G10-G64	G10	G64	0.15622668755919886	0.15622668755919886	enet	2	2
G51-G46	G51	G46	0.1559812562906576	0.1559812562906576	enet	2	2
G67-G65	G67	G65	-0.14851419538870647	0.14851419538870647	enet	2	2
G70-G37	G70	G37	0.14848262668513282	0.14848262668513282	enet	2	2
G45-G63	G45	G63	0.14820271356905876	0.14820271356905876	enet	2	2
G2-G16	G2	G16	-0.14779350479999376	0.14779350479999376	enet	2	2
G79-G98	G79	G98	-0.14744614538847603	0.14744614538847603	enet	2	2
G87-G75	G87	G75	-0.14662107477918843	0.14662107477918843	enet	2	2
G42-G56	G42	G56	-0.14600051750217588	0.14600051750217588	enet	2	2
G21-G98	G21	G98	0.1451194575970732	0.1451194575970732	enet	2	2
G47-G37	G47	G37	-0.14467346390569455	0.14467346390569455	enet	2	2
G37-G74	G37	G74	-0.14425665474051005	0.14425665474051005	enet	2	2
G33-G46	G33	G46	0.14374768011418326	0.14374768011418326	enet	2	2
G40-G30	G40	G30	-0.14328329226012013	0.14328329226012013	enet	2	2
G12-G71	G12	G71	0.14297501409995528	0.14297501409995528	enet	2	2
G83-G67	G83	G67	-0.14265243283237444	0.14265243283237444	enet	2	2
G57-G37	G57	G37	-0.14263810756969528	0.14263810756969528	enet	2	2
G45-G79	G45	G79	-0.14206428032757604	0.14206428032757604	enet	2	2
G90-G83	G90	G83	0.14120974653693802	0.14120974653693802	enet	2	2
G61-G93	G61	G93	0.1407143576413819	0.1407143576413819	enet	2	2
G70-G93	G70	G93	-0.14012088915621743	0.14012088915621743	enet	2	2
G76-G65	G76	G65	0.13971139512638828	0.13971139512638828	enet	2	2
G31-G76	G31	G76	0.13939661870318032	0.13939661870318032	enet	2	2
G73-G68	G73	G68	0.13918381079718845	0.13918381079718845	enet	2	2
G17-G91	G17	G91	-0.13894084654003622	0.13894084654003622	enet	2	2
G82-G37	G82	G37	-0.1385185797000231	0.1385185797000231	enet	2	2
G89-G43	G89	G43	0.1372967652118193	0.1372967652118193	enet	2	2
G55-G37	G55	G37	-0.1362983403094243	0.1362983403094243	enet	2	2
G46-G5	G46	G5	-0.1362928365255181	0.1362928365255181	enet	2	2
G43-G35	G43	G35	0.13628629511648443	0.13628629511648443	enet	2	2
G67-G95	G67	G95	-0.13621879705096718	0.13621879705096718	enet	2	2
G72-G29	G72	G29	-0.13516398941851623	0.13516398941851623	enet	2	2
G1-G2	G1	G2	0.13495121351530437	0.13495121351530437	enet	2	2
G65-G39	G65	G39	0.13475076123441262	0.13475076123441262	enet	2	2
G75-G29	G75	G29	0.13388574448228385	0.13388574448228385	enet	2	2
G72-G76	G72	G76	-0.13194623246407974	0.13194623246407974	enet	2	2
G36-G46	G36	G46	0.130291045423279	0.130291045423279	enet	2	2
G26-G37	G26	G37	0.1294313280827586	0.1294313280827586	enet	2	2
G93-G63	G93	G63	0.12889255058685287	0.12889255058685287	enet	2	2
G34-G33	G34	G33	0.12835569205823574	0.12835569205823574	enet	2	2
G71-G65	G71	G65	-0.12822954536181203	0.12822954536181203	enet	2	2
G33-G72	G33	G72	0.12719907069055927	0.12719907069055927	enet	2	2
G61-G83	G61	G83	0.1268158932517217	0.1268158932517217	enet	2	2
G71-G40	G71	G40	0.12556146671596843	0.12556146671596843	enet	2	2
G60-G39	G60	G39	-0.12409815770708435	0.12409815770708435	enet	2	2
G77-G47	G77	G47	0.12382626165842059	0.12382626165842059	enet	2	2
G35-G8	G35	G8	0.12327698703506407	0.12327698703506407	enet	2	2
G53-G52	G53	G52	0.1231534171555366	0.1231534171555366	enet	2	2
G98-G46	G98	G46	-0.12295259762798884	0.12295259762798884	enet	2	2
G94-G18	G94	G18	0.12290233786859235	0.12290233786859235	enet	2	2
G93-G56	G93	G56	0.1224627858735744	0.1224627858735744	enet	2	2
G89-G46	G89	G46	0.12241952616660436	0.12241952616660436	enet	2	2
G51-G47	G51	G47	0.12220438709918353	0.12220438709918353	enet	2	2
G67-G83	G67	G83	0.12181304685462403	0.12181304685462403	enet	2	2
G12-G46	G12	G46	-0.12162144369549456	0.12162144369549456	enet	2	2
G70-G73	G70	G73	-0.12146072237293744	0.12146072237293744	enet	2	2
G24-G10	G24	G10	0.12112290611762513	0.12112290611762513	enet	2	2
G91-G81	G91	G81	-0.12082761983642824	0.12082761983642824	enet	2	2
G57-G56	G57	G56	-0.12013360238022808	0.12013360238022808	enet	2	2
G12-G35	G12	G35	-0.11966784972607435	0.11966784972607435	enet	2	2
G10-G52	G10	G52	0.11959628687944182	0.11959628687944182	enet	2	2
G43-G69	G43	G69	0.11904876525473845	0.11904876525473845	enet	2	2
G46-G56	G46	G56	-0.11811747012180451	0.11811747012180451	enet	2	2
G67-G36	G67	G36	-0.11793391993611897	0.11793391993611897	enet	2	2
G73-G41	G73	G41	-0.11764030215139858	0.11764030215139858	enet	2	2
G90-G30	G90	G30	0.11728293112448808	0.11728293112448808	enet	2	2
G12-G98	G12	G98	0.11618439335257616	0.11618439335257616	enet	2	2
G89-G18	G89	G18	0.11598370867907291	0.11598370867907291	enet	2	2
G85-G83	G85	G83	-0.11590235205149747	0.11590235205149747	enet	2	2
G88-G4	G88	G4	0.11505978166341585	0.11505978166341585	enet	2	2
G67-G10	G67	G10	0.11494443718866729	0.11494443718866729	enet	2	2
G70-G10	G70	G10	0.11473832959114648	0.11473832959114648	enet	2	2
G43-G64	G43	G64	0.11373947234781229	0.11373947234781229	enet	2	2
G70-G56	G70	G56	0.11337107098840589	0.11337107098840589	enet	2	2
G99-G37	G99	G37	0.11336227107094622	0.11336227107094622	enet	2	2
G56-G93	G56	G93	0.1124519748016004	0.1124519748016004	enet	2	2
G26-G34	G26	G34	-0.11233411354792483	0.11233411354792483	enet	2	2
G97-G99	G97	G99	0.11102899659394483	0.11102899659394483	enet	2	2
G7-G55	G7	G55	-0.11075561201671125	0.11075561201671125	enet	2	2
G67-G42	G67	G42	-0.11072758845620169	0.11072758845620169	enet	2	2
G93-G42	G93	G42	-0.11070997315133738	0.11070997315133738	enet	2	2
G89-G100	G89	G100	0.11051265951903792	0.11051265951903792	enet	2	2
G75-G10	G75	G10	-0.11030574954852516	0.11030574954852516	enet	2	2
G65-G85	G65	G85	-0.11024664327433274	0.11024664327433274	enet	2	2
G66-G27	G66	G27	-0.11018927610719964	0.11018927610719964	enet	2	2
G35-G85	G35	G85	0.11015264348877828	0.11015264348877828	enet	2	2
G46-G22	G46	G22	-0.1095035012287245	0.1095035012287245	enet	2	2
G4-G1	G4	G1	-0.10948808058424128	0.10948808058424128	enet	2	2
G71-G77	G71	G77	0.1081610891516011	0.1081610891516011	enet	2	2
G97-G43	G97	G43	0.10812799692853893	0.10812799692853893	enet	2	2
G44-G5	G44	G5	-0.10812040632147057	0.10812040632147057	enet	2	2
