Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G21-G98	G21	G98	enet	2	-0.4049581457776197	0.4049581457776197	1.0				-0.4049581457776197	0.4049581457776197	1.0
G46-G57	G46	G57	enet	2	-0.39545941098620724	0.39545941098620724	1.0	-0.07424376634854549	0.07424376634854549	2.0	-0.39545941098620724	0.39545941098620724	1.0
G41-G51	G41	G51	enet	2	-0.3501860505469039	0.3501860505469039	1.0				-0.3501860505469039	0.3501860505469039	1.0
G79-G80	G79	G80	enet	2	0.3410302509483169	0.3410302509483169	1.0				0.3410302509483169	0.3410302509483169	1.0
G41-G76	G41	G76	enet	2	-0.3268533506358704	0.3268533506358704	1.0				-0.3268533506358704	0.3268533506358704	1.0
G90-G100	G90	G100	enet	2	0.3206805021588149	0.3206805021588149	1.0	0.026876062366269392	0.026876062366269392	2.0	0.3206805021588149	0.3206805021588149	1.0
G37-G29	G37	G29	enet	2	-0.3117375936764042	0.3117375936764042	1.0	-0.24903955300576522	0.24903955300576522	2.0	-0.3117375936764042	0.3117375936764042	1.0
G46-G47	G46	G47	enet	2	0.3060248368836396	0.3060248368836396	1.0				0.3060248368836396	0.3060248368836396	1.0
G21-G99	G21	G99	enet	2	-0.29837445066928314	0.29837445066928314	1.0	-0.028429400932232743	0.028429400932232743	2.0	-0.29837445066928314	0.29837445066928314	1.0
G21-G62	G21	G62	enet	2	-0.29288385982175674	0.29288385982175674	1.0				-0.29288385982175674	0.29288385982175674	1.0
G37-G72	G37	G72	enet	2	-0.2889166560874738	0.2889166560874738	1.0	-0.0595191889639784	0.0595191889639784	2.0	-0.2889166560874738	0.2889166560874738	1.0
G41-G46	G41	G46	enet	2	-0.2887756788680695	0.2887756788680695	1.0				-0.2887756788680695	0.2887756788680695	1.0
G19-G80	G19	G80	enet	2	0.2759652098861231	0.2759652098861231	1.0				0.2759652098861231	0.2759652098861231	1.0
