Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G57-G75	G57	G75	0.22620732992607903	0.22620732992607903	enet	2	2
G43-G45	G43	G45	0.19875122460010536	0.19875122460010536	enet	2	2
G93-G64	G93	G64	0.19413036043877063	0.19413036043877063	enet	2	2
G19-G80	G19	G80	0.1931656852513846	0.1931656852513846	enet	2	2
G44-G63	G44	G63	0.19028710615240177	0.19028710615240177	enet	2	2
G16-G17	G16	G17	0.18535129444482573	0.18535129444482573	enet	2	2
G85-G98	G85	G98	0.18529889515709194	0.18529889515709194	enet	2	2
G37-G29	G37	G29	-0.16852171916110825	0.16852171916110825	enet	2	2
G37-G69	G37	G69	0.16780957842930552	0.16780957842930552	enet	2	2
G31-G76	G31	G76	0.1636714642930986	0.1636714642930986	enet	2	2
G91-G43	G91	G43	0.15769617740073913	0.15769617740073913	enet	2	2
G75-G10	G75	G10	-0.15734420080494071	0.15734420080494071	enet	2	2
G26-G27	G26	G27	0.15636702528767216	0.15636702528767216	enet	2	2
G27-G43	G27	G43	-0.15465699933400076	0.15465699933400076	enet	2	2
G46-G53	G46	G53	0.15281310270344112	0.15281310270344112	enet	2	2
G63-G43	G63	G43	-0.14774015140533756	0.14774015140533756	enet	2	2
G37-G74	G37	G74	-0.14302350686516785	0.14302350686516785	enet	2	2
G7-G65	G7	G65	-0.14030181464454405	0.14030181464454405	enet	2	2
G26-G34	G26	G34	-0.1397082102380551	0.1397082102380551	enet	2	2
G43-G44	G43	G44	0.13920585857280354	0.13920585857280354	enet	2	2
G89-G56	G89	G56	0.1384093657190116	0.1384093657190116	enet	2	2
G7-G55	G7	G55	-0.1382589322244865	0.1382589322244865	enet	2	2
G26-G85	G26	G85	0.1373231673459042	0.1373231673459042	enet	2	2
G46-G18	G46	G18	0.13696794302345827	0.13696794302345827	enet	2	2
G52-G100	G52	G100	-0.13670787807568754	0.13670787807568754	enet	2	2
G1-G4	G1	G4	0.13617195184786052	0.13617195184786052	enet	2	2
G31-G56	G31	G56	-0.1354830442920442	0.1354830442920442	enet	2	2
G43-G26	G43	G26	-0.13433572213991038	0.13433572213991038	enet	2	2
G16-G42	G16	G42	0.13412972952278357	0.13412972952278357	enet	2	2
G31-G52	G31	G52	0.13334044042968418	0.13334044042968418	enet	2	2
G77-G36	G77	G36	0.1331204399501003	0.1331204399501003	enet	2	2
G77-G24	G77	G24	0.1327578570189581	0.1327578570189581	enet	2	2
G29-G89	G29	G89	0.13220478322070578	0.13220478322070578	enet	2	2
G24-G46	G24	G46	0.13061192892305518	0.13061192892305518	enet	2	2
G2-G37	G2	G37	0.13003906292952191	0.13003906292952191	enet	2	2
