Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G24-G36	G24	G36	0.280136549137246	0.280136549137246	enet	2	2
G63-G43	G63	G43	-0.2226533446919829	0.2226533446919829	enet	2	2
G12-G71	G12	G71	0.1922033342935462	0.1922033342935462	enet	2	2
G37-G23	G37	G23	-0.18599159713918711	0.18599159713918711	enet	2	2
G72-G67	G72	G67	-0.18523810495383816	0.18523810495383816	enet	2	2
G70-G36	G70	G36	0.18276730736528143	0.18276730736528143	enet	2	2
G37-G74	G37	G74	-0.1811484224372179	0.1811484224372179	enet	2	2
G70-G41	G70	G41	-0.17648539063799015	0.17648539063799015	enet	2	2
G73-G67	G73	G67	0.16733970046245278	0.16733970046245278	enet	2	2
G46-G5	G46	G5	-0.1611479599959248	0.1611479599959248	enet	2	2
G24-G10	G24	G10	0.16017414910139247	0.16017414910139247	enet	2	2
G43-G45	G43	G45	0.1592528388488721	0.1592528388488721	enet	2	2
G43-G63	G43	G63	0.15908817532438704	0.15908817532438704	enet	2	2
G37-G69	G37	G69	0.15658056088625286	0.15658056088625286	enet	2	2
G70-G3	G70	G3	-0.15571438312432206	0.15571438312432206	enet	2	2
G46-G22	G46	G22	-0.15567845090005109	0.15567845090005109	enet	2	2
G37-G29	G37	G29	-0.15416789522439311	0.15416789522439311	enet	2	2
G47-G5	G47	G5	0.1525386684691188	0.1525386684691188	enet	2	2
G92-G73	G92	G73	0.14820520290227382	0.14820520290227382	enet	2	2
G37-G62	G37	G62	-0.14809308441816127	0.14809308441816127	enet	2	2
G52-G7	G52	G7	-0.14807072909044341	0.14807072909044341	enet	2	2
G43-G69	G43	G69	0.1443089492887581	0.1443089492887581	enet	2	2
G26-G89	G26	G89	0.14221580052943347	0.14221580052943347	enet	2	2
G53-G43	G53	G43	0.14015827263390396	0.14015827263390396	enet	2	2
G84-G27	G84	G27	0.13822852258912321	0.13822852258912321	enet	2	2
G92-G29	G92	G29	0.1370337848710414	0.1370337848710414	enet	2	2
G62-G43	G62	G43	0.13458864388556596	0.13458864388556596	enet	2	2
G45-G29	G45	G29	0.12922241227391593	0.12922241227391593	enet	2	2
G2-G5	G2	G5	0.12467075534469461	0.12467075534469461	enet	2	2
G61-G24	G61	G24	0.12459324371662435	0.12459324371662435	enet	2	2
G2-G16	G2	G16	-0.12336051855374765	0.12336051855374765	enet	2	2
G12-G28	G12	G28	0.12064304675060612	0.12064304675060612	enet	2	2
G57-G16	G57	G16	0.11970327764229176	0.11970327764229176	enet	2	2
G45-G80	G45	G80	-0.11869578637297944	0.11869578637297944	enet	2	2
G45-G79	G45	G79	-0.11727184513063571	0.11727184513063571	enet	2	2
G42-G40	G42	G40	-0.11545573955868464	0.11545573955868464	enet	2	2
G76-G88	G76	G88	-0.11437671790693366	0.11437671790693366	enet	2	2
G85-G5	G85	G5	-0.11415703203999397	0.11415703203999397	enet	2	2
G71-G40	G71	G40	0.11406419646023049	0.11406419646023049	enet	2	2
G26-G34	G26	G34	-0.11376151943394773	0.11376151943394773	enet	2	2
G1-G2	G1	G2	0.11320982248337624	0.11320982248337624	enet	2	2
G85-G28	G85	G28	0.10969182292273404	0.10969182292273404	enet	2	2
G45-G40	G45	G40	-0.10771504557110503	0.10771504557110503	enet	2	2
G71-G77	G71	G77	0.10765560197272303	0.10765560197272303	enet	2	2
G63-G79	G63	G79	-0.10662044914725204	0.10662044914725204	enet	2	2
G24-G77	G24	G77	-0.10570336327050288	0.10570336327050288	enet	2	2
G36-G35	G36	G35	-0.10505887700348703	0.10505887700348703	enet	2	2
G52-G5	G52	G5	0.10395062232584504	0.10395062232584504	enet	2	2
G12-G35	G12	G35	-0.10394630254064842	0.10394630254064842	enet	2	2
G1-G12	G1	G12	0.10320891212370963	0.10320891212370963	enet	2	2
G40-G55	G40	G55	-0.10053406504968355	0.10053406504968355	enet	2	2
