Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G67-G36	G67	G36	enet	2	0.2505680804741062	0.2505680804741062	1.0				0.2505680804741062	0.2505680804741062	1.0
G25-G51	G25	G51	enet	2	-0.22183575033192252	0.22183575033192252	1.0				-0.22183575033192252	0.22183575033192252	1.0
G94-G63	G94	G63	enet	2	0.20955636521143284	0.20955636521143284	1.0	0.06835507809320997	0.06835507809320997	2.0	0.20955636521143284	0.20955636521143284	1.0
G81-G37	G81	G37	enet	2	0.20931110745225887	0.20931110745225887	1.0				0.20931110745225887	0.20931110745225887	1.0
G100-G43	G100	G43	enet	2	-0.20537870175393566	0.20537870175393566	1.0	-0.04039367749231975	0.04039367749231975	2.0	-0.20537870175393566	0.20537870175393566	1.0
G65-G29	G65	G29	enet	2	-0.20131693426632816	0.20131693426632816	1.0	0.008589625524175814	0.008589625524175814	2.0	-0.20131693426632816	0.20131693426632816	1.0
G31-G93	G31	G93	enet	2	-0.19154589437956404	0.19154589437956404	1.0	-0.16225561850954764	0.16225561850954764	2.0	-0.19154589437956404	0.19154589437956404	1.0
G96-G7	G96	G7	enet	2	0.19075861505778002	0.19075861505778002	1.0				0.19075861505778002	0.19075861505778002	1.0
G81-G72	G81	G72	enet	2	-0.1869971752193625	0.1869971752193625	1.0				-0.1869971752193625	0.1869971752193625	1.0
G53-G69	G53	G69	enet	2	0.18471563247334605	0.18471563247334605	1.0				0.18471563247334605	0.18471563247334605	1.0
G27-G7	G27	G7	enet	2	-0.18326461180625905	0.18326461180625905	1.0	-0.02511528296331428	0.02511528296331428	2.0	-0.18326461180625905	0.18326461180625905	1.0
G69-G37	G69	G37	enet	2	0.1785231453453274	0.1785231453453274	1.0				0.1785231453453274	0.1785231453453274	1.0
G23-G73	G23	G73	enet	2	-0.17282074202763345	0.17282074202763345	1.0	-0.02001645122144511	0.02001645122144511	2.0	-0.17282074202763345	0.17282074202763345	1.0
G94-G64	G94	G64	enet	2	0.17127175316706436	0.17127175316706436	1.0	0.02836046482222919	0.02836046482222919	2.0	0.17127175316706436	0.17127175316706436	1.0
G83-G51	G83	G51	enet	2	0.16450362230207133	0.16450362230207133	1.0				0.16450362230207133	0.16450362230207133	1.0
G58-G68	G58	G68	enet	2	0.16409183252083784	0.16409183252083784	1.0	-0.06750209774065272	0.06750209774065272	2.0	0.16409183252083784	0.16409183252083784	1.0
G96-G99	G96	G99	enet	2	0.16334431828297338	0.16334431828297338	1.0				0.16334431828297338	0.16334431828297338	1.0
G94-G83	G94	G83	enet	2	0.1628626314786871	0.1628626314786871	1.0				0.1628626314786871	0.1628626314786871	1.0
G92-G43	G92	G43	enet	2	0.16251081285528224	0.16251081285528224	1.0				0.16251081285528224	0.16251081285528224	1.0
G65-G62	G65	G62	enet	2	-0.16121672341266252	0.16121672341266252	1.0	-0.026806495413830723	0.026806495413830723	2.0	-0.16121672341266252	0.16121672341266252	1.0
G81-G93	G81	G93	enet	2	0.15996695933341518	0.15996695933341518	1.0	0.04688964642399805	0.04688964642399805	2.0	0.15996695933341518	0.15996695933341518	1.0
G44-G80	G44	G80	enet	2	0.1574778490904612	0.1574778490904612	1.0	0.03007249593358273	0.03007249593358273	2.0	0.1574778490904612	0.1574778490904612	1.0
G30-G43	G30	G43	enet	2	0.15673567676741534	0.15673567676741534	1.0				0.15673567676741534	0.15673567676741534	1.0
G75-G47	G75	G47	enet	2	-0.15349145414579968	0.15349145414579968	1.0	-0.006375107919770417	0.006375107919770417	2.0	-0.15349145414579968	0.15349145414579968	1.0
G88-G89	G88	G89	enet	2	0.15134674649974084	0.15134674649974084	1.0	0.0049283103652070235	0.0049283103652070235	2.0	0.15134674649974084	0.15134674649974084	1.0
G31-G76	G31	G76	enet	2	-0.1510381595441956	0.1510381595441956	1.0				-0.1510381595441956	0.1510381595441956	1.0
G96-G95	G96	G95	enet	2	0.14923714888900255	0.14923714888900255	1.0				0.14923714888900255	0.14923714888900255	1.0
G80-G91	G80	G91	enet	2	-0.1484915480141191	0.1484915480141191	1.0				-0.1484915480141191	0.1484915480141191	1.0
G94-G44	G94	G44	enet	2	0.14440249713221995	0.14440249713221995	1.0	0.04472339470939859	0.04472339470939859	2.0	0.14440249713221995	0.14440249713221995	1.0
G60-G37	G60	G37	enet	2	-0.14408722270575963	0.14408722270575963	1.0				-0.14408722270575963	0.14408722270575963	1.0
G21-G52	G21	G52	enet	2	-0.1440147718912991	0.1440147718912991	1.0	-0.0051894290579722405	0.0051894290579722405	2.0	-0.1440147718912991	0.1440147718912991	1.0
G49-G43	G49	G43	enet	2	0.1431462272568349	0.1431462272568349	1.0	0.05676686981063492	0.05676686981063492	2.0	0.1431462272568349	0.1431462272568349	1.0
G23-G68	G23	G68	enet	2	-0.14174100403726614	0.14174100403726614	1.0	-0.002332252704211384	0.002332252704211384	2.0	-0.14174100403726614	0.14174100403726614	1.0
G30-G12	G30	G12	enet	2	0.14117694949776974	0.14117694949776974	1.0	0.020684267222959744	0.020684267222959744	2.0	0.14117694949776974	0.14117694949776974	1.0
