Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G21-G98	G21	G98	-0.41990461801822293	0.41990461801822293	enet	2	1
G41-G76	G41	G76	-0.36015840685853845	0.36015840685853845	enet	2	1
G37-G29	G37	G29	-0.32830194924687245	0.32830194924687245	enet	2	1
G46-G47	G46	G47	0.32144275645227743	0.32144275645227743	enet	2	1
G41-G51	G41	G51	-0.3134497006339565	0.3134497006339565	enet	2	1
G21-G62	G21	G62	-0.3102101939128716	0.3102101939128716	enet	2	1
G46-G57	G46	G57	-0.3041546532687414	0.3041546532687414	enet	2	1
G70-G73	G70	G73	0.2930809635604761	0.2930809635604761	enet	2	1
G46-G37	G46	G37	0.2870090356175989	0.2870090356175989	enet	2	1
G37-G72	G37	G72	-0.2837503048962717	0.2837503048962717	enet	2	1
G21-G99	G21	G99	-0.2824582325787162	0.2824582325787162	enet	2	1
G91-G43	G91	G43	0.2698449440566819	0.2698449440566819	enet	2	1
G41-G46	G41	G46	-0.2600186327448623	0.2600186327448623	enet	2	1
G46-G18	G46	G18	0.2594127249271767	0.2594127249271767	enet	2	1
G21-G26	G21	G26	-0.25665593238535384	0.25665593238535384	enet	2	1
G37-G74	G37	G74	-0.2546859057536907	0.2546859057536907	enet	2	1
G80-G83	G80	G83	0.24867249554830992	0.24867249554830992	enet	2	1
G46-G52	G46	G52	0.24669345255311814	0.24669345255311814	enet	2	1
G8-G5	G8	G5	0.2435477151287413	0.2435477151287413	enet	2	1
G70-G56	G70	G56	0.2266304375458422	0.2266304375458422	enet	2	1
G46-G22	G46	G22	-0.224059808805187	0.224059808805187	enet	2	1
G72-G76	G72	G76	-0.2189693096101723	0.2189693096101723	enet	2	1
G46-G49	G46	G49	0.2182146482793942	0.2182146482793942	enet	2	1
G90-G83	G90	G83	0.21743677294086827	0.21743677294086827	enet	2	1
G46-G56	G46	G56	-0.2151629717423372	0.2151629717423372	enet	2	1
G51-G43	G51	G43	0.2147599359640376	0.2147599359640376	enet	2	1
G43-G10	G43	G10	0.21387980640288443	0.21387980640288443	enet	2	1
G98-G99	G98	G99	0.21209936911650745	0.21209936911650745	enet	2	1
G71-G42	G71	G42	0.2102715605256056	0.2102715605256056	enet	2	1
G46-G53	G46	G53	0.20874282244399775	0.20874282244399775	enet	2	1
G45-G36	G45	G36	0.20564480195410184	0.20564480195410184	enet	2	1
G70-G67	G70	G67	-0.20561016213327676	0.20561016213327676	enet	2	1
G83-G36	G83	G36	0.20461429444339915	0.20461429444339915	enet	2	1
G60-G18	G60	G18	0.20444887927479413	0.20444887927479413	enet	2	1
G35-G52	G35	G52	0.20410995956200764	0.20410995956200764	enet	2	1
G85-G63	G85	G63	0.20390298535651072	0.20390298535651072	enet	2	1
G93-G46	G93	G46	-0.2014943598662265	0.2014943598662265	enet	2	1
G79-G80	G79	G80	0.19625275981426107	0.19625275981426107	enet	2	1
G49-G83	G49	G83	-0.19465685805931063	0.19465685805931063	enet	2	1
G80-G78	G80	G78	0.19201317029855278	0.19201317029855278	enet	2	1
G31-G98	G31	G98	0.1902717956435193	0.1902717956435193	enet	2	1
G10-G44	G10	G44	0.18942823246380774	0.18942823246380774	enet	2	1
G79-G78	G79	G78	0.18825477557800444	0.18825477557800444	enet	2	1
G60-G35	G60	G35	0.18754553683178615	0.18754553683178615	enet	2	1
G37-G71	G37	G71	-0.18546142185312842	0.18546142185312842	enet	2	1
G84-G30	G84	G30	0.1849780735995733	0.1849780735995733	enet	2	1
G61-G46	G61	G46	-0.18422867368452583	0.18422867368452583	enet	2	1
G57-G49	G57	G49	-0.18301160070178696	0.18301160070178696	enet	2	1
G37-G47	G37	G47	0.18265015694299636	0.18265015694299636	enet	2	1
G37-G43	G37	G43	-0.18201573583551003	0.18201573583551003	enet	2	1
G88-G50	G88	G50	0.18138142201572632	0.18138142201572632	enet	2	1
G46-G58	G46	G58	-0.18081522928041965	0.18081522928041965	enet	2	1
G16-G100	G16	G100	0.1798429689852	0.1798429689852	enet	2	1
G27-G30	G27	G30	0.1777842297021439	0.1777842297021439	enet	2	1
G31-G93	G31	G93	-0.17765432822694247	0.17765432822694247	enet	2	1
G29-G68	G29	G68	0.1762517775964856	0.1762517775964856	enet	2	1
G41-G57	G41	G57	0.1761744650496933	0.1761744650496933	enet	2	1
G90-G100	G90	G100	0.1760348648877219	0.1760348648877219	enet	2	1
G23-G24	G23	G24	0.17601611997306324	0.17601611997306324	enet	2	1
G37-G73	G37	G73	-0.17508864496688714	0.17508864496688714	enet	2	1
G58-G95	G58	G95	0.17386573020873378	0.17386573020873378	enet	2	1
G98-G21	G98	G21	-0.17315788957907785	0.17315788957907785	enet	2	1
G10-G43	G10	G43	0.17167343339161614	0.17167343339161614	enet	2	1
G91-G92	G91	G92	0.171526741728543	0.171526741728543	enet	2	1
G80-G79	G80	G79	0.17107055072815125	0.17107055072815125	enet	2	1
G37-G62	G37	G62	-0.16900979631724883	0.16900979631724883	enet	2	1
G71-G50	G71	G50	-0.16894560670008488	0.16894560670008488	enet	2	1
G37-G1	G37	G1	-0.1653067029468572	0.1653067029468572	enet	2	1
G9-G93	G9	G93	-0.16523150941217557	0.16523150941217557	enet	2	1
G73-G89	G73	G89	0.1649840019329799	0.1649840019329799	enet	2	1
G43-G44	G43	G44	0.16469918594948024	0.16469918594948024	enet	2	1
G49-G98	G49	G98	0.16460311005630587	0.16460311005630587	enet	2	1
G59-G12	G59	G12	0.16378245861561808	0.16378245861561808	enet	2	1
G26-G34	G26	G34	-0.16327352549157373	0.16327352549157373	enet	2	1
G45-G92	G45	G92	0.16296247018376997	0.16296247018376997	enet	2	1
G90-G98	G90	G98	0.16294167748602628	0.16294167748602628	enet	2	1
G36-G37	G36	G37	0.1628382813683115	0.1628382813683115	enet	2	1
G21-G34	G21	G34	0.1613847404603285	0.1613847404603285	enet	2	1
G42-G24	G42	G24	0.16125578281059866	0.16125578281059866	enet	2	1
G45-G4	G45	G4	-0.15821416803045676	0.15821416803045676	enet	2	1
G37-G23	G37	G23	-0.1579811801188183	0.1579811801188183	enet	2	1
G47-G53	G47	G53	0.15740970381291636	0.15740970381291636	enet	2	1
G50-G8	G50	G8	0.15667732879432214	0.15667732879432214	enet	2	1
G46-G41	G46	G41	-0.15527191358795786	0.15527191358795786	enet	2	1
G51-G89	G51	G89	-0.15421701696605505	0.15421701696605505	enet	2	1
G99-G43	G99	G43	0.1536855635085893	0.1536855635085893	enet	2	1
G90-G77	G90	G77	-0.1530423153415072	0.1530423153415072	enet	2	1
G77-G12	G77	G12	-0.15269984608326165	0.15269984608326165	enet	2	1
G26-G91	G26	G91	0.1524175685723239	0.1524175685723239	enet	2	1
G43-G91	G43	G91	0.15140167398394255	0.15140167398394255	enet	2	1
G49-G96	G49	G96	-0.1512535883616865	0.1512535883616865	enet	2	1
G77-G39	G77	G39	0.1512219320694286	0.1512219320694286	enet	2	1
G77-G90	G77	G90	-0.150661746132073	0.150661746132073	enet	2	1
G16-G64	G16	G64	-0.15025887400775836	0.15025887400775836	enet	2	1
