Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G41-G76	G41	G76	-0.4243778434565748	0.4243778434565748	enet	2	1
G21-G62	G21	G62	-0.39544884249474144	0.39544884249474144	enet	2	1
G21-G98	G21	G98	-0.353578568080732	0.353578568080732	enet	2	1
G46-G57	G46	G57	-0.3133952481209294	0.3133952481209294	enet	2	1
G21-G99	G21	G99	-0.29838316337115445	0.29838316337115445	enet	2	1
G37-G29	G37	G29	-0.2939747276694608	0.2939747276694608	enet	2	1
G9-G93	G9	G93	-0.2739927639865137	0.2739927639865137	enet	2	1
G91-G43	G91	G43	0.2623269966115242	0.2623269966115242	enet	2	1
G80-G20	G80	G20	0.25635337267011915	0.25635337267011915	enet	2	1
G37-G72	G37	G72	-0.2532084894632974	0.2532084894632974	enet	2	1
G90-G100	G90	G100	0.25061788970537496	0.25061788970537496	enet	2	1
G88-G50	G88	G50	0.2491918484996841	0.2491918484996841	enet	2	1
G9-G31	G9	G31	0.24656122273704661	0.24656122273704661	enet	2	1
G70-G56	G70	G56	0.24267677275211844	0.24267677275211844	enet	2	1
G41-G51	G41	G51	-0.24097828986624392	0.24097828986624392	enet	2	1
G46-G47	G46	G47	0.23591075511733162	0.23591075511733162	enet	2	1
G43-G10	G43	G10	0.23365272926378156	0.23365272926378156	enet	2	1
G28-G95	G28	G95	-0.22664070520645885	0.22664070520645885	enet	2	1
G43-G91	G43	G91	0.22584120720710127	0.22584120720710127	enet	2	1
G98-G99	G98	G99	0.22485886082345374	0.22485886082345374	enet	2	1
G99-G75	G99	G75	-0.2246194224765661	0.2246194224765661	enet	2	1
G93-G100	G93	G100	0.22222240981918404	0.22222240981918404	enet	2	1
G37-G74	G37	G74	-0.20069209628230836	0.20069209628230836	enet	2	1
G80-G79	G80	G79	0.19985710223873954	0.19985710223873954	enet	2	1
G18-G45	G18	G45	-0.19726805026506908	0.19726805026506908	enet	2	1
G89-G7	G89	G7	-0.19536988985640785	0.19536988985640785	enet	2	1
G50-G83	G50	G83	-0.194199318088782	0.194199318088782	enet	2	1
G31-G83	G31	G83	-0.19303623071928602	0.19303623071928602	enet	2	1
G98-G21	G98	G21	-0.19218120188398125	0.19218120188398125	enet	2	1
G84-G8	G84	G8	-0.1890644008164648	0.1890644008164648	enet	2	1
G93-G56	G93	G56	0.1882181750921967	0.1882181750921967	enet	2	1
G46-G22	G46	G22	-0.18714308320933254	0.18714308320933254	enet	2	1
G47-G71	G47	G71	-0.1865555526553192	0.1865555526553192	enet	2	1
G73-G70	G73	G70	0.18423756363685784	0.18423756363685784	enet	2	1
G54-G36	G54	G36	0.1840970045679674	0.1840970045679674	enet	2	1
G51-G66	G51	G66	0.18383940414289962	0.18383940414289962	enet	2	1
G43-G44	G43	G44	0.18266801092657992	0.18266801092657992	enet	2	1
G26-G34	G26	G34	-0.18247999832979903	0.18247999832979903	enet	2	1
G57-G49	G57	G49	-0.1804659762893745	0.1804659762893745	enet	2	1
G92-G4	G92	G4	-0.17745090141594555	0.17745090141594555	enet	2	1
G70-G73	G70	G73	0.1756112054753766	0.1756112054753766	enet	2	1
G70-G67	G70	G67	-0.1756067881925345	0.1756067881925345	enet	2	1
G23-G24	G23	G24	0.17332036840300255	0.17332036840300255	enet	2	1
G39-G28	G39	G28	-0.17320424800386228	0.17320424800386228	enet	2	1
G99-G98	G99	G98	0.17188980754818906	0.17188980754818906	enet	2	1
G95-G94	G95	G94	0.17171090874773903	0.17171090874773903	enet	2	1
G21-G8	G21	G8	-0.17161562341846498	0.17161562341846498	enet	2	1
G63-G79	G63	G79	-0.16930080324934615	0.16930080324934615	enet	2	1
G18-G60	G18	G60	0.16862572476482748	0.16862572476482748	enet	2	1
G37-G48	G37	G48	0.16836622975336604	0.16836622975336604	enet	2	1
