Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G37-G29	G37	G29	-0.2447455801834861	0.2447455801834861	enet	2	2
G37-G74	G37	G74	-0.22007416229908183	0.22007416229908183	enet	2	2
G37-G69	G37	G69	0.20931050517850747	0.20931050517850747	enet	2	2
G93-G56	G93	G56	0.2058892076287203	0.2058892076287203	enet	2	2
G31-G76	G31	G76	0.20145814276349785	0.20145814276349785	enet	2	2
G61-G24	G61	G24	0.19819635916683948	0.19819635916683948	enet	2	2
G75-G65	G75	G65	0.19814064135280274	0.19814064135280274	enet	2	2
G95-G56	G95	G56	-0.17781866276524105	0.17781866276524105	enet	2	2
G97-G43	G97	G43	0.1717549616236397	0.1717549616236397	enet	2	2
G58-G91	G58	G91	0.1663485584644186	0.1663485584644186	enet	2	2
G63-G100	G63	G100	-0.16522490391975816	0.16522490391975816	enet	2	2
G24-G10	G24	G10	0.15983105824269236	0.15983105824269236	enet	2	2
G43-G44	G43	G44	0.15943051760237517	0.15943051760237517	enet	2	2
G46-G57	G46	G57	-0.1593361611074599	0.1593361611074599	enet	2	2
G10-G64	G10	G64	0.15842513524516372	0.15842513524516372	enet	2	2
G92-G60	G92	G60	-0.15823144682748924	0.15823144682748924	enet	2	2
G58-G28	G58	G28	-0.15777663431764657	0.15777663431764657	enet	2	2
G79-G31	G79	G31	-0.15767446442725425	0.15767446442725425	enet	2	2
G63-G43	G63	G43	-0.1575777226066862	0.1575777226066862	enet	2	2
G74-G56	G74	G56	-0.15340864629929216	0.15340864629929216	enet	2	2
G46-G22	G46	G22	-0.14975993414494407	0.14975993414494407	enet	2	2
G67-G91	G67	G91	0.14804876436992956	0.14804876436992956	enet	2	2
G46-G53	G46	G53	0.14596425659603385	0.14596425659603385	enet	2	2
G12-G35	G12	G35	-0.14577443630468867	0.14577443630468867	enet	2	2
G97-G62	G97	G62	0.14414535931680944	0.14414535931680944	enet	2	2
G53-G92	G53	G92	0.14385916472269236	0.14385916472269236	enet	2	2
G45-G47	G45	G47	-0.14284537788331256	0.14284537788331256	enet	2	2
G52-G100	G52	G100	-0.1409623944172859	0.1409623944172859	enet	2	2
G70-G37	G70	G37	0.14093453433754863	0.14093453433754863	enet	2	2
G92-G57	G92	G57	0.135240467657334	0.135240467657334	enet	2	2
G7-G55	G7	G55	-0.13331620464051855	0.13331620464051855	enet	2	2
G10-G7	G10	G7	-0.13191523268739597	0.13191523268739597	enet	2	2
G48-G40	G48	G40	0.12999032229141053	0.12999032229141053	enet	2	2
G88-G50	G88	G50	0.12908275800666705	0.12908275800666705	enet	2	2
G49-G81	G49	G81	0.12870111634789178	0.12870111634789178	enet	2	2
G37-G3	G37	G3	-0.12845383057758314	0.12845383057758314	enet	2	2
G95-G100	G95	G100	-0.1269252042513674	0.1269252042513674	enet	2	2
G16-G91	G16	G91	-0.12596538158733178	0.12596538158733178	enet	2	2
G43-G45	G43	G45	0.12545448738427745	0.12545448738427745	enet	2	2
G83-G17	G83	G17	0.12416447733866513	0.12416447733866513	enet	2	2
G26-G30	G26	G30	0.1241226395918071	0.1241226395918071	enet	2	2
G56-G100	G56	G100	-0.12352799576857373	0.12352799576857373	enet	2	2
G65-G17	G65	G17	-0.11913408197435615	0.11913408197435615	enet	2	2
G40-G94	G40	G94	-0.11582884750922501	0.11582884750922501	enet	2	2
G59-G91	G59	G91	0.11569009385346082	0.11569009385346082	enet	2	2
G68-G66	G68	G66	0.11392504243121329	0.11392504243121329	enet	2	2
G46-G28	G46	G28	0.11309631124290724	0.11309631124290724	enet	2	2
G80-G78	G80	G78	0.11072750466208178	0.11072750466208178	enet	2	2
G40-G91	G40	G91	-0.11034613657687081	0.11034613657687081	enet	2	2
G83-G84	G83	G84	0.10723006025294222	0.10723006025294222	enet	2	2
G26-G85	G26	G85	0.10655593273722816	0.10655593273722816	enet	2	2
G22-G25	G22	G25	-0.10482937366160608	0.10482937366160608	enet	2	2
G75-G10	G75	G10	-0.10400700200513385	0.10400700200513385	enet	2	2
G35-G85	G35	G85	0.10392647914302718	0.10392647914302718	enet	2	2
G86-G94	G86	G94	-0.10285119781328013	0.10285119781328013	enet	2	2
G59-G81	G59	G81	-0.10234105071260602	0.10234105071260602	enet	2	2
G34-G21	G34	G21	-0.10172268442986912	0.10172268442986912	enet	2	2
G70-G41	G70	G41	-0.1007959336809349	0.1007959336809349	enet	2	2
G42-G91	G42	G91	-0.10070859657880274	0.10070859657880274	enet	2	2
