Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G92-G37	G92	G37	enet	2	0.23132657378073732	0.23132657378073732	1.0				0.23132657378073732	0.23132657378073732	1.0
G67-G36	G67	G36	enet	2	0.2281663110534748	0.2281663110534748	1.0				0.2281663110534748	0.2281663110534748	1.0
G100-G43	G100	G43	enet	2	-0.20704392435573074	0.20704392435573074	1.0				-0.20704392435573074	0.20704392435573074	1.0
G4-G37	G4	G37	enet	2	0.20301297879356103	0.20301297879356103	1.0				0.20301297879356103	0.20301297879356103	1.0
G73-G74	G73	G74	enet	2	0.1989430579483277	0.1989430579483277	1.0	-0.0494526676551921	0.0494526676551921	2.0	0.1989430579483277	0.1989430579483277	1.0
G49-G46	G49	G46	enet	2	0.1966435146523772	0.1966435146523772	1.0				0.1966435146523772	0.1966435146523772	1.0
G38-G83	G38	G83	enet	2	0.18653894975533272	0.18653894975533272	1.0				0.18653894975533272	0.18653894975533272	1.0
G3-G89	G3	G89	enet	2	0.18301273577973598	0.18301273577973598	1.0				0.18301273577973598	0.18301273577973598	1.0
G95-G36	G95	G36	enet	2	0.18214931593444222	0.18214931593444222	1.0				0.18214931593444222	0.18214931593444222	1.0
G57-G64	G57	G64	enet	2	0.18198186098675875	0.18198186098675875	1.0	0.057239289877417915	0.057239289877417915	2.0	0.18198186098675875	0.18198186098675875	1.0
G20-G83	G20	G83	enet	2	-0.18127750937154938	0.18127750937154938	1.0				-0.18127750937154938	0.18127750937154938	1.0
G23-G56	G23	G56	enet	2	-0.17947552017236348	0.17947552017236348	1.0				-0.17947552017236348	0.17947552017236348	1.0
G63-G79	G63	G79	enet	2	0.17935053256303873	0.17935053256303873	1.0				0.17935053256303873	0.17935053256303873	1.0
G73-G72	G73	G72	enet	2	0.17744300030798593	0.17744300030798593	1.0	-0.06710645999172749	0.06710645999172749	2.0	0.17744300030798593	0.17744300030798593	1.0
G94-G63	G94	G63	enet	2	0.17539309944964573	0.17539309944964573	1.0	0.09374806565673487	0.09374806565673487	2.0	0.17539309944964573	0.17539309944964573	1.0
G86-G8	G86	G8	enet	2	0.17188720167165317	0.17188720167165317	1.0				0.17188720167165317	0.17188720167165317	1.0
G83-G85	G83	G85	enet	2	0.16691784838863966	0.16691784838863966	1.0	0.10749332046869006	0.10749332046869006	2.0	0.16691784838863966	0.16691784838863966	1.0
G99-G36	G99	G36	enet	2	0.1653663857926002	0.1653663857926002	1.0	0.10698494305286792	0.10698494305286792	2.0	0.1653663857926002	0.1653663857926002	1.0
G8-G43	G8	G43	enet	2	0.16036582642565927	0.16036582642565927	1.0				0.16036582642565927	0.16036582642565927	1.0
G81-G72	G81	G72	enet	2	-0.1593620556080695	0.1593620556080695	1.0				-0.1593620556080695	0.1593620556080695	1.0
G17-G95	G17	G95	enet	2	0.1566520153640668	0.1566520153640668	1.0				0.1566520153640668	0.1566520153640668	1.0
G30-G94	G30	G94	enet	2	0.15587812189775788	0.15587812189775788	1.0				0.15587812189775788	0.15587812189775788	1.0
G10-G89	G10	G89	enet	2	0.15457013498030844	0.15457013498030844	1.0	0.08477034799686863	0.08477034799686863	2.0	0.15457013498030844	0.15457013498030844	1.0
G55-G24	G55	G24	enet	2	-0.15402075131089787	0.15402075131089787	1.0				-0.15402075131089787	0.15402075131089787	1.0
G99-G5	G99	G5	enet	2	0.15234918860874994	0.15234918860874994	1.0				0.15234918860874994	0.15234918860874994	1.0
G94-G83	G94	G83	enet	2	0.15015381406041944	0.15015381406041944	1.0				0.15015381406041944	0.15015381406041944	1.0
G22-G74	G22	G74	enet	2	0.14990088817022945	0.14990088817022945	1.0				0.14990088817022945	0.14990088817022945	1.0
G17-G72	G17	G72	enet	2	-0.14817084067592334	0.14817084067592334	1.0	-0.00553478895525769	0.00553478895525769	2.0	-0.14817084067592334	0.14817084067592334	1.0
G96-G43	G96	G43	enet	2	0.14434200162124575	0.14434200162124575	1.0				0.14434200162124575	0.14434200162124575	1.0
G45-G47	G45	G47	enet	2	0.14244611984605549	0.14244611984605549	1.0				0.14244611984605549	0.14244611984605549	1.0
G67-G46	G67	G46	enet	2	0.1416727856585949	0.1416727856585949	1.0				0.1416727856585949	0.1416727856585949	1.0
G60-G26	G60	G26	enet	2	0.14007997161132493	0.14007997161132493	1.0				0.14007997161132493	0.14007997161132493	1.0
G70-G37	G70	G37	enet	2	0.13983677312675946	0.13983677312675946	1.0				0.13983677312675946	0.13983677312675946	1.0
G80-G56	G80	G56	enet	2	0.13905448821288058	0.13905448821288058	1.0				0.13905448821288058	0.13905448821288058	1.0
G86-G7	G86	G7	enet	2	0.13856684147127032	0.13856684147127032	1.0				0.13856684147127032	0.13856684147127032	1.0
G35-G29	G35	G29	enet	2	0.13755332997418399	0.13755332997418399	1.0				0.13755332997418399	0.13755332997418399	1.0
G94-G64	G94	G64	enet	2	0.13674261091301462	0.13674261091301462	1.0	0.08722456041874914	0.08722456041874914	2.0	0.13674261091301462	0.13674261091301462	1.0
G81-G93	G81	G93	enet	2	0.1344226730224532	0.1344226730224532	1.0				0.1344226730224532	0.1344226730224532	1.0
G94-G89	G94	G89	enet	2	-0.13363177621398298	0.13363177621398298	1.0				-0.13363177621398298	0.13363177621398298	1.0
G56-G72	G56	G72	enet	2	-0.13355789025187256	0.13355789025187256	1.0	-0.0019701173732841787	0.0019701173732841787	2.0	-0.13355789025187256	0.13355789025187256	1.0
G58-G69	G58	G69	enet	2	-0.1310869552647097	0.1310869552647097	1.0				-0.1310869552647097	0.1310869552647097	1.0
G53-G68	G53	G68	enet	2	-0.12975301033645784	0.12975301033645784	1.0	0.01012948691618258	0.01012948691618258	2.0	-0.12975301033645784	0.12975301033645784	1.0
G88-G1	G88	G1	enet	2	0.12826080551723093	0.12826080551723093	1.0				0.12826080551723093	0.12826080551723093	1.0
G7-G67	G7	G67	enet	2	-0.12764757900587465	0.12764757900587465	1.0				-0.12764757900587465	0.12764757900587465	1.0
G69-G40	G69	G40	enet	2	0.1258180157892819	0.1258180157892819	1.0				0.1258180157892819	0.1258180157892819	1.0
G75-G36	G75	G36	enet	2	-0.12477799356628383	0.12477799356628383	1.0				-0.12477799356628383	0.12477799356628383	1.0
G21-G37	G21	G37	enet	2	0.12416756228736935	0.12416756228736935	1.0	0.0530940071398478	0.0530940071398478	2.0	0.12416756228736935	0.12416756228736935	1.0
G81-G62	G81	G62	enet	2	0.12405906261026181	0.12405906261026181	1.0	-0.046737940880640906	0.046737940880640906	2.0	0.12405906261026181	0.12405906261026181	1.0
G1-G55	G1	G55	enet	2	-0.12387068027713016	0.12387068027713016	1.0				-0.12387068027713016	0.12387068027713016	1.0
G39-G49	G39	G49	enet	2	-0.12303568557193308	0.12303568557193308	1.0	-0.018229222146100926	0.018229222146100926	2.0	-0.12303568557193308	0.12303568557193308	1.0
G79-G83	G79	G83	enet	2	-0.12292096834001888	0.12292096834001888	1.0	0.034674554714452986	0.034674554714452986	2.0	-0.12292096834001888	0.12292096834001888	1.0
G39-G29	G39	G29	enet	2	0.1225909240729815	0.1225909240729815	1.0				0.1225909240729815	0.1225909240729815	1.0
G28-G62	G28	G62	enet	2	0.12221953450852224	0.12221953450852224	1.0				0.12221953450852224	0.12221953450852224	1.0
G7-G42	G7	G42	enet	2	-0.1218410395518993	0.1218410395518993	1.0				-0.1218410395518993	0.1218410395518993	1.0
G1-G36	G1	G36	enet	2	0.12176950375348974	0.12176950375348974	1.0	0.21549789132339292	0.21549789132339292	2.0	0.21549789132339292	0.21549789132339292	2.0
G5-G28	G5	G28	enet	2	0.12167469424545048	0.12167469424545048	1.0	-0.05436017799436125	0.05436017799436125	2.0	0.12167469424545048	0.12167469424545048	1.0
G4-G46	G4	G46	enet	2	0.12061744680798007	0.12061744680798007	1.0	-0.02078210628715407	0.02078210628715407	2.0	0.12061744680798007	0.12061744680798007	1.0
G58-G36	G58	G36	enet	2	-0.12059732442727272	0.12059732442727272	1.0	0.030086361090064	0.030086361090064	2.0	-0.12059732442727272	0.12059732442727272	1.0
G41-G29	G41	G29	enet	2	-0.12027647353202855	0.12027647353202855	1.0	-0.01879155153430936	0.01879155153430936	2.0	-0.12027647353202855	0.12027647353202855	1.0
G68-G72	G68	G72	enet	2	0.11982219118426869	0.11982219118426869	1.0	0.10108373722270197	0.10108373722270197	2.0	0.11982219118426869	0.11982219118426869	1.0
G18-G72	G18	G72	enet	2	-0.1194268892503739	0.1194268892503739	1.0				-0.1194268892503739	0.1194268892503739	1.0
G29-G56	G29	G56	enet	2	-0.11834833451554375	0.11834833451554375	1.0	0.025622414638143045	0.025622414638143045	2.0	-0.11834833451554375	0.11834833451554375	1.0
G69-G46	G69	G46	enet	2	0.11794570312130194	0.11794570312130194	1.0				0.11794570312130194	0.11794570312130194	1.0
G95-G94	G95	G94	enet	2	-0.11759458300552116	0.11759458300552116	1.0				-0.11759458300552116	0.11759458300552116	1.0
G42-G98	G42	G98	enet	2	0.11737014681658847	0.11737014681658847	1.0				0.11737014681658847	0.11737014681658847	1.0
G83-G96	G83	G96	enet	2	0.11650812227796513	0.11650812227796513	1.0	0.08589427476616038	0.08589427476616038	2.0	0.11650812227796513	0.11650812227796513	1.0
G1-G98	G1	G98	enet	2	0.11647378530428935	0.11647378530428935	1.0	0.16746965041247855	0.16746965041247855	2.0	0.16746965041247855	0.16746965041247855	2.0
G53-G8	G53	G8	enet	2	0.11565072687435012	0.11565072687435012	1.0				0.11565072687435012	0.11565072687435012	1.0
G16-G90	G16	G90	enet	2	-0.11522748507547806	0.11522748507547806	1.0				-0.11522748507547806	0.11522748507547806	1.0
G53-G26	G53	G26	enet	2	0.11497576463016157	0.11497576463016157	1.0	0.05052983633693372	0.05052983633693372	2.0	0.11497576463016157	0.11497576463016157	1.0
G98-G10	G98	G10	enet	2	-0.11491583374372955	0.11491583374372955	1.0				-0.11491583374372955	0.11491583374372955	1.0
G47-G57	G47	G57	enet	2	-0.11477388150506489	0.11477388150506489	1.0				-0.11477388150506489	0.11477388150506489	1.0
G31-G26	G31	G26	enet	2	0.11452706546992507	0.11452706546992507	1.0	-0.05227612557058911	0.05227612557058911	2.0	0.11452706546992507	0.11452706546992507	1.0
G39-G98	G39	G98	enet	2	-0.11436641938771902	0.11436641938771902	1.0				-0.11436641938771902	0.11436641938771902	1.0
G62-G3	G62	G3	enet	2	0.11426691371135145	0.11426691371135145	1.0				0.11426691371135145	0.11426691371135145	1.0
G46-G89	G46	G89	enet	2	0.11384198294347368	0.11384198294347368	1.0	-0.11929897029684897	0.11929897029684897	2.0	-0.11929897029684897	0.11929897029684897	2.0
G8-G26	G8	G26	enet	2	0.11369990754585038	0.11369990754585038	1.0	-0.004003810503432126	0.004003810503432126	2.0	0.11369990754585038	0.11369990754585038	1.0
G98-G68	G98	G68	enet	2	-0.11358601565172596	0.11358601565172596	1.0	-0.05168650719556638	0.05168650719556638	2.0	-0.11358601565172596	0.11358601565172596	1.0
G100-G77	G100	G77	enet	2	-0.11319196117525018	0.11319196117525018	1.0				-0.11319196117525018	0.11319196117525018	1.0
G59-G98	G59	G98	enet	2	-0.11313014469658904	0.11313014469658904	1.0				-0.11313014469658904	0.11313014469658904	1.0
G88-G69	G88	G69	enet	2	-0.11292552695988574	0.11292552695988574	1.0	0.00824678899615479	0.00824678899615479	2.0	-0.11292552695988574	0.11292552695988574	1.0
G30-G63	G30	G63	enet	2	0.11282726040911731	0.11282726040911731	1.0	0.1073099257027464	0.1073099257027464	2.0	0.11282726040911731	0.11282726040911731	1.0
G12-G29	G12	G29	enet	2	0.11263667773699194	0.11263667773699194	1.0				0.11263667773699194	0.11263667773699194	1.0
G75-G46	G75	G46	enet	2	-0.11211363384812795	0.11211363384812795	1.0				-0.11211363384812795	0.11211363384812795	1.0
G78-G53	G78	G53	enet	2	-0.11208015311012771	0.11208015311012771	1.0				-0.11208015311012771	0.11208015311012771	1.0
G1-G71	G1	G71	enet	2	0.11204627588369652	0.11204627588369652	1.0	0.12318351809146784	0.12318351809146784	2.0	0.12318351809146784	0.12318351809146784	2.0
G84-G46	G84	G46	enet	2	0.11189730194458715	0.11189730194458715	1.0				0.11189730194458715	0.11189730194458715	1.0
G8-G51	G8	G51	enet	2	0.11131795576049436	0.11131795576049436	1.0				0.11131795576049436	0.11131795576049436	1.0
G98-G43	G98	G43	enet	2	-0.11094641736694831	0.11094641736694831	1.0	-0.1300518162854108	0.1300518162854108	2.0	-0.1300518162854108	0.1300518162854108	2.0
G3-G77	G3	G77	enet	2	0.11041631237194938	0.11041631237194938	1.0				0.11041631237194938	0.11041631237194938	1.0
G27-G83	G27	G83	enet	2	-0.11034117606995042	0.11034117606995042	1.0				-0.11034117606995042	0.11034117606995042	1.0
G22-G7	G22	G7	enet	2	0.11025853294895578	0.11025853294895578	1.0	0.045664237601440213	0.045664237601440213	2.0	0.11025853294895578	0.11025853294895578	1.0
