Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G37-G74	G37	G74	-0.30808483996724	0.30808483996724	enet	2	2
G43-G64	G43	G64	0.18963332600485575	0.18963332600485575	enet	2	2
G47-G37	G47	G37	-0.18862625405024994	0.18862625405024994	enet	2	2
G46-G57	G46	G57	-0.1809927491900732	0.1809927491900732	enet	2	2
G43-G26	G43	G26	-0.18014015224562444	0.18014015224562444	enet	2	2
G10-G18	G10	G18	0.17748215675507245	0.17748215675507245	enet	2	2
G85-G98	G85	G98	0.17679721865593423	0.17679721865593423	enet	2	2
G93-G95	G93	G95	0.17621348525634825	0.17621348525634825	enet	2	2
G81-G36	G81	G36	0.17472251000443784	0.17472251000443784	enet	2	2
G92-G83	G92	G83	-0.17445314724336936	0.17445314724336936	enet	2	2
G21-G29	G21	G29	-0.1733306063622687	0.1733306063622687	enet	2	2
G98-G56	G98	G56	-0.17237114791689237	0.17237114791689237	enet	2	2
G77-G47	G77	G47	0.17215187560131337	0.17215187560131337	enet	2	2
G37-G69	G37	G69	0.1675656772769304	0.1675656772769304	enet	2	2
G51-G44	G51	G44	0.1653951899323663	0.1653951899323663	enet	2	2
G46-G53	G46	G53	0.16337823018708555	0.16337823018708555	enet	2	2
G58-G4	G58	G4	-0.15947343180114107	0.15947343180114107	enet	2	2
G59-G43	G59	G43	0.15876782466361117	0.15876782466361117	enet	2	2
G63-G43	G63	G43	-0.15757678355953236	0.15757678355953236	enet	2	2
G47-G43	G47	G43	0.15589112221872214	0.15589112221872214	enet	2	2
G24-G10	G24	G10	0.15377031512684855	0.15377031512684855	enet	2	2
G4-G24	G4	G24	0.15142939310933318	0.15142939310933318	enet	2	2
G76-G49	G76	G49	-0.14653579528183988	0.14653579528183988	enet	2	2
G42-G36	G42	G36	0.14519777550938703	0.14519777550938703	enet	2	2
G37-G29	G37	G29	-0.14366047587694344	0.14366047587694344	enet	2	2
G74-G7	G74	G7	0.1422567056635552	0.1422567056635552	enet	2	2
G75-G93	G75	G93	-0.14210009213713784	0.14210009213713784	enet	2	2
G7-G36	G7	G36	0.1409393474911777	0.1409393474911777	enet	2	2
G40-G7	G40	G7	-0.1403068457149341	0.1403068457149341	enet	2	2
G79-G45	G79	G45	0.13859249889460298	0.13859249889460298	enet	2	2
G10-G48	G10	G48	0.13842369358803866	0.13842369358803866	enet	2	2
G76-G36	G76	G36	-0.13512536962051958	0.13512536962051958	enet	2	2
G47-G24	G47	G24	0.1348273530306072	0.1348273530306072	enet	2	2
G89-G56	G89	G56	0.13441857800129697	0.13441857800129697	enet	2	2
