Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G61-G48	G61	G48	-0.23357343090941535	0.23357343090941535	enet	2	2
G34-G98	G34	G98	-0.22608663222279513	0.22608663222279513	enet	2	2
G84-G72	G84	G72	-0.21855829358085158	0.21855829358085158	enet	2	2
G31-G93	G31	G93	-0.2175480412514707	0.2175480412514707	enet	2	2
G31-G100	G31	G100	-0.21396449400380727	0.21396449400380727	enet	2	2
G61-G57	G61	G57	0.2136884877717506	0.2136884877717506	enet	2	2
G34-G93	G34	G93	0.2080292481046513	0.2080292481046513	enet	2	2
G34-G26	G34	G26	-0.20719476324791758	0.20719476324791758	enet	2	2
G31-G47	G31	G47	-0.20088472775362107	0.20088472775362107	enet	2	2
G45-G91	G45	G91	-0.20069545807596462	0.20069545807596462	enet	2	2
G90-G72	G90	G72	-0.19665447022806196	0.19665447022806196	enet	2	2
G86-G7	G86	G7	-0.1959160449930383	0.1959160449930383	enet	2	2
G34-G74	G34	G74	0.19377327953927567	0.19377327953927567	enet	2	2
G52-G47	G52	G47	0.19359551503718472	0.19359551503718472	enet	2	2
G8-G37	G8	G37	0.19273323719257232	0.19273323719257232	enet	2	2
G58-G99	G58	G99	0.19189861497497052	0.19189861497497052	enet	2	2
G50-G47	G50	G47	0.1886353032592942	0.1886353032592942	enet	2	2
G65-G57	G65	G57	-0.18721314273012027	0.18721314273012027	enet	2	2
G21-G46	G21	G46	0.18541762873311815	0.18541762873311815	enet	2	2
G93-G100	G93	G100	0.1840177291367337	0.1840177291367337	enet	2	2
G28-G74	G28	G74	-0.18301473742484783	0.18301473742484783	enet	2	2
G31-G9	G31	G9	0.17900015144568382	0.17900015144568382	enet	2	2
G21-G37	G21	G37	0.1761282650081894	0.1761282650081894	enet	2	2
G28-G99	G28	G99	0.17311374749489908	0.17311374749489908	enet	2	2
G88-G42	G88	G42	0.17244035577424868	0.17244035577424868	enet	2	2
G35-G89	G35	G89	0.17116131160803782	0.17116131160803782	enet	2	2
G44-G36	G44	G36	-0.16684066928348412	0.16684066928348412	enet	2	2
G66-G74	G66	G74	0.16634644064688953	0.16634644064688953	enet	2	2
G85-G46	G85	G46	-0.16617128341273923	0.16617128341273923	enet	2	2
G2-G89	G2	G89	-0.16553308026349908	0.16553308026349908	enet	2	2
G8-G52	G8	G52	0.16487141354384532	0.16487141354384532	enet	2	2
G8-G98	G8	G98	0.16341942346831498	0.16341942346831498	enet	2	2
G34-G37	G34	G37	-0.16312280035886123	0.16312280035886123	enet	2	2
G34-G56	G34	G56	0.16204133713181781	0.16204133713181781	enet	2	2
G75-G47	G75	G47	-0.16042397844554798	0.16042397844554798	enet	2	2
G84-G74	G84	G74	-0.16015803393086667	0.16015803393086667	enet	2	2
G24-G37	G24	G37	-0.15901312382255015	0.15901312382255015	enet	2	2
G43-G63	G43	G63	0.15900540980405517	0.15900540980405517	enet	2	2
G28-G76	G28	G76	0.15842537992132558	0.15842537992132558	enet	2	2
G31-G83	G31	G83	-0.15805499989721455	0.15805499989721455	enet	2	2
G94-G4	G94	G4	-0.15726152484443448	0.15726152484443448	enet	2	2
G68-G72	G68	G72	0.15323976443866988	0.15323976443866988	enet	2	2
G94-G95	G94	G95	0.15106771641813854	0.15106771641813854	enet	2	2
G66-G37	G66	G37	-0.15105529279059204	0.15105529279059204	enet	2	2
G21-G62	G21	G62	0.14917618285990858	0.14917618285990858	enet	2	2
G84-G37	G84	G37	0.14891564351055256	0.14891564351055256	enet	2	2
G59-G98	G59	G98	0.1476881657951264	0.1476881657951264	enet	2	2
G4-G95	G4	G95	0.1467600638906767	0.1467600638906767	enet	2	2
G71-G76	G71	G76	-0.14593539139953404	0.14593539139953404	enet	2	2
G55-G26	G55	G26	0.1458775024052033	0.1458775024052033	enet	2	2
G60-G44	G60	G44	-0.14584749717332757	0.14584749717332757	enet	2	2
G68-G99	G68	G99	-0.14569702844086452	0.14569702844086452	enet	2	2
