Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G24-G36	G24	G36	0.21765953751954273	0.21765953751954273	enet	2	2
G37-G74	G37	G74	-0.20997813112884287	0.20997813112884287	enet	2	2
G37-G29	G37	G29	-0.19577038111542447	0.19577038111542447	enet	2	2
G17-G37	G17	G37	-0.18598310814859656	0.18598310814859656	enet	2	2
G92-G73	G92	G73	0.18375505010964482	0.18375505010964482	enet	2	2
G29-G89	G29	G89	0.18348425169673108	0.18348425169673108	enet	2	2
G31-G76	G31	G76	0.18314958515572521	0.18314958515572521	enet	2	2
G45-G89	G45	G89	0.17502669838429524	0.17502669838429524	enet	2	2
G70-G3	G70	G3	-0.16975586836312495	0.16975586836312495	enet	2	2
G56-G71	G56	G71	-0.16830201042429901	0.16830201042429901	enet	2	2
G48-G56	G48	G56	0.1653628277605017	0.1653628277605017	enet	2	2
G92-G29	G92	G29	0.16472695252535624	0.16472695252535624	enet	2	2
G52-G90	G52	G90	0.1611909438873755	0.1611909438873755	enet	2	2
G80-G31	G80	G31	-0.159993212416301	0.159993212416301	enet	2	2
G48-G100	G48	G100	0.1592130744438638	0.1592130744438638	enet	2	2
G2-G37	G2	G37	0.15722877704947563	0.15722877704947563	enet	2	2
G67-G36	G67	G36	-0.15601635292345764	0.15601635292345764	enet	2	2
G23-G26	G23	G26	0.1559239525052035	0.1559239525052035	enet	2	2
G43-G64	G43	G64	0.15587300035956417	0.15587300035956417	enet	2	2
G36-G37	G36	G37	0.15564296280873627	0.15564296280873627	enet	2	2
G10-G7	G10	G7	-0.15557466000752834	0.15557466000752834	enet	2	2
G71-G76	G71	G76	-0.15506584007329885	0.15506584007329885	enet	2	2
G12-G46	G12	G46	-0.15443284902432083	0.15443284902432083	enet	2	2
G26-G46	G26	G46	0.15414117556512014	0.15414117556512014	enet	2	2
G95-G42	G95	G42	-0.14509685760459504	0.14509685760459504	enet	2	2
G40-G35	G40	G35	-0.14499780461702969	0.14499780461702969	enet	2	2
G37-G69	G37	G69	0.1439931162185672	0.1439931162185672	enet	2	2
G18-G52	G18	G52	0.1430830086610487	0.1430830086610487	enet	2	2
G99-G43	G99	G43	0.14233237301171875	0.14233237301171875	enet	2	2
G35-G90	G35	G90	-0.14180352872991908	0.14180352872991908	enet	2	2
G7-G98	G7	G98	-0.14027762483180545	0.14027762483180545	enet	2	2
G92-G72	G92	G72	0.138717881585499	0.138717881585499	enet	2	2
G17-G46	G17	G46	-0.13724996632315056	0.13724996632315056	enet	2	2
G43-G63	G43	G63	0.13655955453432797	0.13655955453432797	enet	2	2
G10-G64	G10	G64	0.13527249220895304	0.13527249220895304	enet	2	2
G29-G73	G29	G73	0.13478918720614164	0.13478918720614164	enet	2	2
G90-G37	G90	G37	0.1336126050094203	0.1336126050094203	enet	2	2
G50-G30	G50	G30	-0.13345368269259614	0.13345368269259614	enet	2	2
G79-G43	G79	G43	0.13149514426421957	0.13149514426421957	enet	2	2
G24-G55	G24	G55	-0.13105382267552998	0.13105382267552998	enet	2	2
G4-G37	G4	G37	-0.13076188600411304	0.13076188600411304	enet	2	2
G24-G10	G24	G10	0.12967307086900104	0.12967307086900104	enet	2	2
G63-G79	G63	G79	-0.12950792772514014	0.12950792772514014	enet	2	2
G7-G18	G7	G18	-0.12906012746377937	0.12906012746377937	enet	2	2
G2-G18	G2	G18	0.12576428812065094	0.12576428812065094	enet	2	2
