Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G31-G83	G31	G83	-0.2648224125458126	0.2648224125458126	enet	2	1
G48-G36	G48	G36	-0.2430927157105122	0.2430927157105122	enet	2	1
G83-G51	G83	G51	0.22397127661973548	0.22397127661973548	enet	2	1
G44-G76	G44	G76	0.22101310759193937	0.22101310759193937	enet	2	1
G49-G46	G49	G46	0.20962615262878062	0.20962615262878062	enet	2	1
G31-G93	G31	G93	-0.2066182535408779	0.2066182535408779	enet	2	1
G12-G71	G12	G71	0.1966784694263761	0.1966784694263761	enet	2	1
G65-G43	G65	G43	-0.19263673643057638	0.19263673643057638	enet	2	1
G41-G52	G41	G52	0.1894240904964187	0.1894240904964187	enet	2	1
G8-G36	G8	G36	0.18872375843547035	0.18872375843547035	enet	2	1
G23-G56	G23	G56	-0.18135894795777646	0.18135894795777646	enet	2	1
G27-G48	G27	G48	0.18047534583478517	0.18047534583478517	enet	2	1
G86-G58	G86	G58	0.178799451010718	0.178799451010718	enet	2	1
G80-G56	G80	G56	0.17666857535902078	0.17666857535902078	enet	2	1
G31-G78	G31	G78	-0.17266943472008356	0.17266943472008356	enet	2	1
G98-G42	G98	G42	0.1637644413444968	0.1637644413444968	enet	2	1
G58-G76	G58	G76	-0.16299118311347094	0.16299118311347094	enet	2	1
G26-G63	G26	G63	-0.16239493798047758	0.16239493798047758	enet	2	1
G21-G36	G21	G36	0.16205848213585275	0.16205848213585275	enet	2	1
G12-G99	G12	G99	0.15565097892192895	0.15565097892192895	enet	2	1
G64-G26	G64	G26	0.15433727213298573	0.15433727213298573	enet	2	1
G23-G16	G23	G16	0.15335099754068865	0.15335099754068865	enet	2	1
G59-G80	G59	G80	0.15253187123137582	0.15253187123137582	enet	2	1
G74-G37	G74	G37	-0.15222596072646924	0.15222596072646924	enet	2	1
G18-G73	G18	G73	-0.1520272647318301	0.1520272647318301	enet	2	1
G41-G36	G41	G36	0.1518372524344873	0.1518372524344873	enet	2	1
G44-G83	G44	G83	0.15089674889653415	0.15089674889653415	enet	2	1
G100-G63	G100	G63	-0.150569486846469	0.150569486846469	enet	2	1
G80-G91	G80	G91	-0.1492071431295828	0.1492071431295828	enet	2	1
G17-G86	G17	G86	0.14836224685480098	0.14836224685480098	enet	2	1
G30-G36	G30	G36	0.14817559106166145	0.14817559106166145	enet	2	1
G31-G51	G31	G51	-0.1462527654118166	0.1462527654118166	enet	2	1
G94-G63	G94	G63	0.14608431814084788	0.14608431814084788	enet	2	1
G7-G74	G7	G74	-0.1459880492627512	0.1459880492627512	enet	2	1
G56-G25	G56	G25	-0.14591323537340176	0.14591323537340176	enet	2	1
G60-G24	G60	G24	-0.14352636457856446	0.14352636457856446	enet	2	1
G63-G79	G63	G79	0.14282353263316946	0.14282353263316946	enet	2	1
G96-G43	G96	G43	0.14146104688215524	0.14146104688215524	enet	2	1
G86-G90	G86	G90	-0.14133908796586392	0.14133908796586392	enet	2	1
G18-G72	G18	G72	-0.14107800919634714	0.14107800919634714	enet	2	1
G43-G36	G43	G36	-0.1402267790947342	0.1402267790947342	enet	2	1
G88-G1	G88	G1	0.13791791660608468	0.13791791660608468	enet	2	1
G48-G73	G48	G73	-0.13771649769695962	0.13771649769695962	enet	2	1
G80-G35	G80	G35	0.13582677329197781	0.13582677329197781	enet	2	1
