Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G92-G43	G92	G43	enet	2	0.28152694480598695	0.28152694480598695	1.0				0.28152694480598695	0.28152694480598695	1.0
G68-G72	G68	G72	enet	2	0.2513460876376526	0.2513460876376526	1.0	0.032314751062252844	0.032314751062252844	2.0	0.2513460876376526	0.2513460876376526	1.0
G26-G63	G26	G63	enet	2	-0.2193646132332386	0.2193646132332386	1.0				-0.2193646132332386	0.2193646132332386	1.0
G81-G51	G81	G51	enet	2	0.20495906053293916	0.20495906053293916	1.0	0.066641572048482	0.066641572048482	2.0	0.20495906053293916	0.20495906053293916	1.0
G31-G83	G31	G83	enet	2	-0.20041496965572692	0.20041496965572692	1.0	-0.04639885268623822	0.04639885268623822	2.0	-0.20041496965572692	0.20041496965572692	1.0
G44-G76	G44	G76	enet	2	0.19741360771470637	0.19741360771470637	1.0	-0.048950374353409244	0.048950374353409244	2.0	0.19741360771470637	0.19741360771470637	1.0
G80-G91	G80	G91	enet	2	-0.1868802875742338	0.1868802875742338	1.0				-0.1868802875742338	0.1868802875742338	1.0
G31-G51	G31	G51	enet	2	-0.18298701678393822	0.18298701678393822	1.0				-0.18298701678393822	0.18298701678393822	1.0
G67-G56	G67	G56	enet	2	0.18275678421110725	0.18275678421110725	1.0				0.18275678421110725	0.18275678421110725	1.0
G3-G36	G3	G36	enet	2	-0.18035999372430186	0.18035999372430186	1.0				-0.18035999372430186	0.18035999372430186	1.0
G39-G98	G39	G98	enet	2	-0.17712317366837615	0.17712317366837615	1.0				-0.17712317366837615	0.17712317366837615	1.0
G75-G47	G75	G47	enet	2	-0.17577607877483664	0.17577607877483664	1.0	-0.06826814059083662	0.06826814059083662	2.0	-0.17577607877483664	0.17577607877483664	1.0
G55-G37	G55	G37	enet	2	0.17328645046871385	0.17328645046871385	1.0	-0.07255193910377827	0.07255193910377827	2.0	0.17328645046871385	0.17328645046871385	1.0
G4-G37	G4	G37	enet	2	0.17138948251017214	0.17138948251017214	1.0				0.17138948251017214	0.17138948251017214	1.0
G45-G80	G45	G80	enet	2	-0.17097311478477703	0.17097311478477703	1.0				-0.17097311478477703	0.17097311478477703	1.0
G83-G46	G83	G46	enet	2	-0.16857637637315068	0.16857637637315068	1.0	0.003741869086505436	0.003741869086505436	2.0	-0.16857637637315068	0.16857637637315068	1.0
G65-G57	G65	G57	enet	2	-0.168127539474022	0.168127539474022	1.0	-0.08120072634332715	0.08120072634332715	2.0	-0.168127539474022	0.168127539474022	1.0
G92-G37	G92	G37	enet	2	0.16794135533549961	0.16794135533549961	1.0	0.10711000638047713	0.10711000638047713	2.0	0.16794135533549961	0.16794135533549961	1.0
G18-G72	G18	G72	enet	2	-0.1678059160747652	0.1678059160747652	1.0	0.009750428378813986	0.009750428378813986	2.0	-0.1678059160747652	0.1678059160747652	1.0
G19-G38	G19	G38	enet	2	0.16706870922444805	0.16706870922444805	1.0				0.16706870922444805	0.16706870922444805	1.0
G83-G85	G83	G85	enet	2	0.16693850216203646	0.16693850216203646	1.0	0.13039062580314031	0.13039062580314031	2.0	0.16693850216203646	0.16693850216203646	1.0
G7-G77	G7	G77	enet	2	-0.16657045975214343	0.16657045975214343	1.0	-0.06989507874632984	0.06989507874632984	2.0	-0.16657045975214343	0.16657045975214343	1.0
G70-G56	G70	G56	enet	2	0.16651345030596643	0.16651345030596643	1.0	0.0026697341809950813	0.0026697341809950813	2.0	0.16651345030596643	0.16651345030596643	1.0
G58-G71	G58	G71	enet	2	-0.16637297084601027	0.16637297084601027	1.0	0.004204480881731734	0.004204480881731734	2.0	-0.16637297084601027	0.16637297084601027	1.0
G5-G44	G5	G44	enet	2	-0.16628195785258948	0.16628195785258948	1.0	-0.06814971366139165	0.06814971366139165	2.0	-0.16628195785258948	0.16628195785258948	1.0
G31-G78	G31	G78	enet	2	-0.1639843811560922	0.1639843811560922	1.0	-0.04323895737012253	0.04323895737012253	2.0	-0.1639843811560922	0.1639843811560922	1.0
G50-G51	G50	G51	enet	2	0.16271071054810227	0.16271071054810227	1.0				0.16271071054810227	0.16271071054810227	1.0
G94-G63	G94	G63	enet	2	0.16195938515612984	0.16195938515612984	1.0	0.12260309331149769	0.12260309331149769	2.0	0.16195938515612984	0.16195938515612984	1.0
G68-G48	G68	G48	enet	2	-0.16103743263973277	0.16103743263973277	1.0				-0.16103743263973277	0.16103743263973277	1.0
