Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G21-G98	G21	G98	enet	2	-0.38827275992149646	0.38827275992149646	1.0				-0.38827275992149646	0.38827275992149646	1.0
G46-G47	G46	G47	enet	2	0.37525949248976903	0.37525949248976903	1.0				0.37525949248976903	0.37525949248976903	1.0
G21-G99	G21	G99	enet	2	-0.33047670869182316	0.33047670869182316	1.0				-0.33047670869182316	0.33047670869182316	1.0
G19-G80	G19	G80	enet	2	0.31219440656653563	0.31219440656653563	1.0				0.31219440656653563	0.31219440656653563	1.0
G21-G26	G21	G26	enet	2	-0.3111579049927184	0.3111579049927184	1.0				-0.3111579049927184	0.3111579049927184	1.0
G37-G29	G37	G29	enet	2	-0.309581592116279	0.309581592116279	1.0	-0.1946007659294445	0.1946007659294445	2.0	-0.309581592116279	0.309581592116279	1.0
G37-G72	G37	G72	enet	2	-0.30794861459078543	0.30794861459078543	1.0				-0.30794861459078543	0.30794861459078543	1.0
G66-G46	G66	G46	enet	2	0.3061433823269491	0.3061433823269491	1.0				0.3061433823269491	0.3061433823269491	1.0
G21-G62	G21	G62	enet	2	-0.29536743774152535	0.29536743774152535	1.0				-0.29536743774152535	0.29536743774152535	1.0
G41-G46	G41	G46	enet	2	-0.2904751782050882	0.2904751782050882	1.0				-0.2904751782050882	0.2904751782050882	1.0
G46-G57	G46	G57	enet	2	-0.28439622718736607	0.28439622718736607	1.0				-0.28439622718736607	0.28439622718736607	1.0
G91-G43	G91	G43	enet	2	0.28285551058613034	0.28285551058613034	1.0				0.28285551058613034	0.28285551058613034	1.0
G37-G74	G37	G74	enet	2	-0.2825530498524353	0.2825530498524353	1.0				-0.2825530498524353	0.2825530498524353	1.0
G41-G51	G41	G51	enet	2	-0.2785979388931105	0.2785979388931105	1.0				-0.2785979388931105	0.2785979388931105	1.0
G31-G93	G31	G93	enet	2	-0.26094834231805347	0.26094834231805347	1.0				-0.26094834231805347	0.26094834231805347	1.0
G69-G36	G69	G36	enet	2	-0.256432544592447	0.256432544592447	1.0				-0.256432544592447	0.256432544592447	1.0
G28-G95	G28	G95	enet	2	-0.24816894190793326	0.24816894190793326	1.0				-0.24816894190793326	0.24816894190793326	1.0
G83-G90	G83	G90	enet	2	0.23768177514812164	0.23768177514812164	1.0				0.23768177514812164	0.23768177514812164	1.0
G10-G37	G10	G37	enet	2	0.23066002828025597	0.23066002828025597	1.0				0.23066002828025597	0.23066002828025597	1.0
G43-G44	G43	G44	enet	2	0.22778801643933963	0.22778801643933963	1.0	0.13498871681418792	0.13498871681418792	2.0	0.22778801643933963	0.22778801643933963	1.0
G73-G89	G73	G89	enet	2	0.22627369846437131	0.22627369846437131	1.0				0.22627369846437131	0.22627369846437131	1.0
G27-G43	G27	G43	enet	2	-0.22556951766573305	0.22556951766573305	1.0				-0.22556951766573305	0.22556951766573305	1.0
G46-G52	G46	G52	enet	2	0.22416229846387145	0.22416229846387145	1.0				0.22416229846387145	0.22416229846387145	1.0
G37-G71	G37	G71	enet	2	-0.2211580325621197	0.2211580325621197	1.0				-0.2211580325621197	0.2211580325621197	1.0
G43-G91	G43	G91	enet	2	0.21355020054617468	0.21355020054617468	1.0				0.21355020054617468	0.21355020054617468	1.0
G89-G7	G89	G7	enet	2	-0.21078826475754725	0.21078826475754725	1.0				-0.21078826475754725	0.21078826475754725	1.0
G92-G45	G92	G45	enet	2	0.2083248198682419	0.2083248198682419	1.0				0.2083248198682419	0.2083248198682419	1.0
