Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G41-G46	G41	G46	enet	2	-0.3858656548467988	0.3858656548467988	1.0				-0.3858656548467988	0.3858656548467988	1.0
G41-G51	G41	G51	enet	2	-0.3857245896443368	0.3857245896443368	1.0				-0.3857245896443368	0.3857245896443368	1.0
G41-G76	G41	G76	enet	2	-0.3756296052798858	0.3756296052798858	1.0				-0.3756296052798858	0.3756296052798858	1.0
G21-G98	G21	G98	enet	2	-0.36389278459734176	0.36389278459734176	1.0				-0.36389278459734176	0.36389278459734176	1.0
G4-G36	G4	G36	enet	2	-0.3627797399745631	0.3627797399745631	1.0	-0.005010149235361839	0.005010149235361839	2.0	-0.3627797399745631	0.3627797399745631	1.0
G21-G99	G21	G99	enet	2	-0.33455446267884165	0.33455446267884165	1.0	-0.07742779920651172	0.07742779920651172	2.0	-0.33455446267884165	0.33455446267884165	1.0
G21-G62	G21	G62	enet	2	-0.3297000700043837	0.3297000700043837	1.0				-0.3297000700043837	0.3297000700043837	1.0
G37-G29	G37	G29	enet	2	-0.3146423635580378	0.3146423635580378	1.0	-0.15087693288776488	0.15087693288776488	2.0	-0.3146423635580378	0.3146423635580378	1.0
G46-G57	G46	G57	enet	2	-0.31322762038094704	0.31322762038094704	1.0	-0.10438651723584312	0.10438651723584312	2.0	-0.31322762038094704	0.31322762038094704	1.0
G46-G37	G46	G37	enet	2	0.30055667948423076	0.30055667948423076	1.0	0.05288419745633279	0.05288419745633279	2.0	0.30055667948423076	0.30055667948423076	1.0
G46-G47	G46	G47	enet	2	0.2931517810608851	0.2931517810608851	1.0	-0.003723153115398985	0.003723153115398985	2.0	0.2931517810608851	0.2931517810608851	1.0
G5-G36	G5	G36	enet	2	0.28754396028488177	0.28754396028488177	1.0				0.28754396028488177	0.28754396028488177	1.0
G9-G31	G9	G31	enet	2	0.2798602597395721	0.2798602597395721	1.0				0.2798602597395721	0.2798602597395721	1.0
G51-G43	G51	G43	enet	2	0.26130669809054224	0.26130669809054224	1.0				0.26130669809054224	0.26130669809054224	1.0
G43-G10	G43	G10	enet	2	0.25156426750015004	0.25156426750015004	1.0	0.05243244776652187	0.05243244776652187	2.0	0.25156426750015004	0.25156426750015004	1.0
G37-G74	G37	G74	enet	2	-0.24857052201363222	0.24857052201363222	1.0	-0.2516988487815021	0.2516988487815021	2.0	-0.2516988487815021	0.2516988487815021	2.0
G37-G71	G37	G71	enet	2	-0.24795163312978807	0.24795163312978807	1.0	-0.011819836073951774	0.011819836073951774	2.0	-0.24795163312978807	0.24795163312978807	1.0
G88-G71	G88	G71	enet	2	-0.24718719466738306	0.24718719466738306	1.0	-0.030703402522891485	0.030703402522891485	2.0	-0.24718719466738306	0.24718719466738306	1.0
G37-G72	G37	G72	enet	2	-0.23386492321061328	0.23386492321061328	1.0	-0.020368615924240864	0.020368615924240864	2.0	-0.23386492321061328	0.23386492321061328	1.0
G91-G43	G91	G43	enet	2	0.23270175374057567	0.23270175374057567	1.0	0.08970544804179996	0.08970544804179996	2.0	0.23270175374057567	0.23270175374057567	1.0
G90-G100	G90	G100	enet	2	0.23163476326013713	0.23163476326013713	1.0				0.23163476326013713	0.23163476326013713	1.0
G26-G34	G26	G34	enet	2	-0.2272906928174753	0.2272906928174753	1.0	-0.10585806084495362	0.10585806084495362	2.0	-0.2272906928174753	0.2272906928174753	1.0
G36-G37	G36	G37	enet	2	0.2248239408571457	0.2248239408571457	1.0	0.054519865006360795	0.054519865006360795	2.0	0.2248239408571457	0.2248239408571457	1.0
G41-G99	G41	G99	enet	2	0.22454795034903507	0.22454795034903507	1.0				0.22454795034903507	0.22454795034903507	1.0
G39-G36	G39	G36	enet	2	-0.22042123578497533	0.22042123578497533	1.0	0.05700294425140615	0.05700294425140615	2.0	-0.22042123578497533	0.22042123578497533	1.0
G66-G10	G66	G10	enet	2	-0.21932960168183258	0.21932960168183258	1.0	-0.006152329859696962	0.006152329859696962	2.0	-0.21932960168183258	0.21932960168183258	1.0
G10-G43	G10	G43	enet	2	0.21744183824695837	0.21744183824695837	1.0				0.21744183824695837	0.21744183824695837	1.0
G44-G36	G44	G36	enet	2	0.21385485391393233	0.21385485391393233	1.0				0.21385485391393233	0.21385485391393233	1.0
G69-G36	G69	G36	enet	2	-0.21289914418180303	0.21289914418180303	1.0	-0.03704113790201974	0.03704113790201974	2.0	-0.21289914418180303	0.21289914418180303	1.0
G46-G22	G46	G22	enet	2	-0.21218144210061365	0.21218144210061365	1.0	-0.0802456513526867	0.0802456513526867	2.0	-0.21218144210061365	0.21218144210061365	1.0
G25-G73	G25	G73	enet	2	0.2096305887030464	0.2096305887030464	1.0				0.2096305887030464	0.2096305887030464	1.0
G5-G98	G5	G98	enet	2	0.2095729585145968	0.2095729585145968	1.0	0.0390837017798534	0.0390837017798534	2.0	0.2095729585145968	0.2095729585145968	1.0
G26-G21	G26	G21	enet	2	-0.20919632535045324	0.20919632535045324	1.0				-0.20919632535045324	0.20919632535045324	1.0
G80-G20	G80	G20	enet	2	0.20212882954666384	0.20212882954666384	1.0				0.20212882954666384	0.20212882954666384	1.0
G16-G100	G16	G100	enet	2	0.20043592674627772	0.20043592674627772	1.0				0.20043592674627772	0.20043592674627772	1.0
G98-G26	G98	G26	enet	2	0.19946510976100473	0.19946510976100473	1.0				0.19946510976100473	0.19946510976100473	1.0
G35-G52	G35	G52	enet	2	0.19896604840069407	0.19896604840069407	1.0				0.19896604840069407	0.19896604840069407	1.0
G36-G16	G36	G16	enet	2	-0.19785362952203575	0.19785362952203575	1.0	-0.028513733582504794	0.028513733582504794	2.0	-0.19785362952203575	0.19785362952203575	1.0
G81-G98	G81	G98	enet	2	0.19740604772527287	0.19740604772527287	1.0				0.19740604772527287	0.19740604772527287	1.0
G37-G47	G37	G47	enet	2	0.1973996310875384	0.1973996310875384	1.0	0.05051262504354739	0.05051262504354739	2.0	0.1973996310875384	0.1973996310875384	1.0
G46-G53	G46	G53	enet	2	0.19700917192989467	0.19700917192989467	1.0	0.07842883829303132	0.07842883829303132	2.0	0.19700917192989467	0.19700917192989467	1.0
G88-G42	G88	G42	enet	2	-0.19280854557931337	0.19280854557931337	1.0				-0.19280854557931337	0.19280854557931337	1.0
G68-G52	G68	G52	enet	2	0.1926273502966411	0.1926273502966411	1.0				0.1926273502966411	0.1926273502966411	1.0
G45-G26	G45	G26	enet	2	0.19187332622403105	0.19187332622403105	1.0				0.19187332622403105	0.19187332622403105	1.0
G77-G76	G77	G76	enet	2	-0.19118086755269834	0.19118086755269834	1.0				-0.19118086755269834	0.19118086755269834	1.0
