Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G21-G98	G21	G98	enet	2	-0.4493595423870695	0.4493595423870695	1.0				-0.4493595423870695	0.4493595423870695	1.0
G21-G26	G21	G26	enet	2	-0.3902897236980428	0.3902897236980428	1.0				-0.3902897236980428	0.3902897236980428	1.0
G21-G99	G21	G99	enet	2	-0.38780962019175774	0.38780962019175774	1.0				-0.38780962019175774	0.38780962019175774	1.0
G46-G57	G46	G57	enet	2	-0.32028638349431243	0.32028638349431243	1.0				-0.32028638349431243	0.32028638349431243	1.0
G41-G51	G41	G51	enet	2	-0.3189723710722579	0.3189723710722579	1.0				-0.3189723710722579	0.3189723710722579	1.0
G37-G29	G37	G29	enet	2	-0.31685076748884206	0.31685076748884206	1.0	-0.15416789522439311	0.15416789522439311	2.0	-0.31685076748884206	0.31685076748884206	1.0
G21-G62	G21	G62	enet	2	-0.3031913792672088	0.3031913792672088	1.0				-0.3031913792672088	0.3031913792672088	1.0
G46-G47	G46	G47	enet	2	0.3015227925402493	0.3015227925402493	1.0				0.3015227925402493	0.3015227925402493	1.0
G41-G76	G41	G76	enet	2	-0.29539263101608987	0.29539263101608987	1.0				-0.29539263101608987	0.29539263101608987	1.0
G37-G74	G37	G74	enet	2	-0.2896686699123715	0.2896686699123715	1.0	-0.1811484224372179	0.1811484224372179	2.0	-0.2896686699123715	0.2896686699123715	1.0
G25-G73	G25	G73	enet	2	0.28528171527934243	0.28528171527934243	1.0				0.28528171527934243	0.28528171527934243	1.0
G70-G73	G70	G73	enet	2	0.2823236265256384	0.2823236265256384	1.0				0.2823236265256384	0.2823236265256384	1.0
G37-G72	G37	G72	enet	2	-0.2802338925918262	0.2802338925918262	1.0				-0.2802338925918262	0.2802338925918262	1.0
G39-G90	G39	G90	enet	2	-0.26235497628919935	0.26235497628919935	1.0				-0.26235497628919935	0.26235497628919935	1.0
G46-G53	G46	G53	enet	2	0.24701710458262457	0.24701710458262457	1.0				0.24701710458262457	0.24701710458262457	1.0
G56-G36	G56	G36	enet	2	0.243197506429761	0.243197506429761	1.0				0.243197506429761	0.243197506429761	1.0
G43-G44	G43	G44	enet	2	0.2426415279720677	0.2426415279720677	1.0				0.2426415279720677	0.2426415279720677	1.0
G73-G89	G73	G89	enet	2	0.2309373985104468	0.2309373985104468	1.0				0.2309373985104468	0.2309373985104468	1.0
G90-G100	G90	G100	enet	2	0.21986634679205957	0.21986634679205957	1.0				0.21986634679205957	0.21986634679205957	1.0
G50-G83	G50	G83	enet	2	-0.21925296281470838	0.21925296281470838	1.0				-0.21925296281470838	0.21925296281470838	1.0
G29-G72	G29	G72	enet	2	0.21568391558480945	0.21568391558480945	1.0				0.21568391558480945	0.21568391558480945	1.0
G88-G50	G88	G50	enet	2	0.20850307900998433	0.20850307900998433	1.0	0.09669759305816533	0.09669759305816533	2.0	0.20850307900998433	0.20850307900998433	1.0
G96-G83	G96	G83	enet	2	0.20563613504143577	0.20563613504143577	1.0				0.20563613504143577	0.20563613504143577	1.0
G74-G56	G74	G56	enet	2	-0.20484807195394844	0.20484807195394844	1.0				-0.20484807195394844	0.20484807195394844	1.0
G43-G10	G43	G10	enet	2	0.2033215893659852	0.2033215893659852	1.0				0.2033215893659852	0.2033215893659852	1.0
G37-G47	G37	G47	enet	2	0.2005601353464559	0.2005601353464559	1.0				0.2005601353464559	0.2005601353464559	1.0
G84-G30	G84	G30	enet	2	0.19618407556688103	0.19618407556688103	1.0				0.19618407556688103	0.19618407556688103	1.0
G61-G26	G61	G26	enet	2	-0.19405447247498353	0.19405447247498353	1.0				-0.19405447247498353	0.19405447247498353	1.0
G79-G80	G79	G80	enet	2	0.19176902410245197	0.19176902410245197	1.0				0.19176902410245197	0.19176902410245197	1.0
G25-G72	G25	G72	enet	2	0.18976283189888885	0.18976283189888885	1.0				0.18976283189888885	0.18976283189888885	1.0
G23-G24	G23	G24	enet	2	0.1888181290895653	0.1888181290895653	1.0				0.1888181290895653	0.1888181290895653	1.0
G72-G76	G72	G76	enet	2	-0.1881494882729813	0.1881494882729813	1.0				-0.1881494882729813	0.1881494882729813	1.0
G66-G10	G66	G10	enet	2	-0.18716952643598542	0.18716952643598542	1.0				-0.18716952643598542	0.18716952643598542	1.0
G98-G21	G98	G21	enet	2	-0.18520772360755824	0.18520772360755824	1.0				-0.18520772360755824	0.18520772360755824	1.0
G89-G7	G89	G7	enet	2	-0.18445598126304302	0.18445598126304302	1.0				-0.18445598126304302	0.18445598126304302	1.0
G88-G42	G88	G42	enet	2	-0.18336095497194954	0.18336095497194954	1.0				-0.18336095497194954	0.18336095497194954	1.0
G81-G98	G81	G98	enet	2	0.18232356214953113	0.18232356214953113	1.0				0.18232356214953113	0.18232356214953113	1.0
G35-G52	G35	G52	enet	2	0.17965536700570872	0.17965536700570872	1.0				0.17965536700570872	0.17965536700570872	1.0
G65-G30	G65	G30	enet	2	-0.1782866136001254	0.1782866136001254	1.0				-0.1782866136001254	0.1782866136001254	1.0
G46-G22	G46	G22	enet	2	-0.17479672723067405	0.17479672723067405	1.0	-0.15567845090005109	0.15567845090005109	2.0	-0.17479672723067405	0.17479672723067405	1.0
G57-G49	G57	G49	enet	2	-0.17310260193523513	0.17310260193523513	1.0				-0.17310260193523513	0.17310260193523513	1.0
G84-G26	G84	G26	enet	2	0.17249935427438354	0.17249935427438354	1.0				0.17249935427438354	0.17249935427438354	1.0
G26-G34	G26	G34	enet	2	-0.17215734906147376	0.17215734906147376	1.0	-0.11376151943394773	0.11376151943394773	2.0	-0.17215734906147376	0.17215734906147376	1.0
G26-G83	G26	G83	enet	2	0.1715452910194888	0.1715452910194888	1.0				0.1715452910194888	0.1715452910194888	1.0
G27-G56	G27	G56	enet	2	-0.17077365398650265	0.17077365398650265	1.0				-0.17077365398650265	0.17077365398650265	1.0
G90-G83	G90	G83	enet	2	0.170173585252014	0.170173585252014	1.0				0.170173585252014	0.170173585252014	1.0
G68-G96	G68	G96	enet	2	-0.1690221530677246	0.1690221530677246	1.0				-0.1690221530677246	0.1690221530677246	1.0
G48-G30	G48	G30	enet	2	0.16816135834425192	0.16816135834425192	1.0				0.16816135834425192	0.16816135834425192	1.0
G46-G56	G46	G56	enet	2	-0.1660011633125417	0.1660011633125417	1.0				-0.1660011633125417	0.1660011633125417	1.0
G37-G69	G37	G69	enet	2	0.165855423592522	0.165855423592522	1.0	0.15658056088625286	0.15658056088625286	2.0	0.165855423592522	0.165855423592522	1.0
G36-G42	G36	G42	enet	2	0.16511876390883584	0.16511876390883584	1.0				0.16511876390883584	0.16511876390883584	1.0
G68-G42	G68	G42	enet	2	-0.16076281845339077	0.16076281845339077	1.0				-0.16076281845339077	0.16076281845339077	1.0
G95-G94	G95	G94	enet	2	0.15963732983020296	0.15963732983020296	1.0				0.15963732983020296	0.15963732983020296	1.0
G53-G89	G53	G89	enet	2	-0.15886602119719975	0.15886602119719975	1.0				-0.15886602119719975	0.15886602119719975	1.0
G37-G10	G37	G10	enet	2	-0.15825418722372478	0.15825418722372478	1.0				-0.15825418722372478	0.15825418722372478	1.0
G43-G91	G43	G91	enet	2	0.15692317667177827	0.15692317667177827	1.0				0.15692317667177827	0.15692317667177827	1.0
G93-G56	G93	G56	enet	2	0.15624328912843136	0.15624328912843136	1.0				0.15624328912843136	0.15624328912843136	1.0
G21-G54	G21	G54	enet	2	-0.15587615396316734	0.15587615396316734	1.0				-0.15587615396316734	0.15587615396316734	1.0
G93-G85	G93	G85	enet	2	0.1547492315852697	0.1547492315852697	1.0				0.1547492315852697	0.1547492315852697	1.0
G85-G83	G85	G83	enet	2	0.15327094686151005	0.15327094686151005	1.0				0.15327094686151005	0.15327094686151005	1.0
G53-G58	G53	G58	enet	2	-0.1530632228517676	0.1530632228517676	1.0				-0.1530632228517676	0.1530632228517676	1.0
G45-G63	G45	G63	enet	2	0.15294702965520948	0.15294702965520948	1.0				0.15294702965520948	0.15294702965520948	1.0
G76-G42	G76	G42	enet	2	0.15268566905148964	0.15268566905148964	1.0				0.15268566905148964	0.15268566905148964	1.0
G76-G4	G76	G4	enet	2	0.1511132858211223	0.1511132858211223	1.0				0.1511132858211223	0.1511132858211223	1.0
G51-G56	G51	G56	enet	2	-0.15091929131131726	0.15091929131131726	1.0				-0.15091929131131726	0.15091929131131726	1.0
G47-G48	G47	G48	enet	2	0.14951126999930212	0.14951126999930212	1.0				0.14951126999930212	0.14951126999930212	1.0
G51-G66	G51	G66	enet	2	0.1464502994037055	0.1464502994037055	1.0				0.1464502994037055	0.1464502994037055	1.0
G41-G66	G41	G66	enet	2	-0.1462775048436845	0.1462775048436845	1.0				-0.1462775048436845	0.1462775048436845	1.0
G62-G4	G62	G4	enet	2	0.14564271685574492	0.14564271685574492	1.0				0.14564271685574492	0.14564271685574492	1.0
G58-G95	G58	G95	enet	2	0.14539036525185228	0.14539036525185228	1.0				0.14539036525185228	0.14539036525185228	1.0
G77-G12	G77	G12	enet	2	-0.14538191542363113	0.14538191542363113	1.0				-0.14538191542363113	0.14538191542363113	1.0
G57-G89	G57	G89	enet	2	-0.14477145512330894	0.14477145512330894	1.0				-0.14477145512330894	0.14477145512330894	1.0
G83-G90	G83	G90	enet	2	0.14412826304346615	0.14412826304346615	1.0				0.14412826304346615	0.14412826304346615	1.0
G41-G31	G41	G31	enet	2	0.14380087716461934	0.14380087716461934	1.0				0.14380087716461934	0.14380087716461934	1.0
G84-G8	G84	G8	enet	2	-0.1429397030277178	0.1429397030277178	1.0				-0.1429397030277178	0.1429397030277178	1.0
G79-G59	G79	G59	enet	2	0.14118865052850885	0.14118865052850885	1.0				0.14118865052850885	0.14118865052850885	1.0
G80-G78	G80	G78	enet	2	0.13799667238096855	0.13799667238096855	1.0				0.13799667238096855	0.13799667238096855	1.0
G93-G28	G93	G28	enet	2	-0.13698785183760234	0.13698785183760234	1.0				-0.13698785183760234	0.13698785183760234	1.0
G42-G3	G42	G3	enet	2	-0.13659180537143548	0.13659180537143548	1.0				-0.13659180537143548	0.13659180537143548	1.0
G90-G99	G90	G99	enet	2	0.13606214133515812	0.13606214133515812	1.0				0.13606214133515812	0.13606214133515812	1.0
G3-G66	G3	G66	enet	2	-0.13575560583350105	0.13575560583350105	1.0				-0.13575560583350105	0.13575560583350105	1.0
G50-G8	G50	G8	enet	2	0.13434320506548061	0.13434320506548061	1.0				0.13434320506548061	0.13434320506548061	1.0
G93-G94	G93	G94	enet	2	0.13383719578421266	0.13383719578421266	1.0				0.13383719578421266	0.13383719578421266	1.0
G16-G100	G16	G100	enet	2	0.13345210565739773	0.13345210565739773	1.0				0.13345210565739773	0.13345210565739773	1.0
G65-G26	G65	G26	enet	2	-0.13263458596262157	0.13263458596262157	1.0				-0.13263458596262157	0.13263458596262157	1.0
G91-G92	G91	G92	enet	2	0.13257437461576854	0.13257437461576854	1.0				0.13257437461576854	0.13257437461576854	1.0
G5-G56	G5	G56	enet	2	0.13234459687458855	0.13234459687458855	1.0				0.13234459687458855	0.13234459687458855	1.0
G58-G49	G58	G49	enet	2	-0.13110968120192892	0.13110968120192892	1.0				-0.13110968120192892	0.13110968120192892	1.0
G24-G98	G24	G98	enet	2	0.13070081715910484	0.13070081715910484	1.0				0.13070081715910484	0.13070081715910484	1.0
G69-G89	G69	G89	enet	2	-0.1302705010495474	0.1302705010495474	1.0				-0.1302705010495474	0.1302705010495474	1.0
G100-G10	G100	G10	enet	2	0.13002177827099193	0.13002177827099193	1.0				0.13002177827099193	0.13002177827099193	1.0
G37-G62	G37	G62	enet	2	-0.1296163579304991	0.1296163579304991	1.0	-0.14809308441816127	0.14809308441816127	2.0	-0.14809308441816127	0.14809308441816127	2.0
G94-G28	G94	G28	enet	2	-0.12865921562617855	0.12865921562617855	1.0				-0.12865921562617855	0.12865921562617855	1.0
G52-G35	G52	G35	enet	2	0.12835561819632116	0.12835561819632116	1.0				0.12835561819632116	0.12835561819632116	1.0
G72-G63	G72	G63	enet	2	-0.12798494253596301	0.12798494253596301	1.0				-0.12798494253596301	0.12798494253596301	1.0
G76-G41	G76	G41	enet	2	-0.12728011953906135	0.12728011953906135	1.0				-0.12728011953906135	0.12728011953906135	1.0
G47-G58	G47	G58	enet	2	-0.1266960943804306	0.1266960943804306	1.0				-0.1266960943804306	0.1266960943804306	1.0
G10-G49	G10	G49	enet	2	0.1265033898696723	0.1265033898696723	1.0				0.1265033898696723	0.1265033898696723	1.0
G36-G98	G36	G98	enet	2	0.1252114585024501	0.1252114585024501	1.0				0.1252114585024501	0.1252114585024501	1.0
G26-G30	G26	G30	enet	2	0.12473915356426753	0.12473915356426753	1.0				0.12473915356426753	0.12473915356426753	1.0
G93-G58	G93	G58	enet	2	0.12375867261283661	0.12375867261283661	1.0				0.12375867261283661	0.12375867261283661	1.0
G100-G4	G100	G4	enet	2	0.12352444454697153	0.12352444454697153	1.0				0.12352444454697153	0.12352444454697153	1.0
G72-G70	G72	G70	enet	2	0.1233342904516035	0.1233342904516035	1.0				0.1233342904516035	0.1233342904516035	1.0
G46-G49	G46	G49	enet	2	0.1228204837658738	0.1228204837658738	1.0				0.1228204837658738	0.1228204837658738	1.0
G50-G88	G50	G88	enet	2	0.12217154962509569	0.12217154962509569	1.0				0.12217154962509569	0.12217154962509569	1.0
G21-G60	G21	G60	enet	2	-0.12205359930873712	0.12205359930873712	1.0				-0.12205359930873712	0.12205359930873712	1.0
G79-G78	G79	G78	enet	2	0.12205291772817858	0.12205291772817858	1.0	0.09199849186265674	0.09199849186265674	2.0	0.12205291772817858	0.12205291772817858	1.0
G5-G65	G5	G65	enet	2	0.12082441437148679	0.12082441437148679	1.0				0.12082441437148679	0.12082441437148679	1.0
G42-G98	G42	G98	enet	2	0.12070621476252681	0.12070621476252681	1.0				0.12070621476252681	0.12070621476252681	1.0
G85-G17	G85	G17	enet	2	0.12032208599029573	0.12032208599029573	1.0				0.12032208599029573	0.12032208599029573	1.0
G80-G20	G80	G20	enet	2	0.11885207761467252	0.11885207761467252	1.0				0.11885207761467252	0.11885207761467252	1.0
G21-G8	G21	G8	enet	2	-0.11806172542115843	0.11806172542115843	1.0				-0.11806172542115843	0.11806172542115843	1.0
G76-G7	G76	G7	enet	2	-0.11794554452027069	0.11794554452027069	1.0				-0.11794554452027069	0.11794554452027069	1.0
G90-G58	G90	G58	enet	2	-0.11628187710144228	0.11628187710144228	1.0				-0.11628187710144228	0.11628187710144228	1.0
G8-G47	G8	G47	enet	2	-0.1159297079782266	0.1159297079782266	1.0				-0.1159297079782266	0.1159297079782266	1.0
G60-G4	G60	G4	enet	2	0.11584549319172434	0.11584549319172434	1.0				0.11584549319172434	0.11584549319172434	1.0
G42-G67	G42	G67	enet	2	-0.11428434364387001	0.11428434364387001	1.0				-0.11428434364387001	0.11428434364387001	1.0
G52-G66	G52	G66	enet	2	-0.11387665306750681	0.11387665306750681	1.0				-0.11387665306750681	0.11387665306750681	1.0
G74-G7	G74	G7	enet	2	-0.11219867781221173	0.11219867781221173	1.0				-0.11219867781221173	0.11219867781221173	1.0
G21-G34	G21	G34	enet	2	0.11213509857640158	0.11213509857640158	1.0				0.11213509857640158	0.11213509857640158	1.0
G26-G58	G26	G58	enet	2	-0.11113286896513193	0.11113286896513193	1.0				-0.11113286896513193	0.11113286896513193	1.0
G39-G28	G39	G28	enet	2	-0.111086597525904	0.111086597525904	1.0				-0.111086597525904	0.111086597525904	1.0
G28-G10	G28	G10	enet	2	0.11072179697096518	0.11072179697096518	1.0				0.11072179697096518	0.11072179697096518	1.0
G42-G53	G42	G53	enet	2	-0.11058956019295461	0.11058956019295461	1.0				-0.11058956019295461	0.11058956019295461	1.0
G66-G67	G66	G67	enet	2	0.1104993822854939	0.1104993822854939	1.0				0.1104993822854939	0.1104993822854939	1.0
G83-G17	G83	G17	enet	2	0.11017474113107993	0.11017474113107993	1.0				0.11017474113107993	0.11017474113107993	1.0
G41-G99	G41	G99	enet	2	0.10888522083710143	0.10888522083710143	1.0				0.10888522083710143	0.10888522083710143	1.0
