gene	t0_rep7	t1_rep7	t2_rep7	t3_rep7	t4_rep7	t5_rep7	t6_rep7	t7_rep7	t8_rep7	t9_rep7	t10_rep7	t11_rep7	t12_rep7	t13_rep7	t14_rep7	t15_rep7	t16_rep7	t17_rep7	t18_rep7	t19_rep7	t20_rep7
G1	0.0761308904762	-0.129502009524	-0.0630704095238	0.0844183904762	0.0838253904762	-0.000751409523809	0.114536690476	0.0187950904762	-0.0292967095238	0.00419959047619	-0.153015309524	-0.168076009524	0.0662820904762	0.0879490904762	-0.164620709524	-0.0772453095238	0.144467490476	-0.0203353095238	0.0419053904762	0.0182000904762	0.0652029904762
G2	0.0206986285714	0.0132667285714	0.00829652857143	0.00904502857143	-0.00583697142857	-0.0118619714286	-0.000358771428571	0.00272412857143	0.00787472857143	-0.00422137142857	-0.00680687142857	0.00459442857143	0.0141546285714	-0.0101083714286	-0.0143018714286	-0.00905327142857	-0.00134517142857	-0.00936287142857	0.00414812857143	-0.00432027142857	-0.00722517142857
G3	-0.0575441333333	-0.0355523333333	0.0135184666667	0.0294928666667	0.0208873666667	-0.0902682333333	-0.0179833333333	-0.0152844333333	0.0396626666667	0.0944066666667	-0.0277186333333	0.00580286666667	-0.0183058333333	0.126270866667	0.0113767666667	-0.0237422333333	-0.0303369333333	-0.0385665333333	-0.0215302333333	0.0105895666667	0.0248247666667
G4	-0.0731819761905	-0.0376778761905	0.0715773238095	0.10324042381	-0.0985692761905	0.0722921238095	-0.0122910761905	0.11418272381	-0.12745427619	-0.0182105761905	0.0733989238095	-0.0464499761905	-0.0345163761905	0.0593175238095	-0.0833715761905	0.0598949238095	0.0108140238095	0.00353632380952	0.0619533238095	-0.0817581761905	-0.0167264761905
G5	-0.0602481714286	0.00925092857143	0.0183005285714	-0.0219882714286	-0.0821412714286	0.0814638285714	-0.0840427714286	-0.0808275714286	0.0949409285714	-0.0732169714286	0.0677603285714	0.107731928571	0.132651128571	-0.0832285714286	-0.0814639714286	0.0433932285714	-0.0728624714286	0.0840295285714	0.0547239285714	0.0276543285714	-0.0818805714286
G6	-0.0437303285714	-0.0990717285714	0.0448367714286	0.159276271429	-0.0825121285714	-0.118599128571	-0.0943813285714	0.112578471429	0.0974596714286	0.0508386714286	0.0703348714286	0.0933715714286	-0.0322058285714	0.0350756714286	0.0535945714286	-0.137701728571	-0.0752598285714	-0.105901428571	-0.108335428571	0.121391771429	0.0589405714286
G7	-0.0267570285714	-0.0111749285714	-0.0232460285714	0.00995447142857	-0.0109836285714	0.0352958714286	0.0494860714286	0.0323978714286	0.000701871428571	-0.0139792285714	-0.00123182857143	0.0516815714286	-0.0251398285714	-0.0110295285714	-0.0124454285714	-0.00600032857143	0.0229150714286	-0.00420842857143	-0.0489002285714	-0.0152023285714	0.00786597142857
G8	-0.00102528095238	-0.0451043809524	0.00628061904762	-0.0630887809524	0.0724371190476	-0.0128204809524	-0.0318559809524	-0.0386460809524	0.0633150190476	-0.0211905809524	-0.0213805809524	-0.0615585809524	-0.0403933809524	0.0190442190476	0.0104477190476	0.0374120190476	-0.0569979809524	-0.0164687809524	0.137167319048	0.0905795190476	-0.0261526809524
G9	-0.11277602381	0.0684338761905	-0.0586973238095	0.0427466761905	-0.0275674238095	-0.0140396238095	0.0124804761905	0.0283093761905	0.15472977619	0.0432130761905	-0.00594032380952	-0.0284744238095	0.0305155761905	-0.0354990238095	-0.0377985238095	0.0553795761905	-0.0142194238095	-0.0507292238095	0.00774887619048	-0.0228041238095	-0.0350118238095
G10	0.13862497619	0.00208767619048	-0.0543461238095	0.0788714761905	-0.0287934238095	-0.00781752380952	-0.0453023238095	-0.00651482380952	0.00213717619048	0.0798526761905	0.0822138761905	0.0382576761905	-0.10592892381	-0.12694882381	0.0409750761905	0.0308080761905	0.0220961761905	-0.0465776238095	-0.15023672381	0.0272670761905	0.0292743761905
