Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G21-G99	G21	G99	-0.38449753882500637	0.38449753882500637	enet	2	1
G21-G62	G21	G62	-0.37282901763291515	0.37282901763291515	enet	2	1
G21-G98	G21	G98	-0.36705912258171175	0.36705912258171175	enet	2	1
G70-G73	G70	G73	0.3287955921695802	0.3287955921695802	enet	2	1
G41-G51	G41	G51	-0.31760823810502586	0.31760823810502586	enet	2	1
G46-G57	G46	G57	-0.31204293492129115	0.31204293492129115	enet	2	1
G95-G94	G95	G94	0.3010196958939841	0.3010196958939841	enet	2	1
G51-G43	G51	G43	0.29244714528232135	0.29244714528232135	enet	2	1
G46-G53	G46	G53	0.2917167355890166	0.2917167355890166	enet	2	1
G74-G36	G74	G36	-0.2850632966824065	0.2850632966824065	enet	2	1
G37-G29	G37	G29	-0.2787644236470661	0.2787644236470661	enet	2	1
G47-G52	G47	G52	0.27366662986275847	0.27366662986275847	enet	2	1
G31-G93	G31	G93	-0.2653201589393344	0.2653201589393344	enet	2	1
G72-G76	G72	G76	-0.26176920829799477	0.26176920829799477	enet	2	1
G43-G44	G43	G44	0.25703930026654964	0.25703930026654964	enet	2	1
G72-G71	G72	G71	0.2505235882618203	0.2505235882618203	enet	2	1
G81-G98	G81	G98	0.24666417743073582	0.24666417743073582	enet	2	1
G43-G10	G43	G10	0.2440169698735362	0.2440169698735362	enet	2	1
G21-G42	G21	G42	-0.24083357738633523	0.24083357738633523	enet	2	1
G57-G49	G57	G49	-0.2404775788467856	0.2404775788467856	enet	2	1
G19-G80	G19	G80	0.24020008307861143	0.24020008307861143	enet	2	1
G23-G24	G23	G24	0.23100021143079613	0.23100021143079613	enet	2	1
G41-G46	G41	G46	-0.2287419180838023	0.2287419180838023	enet	2	1
G43-G91	G43	G91	0.2286856508836171	0.2286856508836171	enet	2	1
G9-G93	G9	G93	-0.22784043634423093	0.22784043634423093	enet	2	1
G84-G30	G84	G30	0.22763859758257285	0.22763859758257285	enet	2	1
G21-G26	G21	G26	-0.22763378835697082	0.22763378835697082	enet	2	1
G44-G43	G44	G43	0.22726525893956492	0.22726525893956492	enet	2	1
G31-G83	G31	G83	-0.22506302410766635	0.22506302410766635	enet	2	1
G37-G74	G37	G74	-0.2222833077448079	0.2222833077448079	enet	2	1
G41-G90	G41	G90	-0.21726938260261414	0.21726938260261414	enet	2	1
