Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G25-G73	G25	G73	0.3589547053640789	0.3589547053640789	enet	2	1
G21-G98	G21	G98	-0.3131853736071348	0.3131853736071348	enet	2	1
G41-G51	G41	G51	-0.31316472927796907	0.31316472927796907	enet	2	1
G16-G36	G16	G36	-0.28290234848526374	0.28290234848526374	enet	2	1
G46-G57	G46	G57	-0.28051244225301325	0.28051244225301325	enet	2	1
G37-G74	G37	G74	-0.27864333645041506	0.27864333645041506	enet	2	1
G21-G62	G21	G62	-0.265942105318876	0.265942105318876	enet	2	1
G21-G26	G21	G26	-0.2643947326969615	0.2643947326969615	enet	2	1
G63-G79	G63	G79	-0.26257566556046424	0.26257566556046424	enet	2	1
G23-G24	G23	G24	0.2615080487338257	0.2615080487338257	enet	2	1
G37-G29	G37	G29	-0.26029922093455615	0.26029922093455615	enet	2	1
G46-G47	G46	G47	0.2539016134936444	0.2539016134936444	enet	2	1
G43-G10	G43	G10	0.2522583360744975	0.2522583360744975	enet	2	1
G16-G100	G16	G100	0.24849902275890637	0.24849902275890637	enet	2	1
G43-G91	G43	G91	0.24523801718301888	0.24523801718301888	enet	2	1
G21-G99	G21	G99	-0.24508271212289406	0.24508271212289406	enet	2	1
G95-G36	G95	G36	-0.24283856250267818	0.24283856250267818	enet	2	1
G36-G37	G36	G37	0.24222593594673725	0.24222593594673725	enet	2	1
G46-G56	G46	G56	-0.2399053332002043	0.2399053332002043	enet	2	1
G70-G73	G70	G73	0.2378999660255985	0.2378999660255985	enet	2	1
G37-G71	G37	G71	-0.23316600686834246	0.23316600686834246	enet	2	1
G57-G56	G57	G56	-0.22828495453312408	0.22828495453312408	enet	2	1
G88-G50	G88	G50	0.22476658694423918	0.22476658694423918	enet	2	1
G49-G98	G49	G98	0.22163078682885368	0.22163078682885368	enet	2	1
G85-G83	G85	G83	0.21817721497326342	0.21817721497326342	enet	2	1
G37-G72	G37	G72	-0.20919143662557682	0.20919143662557682	enet	2	1
G46-G52	G46	G52	0.20869051169246294	0.20869051169246294	enet	2	1
G10-G37	G10	G37	0.2081239191250908	0.2081239191250908	enet	2	1
G91-G43	G91	G43	0.20566436737234176	0.20566436737234176	enet	2	1
G29-G37	G29	G37	-0.20473980573947104	0.20473980573947104	enet	2	1
G47-G53	G47	G53	0.20414417025942946	0.20414417025942946	enet	2	1
G29-G72	G29	G72	0.19947549074874232	0.19947549074874232	enet	2	1
G53-G91	G53	G91	0.19757920354876574	0.19757920354876574	enet	2	1
G8-G26	G8	G26	-0.19726225761755858	0.19726225761755858	enet	2	1
G67-G71	G67	G71	-0.19665850985609754	0.19665850985609754	enet	2	1
G41-G46	G41	G46	-0.19350810980230226	0.19350810980230226	enet	2	1
G72-G76	G72	G76	-0.18725276426659843	0.18725276426659843	enet	2	1
G47-G89	G47	G89	0.18673739649894677	0.18673739649894677	enet	2	1
G46-G37	G46	G37	0.18632386141928486	0.18632386141928486	enet	2	1
G39-G90	G39	G90	-0.18517315336162588	0.18517315336162588	enet	2	1
G46-G49	G46	G49	0.1841424536079253	0.1841424536079253	enet	2	1
G17-G49	G17	G49	-0.18141753733732552	0.18141753733732552	enet	2	1
G80-G89	G80	G89	-0.18125178660194505	0.18125178660194505	enet	2	1
G90-G100	G90	G100	0.18062906804715725	0.18062906804715725	enet	2	1
G58-G49	G58	G49	-0.18011112802940515	0.18011112802940515	enet	2	1
G54-G27	G54	G27	0.1796822042873589	0.1796822042873589	enet	2	1
G72-G89	G72	G89	0.17874580351181993	0.17874580351181993	enet	2	1
G21-G8	G21	G8	-0.17752495340514612	0.17752495340514612	enet	2	1
G84-G8	G84	G8	-0.17738781345031304	0.17738781345031304	enet	2	1
G66-G46	G66	G46	0.17711912784551004	0.17711912784551004	enet	2	1
G21-G42	G21	G42	-0.17553024868007602	0.17553024868007602	enet	2	1
G51-G43	G51	G43	0.1740197845436554	0.1740197845436554	enet	2	1
G91-G17	G91	G17	-0.17396444364735106	0.17396444364735106	enet	2	1
G95-G63	G95	G63	0.17259643180354944	0.17259643180354944	enet	2	1
G99-G75	G99	G75	-0.17220315705730294	0.17220315705730294	enet	2	1
G77-G46	G77	G46	0.1681781705456067	0.1681781705456067	enet	2	1
G98-G99	G98	G99	0.16797527842318574	0.16797527842318574	enet	2	1
G37-G43	G37	G43	-0.16729523638733948	0.16729523638733948	enet	2	1
G37-G73	G37	G73	-0.16658375094015893	0.16658375094015893	enet	2	1
G46-G58	G46	G58	-0.16643043790164416	0.16643043790164416	enet	2	1
G67-G29	G67	G29	-0.1647515668312919	0.1647515668312919	enet	2	1
G26-G34	G26	G34	-0.16451548413195394	0.16451548413195394	enet	2	1
G99-G96	G99	G96	-0.1641692901794722	0.1641692901794722	enet	2	1
G74-G42	G74	G42	-0.1640907963108755	0.1640907963108755	enet	2	1
G94-G65	G94	G65	0.16389529629098754	0.16389529629098754	enet	2	1
