Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G8-G36	G8	G36	enet	2	0.25774236762344266	0.25774236762344266	1.0				0.25774236762344266	0.25774236762344266	1.0
G94-G63	G94	G63	enet	2	0.24617906042580667	0.24617906042580667	1.0	0.14267507621222897	0.14267507621222897	2.0	0.24617906042580667	0.24617906042580667	1.0
G81-G37	G81	G37	enet	2	0.22573389195909427	0.22573389195909427	1.0	0.09168199869108642	0.09168199869108642	2.0	0.22573389195909427	0.22573389195909427	1.0
G41-G37	G41	G37	enet	2	0.22081534695839122	0.22081534695839122	1.0	0.029505012213180186	0.029505012213180186	2.0	0.22081534695839122	0.22081534695839122	1.0
G79-G83	G79	G83	enet	2	-0.2125244199279419	0.2125244199279419	1.0				-0.2125244199279419	0.2125244199279419	1.0
G94-G44	G94	G44	enet	2	0.20940349482194948	0.20940349482194948	1.0	0.07935577904301715	0.07935577904301715	2.0	0.20940349482194948	0.20940349482194948	1.0
G8-G51	G8	G51	enet	2	0.19953354782678187	0.19953354782678187	1.0				0.19953354782678187	0.19953354782678187	1.0
G22-G46	G22	G46	enet	2	0.198209384362818	0.198209384362818	1.0				0.198209384362818	0.198209384362818	1.0
G29-G72	G29	G72	enet	2	-0.19556230570026864	0.19556230570026864	1.0	-0.011089116201663462	0.011089116201663462	2.0	-0.19556230570026864	0.19556230570026864	1.0
G29-G73	G29	G73	enet	2	-0.1914624676937712	0.1914624676937712	1.0				-0.1914624676937712	0.1914624676937712	1.0
G34-G37	G34	G37	enet	2	-0.19048138802770756	0.19048138802770756	1.0				-0.19048138802770756	0.19048138802770756	1.0
G63-G79	G63	G79	enet	2	0.1797246442001917	0.1797246442001917	1.0	0.0051907917354524664	0.0051907917354524664	2.0	0.1797246442001917	0.1797246442001917	1.0
G81-G72	G81	G72	enet	2	-0.17943623399891667	0.17943623399891667	1.0				-0.17943623399891667	0.17943623399891667	1.0
G9-G94	G9	G94	enet	2	0.17764028884405883	0.17764028884405883	1.0				0.17764028884405883	0.17764028884405883	1.0
G29-G83	G29	G83	enet	2	0.1769221795006061	0.1769221795006061	1.0	0.0658971526822419	0.0658971526822419	2.0	0.1769221795006061	0.1769221795006061	1.0
G68-G51	G68	G51	enet	2	0.17477633761735975	0.17477633761735975	1.0				0.17477633761735975	0.17477633761735975	1.0
G67-G71	G67	G71	enet	2	-0.1739731639629648	0.1739731639629648	1.0	-0.08255120933700115	0.08255120933700115	2.0	-0.1739731639629648	0.1739731639629648	1.0
G99-G72	G99	G72	enet	2	0.1718512060386808	0.1718512060386808	1.0	-0.0215754658548229	0.0215754658548229	2.0	0.1718512060386808	0.1718512060386808	1.0
