Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G21-G98	G21	G98	enet	2	-0.3476205547390922	0.3476205547390922	1.0				-0.3476205547390922	0.3476205547390922	1.0
G21-G26	G21	G26	enet	2	-0.3434351037258231	0.3434351037258231	1.0				-0.3434351037258231	0.3434351037258231	1.0
G46-G57	G46	G57	enet	2	-0.32860145492686915	0.32860145492686915	1.0				-0.32860145492686915	0.32860145492686915	1.0
G21-G99	G21	G99	enet	2	-0.3145838862141093	0.3145838862141093	1.0				-0.3145838862141093	0.3145838862141093	1.0
G37-G29	G37	G29	enet	2	-0.3127878930902232	0.3127878930902232	1.0				-0.3127878930902232	0.3127878930902232	1.0
G41-G51	G41	G51	enet	2	-0.3087321849382132	0.3087321849382132	1.0				-0.3087321849382132	0.3087321849382132	1.0
G21-G62	G21	G62	enet	2	-0.3068995498483524	0.3068995498483524	1.0				-0.3068995498483524	0.3068995498483524	1.0
G46-G47	G46	G47	enet	2	0.30529413977097936	0.30529413977097936	1.0				0.30529413977097936	0.30529413977097936	1.0
G73-G89	G73	G89	enet	2	0.30510584704907157	0.30510584704907157	1.0				0.30510584704907157	0.30510584704907157	1.0
G31-G93	G31	G93	enet	2	-0.3036733181644495	0.3036733181644495	1.0				-0.3036733181644495	0.3036733181644495	1.0
G45-G100	G45	G100	enet	2	0.2822417850862757	0.2822417850862757	1.0				0.2822417850862757	0.2822417850862757	1.0
G19-G80	G19	G80	enet	2	0.2664382297122923	0.2664382297122923	1.0				0.2664382297122923	0.2664382297122923	1.0
G90-G83	G90	G83	enet	2	0.2611320030604319	0.2611320030604319	1.0				0.2611320030604319	0.2611320030604319	1.0
G43-G10	G43	G10	enet	2	0.2600979160232583	0.2600979160232583	1.0				0.2600979160232583	0.2600979160232583	1.0
G46-G37	G46	G37	enet	2	0.2595912040162629	0.2595912040162629	1.0				0.2595912040162629	0.2595912040162629	1.0
G28-G95	G28	G95	enet	2	-0.2583511968725887	0.2583511968725887	1.0				-0.2583511968725887	0.2583511968725887	1.0
G70-G73	G70	G73	enet	2	0.2515335495312233	0.2515335495312233	1.0				0.2515335495312233	0.2515335495312233	1.0
G90-G100	G90	G100	enet	2	0.25136542244409593	0.25136542244409593	1.0				0.25136542244409593	0.25136542244409593	1.0
G37-G74	G37	G74	enet	2	-0.25016581292260043	0.25016581292260043	1.0	-0.15300946562051682	0.15300946562051682	2.0	-0.25016581292260043	0.25016581292260043	1.0
G43-G91	G43	G91	enet	2	0.24739537800998007	0.24739537800998007	1.0				0.24739537800998007	0.24739537800998007	1.0
G46-G53	G46	G53	enet	2	0.24635707001457757	0.24635707001457757	1.0	0.1460553870383996	0.1460553870383996	2.0	0.24635707001457757	0.24635707001457757	1.0
G70-G56	G70	G56	enet	2	0.24111299534927028	0.24111299534927028	1.0				0.24111299534927028	0.24111299534927028	1.0
G89-G7	G89	G7	enet	2	-0.23630079265704565	0.23630079265704565	1.0				-0.23630079265704565	0.23630079265704565	1.0
G37-G72	G37	G72	enet	2	-0.2332131065797365	0.2332131065797365	1.0				-0.2332131065797365	0.2332131065797365	1.0
G98-G99	G98	G99	enet	2	0.2332084468769815	0.2332084468769815	1.0				0.2332084468769815	0.2332084468769815	1.0
G31-G83	G31	G83	enet	2	-0.23018682025464088	0.23018682025464088	1.0				-0.23018682025464088	0.23018682025464088	1.0
G16-G51	G16	G51	enet	2	0.2283129726348151	0.2283129726348151	1.0				0.2283129726348151	0.2283129726348151	1.0
G46-G22	G46	G22	enet	2	-0.22042665612724993	0.22042665612724993	1.0				-0.22042665612724993	0.22042665612724993	1.0
G43-G44	G43	G44	enet	2	0.21298164138538173	0.21298164138538173	1.0				0.21298164138538173	0.21298164138538173	1.0
