Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G8-G36	G8	G36	enet	2	0.2550211865906775	0.2550211865906775	1.0				0.2550211865906775	0.2550211865906775	1.0
G34-G35	G34	G35	enet	2	-0.24394952156048044	0.24394952156048044	1.0				-0.24394952156048044	0.24394952156048044	1.0
G80-G31	G80	G31	enet	2	-0.20861984275092438	0.20861984275092438	1.0	0.04582028378564308	0.04582028378564308	2.0	-0.20861984275092438	0.20861984275092438	1.0
G61-G37	G61	G37	enet	2	-0.19749642392592912	0.19749642392592912	1.0				-0.19749642392592912	0.19749642392592912	1.0
G98-G91	G98	G91	enet	2	-0.19597795261710357	0.19597795261710357	1.0	-0.03337035400083523	0.03337035400083523	2.0	-0.19597795261710357	0.19597795261710357	1.0
G83-G90	G83	G90	enet	2	0.195180812592111	0.195180812592111	1.0				0.195180812592111	0.195180812592111	1.0
G29-G37	G29	G37	enet	2	0.1940247566911418	0.1940247566911418	1.0				0.1940247566911418	0.1940247566911418	1.0
G29-G26	G29	G26	enet	2	0.19383348407022022	0.19383348407022022	1.0	-0.029061733303087516	0.029061733303087516	2.0	0.19383348407022022	0.19383348407022022	1.0
G81-G93	G81	G93	enet	2	0.18833370559816673	0.18833370559816673	1.0				0.18833370559816673	0.18833370559816673	1.0
G81-G51	G81	G51	enet	2	0.18731726460407336	0.18731726460407336	1.0				0.18731726460407336	0.18731726460407336	1.0
G34-G30	G34	G30	enet	2	-0.18669309433276482	0.18669309433276482	1.0				-0.18669309433276482	0.18669309433276482	1.0
G96-G7	G96	G7	enet	2	0.18422990409511739	0.18422990409511739	1.0				0.18422990409511739	0.18422990409511739	1.0
G34-G47	G34	G47	enet	2	-0.18139482044723512	0.18139482044723512	1.0				-0.18139482044723512	0.18139482044723512	1.0
G34-G53	G34	G53	enet	2	-0.17873014605826315	0.17873014605826315	1.0				-0.17873014605826315	0.17873014605826315	1.0
G80-G91	G80	G91	enet	2	-0.1774868227190088	0.1774868227190088	1.0				-0.1774868227190088	0.1774868227190088	1.0
G100-G43	G100	G43	enet	2	-0.17418467763889361	0.17418467763889361	1.0	-0.036559759944327884	0.036559759944327884	2.0	-0.17418467763889361	0.17418467763889361	1.0
G50-G42	G50	G42	enet	2	-0.17290552312560167	0.17290552312560167	1.0	-0.0188222368277348	0.0188222368277348	2.0	-0.17290552312560167	0.17290552312560167	1.0
G53-G26	G53	G26	enet	2	0.17104412249108775	0.17104412249108775	1.0				0.17104412249108775	0.17104412249108775	1.0
G69-G52	G69	G52	enet	2	0.17096479616349056	0.17096479616349056	1.0	-0.05651301156444199	0.05651301156444199	2.0	0.17096479616349056	0.17096479616349056	1.0
G34-G52	G34	G52	enet	2	-0.1707126708735256	0.1707126708735256	1.0				-0.1707126708735256	0.1707126708735256	1.0
G22-G74	G22	G74	enet	2	0.16972300439325497	0.16972300439325497	1.0				0.16972300439325497	0.16972300439325497	1.0
G8-G51	G8	G51	enet	2	0.16945787348253877	0.16945787348253877	1.0				0.16945787348253877	0.16945787348253877	1.0
G25-G51	G25	G51	enet	2	-0.16782178293733072	0.16782178293733072	1.0				-0.16782178293733072	0.16782178293733072	1.0
G83-G85	G83	G85	enet	2	0.1673176943066687	0.1673176943066687	1.0	0.06230666344505798	0.06230666344505798	2.0	0.1673176943066687	0.1673176943066687	1.0
G68-G8	G68	G8	enet	2	-0.16454753084408577	0.16454753084408577	1.0	0.10705130352640856	0.10705130352640856	2.0	-0.16454753084408577	0.16454753084408577	1.0
G49-G46	G49	G46	enet	2	0.1640432614251159	0.1640432614251159	1.0	0.04168558568574079	0.04168558568574079	2.0	0.1640432614251159	0.1640432614251159	1.0
G94-G44	G94	G44	enet	2	0.1638078641095475	0.1638078641095475	1.0	0.04672083368982375	0.04672083368982375	2.0	0.1638078641095475	0.1638078641095475	1.0
G7-G52	G7	G52	enet	2	0.1621834223667555	0.1621834223667555	1.0				0.1621834223667555	0.1621834223667555	1.0
G22-G71	G22	G71	enet	2	0.16207496846201092	0.16207496846201092	1.0				0.16207496846201092	0.16207496846201092	1.0
G22-G62	G22	G62	enet	2	0.16019524714044656	0.16019524714044656	1.0	-0.09606298325769314	0.09606298325769314	2.0	0.16019524714044656	0.16019524714044656	1.0
G29-G98	G29	G98	enet	2	0.1568110368411362	0.1568110368411362	1.0				0.1568110368411362	0.1568110368411362	1.0
G91-G36	G91	G36	enet	2	0.15527289641639636	0.15527289641639636	1.0				0.15527289641639636	0.15527289641639636	1.0
G41-G37	G41	G37	enet	2	0.1540672468444455	0.1540672468444455	1.0	0.10835162886211837	0.10835162886211837	2.0	0.1540672468444455	0.1540672468444455	1.0
G4-G37	G4	G37	enet	2	0.15369482211030425	0.15369482211030425	1.0				0.15369482211030425	0.15369482211030425	1.0
G65-G62	G65	G62	enet	2	-0.15258710298292455	0.15258710298292455	1.0	-0.024056074836708102	0.024056074836708102	2.0	-0.15258710298292455	0.15258710298292455	1.0
G79-G28	G79	G28	enet	2	0.15214677024450882	0.15214677024450882	1.0				0.15214677024450882	0.15214677024450882	1.0
G84-G37	G84	G37	enet	2	0.15068394124262	0.15068394124262	1.0				0.15068394124262	0.15068394124262	1.0
G64-G44	G64	G44	enet	2	-0.14961659725461943	0.14961659725461943	1.0				-0.14961659725461943	0.14961659725461943	1.0
G72-G56	G72	G56	enet	2	0.14817554375452666	0.14817554375452666	1.0				0.14817554375452666	0.14817554375452666	1.0
G22-G73	G22	G73	enet	2	0.14611363759968496	0.14611363759968496	1.0				0.14611363759968496	0.14611363759968496	1.0
G70-G76	G70	G76	enet	2	0.14532700570303408	0.14532700570303408	1.0				0.14532700570303408	0.14532700570303408	1.0
G92-G76	G92	G76	enet	2	-0.1452861830338904	0.1452861830338904	1.0				-0.1452861830338904	0.1452861830338904	1.0
G60-G37	G60	G37	enet	2	-0.14516994490982688	0.14516994490982688	1.0				-0.14516994490982688	0.14516994490982688	1.0
G48-G95	G48	G95	enet	2	0.14386665161463366	0.14386665161463366	1.0	0.012404271559434776	0.012404271559434776	2.0	0.14386665161463366	0.14386665161463366	1.0
G7-G72	G7	G72	enet	2	-0.14376775754459262	0.14376775754459262	1.0	-0.07347989908140676	0.07347989908140676	2.0	-0.14376775754459262	0.14376775754459262	1.0
G34-G69	G34	G69	enet	2	-0.14094080892328167	0.14094080892328167	1.0				-0.14094080892328167	0.14094080892328167	1.0
G52-G49	G52	G49	enet	2	-0.14033563199911067	0.14033563199911067	1.0				-0.14033563199911067	0.14033563199911067	1.0
G52-G47	G52	G47	enet	2	-0.14005239000206088	0.14005239000206088	1.0	0.12856607793625338	0.12856607793625338	2.0	-0.14005239000206088	0.14005239000206088	1.0
G30-G91	G30	G91	enet	2	-0.139557079550195	0.139557079550195	1.0				-0.139557079550195	0.139557079550195	1.0
G99-G36	G99	G36	enet	2	0.13941987465465297	0.13941987465465297	1.0	0.17751338440549636	0.17751338440549636	2.0	0.17751338440549636	0.17751338440549636	2.0
G50-G12	G50	G12	enet	2	0.13883604848810419	0.13883604848810419	1.0				0.13883604848810419	0.13883604848810419	1.0
G27-G4	G27	G4	enet	2	-0.13873255824577013	0.13873255824577013	1.0	-0.0065281187804296795	0.0065281187804296795	2.0	-0.13873255824577013	0.13873255824577013	1.0
G22-G24	G22	G24	enet	2	0.13778629400794548	0.13778629400794548	1.0				0.13778629400794548	0.13778629400794548	1.0
G2-G47	G2	G47	enet	2	0.1360299103849828	0.1360299103849828	1.0				0.1360299103849828	0.1360299103849828	1.0
G67-G46	G67	G46	enet	2	0.13514855294226744	0.13514855294226744	1.0	0.08846394029228871	0.08846394029228871	2.0	0.13514855294226744	0.13514855294226744	1.0
G29-G83	G29	G83	enet	2	0.13369146686978128	0.13369146686978128	1.0				0.13369146686978128	0.13369146686978128	1.0
G52-G36	G52	G36	enet	2	-0.13181901504278756	0.13181901504278756	1.0				-0.13181901504278756	0.13181901504278756	1.0
G22-G72	G22	G72	enet	2	0.12942928438225848	0.12942928438225848	1.0				0.12942928438225848	0.12942928438225848	1.0
G40-G89	G40	G89	enet	2	-0.12692831256690398	0.12692831256690398	1.0				-0.12692831256690398	0.12692831256690398	1.0
G9-G26	G9	G26	enet	2	-0.12677454066196836	0.12677454066196836	1.0				-0.12677454066196836	0.12677454066196836	1.0
G12-G63	G12	G63	enet	2	0.1250892224762172	0.1250892224762172	1.0				0.1250892224762172	0.1250892224762172	1.0
G30-G92	G30	G92	enet	2	0.1250480585172257	0.1250480585172257	1.0				0.1250480585172257	0.1250480585172257	1.0
G57-G93	G57	G93	enet	2	-0.12483803977350574	0.12483803977350574	1.0				-0.12483803977350574	0.12483803977350574	1.0
G70-G100	G70	G100	enet	2	0.12417749999914522	0.12417749999914522	1.0	0.041681101854036104	0.041681101854036104	2.0	0.12417749999914522	0.12417749999914522	1.0
G56-G72	G56	G72	enet	2	-0.12381054241805517	0.12381054241805517	1.0	-0.01523192954356885	0.01523192954356885	2.0	-0.12381054241805517	0.12381054241805517	1.0
G61-G95	G61	G95	enet	2	0.12363821825115393	0.12363821825115393	1.0				0.12363821825115393	0.12363821825115393	1.0
G34-G40	G34	G40	enet	2	0.12293022729825911	0.12293022729825911	1.0				0.12293022729825911	0.12293022729825911	1.0
G8-G46	G8	G46	enet	2	0.1227833165498298	0.1227833165498298	1.0				0.1227833165498298	0.1227833165498298	1.0
G95-G94	G95	G94	enet	2	-0.12239204976857655	0.12239204976857655	1.0	-0.045133164261931244	0.045133164261931244	2.0	-0.12239204976857655	0.12239204976857655	1.0
G100-G58	G100	G58	enet	2	-0.1216885897306459	0.1216885897306459	1.0				-0.1216885897306459	0.1216885897306459	1.0
G88-G36	G88	G36	enet	2	-0.12160481431577211	0.12160481431577211	1.0	0.009808268302530915	0.009808268302530915	2.0	-0.12160481431577211	0.12160481431577211	1.0
G81-G37	G81	G37	enet	2	0.1210031998045673	0.1210031998045673	1.0				0.1210031998045673	0.1210031998045673	1.0
G34-G99	G34	G99	enet	2	-0.12065289660660627	0.12065289660660627	1.0				-0.12065289660660627	0.12065289660660627	1.0
G7-G77	G7	G77	enet	2	-0.12015377319927455	0.12015377319927455	1.0	-0.00874033258805925	0.00874033258805925	2.0	-0.12015377319927455	0.12015377319927455	1.0
G65-G29	G65	G29	enet	2	-0.11996491677115287	0.11996491677115287	1.0				-0.11996491677115287	0.11996491677115287	1.0
G71-G37	G71	G37	enet	2	-0.11977290584661936	0.11977290584661936	1.0	-0.026364870067807387	0.026364870067807387	2.0	-0.11977290584661936	0.11977290584661936	1.0
G81-G56	G81	G56	enet	2	-0.11962961647031248	0.11962961647031248	1.0				-0.11962961647031248	0.11962961647031248	1.0
G92-G43	G92	G43	enet	2	0.11947152605722898	0.11947152605722898	1.0				0.11947152605722898	0.11947152605722898	1.0
G29-G72	G29	G72	enet	2	-0.11865832575108909	0.11865832575108909	1.0				-0.11865832575108909	0.11865832575108909	1.0
G41-G18	G41	G18	enet	2	0.11724692701364794	0.11724692701364794	1.0	0.06498859859374252	0.06498859859374252	2.0	0.11724692701364794	0.11724692701364794	1.0
G48-G7	G48	G7	enet	2	0.11712308477155912	0.11712308477155912	1.0				0.11712308477155912	0.11712308477155912	1.0
G63-G79	G63	G79	enet	2	0.11695391609510118	0.11695391609510118	1.0	0.00042403226288624546	0.00042403226288624546	2.0	0.11695391609510118	0.11695391609510118	1.0
G19-G49	G19	G49	enet	2	0.11648640499090095	0.11648640499090095	1.0				0.11648640499090095	0.11648640499090095	1.0
