Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G1-G36	G1	G36	0.23586481407467053	0.23586481407467053	enet	2	2
G96-G46	G96	G46	0.22995129418063628	0.22995129418063628	enet	2	2
G68-G72	G68	G72	0.2237525426840615	0.2237525426840615	enet	2	2
G19-G80	G19	G80	0.19305446135906476	0.19305446135906476	enet	2	2
G94-G95	G94	G95	0.19272543407763976	0.19272543407763976	enet	2	2
G61-G57	G61	G57	0.19141362130411568	0.19141362130411568	enet	2	2
G94-G63	G94	G63	0.18795664101380655	0.18795664101380655	enet	2	2
G10-G43	G10	G43	-0.18390633199659182	0.18390633199659182	enet	2	2
G94-G45	G94	G45	0.18280907999886295	0.18280907999886295	enet	2	2
G34-G52	G34	G52	-0.1786475438554555	0.1786475438554555	enet	2	2
G33-G71	G33	G71	0.17663963315216416	0.17663963315216416	enet	2	2
G8-G52	G8	G52	0.17358828709417726	0.17358828709417726	enet	2	2
G1-G46	G1	G46	0.17323687628824927	0.17323687628824927	enet	2	2
G75-G71	G75	G71	0.1724067828490208	0.1724067828490208	enet	2	2
G3-G56	G3	G56	0.17038094473916038	0.17038094473916038	enet	2	2
G99-G30	G99	G30	-0.16800245893599167	0.16800245893599167	enet	2	2
G78-G91	G78	G91	-0.16633123185757284	0.16633123185757284	enet	2	2
G90-G76	G90	G76	0.16587877503347032	0.16587877503347032	enet	2	2
G61-G52	G61	G52	-0.164759495851984	0.164759495851984	enet	2	2
G49-G36	G49	G36	0.1619214895990655	0.1619214895990655	enet	2	2
G19-G78	G19	G78	0.1617133667680121	0.1617133667680121	enet	2	2
G43-G56	G43	G56	-0.16026378745740802	0.16026378745740802	enet	2	2
G70-G49	G70	G49	0.15961123726020762	0.15961123726020762	enet	2	2
G75-G29	G75	G29	0.1587549085164669	0.1587549085164669	enet	2	2
G70-G100	G70	G100	0.15578007378760714	0.15578007378760714	enet	2	2
G44-G36	G44	G36	-0.15557295632709373	0.15557295632709373	enet	2	2
G65-G83	G65	G83	-0.15527684004752088	0.15527684004752088	enet	2	2
G68-G8	G68	G8	0.15352407820941102	0.15352407820941102	enet	2	2
G34-G26	G34	G26	-0.15163420210599726	0.15163420210599726	enet	2	2
G19-G90	G19	G90	0.15099191159214462	0.15099191159214462	enet	2	2
G94-G5	G94	G5	-0.15078687014352113	0.15078687014352113	enet	2	2
G8-G58	G8	G58	-0.15004981955823563	0.15004981955823563	enet	2	2
G31-G63	G31	G63	-0.14963085317303396	0.14963085317303396	enet	2	2
G59-G31	G59	G31	-0.1489404663586279	0.1489404663586279	enet	2	2
G99-G34	G99	G34	0.1484786325991029	0.1484786325991029	enet	2	2
G52-G27	G52	G27	0.14728246741591758	0.14728246741591758	enet	2	2
G12-G36	G12	G36	0.14536497170268334	0.14536497170268334	enet	2	2
G7-G51	G7	G51	0.1452202716559075	0.1452202716559075	enet	2	2
G12-G75	G12	G75	0.14436091978525836	0.14436091978525836	enet	2	2
G57-G36	G57	G36	-0.14423864184505858	0.14423864184505858	enet	2	2
G92-G46	G92	G46	0.143975099337577	0.143975099337577	enet	2	2
G94-G79	G94	G79	-0.1437657976703585	0.1437657976703585	enet	2	2
G17-G69	G17	G69	0.14291075607583054	0.14291075607583054	enet	2	2
G42-G10	G42	G10	0.14217993348866628	0.14217993348866628	enet	2	2
G61-G29	G61	G29	0.14172549879870813	0.14172549879870813	enet	2	2
G49-G47	G49	G47	0.14167664200309063	0.14167664200309063	enet	2	2
G39-G17	G39	G17	-0.14093255796303947	0.14093255796303947	enet	2	2
G12-G68	G12	G68	0.14054769678494164	0.14054769678494164	enet	2	2
G21-G53	G21	G53	-0.1400880695738929	0.1400880695738929	enet	2	2
G10-G51	G10	G51	-0.13902829597003072	0.13902829597003072	enet	2	2
G75-G22	G75	G22	0.13730372094143675	0.13730372094143675	enet	2	2
G46-G76	G46	G76	0.13693780467934166	0.13693780467934166	enet	2	2
G31-G9	G31	G9	0.13615356868908077	0.13615356868908077	enet	2	2
G8-G63	G8	G63	-0.1360932560710725	0.1360932560710725	enet	2	2
G75-G52	G75	G52	-0.13607218952064098	0.13607218952064098	enet	2	2
G94-G4	G94	G4	-0.13502751609990007	0.13502751609990007	enet	2	2
G35-G37	G35	G37	-0.13454000103630823	0.13454000103630823	enet	2	2
G61-G63	G61	G63	-0.1336064379388752	0.1336064379388752	enet	2	2
G45-G47	G45	G47	-0.13327280516798973	0.13327280516798973	enet	2	2
G42-G64	G42	G64	0.13261968810045652	0.13261968810045652	enet	2	2
G4-G1	G4	G1	0.1325322351638379	0.1325322351638379	enet	2	2
G44-G27	G44	G27	0.13244519646282776	0.13244519646282776	enet	2	2
G65-G57	G65	G57	-0.13133310487643052	0.13133310487643052	enet	2	2
G55-G26	G55	G26	0.1310287342107134	0.1310287342107134	enet	2	2
G83-G85	G83	G85	0.13057630925859173	0.13057630925859173	enet	2	2
G60-G85	G60	G85	0.13057483614454257	0.13057483614454257	enet	2	2
G40-G93	G40	G93	0.12985416132480188	0.12985416132480188	enet	2	2
G27-G30	G27	G30	0.1296029228912046	0.1296029228912046	enet	2	2
G81-G48	G81	G48	0.12593819878620574	0.12593819878620574	enet	2	2
G24-G43	G24	G43	-0.12588071233569278	0.12588071233569278	enet	2	2
G65-G49	G65	G49	0.12545294826515516	0.12545294826515516	enet	2	2
G55-G46	G55	G46	0.1253726359816354	0.1253726359816354	enet	2	2
G65-G44	G65	G44	-0.12530232896650054	0.12530232896650054	enet	2	2
G85-G81	G85	G81	0.12402883448303281	0.12402883448303281	enet	2	2
G48-G65	G48	G65	-0.12382725975104125	0.12382725975104125	enet	2	2
G1-G26	G1	G26	0.12370051647269001	0.12370051647269001	enet	2	2
G19-G79	G19	G79	0.12366206910624092	0.12366206910624092	enet	2	2
G65-G99	G65	G99	-0.12364884533118665	0.12364884533118665	enet	2	2
G19-G43	G19	G43	0.12340856876933562	0.12340856876933562	enet	2	2
G7-G76	G7	G76	0.12287039141891604	0.12287039141891604	enet	2	2
G8-G37	G8	G37	0.1225948976856019	0.1225948976856019	enet	2	2
G54-G46	G54	G46	-0.122106202817885	0.122106202817885	enet	2	2
G7-G49	G7	G49	0.1218464264562462	0.1218464264562462	enet	2	2
G18-G3	G18	G3	0.12170585426237938	0.12170585426237938	enet	2	2
G31-G93	G31	G93	-0.12170143953269637	0.12170143953269637	enet	2	2
G99-G8	G99	G8	0.1214341973160338	0.1214341973160338	enet	2	2
G94-G76	G94	G76	0.12121898109025815	0.12121898109025815	enet	2	2
G73-G46	G73	G46	-0.12093273196901842	0.12093273196901842	enet	2	2
G58-G74	G58	G74	0.12084504271517683	0.12084504271517683	enet	2	2
G52-G95	G52	G95	-0.11952866070454442	0.11952866070454442	enet	2	2
G94-G92	G94	G92	0.11734651724694878	0.11734651724694878	enet	2	2
G42-G57	G42	G57	0.11733665401032663	0.11733665401032663	enet	2	2
G28-G94	G28	G94	0.11619137804907091	0.11619137804907091	enet	2	2
G75-G18	G75	G18	-0.11597626925124986	0.11597626925124986	enet	2	2
G47-G98	G47	G98	-0.11565438078084588	0.11565438078084588	enet	2	2
G35-G54	G35	G54	-0.1154147002660145	0.1154147002660145	enet	2	2
G83-G49	G83	G49	-0.1149818667955005	0.1149818667955005	enet	2	2
G56-G98	G56	G98	-0.11480429558435629	0.11480429558435629	enet	2	2
G28-G76	G28	G76	0.11464367998386094	0.11464367998386094	enet	2	2
G49-G46	G49	G46	0.11462557169959742	0.11462557169959742	enet	2	2
G24-G17	G24	G17	0.11459450002974803	0.11459450002974803	enet	2	2
G58-G25	G58	G25	0.11385613195836206	0.11385613195836206	enet	2	2
G61-G18	G61	G18	-0.11347681969630871	0.11347681969630871	enet	2	2
G61-G58	G61	G58	0.11320560904639974	0.11320560904639974	enet	2	2
G83-G87	G83	G87	-0.11211104349364162	0.11211104349364162	enet	2	2
G94-G28	G94	G28	-0.11150790258510886	0.11150790258510886	enet	2	2
G48-G69	G48	G69	-0.11057128117326906	0.11057128117326906	enet	2	2
G47-G89	G47	G89	-0.11049443292620267	0.11049443292620267	enet	2	2
G94-G91	G94	G91	0.11025508111735453	0.11025508111735453	enet	2	2
G48-G4	G48	G4	-0.10982216843384197	0.10982216843384197	enet	2	2
G62-G12	G62	G12	-0.10927659522337524	0.10927659522337524	enet	2	2
G84-G52	G84	G52	0.10914548838752626	0.10914548838752626	enet	2	2
G100-G90	G100	G90	-0.10839418577977074	0.10839418577977074	enet	2	2
G31-G76	G31	G76	-0.10827038372929988	0.10827038372929988	enet	2	2
G10-G71	G10	G71	-0.10801533924644678	0.10801533924644678	enet	2	2
G79-G37	G79	G37	0.10766649587634576	0.10766649587634576	enet	2	2
G90-G83	G90	G83	0.10759383605095063	0.10759383605095063	enet	2	2
G92-G37	G92	G37	0.1075753276264287	0.1075753276264287	enet	2	2
G14-G37	G14	G37	-0.10710084092574194	0.10710084092574194	enet	2	2
G64-G46	G64	G46	-0.10693005830855987	0.10693005830855987	enet	2	2
G1-G37	G1	G37	0.10657723155543947	0.10657723155543947	enet	2	2
G74-G7	G74	G7	-0.1060325393758611	0.1060325393758611	enet	2	2
G58-G64	G58	G64	-0.10590610091039358	0.10590610091039358	enet	2	2
G63-G16	G63	G16	-0.10579637497456791	0.10579637497456791	enet	2	2
G24-G93	G24	G93	-0.10571662528866282	0.10571662528866282	enet	2	2
G16-G56	G16	G56	-0.10498147509029149	0.10498147509029149	enet	2	2
G48-G46	G48	G46	-0.10476864665197277	0.10476864665197277	enet	2	2
G94-G44	G94	G44	0.10471390779084515	0.10471390779084515	enet	2	2
G35-G5	G35	G5	-0.1045997208881026	0.1045997208881026	enet	2	2
G87-G42	G87	G42	-0.10435504470737476	0.10435504470737476	enet	2	2
G35-G89	G35	G89	0.10404364990124458	0.10404364990124458	enet	2	2
G10-G68	G10	G68	-0.10403259401151421	0.10403259401151421	enet	2	2
G53-G7	G53	G7	0.10349499106825323	0.10349499106825323	enet	2	2
G90-G89	G90	G89	-0.10345709651749989	0.10345709651749989	enet	2	2
G75-G72	G75	G72	0.1033477305706013	0.1033477305706013	enet	2	2
G49-G71	G49	G71	-0.10282809078791744	0.10282809078791744	enet	2	2
G54-G99	G54	G99	0.10255807469710952	0.10255807469710952	enet	2	2
G68-G99	G68	G99	-0.10252330482982387	0.10252330482982387	enet	2	2
G64-G63	G64	G63	-0.10242945287697922	0.10242945287697922	enet	2	2
G17-G71	G17	G71	-0.10242684251877257	0.10242684251877257	enet	2	2
G83-G12	G83	G12	-0.10242387539446698	0.10242387539446698	enet	2	2
G37-G89	G37	G89	-0.10176864069118566	0.10176864069118566	enet	2	2
G41-G43	G41	G43	0.10149377491090333	0.10149377491090333	enet	2	2
G48-G72	G48	G72	0.10120871615862766	0.10120871615862766	enet	2	2
G72-G90	G72	G90	0.10089756438132456	0.10089756438132456	enet	2	2
G35-G83	G35	G83	-0.10076936915841027	0.10076936915841027	enet	2	2
G19-G31	G19	G31	-0.10013063099451554	0.10013063099451554	enet	2	2
G52-G47	G52	G47	0.09999227986432502	0.09999227986432502	enet	2	2
G58-G71	G58	G71	0.0999771190079857	0.0999771190079857	enet	2	2
G52-G34	G52	G34	-0.09957407055826317	0.09957407055826317	enet	2	2
G79-G76	G79	G76	0.09942701008767467	0.09942701008767467	enet	2	2
G40-G69	G40	G69	0.09936572603092717	0.09936572603092717	enet	2	2
G8-G90	G8	G90	0.09932061275997463	0.09932061275997463	enet	2	2
G81-G27	G81	G27	0.09910989901717893	0.09910989901717893	enet	2	2
G95-G30	G95	G30	-0.09888136486978347	0.09888136486978347	enet	2	2
G65-G100	G65	G100	-0.0987648977168824	0.0987648977168824	enet	2	2
G49-G90	G49	G90	0.09844506983463885	0.09844506983463885	enet	2	2
G25-G47	G25	G47	-0.09843007789652575	0.09843007789652575	enet	2	2
G91-G63	G91	G63	-0.09815337083091501	0.09815337083091501	enet	2	2
G23-G91	G23	G91	-0.09795037275762203	0.09795037275762203	enet	2	2
G81-G5	G81	G5	0.09784382378420317	0.09784382378420317	enet	2	2
G65-G27	G65	G27	-0.0978417065346448	0.0978417065346448	enet	2	2
G7-G37	G7	G37	0.09755349487068009	0.09755349487068009	enet	2	2
G40-G4	G40	G4	0.09742087161327963	0.09742087161327963	enet	2	2
G53-G23	G53	G23	-0.09733555413364914	0.09733555413364914	enet	2	2
G45-G56	G45	G56	-0.09708910355797137	0.09708910355797137	enet	2	2
G50-G99	G50	G99	0.0966811620677116	0.0966811620677116	enet	2	2
G17-G12	G17	G12	-0.09627706507939944	0.09627706507939944	enet	2	2
G99-G65	G99	G65	0.09582380406455601	0.09582380406455601	enet	2	2
G59-G98	G59	G98	0.09561680814033882	0.09561680814033882	enet	2	2
G31-G83	G31	G83	-0.09559951684682616	0.09559951684682616	enet	2	2
G42-G26	G42	G26	0.09541294458940681	0.09541294458940681	enet	2	2
G47-G3	G47	G3	-0.09532749542522238	0.09532749542522238	enet	2	2
G86-G16	G86	G16	0.095325325210895	0.095325325210895	enet	2	2
G1-G71	G1	G71	0.09491590811933563	0.09491590811933563	enet	2	2
G52-G30	G52	G30	0.09461140221881152	0.09461140221881152	enet	2	2
G73-G51	G73	G51	-0.09452184393026837	0.09452184393026837	enet	2	2
G99-G82	G99	G82	-0.09442506851049708	0.09442506851049708	enet	2	2
G87-G47	G87	G47	-0.0943913559200147	0.0943913559200147	enet	2	2
G65-G68	G65	G68	0.0942965508246163	0.0942965508246163	enet	2	2
G39-G70	G39	G70	-0.09423279087985512	0.09423279087985512	enet	2	2
G23-G51	G23	G51	0.09391406828166005	0.09391406828166005	enet	2	2
G61-G74	G61	G74	0.09380938324904965	0.09380938324904965	enet	2	2
G69-G36	G69	G36	0.09370211940392185	0.09370211940392185	enet	2	2
G42-G44	G42	G44	0.09357811494000967	0.09357811494000967	enet	2	2
G61-G36	G61	G36	0.09355877458968585	0.09355877458968585	enet	2	2
G58-G70	G58	G70	0.09351865765259747	0.09351865765259747	enet	2	2
G35-G76	G35	G76	-0.09344888171082076	0.09344888171082076	enet	2	2
G7-G56	G7	G56	-0.09343069633100486	0.09343069633100486	enet	2	2
G43-G17	G43	G17	0.09310262184129532	0.09310262184129532	enet	2	2
G37-G43	G37	G43	0.0927911721774931	0.0927911721774931	enet	2	2
G3-G74	G3	G74	0.09258043583850106	0.09258043583850106	enet	2	2
G47-G23	G47	G23	-0.09225035418261515	0.09225035418261515	enet	2	2
G23-G89	G23	G89	-0.09184411296397965	0.09184411296397965	enet	2	2
G4-G36	G4	G36	0.09168703477863135	0.09168703477863135	enet	2	2
G73-G98	G73	G98	-0.09144180650947337	0.09144180650947337	enet	2	2
G55-G8	G55	G8	0.09140883730590803	0.09140883730590803	enet	2	2
G10-G36	G10	G36	-0.0913119843558174	0.0913119843558174	enet	2	2
G88-G66	G88	G66	-0.09126116523574829	0.09126116523574829	enet	2	2
G65-G69	G65	G69	-0.09123792588768212	0.09123792588768212	enet	2	2
G52-G93	G52	G93	-0.09106189832770611	0.09106189832770611	enet	2	2
G31-G35	G31	G35	-0.09101996676966459	0.09101996676966459	enet	2	2
G27-G44	G27	G44	0.0908044253046355	0.0908044253046355	enet	2	2
G65-G63	G65	G63	-0.09065412981271802	0.09065412981271802	enet	2	2
G100-G28	G100	G28	0.08956364993801495	0.08956364993801495	enet	2	2
G34-G74	G34	G74	0.08937681514611365	0.08937681514611365	enet	2	2
G78-G45	G78	G45	-0.08909365133977565	0.08909365133977565	enet	2	2
G47-G77	G47	G77	-0.08908670503925097	0.08908670503925097	enet	2	2
G22-G26	G22	G26	-0.08898864704644488	0.08898864704644488	enet	2	2
G35-G77	G35	G77	0.08850843230338523	0.08850843230338523	enet	2	2
G4-G85	G4	G85	-0.08848035572206217	0.08848035572206217	enet	2	2
