gene	t0_rep9	t1_rep9	t2_rep9	t3_rep9	t4_rep9	t5_rep9	t6_rep9	t7_rep9	t8_rep9	t9_rep9	t10_rep9	t11_rep9	t12_rep9	t13_rep9	t14_rep9	t15_rep9	t16_rep9	t17_rep9	t18_rep9	t19_rep9	t20_rep9
G1	0.151713457143	0.0866447571429	-0.0143232428571	-0.0553737428571	-0.161711742857	-0.157223342857	-0.0843619428571	-0.106222242857	-0.143108442857	-0.0979162428571	-0.118235142857	-0.0287252428571	0.101155657143	0.0781127571429	0.0880568571429	0.105417057143	0.00779075714286	0.216515757143	0.0481146571429	-0.00623434285714	0.0899139571429
G2	0.00865525238095	-0.012123247619	0.015285352381	0.072745352381	0.060443952381	0.136379052381	0.00112145238095	0.075556852381	0.040567552381	0.077888652381	-0.00550194761905	-0.076435947619	-0.063647247619	-0.090351747619	-0.101068347619	-0.084728347619	-0.061582847619	0.036449852381	-0.038149347619	0.00265375238095	0.00584195238095
G3	0.24350512381	0.0944181238095	0.0223680238095	-0.0343677761905	-0.12164087619	-0.17269987619	-0.18047797619	-0.16477407619	-0.21916107619	-0.21373307619	-0.20112397619	-0.17180117619	0.0310729238095	0.15647552381	0.23241402381	0.15717362381	0.0316615238095	0.0667650238095	0.0963073238095	0.19324062381	0.15437802381
G4	0.0776639571429	-0.0487443428571	-0.118887742857	-0.120783242857	-0.0819992428571	-0.0142992428571	-0.0147111428571	-0.134911642857	-0.0376747428571	0.0417112571429	-0.0303732428571	0.0981331571429	0.110015957143	-0.0106368428571	0.0935664571429	0.0847988571429	0.0545729571429	-0.0260237428571	0.0592141571429	0.0358495571429	-0.0164811428571
G5	-0.120837009524	0.0240877904762	0.0616871904762	0.135113690476	0.0624368904762	0.0412609904762	0.0320086904762	0.140983990476	0.0821673904762	0.174405190476	0.161207890476	-0.0207519095238	-0.0828006095238	-0.0704026095238	0.00920509047619	-0.114157709524	-0.101803009524	-0.109622209524	-0.0884515095238	-0.121814209524	-0.0939240095238
G6	0.0107708380952	0.0996304380952	0.0938988380952	0.126953338095	-0.0334921619048	-0.199374161905	-0.151358161905	-0.205531861905	-0.229990961905	-0.256128961905	-0.233881661905	-0.0533043619048	0.0294464380952	0.123311338095	0.119194438095	0.111073838095	0.124744638095	0.138934638095	0.185169538095	0.151894538095	0.0480394380952
G7	-0.0554224857143	0.00311381428571	-0.00681468571429	0.113935314286	-0.0325750857143	0.0620324142857	0.00691081428571	-0.00438928571429	0.0296565142857	-0.0357896857143	-0.0136413857143	-0.0802160857143	-0.102704885714	-0.104272085714	-0.114814985714	0.00588081428571	0.0783393142857	0.222993714286	0.0192040142857	0.0197278142857	-0.0111538857143
G8	0.20052417619	-0.18093182381	-0.23623262381	-0.27327182381	-0.21475792381	-0.24439562381	-0.20284232381	-0.21579222381	-0.26542662381	-0.25552592381	-0.24680242381	0.12564407619	0.22588147619	0.26302437619	0.22963587619	0.23328137619	0.29942987619	0.14108767619	0.13652707619	0.34274137619	0.13820197619
G9	0.0144537095238	-0.0502394904762	0.00032410952381	0.0511894095238	-0.0191222904762	-0.0414987904762	-0.0325131904762	-0.0296172904762	-0.0247475904762	0.0804990095238	0.113947409524	-0.0413751904762	-0.0599852904762	0.0506844095238	0.0247287095238	0.0110899095238	-0.0631267904762	0.0807912095238	-0.0701853904762	0.0175800095238	-0.0128765904762
G10	-0.00675876666667	0.0186276333333	0.0335987333333	0.0300490333333	-0.0346747666667	0.0356718333333	0.0269657333333	-0.0483453666667	0.0414450333333	-0.0196927666667	-0.0355384666667	-0.00289336666667	0.00672973333333	0.0327727333333	-0.0217169666667	-0.0375177666667	-0.0455438666667	0.0298995333333	-0.0527605666667	-0.00219476666667	0.0518774333333
G11	0.0405051238095	-0.0323108761905	-0.0520758761905	-0.0144349761905	-0.0470671761905	-0.0238364761905	0.0631369238095	0.0806418238095	-0.0260214761905	-0.00300847619048	-0.0289214761905	-0.0243333761905	-0.0402781761905	-0.0193416761905	0.0107607238095	-0.0195305761905	-0.00592157619048	-0.10610657619	-0.00456037619048	0.10963112381	0.14307342381
G12	-0.0532679333333	-0.00102623333333	0.0275903666667	0.0392477666667	0.0234317666667	0.0205811666667	0.0431272666667	0.0246003666667	-0.0518952333333	-0.0700274333333	0.0315675666667	0.00218906666667	0.00706606666667	-0.0250870333333	-0.0153853333333	-0.00137653333333	-0.0142545333333	0.0152438666667	-0.0231523333333	0.0531962666667	-0.0323689333333
G13	0.0549943	0.130178	-0.0036972	0.0122092	-0.033283	-0.0500495	-0.0196776	-0.0359449	-0.0584688	-0.0463674	-0.0440538	-0.0683402	-0.0492021	-0.0190341	0.0405963	0.016829	0.0634584	0.0162021	0.0594668	-0.0211063	0.0552908
G14	0.0923807	0.0383916	0.0696291	0.0440008	0.0433627	0.0163146	-0.000226	-0.0455878	-0.0135992	-0.0420056	-0.0236943	-0.0356226	-0.0308085	-0.0850853	-0.0770065	-0.0647708	0.0672541	0.0441328	0.0179462	0.0141577	-0.0291637
G15	-0.0568175333333	-0.0797896333333	-0.0692097333333	-0.0642179333333	0.0117460666667	0.00750656666667	0.0312194666667	0.0697301666667	0.0438385666667	0.0510378666667	0.0443067666667	0.108027666667	0.0707636666667	0.0544415666667	0.0690232666667	-0.0368998333333	-0.0444705333333	-0.0509395333333	-0.0444638333333	-0.0746571333333	-0.0401759333333
G16	0.00184062857143	-0.0160511714286	0.0471970285714	0.0122008285714	0.0540308285714	0.0685924285714	-0.0113036714286	0.0324220285714	0.0139124285714	-0.0136002714286	0.0640791285714	0.00523272857143	-0.0210214714286	-0.0514806714286	-0.0368406714286	-0.0186098714286	-0.0590092714286	-0.0119678714286	-0.0684387714286	0.0295185285714	-0.0207028714286
G17	-0.021308052381	0.134042847619	0.056398247619	0.198159347619	0.061665147619	0.104077247619	-0.049974852381	0.00670624761905	-0.141271252381	-0.173049152381	-0.106904052381	-0.229916852381	-0.113442352381	-0.032245552381	-0.042952152381	-0.039413352381	0.079126147619	0.00767324761905	0.019044847619	0.154835447619	0.128748847619
G18	-0.0469965857143	0.000774914285714	0.0338584142857	0.0742084142857	0.0386903142857	0.0638090142857	0.134033614286	0.138949314286	0.0689692142857	0.0721527142857	0.103027514286	-0.0944566857143	-0.130078785714	-0.0845053857143	-0.0622161857143	-0.0885619857143	-0.0828582857143	-0.0248695857143	-0.0203048857143	-0.0254092857143	-0.0682157857143
G19	0.0337129333333	0.0524790333333	-0.0148905666667	-0.0692546666667	-0.109345466667	-0.141632866667	-0.0383852666667	-0.0552201666667	-0.103967266667	-0.0782818666667	-0.0868388666667	-0.0872111666667	0.0713389333333	0.0964820333333	0.00379383333333	0.0397427333333	0.0758189333333	0.182889733333	0.124321833333	0.0418671333333	0.0625810333333
G20	0.0158020095238	-0.131892390476	-0.0822606904762	-0.0850187904762	-0.0571066904762	-0.0943679904762	-0.101826090476	-0.0297168904762	-0.0291926904762	-0.0260479904762	-0.0901487904762	0.225035509524	0.0872910095238	0.124843609524	0.138434009524	0.0448571095238	0.0273547095238	0.0697575095238	-0.00521429047619	-0.00753299047619	0.00695080952381
G21	0.112044590476	0.0692830904762	0.0537741904762	-0.0233294095238	-0.0342032095238	-0.0317969095238	-0.0525508095238	-0.0720080095238	-0.0612377095238	-0.0768904095238	-0.0390496095238	-0.0115611095238	0.0711192904762	-1.42095238095e-05	-0.00648630952381	0.0222121904762	0.0111035904762	-0.00530320952381	0.0200526904762	0.0374573904762	0.0173838904762
G22	0.011563647619	0.172420747619	0.00785134761905	0.031279447619	-0.025312252381	-0.046194052381	-0.033074052381	-0.044019252381	-0.043322252381	-0.043826652381	-0.051513852381	-0.049707152381	-0.039501752381	-0.024992152381	-0.00537995238095	0.038015247619	-0.00158015238095	0.013091947619	0.048895447619	0.028372647619	0.056933047619
G23	-0.14870367619	0.0191770238095	-0.0234772761905	-0.0115008761905	0.19195222381	0.13595322381	0.0698827238095	0.0648928238095	0.13505362381	0.14777612381	-0.0272592761905	0.20445562381	-0.0408254761905	-0.0245976761905	-0.19815157619	-0.0776705761905	-0.0474155761905	-0.13661997619	-0.0701518761905	-0.0772885761905	-0.0854809761905
G24	-0.153183838095	-0.122014738095	-0.172724138095	0.0937225619048	0.0600007619048	0.0867687619048	0.117357461905	0.0787066619048	-0.00240113809524	0.0801265619048	0.159563161905	0.00571226190476	0.00652726190476	0.0230260619048	0.0578142619048	0.0583701619048	-0.0680850380952	-0.0421464380952	-0.0862395380952	-0.107135138095	-0.0737659380952
G25	0.0558249380952	-0.0611340619048	0.0271731380952	-0.0180736619048	-0.0568082619048	0.0475998380952	0.156119638095	0.0343109380952	-0.0662512619048	-0.00850806190476	0.0736569380952	0.0660705380952	0.0349756380952	0.0748471380952	-0.0351930619048	0.0212516380952	-0.184436161905	-0.100823761905	-0.105313361905	0.0647170380952	-0.0200057619048
G26	0.030505847619	0.105082147619	0.012630847619	-0.00402745238095	0.020771347619	0.085173547619	0.057835747619	0.047050547619	0.067381047619	0.063838247619	0.056628047619	0.181779647619	0.015267447619	-0.059521952381	-0.050974152381	-0.149505052381	-0.071697652381	-0.118194052381	-0.144388252381	-0.064627652381	-0.081008252381
G27	0.0234780952381	0.0373377952381	0.0073439952381	0.0068720952381	0.0951901952381	0.0476038952381	0.0623422952381	0.0168459952381	-0.0073454047619	-0.0266051047619	-0.0659944047619	-0.0775696047619	-0.124539204762	-0.0855129047619	-0.0314929047619	-0.0429724047619	0.0995524952381	0.115165095238	-0.0410114047619	0.0276294952381	-0.0363181047619
G28	0.0159954571429	-0.0947023428571	-0.0488874428571	0.00760725714286	-0.0694411428571	-0.00428554285714	0.0717425571429	-0.0325046428571	0.0654672571429	0.0633539571429	0.0816747571429	0.0410989571429	0.0413506571429	0.0672240571429	0.00513695714286	-0.00442664285714	0.0187937571429	0.0483788571429	-0.0227627428571	-0.100198742857	-0.150615242857
G29	0.0125205333333	-0.0184159666667	0.0108895333333	0.00924843333333	0.0378275333333	-0.0132831666667	-0.00604836666667	-0.0157746666667	-0.00393026666667	-0.00787536666667	0.0428324333333	-0.00669996666667	-0.0259704666667	-0.0166105666667	-0.00745286666667	-0.0226339666667	-0.0232467666667	-0.00860066666667	0.0569572333333	-0.00358946666667	0.00985683333333
G30	-0.00220698571429	-0.000381985714286	-0.000641885714286	-0.00343378571429	-0.00287278571429	-0.00188828571429	0.00521071428571	-0.00300798571429	-0.00151038571429	-0.00391238571429	-0.00527118571429	0.00377501428571	0.000448414285714	-0.00406868571429	-0.00249028571429	-0.00134928571429	-0.00603448571429	0.0132522142857	0.00124461428571	0.00816731428571	0.00697211428571
G31	-0.0216915190476	0.0613532809524	0.161612680952	0.195351780952	0.236643780952	0.101764380952	0.0946728809524	0.119808180952	0.0923316809524	0.126336380952	0.144368380952	-0.125680919048	-0.196434519048	-0.214262419048	-0.191415519048	-0.142025819048	-0.156642919048	-0.0851472190476	-0.0577305190476	-0.0891586190476	-0.0540534190476
G32	0.0551208190476	0.0465772190476	0.0921792190476	-0.0286276809524	-0.0250543809524	0.0297678190476	-0.0173915809524	-0.0556291809524	0.0371710190476	-0.0805927809524	-0.0432101809524	0.0216796190476	-0.0278082809524	0.00526561904762	-0.0683207809524	-0.0264578809524	-0.0484565809524	0.0351715190476	0.162219819048	0.00243121904762	-0.0660345809524
G33	-0.0856467095238	-0.0286236095238	0.0447014904762	-0.0739754095238	-0.0364168095238	0.00666989047619	-0.0154991095238	0.0297697904762	0.0391495904762	0.0567498904762	-0.0521885095238	0.0375752904762	-0.0594988095238	-0.0377101095238	-0.0151082095238	-0.0688681095238	0.163715390476	-0.0145270095238	-0.0130661095238	0.0360986904762	0.0866984904762
G34	0.0838910285714	0.0286656285714	0.0166022285714	0.0142818285714	0.0351946285714	0.0510061285714	0.0156621285714	-0.0107459714286	0.00604682857143	0.0201157285714	-0.0106134714286	-0.0132596714286	-0.0914406714286	-0.112172971429	-0.0674997714286	-0.0187096714286	-0.0437451714286	-0.0128971714286	-0.0118034714286	0.0600145285714	0.0614073285714
G35	0.00998876666667	0.0518127666667	-0.0322287333333	0.00181076666667	0.0293578666667	-0.0214937333333	-0.0335431333333	-0.00300663333333	-0.0331356333333	-0.0196052333333	-0.0376286333333	0.0275922666667	0.0222308666667	0.00331246666667	-0.000246133333333	-2.50333333333e-05	-0.0332242333333	0.0400371666667	0.0289252666667	0.0112479666667	-0.0121790333333
G36	-0.0689618428571	0.0530853571429	0.106560757143	0.109659957143	0.0940338571429	0.0779717571429	0.0906662571429	0.105506757143	-0.0111803428571	0.0893452571429	0.0827963571429	-0.0668098428571	-0.0747927428571	-0.0914729428571	-0.0654881428571	-0.0858850428571	-0.0819535428571	-0.0634693428571	-0.0497625428571	-0.0790660428571	-0.0707839428571
G37	0.166109752381	0.049276652381	-0.030233447619	-0.043448747619	-0.119461547619	-0.115526247619	-0.227703747619	-0.177623347619	-0.164674947619	-0.212976447619	-0.021646547619	-0.091267047619	-0.095721347619	0.00430555238095	0.016780652381	0.153628552381	0.156926352381	0.290517752381	0.191414352381	0.102751952381	0.168571852381
G38	0.0126290190476	0.0443821190476	-0.0421450809524	-0.0821299809524	-0.0915462809524	-0.0700982809524	-0.0867574809524	-0.0812689809524	-0.0690184809524	-0.0661991809524	-0.0878878809524	-0.0806656809524	-0.0773878809524	-0.0624745809524	0.0122910190476	0.116580919048	0.185418719048	0.138068819048	0.142408519048	0.147832719048	0.0979679190476
G39	0.22608822381	0.19240022381	0.17300662381	0.00110152380952	-0.21831447619	-0.13922557619	-0.28046637619	-0.37141367619	-0.32480047619	-0.35370767619	-0.36731257619	-0.0295137761905	0.0305892238095	0.11821512381	0.23234462381	0.23138752381	0.13637022381	0.26880782381	0.13367182381	0.16645972381	0.17431192381
G40	0.00462400952381	-0.0971584904762	-0.154095090476	-0.142332690476	-0.134112090476	-0.123605090476	-0.102904790476	-0.0731807904762	-0.0565900904762	-0.0647273904762	-0.0161314904762	0.242403609524	0.235280809524	0.0654693095238	0.0696662095238	-0.00592909047619	0.0673483095238	0.0299663095238	0.0554436095238	0.112600109524	0.0879648095238
G41	6.62714285714e-05	0.00265057142857	-0.118166928571	-0.0199029285714	0.119718571429	-0.100422128571	-0.0397941285714	0.0402815714286	0.0458532714286	0.0294829714286	-0.0899410285714	0.131543671429	-0.106426028571	0.0780896714286	0.0484281714286	-0.0904734285714	0.0516787714286	0.111908571429	-0.0648367285714	-0.0856605285714	0.0559217714286
G42	-0.0203390428571	0.0247435571429	-0.0171767428571	-0.0219200428571	-0.0141208428571	-0.00959754285714	-0.0124332428571	0.00275545714286	0.0260886571429	0.000543057142857	0.0147850571429	0.00277605714286	0.00553245714286	0.00428965714286	-0.00183234285714	0.00776555714286	0.0251169571429	0.00874955714286	-0.00122984285714	-0.0129937428571	-0.0115026428571
G43	0.124653695238	-0.108622404762	-0.205285504762	-0.222653604762	-0.237758004762	-0.257000604762	-0.275652504762	-0.270626404762	-0.268191804762	-0.274819304762	-0.263084804762	0.0907929952381	0.234305295238	0.291926795238	0.280892295238	0.214232195238	0.213665995238	0.181383295238	0.211504495238	0.245602695238	0.294735195238
G44	0.064161552381	-0.00565284761905	-0.00557624761905	-0.026897047619	-0.027401947619	-0.019934447619	-0.019293047619	-0.030127647619	-0.024016747619	-0.023205347619	-0.026426447619	-0.010526847619	0.00719645238095	0.013428852381	0.049338152381	0.042719352381	0.021896052381	-0.000753747619048	0.013071552381	0.00729395238095	0.000706452380952
G45	-0.0496486904762	0.0519082095238	0.0775929095238	0.0331780095238	0.0202873095238	0.0656633095238	0.0183500095238	0.109510109524	0.0239441095238	0.0655217095238	0.0844827095238	-0.0223532904762	-0.0178155904762	-0.0855447904762	-0.0509480904762	-0.0714946904762	-0.0494057904762	-0.0279098904762	-0.0505094904762	-0.0650660904762	-0.0597419904762
G46	0.0209699428571	-0.0587774571429	-0.0642874571429	-0.135744757143	-0.146662957143	-0.0557638571429	-0.0595243571429	-0.0723279571429	-0.105065357143	-0.120906657143	-0.0831345571429	0.0357371428571	0.0758648428571	0.103289142857	0.186008742857	0.0241721428571	0.117483542857	0.0319605428571	0.0790975428571	0.105658442857	0.121953342857
G47	0.0848047571429	0.0465549571429	0.149786457143	0.0145726571429	-0.0994276428571	-0.0337569428571	0.0158948571429	-0.0578124428571	-0.0914142428571	-0.100147042857	-0.00419014285714	-0.0633874428571	-0.0296021428571	-0.0436025428571	-0.0331885428571	0.0236723571429	0.0712679571429	0.0475770571429	0.0137783571429	0.00150395714286	0.0871157571429
G48	0.0325102666667	-0.00279653333333	-0.0131343333333	-0.0289063333333	-0.0258202333333	-0.0577768333333	-0.0247667333333	-0.0163310333333	-0.120089433333	-0.0713444333333	-0.0723537333333	-0.0398400333333	-0.00253923333333	0.0276902666667	0.0587225666667	0.0330101666667	0.0340192666667	0.0809782666667	0.128132366667	0.0366920666667	0.0439436666667
G49	0.0879877142857	0.116240614286	0.0907539142857	-0.0856020857143	-0.118287485714	-0.0995402857143	0.0180913142857	-0.163766785714	-0.146023785714	-0.0759569857143	-0.119516385714	-0.0595653857143	-0.0616998857143	-0.0373183857143	0.00500701428571	0.108623614286	0.107032314286	0.0346251142857	0.0317003142857	0.222558014286	0.144657514286
G50	0.0601433952381	0.0020311952381	0.0028498952381	-0.0639833047619	-0.105121804762	-0.122389904762	-0.0689256047619	0.0218978952381	0.0328739952381	-0.0566700047619	-0.0365703047619	-0.0848330047619	-0.0334383047619	-0.0457273047619	0.0673154952381	0.114435695238	-0.0329116047619	0.131284295238	0.0204670952381	0.153876795238	0.0433953952381
G51	-0.153457833333	0.0705141666667	0.171017066667	0.199789966667	0.221785166667	0.224638366667	0.209387566667	0.159646166667	0.193631966667	0.244579066667	0.277489866667	-0.0409858333333	-0.177816633333	-0.217625533333	-0.224695933333	-0.233571633333	-0.220563033333	-0.189872633333	-0.168949333333	-0.159348133333	-0.185592833333
