Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G34-G26	G34	G26	-0.3169528140254043	0.3169528140254043	enet	2	2
G31-G43	G31	G43	-0.26714599626800994	0.26714599626800994	enet	2	2
G31-G93	G31	G93	-0.24924172338181289	0.24924172338181289	enet	2	2
G31-G83	G31	G83	-0.2437635433455913	0.2437635433455913	enet	2	2
G94-G95	G94	G95	0.24163231692898576	0.24163231692898576	enet	2	2
G4-G36	G4	G36	0.23344295482028735	0.23344295482028735	enet	2	2
G31-G76	G31	G76	-0.23036620566401708	0.23036620566401708	enet	2	2
G54-G99	G54	G99	0.22635557002890197	0.22635557002890197	enet	2	2
G91-G37	G91	G37	0.2184266371686493	0.2184266371686493	enet	2	2
G8-G98	G8	G98	0.2071410865060543	0.2071410865060543	enet	2	2
G34-G98	G34	G98	-0.2037673922701274	0.2037673922701274	enet	2	2
G8-G52	G8	G52	0.19674885864563016	0.19674885864563016	enet	2	2
G34-G52	G34	G52	-0.1931013489618163	0.1931013489618163	enet	2	2
G91-G45	G91	G45	0.19288506099012387	0.19288506099012387	enet	2	2
G34-G37	G34	G37	-0.1887489605691997	0.1887489605691997	enet	2	2
G34-G74	G34	G74	0.18799404565208003	0.18799404565208003	enet	2	2
G84-G51	G84	G51	0.1857639151509608	0.1857639151509608	enet	2	2
G61-G35	G61	G35	-0.17858543804248875	0.17858543804248875	enet	2	2
G70-G100	G70	G100	0.1741743053505851	0.1741743053505851	enet	2	2
G54-G12	G54	G12	-0.17356613590124445	0.17356613590124445	enet	2	2
G1-G46	G1	G46	0.17043700084231467	0.17043700084231467	enet	2	2
G39-G72	G39	G72	0.16969684520220382	0.16969684520220382	enet	2	2
G35-G89	G35	G89	0.1693098609813487	0.1693098609813487	enet	2	2
G78-G92	G78	G92	-0.164993403461838	0.164993403461838	enet	2	2
G8-G37	G8	G37	0.16447114942086322	0.16447114942086322	enet	2	2
G65-G57	G65	G57	-0.16068265961956077	0.16068265961956077	enet	2	2
G78-G52	G78	G52	0.157837913184691	0.157837913184691	enet	2	2
G16-G91	G16	G91	-0.15590047475693863	0.15590047475693863	enet	2	2
G99-G30	G99	G30	-0.15519971264297583	0.15519971264297583	enet	2	2
G1-G42	G1	G42	0.1546696793671834	0.1546696793671834	enet	2	2
