Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G31-G83	G31	G83	enet	2	-0.23998349305413383	0.23998349305413383	1.0	-0.12805214636693088	0.12805214636693088	2.0	-0.23998349305413383	0.23998349305413383	1.0
G44-G76	G44	G76	enet	2	0.2352450576809694	0.2352450576809694	1.0				0.2352450576809694	0.2352450576809694	1.0
G3-G37	G3	G37	enet	2	-0.23278053500882487	0.23278053500882487	1.0				-0.23278053500882487	0.23278053500882487	1.0
G30-G36	G30	G36	enet	2	0.2299167337015616	0.2299167337015616	1.0	0.060242510572510406	0.060242510572510406	2.0	0.2299167337015616	0.2299167337015616	1.0
G84-G37	G84	G37	enet	2	0.22626889397084987	0.22626889397084987	1.0				0.22626889397084987	0.22626889397084987	1.0
G50-G98	G50	G98	enet	2	-0.2180459293160842	0.2180459293160842	1.0				-0.2180459293160842	0.2180459293160842	1.0
G8-G51	G8	G51	enet	2	0.20607699296604076	0.20607699296604076	1.0				0.20607699296604076	0.20607699296604076	1.0
G44-G83	G44	G83	enet	2	0.20214494624276244	0.20214494624276244	1.0				0.20214494624276244	0.20214494624276244	1.0
G17-G71	G17	G71	enet	2	-0.1980707537622689	0.1980707537622689	1.0	-0.10838095117463674	0.10838095117463674	2.0	-0.1980707537622689	0.1980707537622689	1.0
G80-G91	G80	G91	enet	2	-0.19664415915957695	0.19664415915957695	1.0				-0.19664415915957695	0.19664415915957695	1.0
G83-G85	G83	G85	enet	2	0.19584764419560335	0.19584764419560335	1.0	0.09497167398086481	0.09497167398086481	2.0	0.19584764419560335	0.19584764419560335	1.0
G62-G24	G62	G24	enet	2	0.19483226271444493	0.19483226271444493	1.0				0.19483226271444493	0.19483226271444493	1.0
G91-G36	G91	G36	enet	2	0.19382047333600336	0.19382047333600336	1.0				0.19382047333600336	0.19382047333600336	1.0
G51-G63	G51	G63	enet	2	0.19225204518968608	0.19225204518968608	1.0	-0.007040872222636941	0.007040872222636941	2.0	0.19225204518968608	0.19225204518968608	1.0
G4-G26	G4	G26	enet	2	0.19103636192047266	0.19103636192047266	1.0	0.046499462862490445	0.046499462862490445	2.0	0.19103636192047266	0.19103636192047266	1.0
G35-G73	G35	G73	enet	2	0.19012772445470985	0.19012772445470985	1.0				0.19012772445470985	0.19012772445470985	1.0
G17-G95	G17	G95	enet	2	0.1848176322256854	0.1848176322256854	1.0				0.1848176322256854	0.1848176322256854	1.0
