Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G8-G36	G8	G36	enet	2	0.25954492550857006	0.25954492550857006	1.0	0.02124529623663398	0.02124529623663398	2.0	0.25954492550857006	0.25954492550857006	1.0
G61-G37	G61	G37	enet	2	-0.22004986700352067	0.22004986700352067	1.0				-0.22004986700352067	0.22004986700352067	1.0
G73-G36	G73	G36	enet	2	0.2020159489460629	0.2020159489460629	1.0				0.2020159489460629	0.2020159489460629	1.0
G70-G37	G70	G37	enet	2	0.201512033534233	0.201512033534233	1.0				0.201512033534233	0.201512033534233	1.0
G92-G37	G92	G37	enet	2	0.19567388960136606	0.19567388960136606	1.0	0.06466889520638822	0.06466889520638822	2.0	0.19567388960136606	0.19567388960136606	1.0
G4-G36	G4	G36	enet	2	0.1942583400668704	0.1942583400668704	1.0	0.19213310408475623	0.19213310408475623	2.0	0.1942583400668704	0.1942583400668704	1.0
G49-G46	G49	G46	enet	2	0.19367393684137682	0.19367393684137682	1.0				0.19367393684137682	0.19367393684137682	1.0
G84-G46	G84	G46	enet	2	0.1931017900983014	0.1931017900983014	1.0	0.09628192121183442	0.09628192121183442	2.0	0.1931017900983014	0.1931017900983014	1.0
G23-G73	G23	G73	enet	2	-0.1924883276227356	0.1924883276227356	1.0	-0.029020117223848448	0.029020117223848448	2.0	-0.1924883276227356	0.1924883276227356	1.0
G31-G93	G31	G93	enet	2	-0.18982740162904105	0.18982740162904105	1.0	-0.09426091514428923	0.09426091514428923	2.0	-0.18982740162904105	0.18982740162904105	1.0
G86-G98	G86	G98	enet	2	0.18753501894156274	0.18753501894156274	1.0				0.18753501894156274	0.18753501894156274	1.0
G54-G71	G54	G71	enet	2	0.1870896452579822	0.1870896452579822	1.0	0.006522959489576688	0.006522959489576688	2.0	0.1870896452579822	0.1870896452579822	1.0
G17-G95	G17	G95	enet	2	0.18533530624043124	0.18533530624043124	1.0				0.18533530624043124	0.18533530624043124	1.0
G100-G43	G100	G43	enet	2	-0.17979347738011497	0.17979347738011497	1.0	-0.08519596850258791	0.08519596850258791	2.0	-0.17979347738011497	0.17979347738011497	1.0
G31-G76	G31	G76	enet	2	-0.17801923018231416	0.17801923018231416	1.0				-0.17801923018231416	0.17801923018231416	1.0
G75-G76	G75	G76	enet	2	0.1756956724007361	0.1756956724007361	1.0				0.1756956724007361	0.1756956724007361	1.0
G58-G36	G58	G36	enet	2	-0.17327118228398158	0.17327118228398158	1.0	0.03040322309805942	0.03040322309805942	2.0	-0.17327118228398158	0.17327118228398158	1.0
G3-G37	G3	G37	enet	2	-0.1705255397480949	0.1705255397480949	1.0	-0.010266977242577377	0.010266977242577377	2.0	-0.1705255397480949	0.1705255397480949	1.0
G8-G51	G8	G51	enet	2	0.16934580309227842	0.16934580309227842	1.0				0.16934580309227842	0.16934580309227842	1.0
G99-G30	G99	G30	enet	2	-0.16896618085397994	0.16896618085397994	1.0	-0.09147643674119009	0.09147643674119009	2.0	-0.16896618085397994	0.16896618085397994	1.0
G81-G62	G81	G62	enet	2	0.1670648498975942	0.1670648498975942	1.0	-0.01329184514804957	0.01329184514804957	2.0	0.1670648498975942	0.1670648498975942	1.0
G91-G18	G91	G18	enet	2	-0.16592400250160777	0.16592400250160777	1.0				-0.16592400250160777	0.16592400250160777	1.0
G7-G23	G7	G23	enet	2	-0.1642036827098751	0.1642036827098751	1.0				-0.1642036827098751	0.1642036827098751	1.0
G99-G62	G99	G62	enet	2	0.1616037604745867	0.1616037604745867	1.0				0.1616037604745867	0.1616037604745867	1.0
G9-G17	G9	G17	enet	2	-0.16017417637995918	0.16017417637995918	1.0				-0.16017417637995918	0.16017417637995918	1.0
G50-G39	G50	G39	enet	2	0.1600925433322326	0.1600925433322326	1.0				0.1600925433322326	0.1600925433322326	1.0
G88-G89	G88	G89	enet	2	0.15822283537076132	0.15822283537076132	1.0				0.15822283537076132	0.15822283537076132	1.0
G67-G71	G67	G71	enet	2	-0.15708811015488922	0.15708811015488922	1.0				-0.15708811015488922	0.15708811015488922	1.0
G21-G24	G21	G24	enet	2	0.1562751380941324	0.1562751380941324	1.0				0.1562751380941324	0.1562751380941324	1.0
G29-G1	G29	G1	enet	2	-0.1544089492830533	0.1544089492830533	1.0				-0.1544089492830533	0.1544089492830533	1.0
G30-G94	G30	G94	enet	2	0.1543947516263607	0.1543947516263607	1.0				0.1543947516263607	0.1543947516263607	1.0
G81-G1	G81	G1	enet	2	0.15380267040220566	0.15380267040220566	1.0				0.15380267040220566	0.15380267040220566	1.0
G27-G83	G27	G83	enet	2	-0.15140680095488898	0.15140680095488898	1.0	0.02200168792801271	0.02200168792801271	2.0	-0.15140680095488898	0.15140680095488898	1.0
G41-G23	G41	G23	enet	2	-0.1512274585784724	0.1512274585784724	1.0	0.03921555081826166	0.03921555081826166	2.0	-0.1512274585784724	0.1512274585784724	1.0
G67-G17	G67	G17	enet	2	-0.15033509120620717	0.15033509120620717	1.0				-0.15033509120620717	0.15033509120620717	1.0
G31-G43	G31	G43	enet	2	-0.15031641651749697	0.15031641651749697	1.0	-0.07795098176811772	0.07795098176811772	2.0	-0.15031641651749697	0.15031641651749697	1.0
G96-G7	G96	G7	enet	2	0.1499084473078744	0.1499084473078744	1.0	0.09047672771683776	0.09047672771683776	2.0	0.1499084473078744	0.1499084473078744	1.0
G22-G51	G22	G51	enet	2	0.1483337546723655	0.1483337546723655	1.0				0.1483337546723655	0.1483337546723655	1.0
G83-G85	G83	G85	enet	2	0.1480901953204816	0.1480901953204816	1.0	0.1394893968962831	0.1394893968962831	2.0	0.1480901953204816	0.1480901953204816	1.0
G70-G98	G70	G98	enet	2	0.14805532060205548	0.14805532060205548	1.0				0.14805532060205548	0.14805532060205548	1.0
G29-G69	G29	G69	enet	2	0.14742536056728814	0.14742536056728814	1.0	0.05603919874578888	0.05603919874578888	2.0	0.14742536056728814	0.14742536056728814	1.0
G99-G5	G99	G5	enet	2	0.14489104206841277	0.14489104206841277	1.0	0.00331376711171276	0.00331376711171276	2.0	0.14489104206841277	0.14489104206841277	1.0
G66-G7	G66	G7	enet	2	-0.1443325806355017	0.1443325806355017	1.0				-0.1443325806355017	0.1443325806355017	1.0
G23-G56	G23	G56	enet	2	-0.14432774871999018	0.14432774871999018	1.0				-0.14432774871999018	0.14432774871999018	1.0
G7-G74	G7	G74	enet	2	-0.14332528739213235	0.14332528739213235	1.0	0.11441082877824048	0.11441082877824048	2.0	-0.14332528739213235	0.14332528739213235	1.0
G48-G36	G48	G36	enet	2	-0.14285737927940606	0.14285737927940606	1.0	-0.031643454797902384	0.031643454797902384	2.0	-0.14285737927940606	0.14285737927940606	1.0
G84-G37	G84	G37	enet	2	0.14183592382508584	0.14183592382508584	1.0				0.14183592382508584	0.14183592382508584	1.0
G98-G10	G98	G10	enet	2	-0.14135654077198492	0.14135654077198492	1.0	0.0659507301495622	0.0659507301495622	2.0	-0.14135654077198492	0.14135654077198492	1.0
G89-G46	G89	G46	enet	2	0.14131282567664283	0.14131282567664283	1.0	-0.032500225059744044	0.032500225059744044	2.0	0.14131282567664283	0.14131282567664283	1.0
G8-G53	G8	G53	enet	2	0.14093707947699263	0.14093707947699263	1.0				0.14093707947699263	0.14093707947699263	1.0
G68-G48	G68	G48	enet	2	-0.1399077100461904	0.1399077100461904	1.0				-0.1399077100461904	0.1399077100461904	1.0
G4-G46	G4	G46	enet	2	0.1398741304820412	0.1398741304820412	1.0				0.1398741304820412	0.1398741304820412	1.0
G62-G46	G62	G46	enet	2	-0.13921357605382326	0.13921357605382326	1.0				-0.13921357605382326	0.13921357605382326	1.0
G3-G46	G3	G46	enet	2	-0.1388130736510488	0.1388130736510488	1.0				-0.1388130736510488	0.1388130736510488	1.0
