Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G21-G98	G21	G98	enet	2	-0.4737364361017531	0.4737364361017531	1.0				-0.4737364361017531	0.4737364361017531	1.0
G41-G51	G41	G51	enet	2	-0.41678592470959847	0.41678592470959847	1.0				-0.41678592470959847	0.41678592470959847	1.0
G21-G99	G21	G99	enet	2	-0.4086698633820853	0.4086698633820853	1.0				-0.4086698633820853	0.4086698633820853	1.0
G41-G76	G41	G76	enet	2	-0.3819848343230029	0.3819848343230029	1.0				-0.3819848343230029	0.3819848343230029	1.0
G10-G43	G10	G43	enet	2	0.34144131369167746	0.34144131369167746	1.0				0.34144131369167746	0.34144131369167746	1.0
G37-G72	G37	G72	enet	2	-0.33624864696324763	0.33624864696324763	1.0				-0.33624864696324763	0.33624864696324763	1.0
G46-G47	G46	G47	enet	2	0.32020389858711934	0.32020389858711934	1.0				0.32020389858711934	0.32020389858711934	1.0
G46-G57	G46	G57	enet	2	-0.31040220120419476	0.31040220120419476	1.0	-0.18400668988849866	0.18400668988849866	2.0	-0.31040220120419476	0.31040220120419476	1.0
G90-G83	G90	G83	enet	2	0.2949734181753767	0.2949734181753767	1.0				0.2949734181753767	0.2949734181753767	1.0
G37-G29	G37	G29	enet	2	-0.2935430910034109	0.2935430910034109	1.0				-0.2935430910034109	0.2935430910034109	1.0
G66-G46	G66	G46	enet	2	0.2725362550997504	0.2725362550997504	1.0				0.2725362550997504	0.2725362550997504	1.0
G41-G46	G41	G46	enet	2	-0.2624016376772098	0.2624016376772098	1.0				-0.2624016376772098	0.2624016376772098	1.0
G96-G83	G96	G83	enet	2	0.25593403293622885	0.25593403293622885	1.0				0.25593403293622885	0.25593403293622885	1.0
G46-G52	G46	G52	enet	2	0.2350517979104992	0.2350517979104992	1.0				0.2350517979104992	0.2350517979104992	1.0
G21-G35	G21	G35	enet	2	-0.22981483688831253	0.22981483688831253	1.0				-0.22981483688831253	0.22981483688831253	1.0
G43-G91	G43	G91	enet	2	0.22847692079826615	0.22847692079826615	1.0				0.22847692079826615	0.22847692079826615	1.0
G93-G46	G93	G46	enet	2	-0.22048921227061447	0.22048921227061447	1.0				-0.22048921227061447	0.22048921227061447	1.0
G43-G10	G43	G10	enet	2	0.21656639903501684	0.21656639903501684	1.0				0.21656639903501684	0.21656639903501684	1.0
G21-G26	G21	G26	enet	2	-0.21515162502440882	0.21515162502440882	1.0				-0.21515162502440882	0.21515162502440882	1.0
G47-G53	G47	G53	enet	2	0.2136922110699153	0.2136922110699153	1.0				0.2136922110699153	0.2136922110699153	1.0
G93-G28	G93	G28	enet	2	-0.21224596808663726	0.21224596808663726	1.0				-0.21224596808663726	0.21224596808663726	1.0
G66-G1	G66	G1	enet	2	0.21167859618788187	0.21167859618788187	1.0				0.21167859618788187	0.21167859618788187	1.0
G37-G74	G37	G74	enet	2	-0.2080041148942284	0.2080041148942284	1.0	-0.27104923917522694	0.27104923917522694	2.0	-0.27104923917522694	0.27104923917522694	2.0
G43-G44	G43	G44	enet	2	0.20639038333415236	0.20639038333415236	1.0	0.13465648719506126	0.13465648719506126	2.0	0.20639038333415236	0.20639038333415236	1.0
G88-G50	G88	G50	enet	2	0.19960243669617356	0.19960243669617356	1.0				0.19960243669617356	0.19960243669617356	1.0
