gene	t0_rep3	t1_rep3	t2_rep3	t3_rep3	t4_rep3	t5_rep3	t6_rep3	t7_rep3	t8_rep3	t9_rep3	t10_rep3	t11_rep3	t12_rep3	t13_rep3	t14_rep3	t15_rep3	t16_rep3	t17_rep3	t18_rep3	t19_rep3	t20_rep3
G1	0.136454257143	0.264938757143	0.0560455571429	-0.253003742857	-0.361318742857	-0.383896942857	-0.313168642857	-0.262047842857	-0.278552642857	-0.232998242857	-0.295342242857	0.0260192571429	0.116935957143	0.228364557143	0.189863857143	0.305947457143	0.258184157143	0.121242657143	0.0975568571429	0.273258857143	0.305516857143
G2	-0.0824809142857	-0.0882391142857	-0.111639214286	-0.0649189142857	-0.0462096142857	0.0483320857143	0.113219685714	0.174778985714	0.176406185714	0.0693110857143	0.0982371857143	0.152554585714	0.0421771857143	-0.0312484142857	-0.0236747142857	-0.0797782142857	-0.0709801142857	-0.0775616142857	-0.0865511142857	-0.0606578142857	-0.0510772142857
G3	-0.0657497904762	-0.139700590476	0.0622091095238	0.143316209524	0.165432809524	0.197542709524	0.163348409524	0.0713847095238	-0.00141099047619	0.208445409524	0.103352409524	0.131422209524	-0.117033690476	-0.0903053904762	-0.183672190476	-0.0341694904762	-0.121528290476	-0.0447471904762	-0.171016690476	-0.131420090476	-0.145699590476
G4	-0.136282590476	0.0476991095238	0.266923309524	0.165237809524	0.0336608095238	0.0388752095238	0.0253955095238	0.107453109524	0.0559460095238	0.0615548095238	0.0398142095238	-0.361818890476	-0.338510890476	-0.102443190476	-0.0322736904762	0.0803819095238	0.0542625095238	0.0429525095238	0.0386275095238	-0.0856252904762	-0.00182979047619
G5	0.0681436190476	-0.140773280952	-0.201577680952	-0.166577080952	-0.183294280952	-0.201302480952	-0.181670880952	-0.204422580952	-0.186552880952	-0.173670280952	-0.200276680952	0.228699619048	0.319310319048	0.350099519048	0.279977319048	0.141783919048	0.150856219048	0.103529219048	0.0847622190476	0.0622816190476	0.0506745190476
G6	-0.0991736428571	-0.00698774285714	0.0352640571429	0.110850057143	0.0494315571429	0.0360614571429	0.0986783571429	-0.0460705428571	-0.0325137428571	0.139837257143	0.0467875571429	0.0352525571429	-0.00199204285714	-0.0518642428571	-0.0674076428571	-0.0975208428571	-0.00771004285714	-0.109174942857	0.0352137571429	-0.0241135428571	-0.0428476428571
G7	0.0608040714286	0.0760204714286	-0.0181316285714	0.0395890714286	0.0467688714286	-0.0712679285714	-0.0644159285714	0.0183722714286	-0.0338110285714	0.135395371429	0.132021871429	-0.0824233285714	-0.128316028571	-0.0195379285714	-0.0109089285714	0.0423596714286	0.0223645714286	-0.0594424285714	-0.0488958285714	-0.0525996285714	0.0160543714286
G8	-0.15688682381	-0.16358972381	-0.12632132381	-0.0722113238095	0.0603314761905	0.13458537619	0.18590487619	0.19277597619	0.15742957619	0.14907687619	0.26394097619	0.30554267619	0.0857389761905	-0.0100192238095	-0.0762677238095	-0.17349882381	-0.15723372381	-0.15187062381	-0.13893652381	-0.13948272381	-0.16900822381
G9	0.00976878095238	0.100226780952	0.0280146809524	0.0391460809524	-0.0674547190476	0.0143070809524	-0.0236481190476	0.0629944809524	0.0132266809524	0.0825650809524	-0.0281585190476	-0.0228107190476	-0.0605565190476	-0.0415411190476	0.0342123809524	-0.0555330190476	-0.0573316190476	-0.0290019190476	0.0426534809524	-0.0122148190476	-0.0288644190476
G10	-0.1753819	-0.2438928	-0.2130037	-0.1709177	0.013902	0.1153553	0.1166723	0.2107008	0.2613674	0.1496776	0.1653373	0.1999756	0.2214001	0.0457223	-0.059066	-0.1459995	-0.0364235	-0.1248924	-0.111639	-0.0909995	-0.1278947
G11	-0.0629928904762	-0.0408542904762	0.00909690952381	0.159231409524	0.181544209524	0.0361255095238	0.0983415095238	0.181834409524	0.0479127095238	-0.0651233904762	0.0629883095238	-0.0700803904762	-0.0176217904762	-0.247563590476	-0.205746890476	-0.0821871904762	-0.0234557904762	-0.0223740904762	0.0823313095238	-0.00666339047619	-0.0147425904762
G12	-0.00209541428571	-0.106176714286	-0.105304714286	0.0200570857143	0.197328585714	0.304269985714	0.0890176857143	0.247051385714	0.173834585714	0.135256585714	0.112128985714	-0.121253414286	-0.0890671142857	-0.210355314286	-0.203744014286	-0.207984314286	-0.152865214286	-0.0968515142857	-0.0736343142857	0.0936001857143	-0.00321301428571
G13	0.0488056190476	0.0152629190476	-0.101037280952	-0.00504738095238	-0.0575447809524	0.176087019048	0.135178819048	0.232283319048	0.237877919048	0.173115119048	0.0931517190476	0.0778258190476	-0.116904380952	-0.135168080952	-0.158543180952	-0.150655880952	-0.130906380952	-0.0429134809524	-0.0720653809524	-0.100447280952	-0.118354780952
