Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G73-G36	G73	G36	0.26606919987370986	0.26606919987370986	enet	2	2
G55-G37	G55	G37	-0.23394024817533074	0.23394024817533074	enet	2	2
G66-G46	G66	G46	-0.19118061399992575	0.19118061399992575	enet	2	2
G45-G7	G45	G7	-0.1910937569639614	0.1910937569639614	enet	2	2
G37-G74	G37	G74	-0.18583721621125468	0.18583721621125468	enet	2	2
G31-G95	G31	G95	-0.18269947685214996	0.18269947685214996	enet	2	2
G77-G46	G77	G46	0.1758870186989891	0.1758870186989891	enet	2	2
G65-G99	G65	G99	-0.17266098328911264	0.17266098328911264	enet	2	2
G22-G65	G22	G65	0.17122019956408918	0.17122019956408918	enet	2	2
G95-G28	G95	G28	-0.1704840976032693	0.1704840976032693	enet	2	2
G46-G18	G46	G18	0.17033685758878536	0.17033685758878536	enet	2	2
G94-G27	G94	G27	-0.17014635098888864	0.17014635098888864	enet	2	2
G93-G56	G93	G56	0.16811517217725608	0.16811517217725608	enet	2	2
G39-G30	G39	G30	-0.16770070290206307	0.16770070290206307	enet	2	2
G85-G98	G85	G98	0.166120716816635	0.166120716816635	enet	2	2
G22-G46	G22	G46	0.16316283816279592	0.16316283816279592	enet	2	2
G96-G7	G96	G7	-0.15623646484870518	0.15623646484870518	enet	2	2
G23-G26	G23	G26	0.15514903317027393	0.15514903317027393	enet	2	2
G70-G89	G70	G89	-0.15500569166327072	0.15500569166327072	enet	2	2
G17-G46	G17	G46	-0.15384123258850146	0.15384123258850146	enet	2	2
G72-G46	G72	G46	0.1534912978901011	0.1534912978901011	enet	2	2
G37-G69	G37	G69	0.15319691879910732	0.15319691879910732	enet	2	2
G43-G63	G43	G63	0.15136685218483772	0.15136685218483772	enet	2	2
G93-G94	G93	G94	0.14755739502724788	0.14755739502724788	enet	2	2
G37-G7	G37	G7	0.14609575817611553	0.14609575817611553	enet	2	2
G88-G64	G88	G64	0.14499609129881927	0.14499609129881927	enet	2	2
G43-G64	G43	G64	0.14441754202184698	0.14441754202184698	enet	2	2
G78-G95	G78	G95	0.14084715961775576	0.14084715961775576	enet	2	2
G71-G7	G71	G7	0.14057997828448768	0.14057997828448768	enet	2	2
G83-G85	G83	G85	0.14022664997568146	0.14022664997568146	enet	2	2
G57-G75	G57	G75	0.139482578162968	0.139482578162968	enet	2	2
G71-G77	G71	G77	0.13842678488665933	0.13842678488665933	enet	2	2
G17-G100	G17	G100	-0.13842642387144827	0.13842642387144827	enet	2	2
G10-G7	G10	G7	-0.13792019194596827	0.13792019194596827	enet	2	2
G96-G43	G96	G43	0.1374824301842375	0.1374824301842375	enet	2	2
G7-G64	G7	G64	-0.13747240675433814	0.13747240675433814	enet	2	2
G81-G51	G81	G51	0.1352214355466725	0.1352214355466725	enet	2	2
G51-G44	G51	G44	0.1347463628829532	0.1347463628829532	enet	2	2
G90-G7	G90	G7	0.13442734326088118	0.13442734326088118	enet	2	2
G96-G65	G96	G65	-0.1339631903385499	0.1339631903385499	enet	2	2
G89-G75	G89	G75	0.1335074971462423	0.1335074971462423	enet	2	2
G37-G62	G37	G62	-0.1332980398856226	0.1332980398856226	enet	2	2
G77-G47	G77	G47	0.13219845760042595	0.13219845760042595	enet	2	2
G48-G69	G48	G69	0.13215291381634528	0.13215291381634528	enet	2	2
G99-G35	G99	G35	0.13173941813306575	0.13173941813306575	enet	2	2
G25-G42	G25	G42	0.13123081945238058	0.13123081945238058	enet	2	2
G44-G68	G44	G68	-0.1310067110901604	0.1310067110901604	enet	2	2
G83-G26	G83	G26	0.13089861262558825	0.13089861262558825	enet	2	2
G30-G76	G30	G76	-0.13043927530041552	0.13043927530041552	enet	2	2
G23-G98	G23	G98	0.1303986387131888	0.1303986387131888	enet	2	2
G76-G49	G76	G49	-0.13023559300625595	0.13023559300625595	enet	2	2
G58-G27	G58	G27	0.1293498724682091	0.1293498724682091	enet	2	2
G99-G46	G99	G46	-0.1277379749574444	0.1277379749574444	enet	2	2
G83-G46	G83	G46	-0.12718131441398417	0.12718131441398417	enet	2	2
G93-G46	G93	G46	0.12709314601768806	0.12709314601768806	enet	2	2
G66-G63	G66	G63	0.12683902003652953	0.12683902003652953	enet	2	2
G7-G26	G7	G26	-0.12632914996126274	0.12632914996126274	enet	2	2
G46-G37	G46	G37	0.1256813832933781	0.1256813832933781	enet	2	2
G17-G91	G17	G91	-0.12543843159644166	0.12543843159644166	enet	2	2
G98-G49	G98	G49	0.12537307078133117	0.12537307078133117	enet	2	2
G54-G7	G54	G7	-0.12499093309486382	0.12499093309486382	enet	2	2
G77-G90	G77	G90	-0.12411223030379125	0.12411223030379125	enet	2	2
G75-G10	G75	G10	-0.12373377010866857	0.12373377010866857	enet	2	2
G23-G37	G23	G37	0.12361650527042509	0.12361650527042509	enet	2	2
G92-G57	G92	G57	0.12334871027635678	0.12334871027635678	enet	2	2
G98-G76	G98	G76	0.1233346222631932	0.1233346222631932	enet	2	2
G92-G83	G92	G83	-0.12313266477482027	0.12313266477482027	enet	2	2
G89-G18	G89	G18	0.12282736914334455	0.12282736914334455	enet	2	2
G49-G17	G49	G17	-0.12180812347563262	0.12180812347563262	enet	2	2
G66-G30	G66	G30	0.12173324048774214	0.12173324048774214	enet	2	2
G62-G51	G62	G51	0.12124558132814622	0.12124558132814622	enet	2	2
G3-G26	G3	G26	-0.12108975455123688	0.12108975455123688	enet	2	2
G37-G29	G37	G29	-0.12091678248797925	0.12091678248797925	enet	2	2
G46-G52	G46	G52	0.12055597264284665	0.12055597264284665	enet	2	2
G8-G37	G8	G37	0.11925240291607954	0.11925240291607954	enet	2	2
G100-G93	G100	G93	0.11844396706186573	0.11844396706186573	enet	2	2
G51-G66	G51	G66	0.11816530921176126	0.11816530921176126	enet	2	2
G91-G63	G91	G63	0.11809619677075531	0.11809619677075531	enet	2	2
G4-G76	G4	G76	0.11800615330080914	0.11800615330080914	enet	2	2
G89-G71	G89	G71	0.11786037088720366	0.11786037088720366	enet	2	2
