Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G41-G51	G41	G51	enet	2	-0.4147874973912323	0.4147874973912323	1.0				-0.4147874973912323	0.4147874973912323	1.0
G21-G99	G21	G99	enet	2	-0.3616927840433909	0.3616927840433909	1.0	-0.0658080591621178	0.0658080591621178	2.0	-0.3616927840433909	0.3616927840433909	1.0
G41-G76	G41	G76	enet	2	-0.34869492618667286	0.34869492618667286	1.0				-0.34869492618667286	0.34869492618667286	1.0
G46-G57	G46	G57	enet	2	-0.3469896367167639	0.3469896367167639	1.0	-0.030854437029166935	0.030854437029166935	2.0	-0.3469896367167639	0.3469896367167639	1.0
G90-G83	G90	G83	enet	2	0.3317660519390136	0.3317660519390136	1.0				0.3317660519390136	0.3317660519390136	1.0
G37-G29	G37	G29	enet	2	-0.31684831823866694	0.31684831823866694	1.0	-0.20137238534787366	0.20137238534787366	2.0	-0.31684831823866694	0.31684831823866694	1.0
G10-G43	G10	G43	enet	2	0.30995653423890196	0.30995653423890196	1.0				0.30995653423890196	0.30995653423890196	1.0
G21-G98	G21	G98	enet	2	-0.3045030788544901	0.3045030788544901	1.0				-0.3045030788544901	0.3045030788544901	1.0
G23-G24	G23	G24	enet	2	0.2972091261692346	0.2972091261692346	1.0				0.2972091261692346	0.2972091261692346	1.0
G88-G50	G88	G50	enet	2	0.2939418982343614	0.2939418982343614	1.0				0.2939418982343614	0.2939418982343614	1.0
G37-G47	G37	G47	enet	2	0.2712114973454419	0.2712114973454419	1.0	0.056814449509048306	0.056814449509048306	2.0	0.2712114973454419	0.2712114973454419	1.0
G21-G26	G21	G26	enet	2	-0.27116884450360773	0.27116884450360773	1.0	0.09815340318685808	0.09815340318685808	2.0	-0.27116884450360773	0.27116884450360773	1.0
G46-G37	G46	G37	enet	2	0.26607441726967934	0.26607441726967934	1.0	0.08966590480886615	0.08966590480886615	2.0	0.26607441726967934	0.26607441726967934	1.0
G41-G46	G41	G46	enet	2	-0.2655614794910393	0.2655614794910393	1.0				-0.2655614794910393	0.2655614794910393	1.0
G37-G72	G37	G72	enet	2	-0.26326155296582815	0.26326155296582815	1.0	-0.08689593510811863	0.08689593510811863	2.0	-0.26326155296582815	0.26326155296582815	1.0
G43-G91	G43	G91	enet	2	0.2549196723125641	0.2549196723125641	1.0				0.2549196723125641	0.2549196723125641	1.0
G66-G46	G66	G46	enet	2	0.25356092391464763	0.25356092391464763	1.0	-0.05496671394786326	0.05496671394786326	2.0	0.25356092391464763	0.25356092391464763	1.0
G91-G43	G91	G43	enet	2	0.25079120853943376	0.25079120853943376	1.0	0.16971194712511542	0.16971194712511542	2.0	0.25079120853943376	0.25079120853943376	1.0
G46-G56	G46	G56	enet	2	-0.2490768861188051	0.2490768861188051	1.0				-0.2490768861188051	0.2490768861188051	1.0
G42-G36	G42	G36	enet	2	0.24559711765540415	0.24559711765540415	1.0	0.026098091309612794	0.026098091309612794	2.0	0.24559711765540415	0.24559711765540415	1.0
G90-G100	G90	G100	enet	2	0.2298556785787175	0.2298556785787175	1.0				0.2298556785787175	0.2298556785787175	1.0
G25-G73	G25	G73	enet	2	0.22968505782728874	0.22968505782728874	1.0				0.22968505782728874	0.22968505782728874	1.0
G57-G56	G57	G56	enet	2	-0.22930866809543904	0.22930866809543904	1.0	-0.08190308217938295	0.08190308217938295	2.0	-0.22930866809543904	0.22930866809543904	1.0
G81-G98	G81	G98	enet	2	0.22509471251711652	0.22509471251711652	1.0				0.22509471251711652	0.22509471251711652	1.0
G46-G53	G46	G53	enet	2	0.2190396092440315	0.2190396092440315	1.0	0.00020549648825583116	0.00020549648825583116	2.0	0.2190396092440315	0.2190396092440315	1.0
G46-G47	G46	G47	enet	2	0.21477776333059423	0.21477776333059423	1.0				0.21477776333059423	0.21477776333059423	1.0
G18-G60	G18	G60	enet	2	0.2136989114597988	0.2136989114597988	1.0	0.0028538879606523487	0.0028538879606523487	2.0	0.2136989114597988	0.2136989114597988	1.0
G70-G73	G70	G73	enet	2	0.21331194817218402	0.21331194817218402	1.0				0.21331194817218402	0.21331194817218402	1.0
G37-G71	G37	G71	enet	2	-0.21180974785534698	0.21180974785534698	1.0				-0.21180974785534698	0.21180974785534698	1.0
G85-G17	G85	G17	enet	2	0.21158439225957357	0.21158439225957357	1.0				0.21158439225957357	0.21158439225957357	1.0
G43-G10	G43	G10	enet	2	0.21119943047430417	0.21119943047430417	1.0				0.21119943047430417	0.21119943047430417	1.0
G79-G75	G79	G75	enet	2	-0.20971386331149242	0.20971386331149242	1.0	-0.030691507938053576	0.030691507938053576	2.0	-0.20971386331149242	0.20971386331149242	1.0
G63-G79	G63	G79	enet	2	-0.20813004622160466	0.20813004622160466	1.0	-0.12323762987057511	0.12323762987057511	2.0	-0.20813004622160466	0.20813004622160466	1.0
G83-G26	G83	G26	enet	2	0.20439444943224971	0.20439444943224971	1.0				0.20439444943224971	0.20439444943224971	1.0
G66-G10	G66	G10	enet	2	-0.2002217904884595	0.2002217904884595	1.0				-0.2002217904884595	0.2002217904884595	1.0
G37-G74	G37	G74	enet	2	-0.2001812921886497	0.2001812921886497	1.0	-0.2076757203748716	0.2076757203748716	2.0	-0.2076757203748716	0.2076757203748716	2.0
G99-G75	G99	G75	enet	2	-0.19982045157210487	0.19982045157210487	1.0				-0.19982045157210487	0.19982045157210487	1.0
G46-G49	G46	G49	enet	2	0.19947751145545756	0.19947751145545756	1.0				0.19947751145545756	0.19947751145545756	1.0
G28-G36	G28	G36	enet	2	-0.19913470489873317	0.19913470489873317	1.0				-0.19913470489873317	0.19913470489873317	1.0
G43-G44	G43	G44	enet	2	0.19419518737226726	0.19419518737226726	1.0	0.07689915899222735	0.07689915899222735	2.0	0.19419518737226726	0.19419518737226726	1.0
G96-G83	G96	G83	enet	2	0.19393337349871834	0.19393337349871834	1.0	0.09347417063280311	0.09347417063280311	2.0	0.19393337349871834	0.19393337349871834	1.0
G41-G99	G41	G99	enet	2	0.19299562735703163	0.19299562735703163	1.0				0.19299562735703163	0.19299562735703163	1.0
G90-G77	G90	G77	enet	2	-0.18892507621473384	0.18892507621473384	1.0				-0.18892507621473384	0.18892507621473384	1.0
G79-G78	G79	G78	enet	2	0.1885921769353734	0.1885921769353734	1.0	0.1077496707667313	0.1077496707667313	2.0	0.1885921769353734	0.1885921769353734	1.0
G43-G51	G43	G51	enet	2	0.18656963120871772	0.18656963120871772	1.0				0.18656963120871772	0.18656963120871772	1.0
G96-G52	G96	G52	enet	2	0.18511654378030845	0.18511654378030845	1.0	0.013166225236716745	0.013166225236716745	2.0	0.18511654378030845	0.18511654378030845	1.0
G66-G26	G66	G26	enet	2	0.18341278173215753	0.18341278173215753	1.0				0.18341278173215753	0.18341278173215753	1.0
G100-G3	G100	G3	enet	2	-0.1829251883386155	0.1829251883386155	1.0				-0.1829251883386155	0.1829251883386155	1.0
G46-G22	G46	G22	enet	2	-0.18285607916491783	0.18285607916491783	1.0	-0.0741357541105907	0.0741357541105907	2.0	-0.18285607916491783	0.18285607916491783	1.0
G66-G1	G66	G1	enet	2	0.1811477299431592	0.1811477299431592	1.0				0.1811477299431592	0.1811477299431592	1.0
G46-G18	G46	G18	enet	2	0.17960866771802952	0.17960866771802952	1.0	0.08463504438049069	0.08463504438049069	2.0	0.17960866771802952	0.17960866771802952	1.0
G51-G43	G51	G43	enet	2	0.17842562025478698	0.17842562025478698	1.0	0.045717942484169376	0.045717942484169376	2.0	0.17842562025478698	0.17842562025478698	1.0
G81-G93	G81	G93	enet	2	-0.17825934273654434	0.17825934273654434	1.0	0.018533438300049325	0.018533438300049325	2.0	-0.17825934273654434	0.17825934273654434	1.0
G66-G98	G66	G98	enet	2	0.1773549679932064	0.1773549679932064	1.0	0.028331002014464098	0.028331002014464098	2.0	0.1773549679932064	0.1773549679932064	1.0
G88-G42	G88	G42	enet	2	-0.1766894753179219	0.1766894753179219	1.0				-0.1766894753179219	0.1766894753179219	1.0
G95-G94	G95	G94	enet	2	0.1763022270908535	0.1763022270908535	1.0				0.1763022270908535	0.1763022270908535	1.0
G57-G36	G57	G36	enet	2	-0.17519587499554823	0.17519587499554823	1.0	-0.08594729181052409	0.08594729181052409	2.0	-0.17519587499554823	0.17519587499554823	1.0
G37-G62	G37	G62	enet	2	-0.1740916476064969	0.1740916476064969	1.0				-0.1740916476064969	0.1740916476064969	1.0
G60-G26	G60	G26	enet	2	0.17372184115829759	0.17372184115829759	1.0				0.17372184115829759	0.17372184115829759	1.0
