Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G67-G36	G67	G36	enet	2	0.244296629304941	0.244296629304941	1.0				0.244296629304941	0.244296629304941	1.0
G60-G36	G60	G36	enet	2	-0.24200454323067702	0.24200454323067702	1.0				-0.24200454323067702	0.24200454323067702	1.0
G41-G52	G41	G52	enet	2	0.21148716510667315	0.21148716510667315	1.0				0.21148716510667315	0.21148716510667315	1.0
G83-G93	G83	G93	enet	2	0.21073408892965215	0.21073408892965215	1.0	0.07987518350694671	0.07987518350694671	2.0	0.21073408892965215	0.21073408892965215	1.0
G8-G51	G8	G51	enet	2	0.20219915603187416	0.20219915603187416	1.0				0.20219915603187416	0.20219915603187416	1.0
G53-G98	G53	G98	enet	2	0.19846131496466898	0.19846131496466898	1.0				0.19846131496466898	0.19846131496466898	1.0
G81-G37	G81	G37	enet	2	0.18903135479174238	0.18903135479174238	1.0				0.18903135479174238	0.18903135479174238	1.0
G45-G52	G45	G52	enet	2	0.186370708821706	0.186370708821706	1.0				0.186370708821706	0.186370708821706	1.0
G59-G100	G59	G100	enet	2	0.18194230933161862	0.18194230933161862	1.0				0.18194230933161862	0.18194230933161862	1.0
G8-G36	G8	G36	enet	2	0.17984044819872008	0.17984044819872008	1.0				0.17984044819872008	0.17984044819872008	1.0
G83-G76	G83	G76	enet	2	0.17928956399736654	0.17928956399736654	1.0				0.17928956399736654	0.17928956399736654	1.0
G94-G63	G94	G63	enet	2	0.1787188872490296	0.1787188872490296	1.0	0.07980416323710092	0.07980416323710092	2.0	0.1787188872490296	0.1787188872490296	1.0
G31-G93	G31	G93	enet	2	-0.17525004515902146	0.17525004515902146	1.0	-0.142545777518472	0.142545777518472	2.0	-0.17525004515902146	0.17525004515902146	1.0
G92-G37	G92	G37	enet	2	0.1740842290876298	0.1740842290876298	1.0	0.10027597115759722	0.10027597115759722	2.0	0.1740842290876298	0.1740842290876298	1.0
G44-G79	G44	G79	enet	2	0.17401900533769518	0.17401900533769518	1.0				0.17401900533769518	0.17401900533769518	1.0
G55-G26	G55	G26	enet	2	0.17311471146778898	0.17311471146778898	1.0	0.003270406752289985	0.003270406752289985	2.0	0.17311471146778898	0.17311471146778898	1.0
G8-G49	G8	G49	enet	2	0.17215911526298885	0.17215911526298885	1.0	0.005805699008713389	0.005805699008713389	2.0	0.17215911526298885	0.17215911526298885	1.0
G94-G44	G94	G44	enet	2	0.1717070004828093	0.1717070004828093	1.0				0.1717070004828093	0.1717070004828093	1.0
G70-G24	G70	G24	enet	2	-0.1716083833746735	0.1716083833746735	1.0				-0.1716083833746735	0.1716083833746735	1.0
G49-G26	G49	G26	enet	2	0.16572047199000212	0.16572047199000212	1.0	-0.01354826208085018	0.01354826208085018	2.0	0.16572047199000212	0.16572047199000212	1.0
G80-G44	G80	G44	enet	2	-0.16538164205224762	0.16538164205224762	1.0	-0.10337661598771924	0.10337661598771924	2.0	-0.16538164205224762	0.16538164205224762	1.0
G93-G75	G93	G75	enet	2	0.16387791967495058	0.16387791967495058	1.0				0.16387791967495058	0.16387791967495058	1.0
G56-G72	G56	G72	enet	2	-0.16380289414689833	0.16380289414689833	1.0				-0.16380289414689833	0.16380289414689833	1.0
G55-G62	G55	G62	enet	2	0.1636339036826323	0.1636339036826323	1.0				0.1636339036826323	0.1636339036826323	1.0
G59-G98	G59	G98	enet	2	-0.16332181007263946	0.16332181007263946	1.0	0.017869519226682173	0.017869519226682173	2.0	-0.16332181007263946	0.16332181007263946	1.0
G65-G91	G65	G91	enet	2	-0.16107007178260532	0.16107007178260532	1.0	-0.0001151785403585869	0.0001151785403585869	2.0	-0.16107007178260532	0.16107007178260532	1.0
G70-G90	G70	G90	enet	2	0.1606014137665148	0.1606014137665148	1.0				0.1606014137665148	0.1606014137665148	1.0
G40-G73	G40	G73	enet	2	-0.16059820615790077	0.16059820615790077	1.0	-0.05846131629866846	0.05846131629866846	2.0	-0.16059820615790077	0.16059820615790077	1.0
G26-G21	G26	G21	enet	2	-0.15987716170143054	0.15987716170143054	1.0	-0.14877550842954515	0.14877550842954515	2.0	-0.15987716170143054	0.15987716170143054	1.0
G28-G43	G28	G43	enet	2	0.15444180953281722	0.15444180953281722	1.0				0.15444180953281722	0.15444180953281722	1.0
G61-G51	G61	G51	enet	2	-0.1532396307775763	0.1532396307775763	1.0				-0.1532396307775763	0.1532396307775763	1.0
