Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G37-G74	G37	G74	-0.2466889407818701	0.2466889407818701	enet	2	2
G85-G98	G85	G98	0.21130922973280547	0.21130922973280547	enet	2	2
G37-G69	G37	G69	0.20678435754616956	0.20678435754616956	enet	2	2
G43-G64	G43	G64	0.19329413481133365	0.19329413481133365	enet	2	2
G26-G27	G26	G27	0.18133611783189368	0.18133611783189368	enet	2	2
G96-G65	G96	G65	-0.18053148599740884	0.18053148599740884	enet	2	2
G45-G79	G45	G79	-0.1676553639374833	0.1676553639374833	enet	2	2
G34-G89	G34	G89	-0.16630508177237638	0.16630508177237638	enet	2	2
G23-G18	G23	G18	0.16520976599623044	0.16520976599623044	enet	2	2
G93-G56	G93	G56	0.16448148273448548	0.16448148273448548	enet	2	2
G92-G57	G92	G57	0.16012472704674333	0.16012472704674333	enet	2	2
G4-G1	G4	G1	-0.1546245206273724	0.1546245206273724	enet	2	2
G7-G55	G7	G55	-0.14776102122791995	0.14776102122791995	enet	2	2
G37-G29	G37	G29	-0.1438571556872895	0.1438571556872895	enet	2	2
G85-G87	G85	G87	-0.14222302658224992	0.14222302658224992	enet	2	2
G37-G23	G37	G23	-0.13900663440182792	0.13900663440182792	enet	2	2
G81-G66	G81	G66	0.13830674961922357	0.13830674961922357	enet	2	2
G24-G35	G24	G35	-0.13348264879616245	0.13348264879616245	enet	2	2
G79-G78	G79	G78	0.1310790389283036	0.1310790389283036	enet	2	2
G46-G22	G46	G22	-0.1304411190337291	0.1304411190337291	enet	2	2
G37-G1	G37	G1	-0.12758454170329836	0.12758454170329836	enet	2	2
G67-G3	G67	G3	0.12468223758512802	0.12468223758512802	enet	2	2
G34-G33	G34	G33	0.1211026767104359	0.1211026767104359	enet	2	2
G69-G73	G69	G73	-0.1184757577151789	0.1184757577151789	enet	2	2
G52-G24	G52	G24	0.1114009691497964	0.1114009691497964	enet	2	2
G98-G49	G98	G49	0.10074518641640122	0.10074518641640122	enet	2	2
G12-G88	G12	G88	-0.09822170729826585	0.09822170729826585	enet	2	2
G55-G94	G55	G94	0.09697540692959628	0.09697540692959628	enet	2	2
G77-G24	G77	G24	0.09669132547681235	0.09669132547681235	enet	2	2
G85-G86	G85	G86	0.09663245126540293	0.09663245126540293	enet	2	2
G93-G87	G93	G87	-0.09660432565214871	0.09660432565214871	enet	2	2
G73-G41	G73	G41	-0.09563400428131406	0.09563400428131406	enet	2	2
G72-G88	G72	G88	-0.09545909645129695	0.09545909645129695	enet	2	2
G100-G55	G100	G55	0.09524088688481411	0.09524088688481411	enet	2	2
G68-G25	G68	G25	0.09472237755240846	0.09472237755240846	enet	2	2
G49-G25	G49	G25	0.0939543456236031	0.0939543456236031	enet	2	2
G76-G55	G76	G55	0.0935521441905501	0.0935521441905501	enet	2	2
G71-G77	G71	G77	0.0907785475398631	0.0907785475398631	enet	2	2
G43-G17	G43	G17	-0.08708092993563671	0.08708092993563671	enet	2	2
G89-G88	G89	G88	-0.08671981746856193	0.08671981746856193	enet	2	2
G1-G2	G1	G2	0.08663449058995563	0.08663449058995563	enet	2	2
G37-G61	G37	G61	-0.08522278650748362	0.08522278650748362	enet	2	2
G23-G24	G23	G24	0.08443484220652903	0.08443484220652903	enet	2	2
G52-G59	G52	G59	0.08101330835761693	0.08101330835761693	enet	2	2
G7-G84	G7	G84	-0.08009573234040039	0.08009573234040039	enet	2	2
G100-G88	G100	G88	0.0786712129660138	0.0786712129660138	enet	2	2
G5-G17	G5	G17	-0.07730169822619373	0.07730169822619373	enet	2	2
G63-G41	G63	G41	0.07612999739562025	0.07612999739562025	enet	2	2
G62-G33	G62	G33	-0.07573622339155998	0.07573622339155998	enet	2	2
G89-G81	G89	G81	-0.07359792562090733	0.07359792562090733	enet	2	2
G85-G81	G85	G81	0.07140904541034938	0.07140904541034938	enet	2	2
G64-G38	G64	G38	-0.057514894648021106	0.057514894648021106	enet	2	2
G62-G97	G62	G97	0.05465655715693517	0.05465655715693517	enet	2	2
G99-G15	G99	G15	-0.053548449716351844	0.053548449716351844	enet	2	2
G76-G86	G76	G86	0.0527460207483377	0.0527460207483377	enet	2	2
G91-G38	G91	G38	0.050370791801302515	0.050370791801302515	enet	2	2
G71-G38	G71	G38	-0.0499906289629138	0.0499906289629138	enet	2	2
G5-G11	G5	G11	-0.036633000399986806	0.036633000399986806	enet	2	2
G99-G11	G99	G11	-0.031191666049732565	0.031191666049732565	enet	2	2
G21-G32	G21	G32	0.029247455771616842	0.029247455771616842	enet	2	2
G46-G13	G46	G13	0.020723718589836383	0.020723718589836383	enet	2	2
