Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G41-G51	G41	G51	enet	2	-0.42459648242933107	0.42459648242933107	1.0				-0.42459648242933107	0.42459648242933107	1.0
G37-G29	G37	G29	enet	2	-0.3732605668229099	0.3732605668229099	1.0				-0.3732605668229099	0.3732605668229099	1.0
G21-G99	G21	G99	enet	2	-0.36131369391860707	0.36131369391860707	1.0				-0.36131369391860707	0.36131369391860707	1.0
G46-G57	G46	G57	enet	2	-0.3439705766730866	0.3439705766730866	1.0				-0.3439705766730866	0.3439705766730866	1.0
G21-G62	G21	G62	enet	2	-0.34110406712602237	0.34110406712602237	1.0				-0.34110406712602237	0.34110406712602237	1.0
G21-G98	G21	G98	enet	2	-0.3304274765574916	0.3304274765574916	1.0				-0.3304274765574916	0.3304274765574916	1.0
G90-G83	G90	G83	enet	2	0.3095042228291337	0.3095042228291337	1.0				0.3095042228291337	0.3095042228291337	1.0
G46-G47	G46	G47	enet	2	0.308826988508606	0.308826988508606	1.0				0.308826988508606	0.308826988508606	1.0
G21-G26	G21	G26	enet	2	-0.29330203527311494	0.29330203527311494	1.0				-0.29330203527311494	0.29330203527311494	1.0
G37-G72	G37	G72	enet	2	-0.2838359024733748	0.2838359024733748	1.0				-0.2838359024733748	0.2838359024733748	1.0
G37-G71	G37	G71	enet	2	-0.2801798147855683	0.2801798147855683	1.0				-0.2801798147855683	0.2801798147855683	1.0
G70-G67	G70	G67	enet	2	-0.2693379440019305	0.2693379440019305	1.0				-0.2693379440019305	0.2693379440019305	1.0
G88-G50	G88	G50	enet	2	0.26672348581507116	0.26672348581507116	1.0				0.26672348581507116	0.26672348581507116	1.0
G66-G46	G66	G46	enet	2	0.26528341310388703	0.26528341310388703	1.0				0.26528341310388703	0.26528341310388703	1.0
G43-G91	G43	G91	enet	2	0.2620573070951237	0.2620573070951237	1.0				0.2620573070951237	0.2620573070951237	1.0
G46-G56	G46	G56	enet	2	-0.25947299363583415	0.25947299363583415	1.0				-0.25947299363583415	0.25947299363583415	1.0
G28-G95	G28	G95	enet	2	-0.2581248829100731	0.2581248829100731	1.0				-0.2581248829100731	0.2581248829100731	1.0
G41-G76	G41	G76	enet	2	-0.25784445346650164	0.25784445346650164	1.0				-0.25784445346650164	0.25784445346650164	1.0
G95-G28	G95	G28	enet	2	-0.23917420473593085	0.23917420473593085	1.0				-0.23917420473593085	0.23917420473593085	1.0
G53-G4	G53	G4	enet	2	-0.239152044748122	0.239152044748122	1.0				-0.239152044748122	0.239152044748122	1.0
G46-G22	G46	G22	enet	2	-0.23427979016741915	0.23427979016741915	1.0				-0.23427979016741915	0.23427979016741915	1.0
G63-G79	G63	G79	enet	2	-0.2333909814294836	0.2333909814294836	1.0	-0.13946390437980286	0.13946390437980286	2.0	-0.2333909814294836	0.2333909814294836	1.0
G74-G23	G74	G23	enet	2	0.23317275566434167	0.23317275566434167	1.0				0.23317275566434167	0.23317275566434167	1.0
G90-G100	G90	G100	enet	2	0.23014152484853842	0.23014152484853842	1.0				0.23014152484853842	0.23014152484853842	1.0
G36-G37	G36	G37	enet	2	0.22943519568117304	0.22943519568117304	1.0				0.22943519568117304	0.22943519568117304	1.0
G43-G44	G43	G44	enet	2	0.22609484288292833	0.22609484288292833	1.0				0.22609484288292833	0.22609484288292833	1.0
G91-G43	G91	G43	enet	2	0.2255400579266946	0.2255400579266946	1.0				0.2255400579266946	0.2255400579266946	1.0
G37-G47	G37	G47	enet	2	0.2249468097956475	0.2249468097956475	1.0				0.2249468097956475	0.2249468097956475	1.0
G73-G89	G73	G89	enet	2	0.22366435132339393	0.22366435132339393	1.0				0.22366435132339393	0.22366435132339393	1.0
G31-G52	G31	G52	enet	2	0.22332658061983932	0.22332658061983932	1.0				0.22332658061983932	0.22332658061983932	1.0
G16-G100	G16	G100	enet	2	0.2214633890915426	0.2214633890915426	1.0				0.2214633890915426	0.2214633890915426	1.0
G34-G30	G34	G30	enet	2	-0.21932014036230668	0.21932014036230668	1.0				-0.21932014036230668	0.21932014036230668	1.0
G46-G18	G46	G18	enet	2	0.21763113927633354	0.21763113927633354	1.0				0.21763113927633354	0.21763113927633354	1.0
G79-G80	G79	G80	enet	2	0.21457866435995734	0.21457866435995734	1.0				0.21457866435995734	0.21457866435995734	1.0
G66-G1	G66	G1	enet	2	0.21435809599789846	0.21435809599789846	1.0				0.21435809599789846	0.21435809599789846	1.0
G5-G36	G5	G36	enet	2	0.21317359576828643	0.21317359576828643	1.0				0.21317359576828643	0.21317359576828643	1.0
G46-G49	G46	G49	enet	2	0.2112152088883608	0.2112152088883608	1.0				0.2112152088883608	0.2112152088883608	1.0
G88-G42	G88	G42	enet	2	-0.20552841413196543	0.20552841413196543	1.0				-0.20552841413196543	0.20552841413196543	1.0
G37-G74	G37	G74	enet	2	-0.20473152783630347	0.20473152783630347	1.0				-0.20473152783630347	0.20473152783630347	1.0
G76-G42	G76	G42	enet	2	0.20431742153537166	0.20431742153537166	1.0				0.20431742153537166	0.20431742153537166	1.0
G68-G16	G68	G16	enet	2	0.2040739304657887	0.2040739304657887	1.0				0.2040739304657887	0.2040739304657887	1.0
G26-G21	G26	G21	enet	2	-0.20133337708981833	0.20133337708981833	1.0				-0.20133337708981833	0.20133337708981833	1.0
G7-G36	G7	G36	enet	2	0.2005657061351786	0.2005657061351786	1.0				0.2005657061351786	0.2005657061351786	1.0
G31-G93	G31	G93	enet	2	-0.19903814531085565	0.19903814531085565	1.0				-0.19903814531085565	0.19903814531085565	1.0
G46-G53	G46	G53	enet	2	0.19757729371004298	0.19757729371004298	1.0				0.19757729371004298	0.19757729371004298	1.0
G10-G43	G10	G43	enet	2	0.19613460042229847	0.19613460042229847	1.0				0.19613460042229847	0.19613460042229847	1.0
G49-G98	G49	G98	enet	2	0.1887985144198918	0.1887985144198918	1.0				0.1887985144198918	0.1887985144198918	1.0
G69-G42	G69	G42	enet	2	-0.18816853816499834	0.18816853816499834	1.0				-0.18816853816499834	0.18816853816499834	1.0
