Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G21-G98	G21	G98	enet	2	-0.45001944772006647	0.45001944772006647	1.0				-0.45001944772006647	0.45001944772006647	1.0
G21-G99	G21	G99	enet	2	-0.4101132259070077	0.4101132259070077	1.0				-0.4101132259070077	0.4101132259070077	1.0
G46-G57	G46	G57	enet	2	-0.40449567979052203	0.40449567979052203	1.0				-0.40449567979052203	0.40449567979052203	1.0
G9-G31	G9	G31	enet	2	0.3414311264577778	0.3414311264577778	1.0				0.3414311264577778	0.3414311264577778	1.0
G46-G47	G46	G47	enet	2	0.32035499931641	0.32035499931641	1.0				0.32035499931641	0.32035499931641	1.0
G41-G51	G41	G51	enet	2	-0.3044610552619933	0.3044610552619933	1.0				-0.3044610552619933	0.3044610552619933	1.0
G21-G62	G21	G62	enet	2	-0.3034176484895175	0.3034176484895175	1.0				-0.3034176484895175	0.3034176484895175	1.0
G43-G91	G43	G91	enet	2	0.2993388302668064	0.2993388302668064	1.0				0.2993388302668064	0.2993388302668064	1.0
G73-G89	G73	G89	enet	2	0.2907280561410486	0.2907280561410486	1.0				0.2907280561410486	0.2907280561410486	1.0
G19-G80	G19	G80	enet	2	0.28260478401059214	0.28260478401059214	1.0				0.28260478401059214	0.28260478401059214	1.0
G48-G36	G48	G36	enet	2	-0.2802633721471471	0.2802633721471471	1.0				-0.2802633721471471	0.2802633721471471	1.0
G62-G36	G62	G36	enet	2	-0.2750607882508135	0.2750607882508135	1.0				-0.2750607882508135	0.2750607882508135	1.0
G46-G56	G46	G56	enet	2	-0.269368459094596	0.269368459094596	1.0				-0.269368459094596	0.269368459094596	1.0
G77-G46	G77	G46	enet	2	0.2688900989679636	0.2688900989679636	1.0				0.2688900989679636	0.2688900989679636	1.0
G70-G56	G70	G56	enet	2	0.25593932102312356	0.25593932102312356	1.0				0.25593932102312356	0.25593932102312356	1.0
G72-G76	G72	G76	enet	2	-0.2541410718323073	0.2541410718323073	1.0				-0.2541410718323073	0.2541410718323073	1.0
G37-G29	G37	G29	enet	2	-0.2517462036538039	0.2517462036538039	1.0	-0.23811112206108456	0.23811112206108456	2.0	-0.2517462036538039	0.2517462036538039	1.0
G43-G10	G43	G10	enet	2	0.24773843455511502	0.24773843455511502	1.0				0.24773843455511502	0.24773843455511502	1.0
G31-G4	G31	G4	enet	2	-0.24298498966407558	0.24298498966407558	1.0				-0.24298498966407558	0.24298498966407558	1.0
G46-G22	G46	G22	enet	2	-0.23183128558347119	0.23183128558347119	1.0				-0.23183128558347119	0.23183128558347119	1.0
G37-G74	G37	G74	enet	2	-0.23166018590999643	0.23166018590999643	1.0	-0.1967431955722978	0.1967431955722978	2.0	-0.23166018590999643	0.23166018590999643	1.0
G85-G83	G85	G83	enet	2	0.2272179732990994	0.2272179732990994	1.0				0.2272179732990994	0.2272179732990994	1.0
G43-G44	G43	G44	enet	2	0.22650078034207494	0.22650078034207494	1.0				0.22650078034207494	0.22650078034207494	1.0
G27-G56	G27	G56	enet	2	-0.22137106125870992	0.22137106125870992	1.0				-0.22137106125870992	0.22137106125870992	1.0
G91-G43	G91	G43	enet	2	0.2188050205271934	0.2188050205271934	1.0				0.2188050205271934	0.2188050205271934	1.0
G43-G51	G43	G51	enet	2	0.21841291606663737	0.21841291606663737	1.0				0.21841291606663737	0.21841291606663737	1.0
G46-G18	G46	G18	enet	2	0.21839326209988097	0.21839326209988097	1.0	0.09062218431985254	0.09062218431985254	2.0	0.21839326209988097	0.21839326209988097	1.0
G19-G20	G19	G20	enet	2	0.21751436470316718	0.21751436470316718	1.0				0.21751436470316718	0.21751436470316718	1.0
G80-G91	G80	G91	enet	2	0.2158617816207231	0.2158617816207231	1.0				0.2158617816207231	0.2158617816207231	1.0
G66-G46	G66	G46	enet	2	0.21381904629807977	0.21381904629807977	1.0				0.21381904629807977	0.21381904629807977	1.0
G90-G83	G90	G83	enet	2	0.2133043734884058	0.2133043734884058	1.0				0.2133043734884058	0.2133043734884058	1.0
G10-G43	G10	G43	enet	2	0.2130561844220031	0.2130561844220031	1.0				0.2130561844220031	0.2130561844220031	1.0
G31-G93	G31	G93	enet	2	-0.21205628922887662	0.21205628922887662	1.0				-0.21205628922887662	0.21205628922887662	1.0
G46-G53	G46	G53	enet	2	0.20977140437271366	0.20977140437271366	1.0				0.20977140437271366	0.20977140437271366	1.0
G100-G90	G100	G90	enet	2	0.20599283345294192	0.20599283345294192	1.0				0.20599283345294192	0.20599283345294192	1.0
G16-G51	G16	G51	enet	2	0.2047126828437245	0.2047126828437245	1.0				0.2047126828437245	0.2047126828437245	1.0
G50-G83	G50	G83	enet	2	-0.20108218347231746	0.20108218347231746	1.0				-0.20108218347231746	0.20108218347231746	1.0
G31-G43	G31	G43	enet	2	-0.1989329734703643	0.1989329734703643	1.0				-0.1989329734703643	0.1989329734703643	1.0
G39-G88	G39	G88	enet	2	0.19867360731929345	0.19867360731929345	1.0				0.19867360731929345	0.19867360731929345	1.0
G98-G26	G98	G26	enet	2	0.19808391955619437	0.19808391955619437	1.0				0.19808391955619437	0.19808391955619437	1.0
G39-G16	G39	G16	enet	2	0.1980597029778587	0.1980597029778587	1.0				0.1980597029778587	0.1980597029778587	1.0
G95-G94	G95	G94	enet	2	0.19309364584810754	0.19309364584810754	1.0				0.19309364584810754	0.19309364584810754	1.0
G41-G76	G41	G76	enet	2	-0.19194009332413806	0.19194009332413806	1.0				-0.19194009332413806	0.19194009332413806	1.0
G46-G58	G46	G58	enet	2	-0.1914838940661276	0.1914838940661276	1.0				-0.1914838940661276	0.1914838940661276	1.0
G29-G76	G29	G76	enet	2	-0.1910351666655837	0.1910351666655837	1.0				-0.1910351666655837	0.1910351666655837	1.0
G23-G24	G23	G24	enet	2	0.1906984889676836	0.1906984889676836	1.0				0.1906984889676836	0.1906984889676836	1.0
G28-G95	G28	G95	enet	2	-0.19055484718733773	0.19055484718733773	1.0				-0.19055484718733773	0.19055484718733773	1.0
G76-G42	G76	G42	enet	2	0.18901450118395122	0.18901450118395122	1.0				0.18901450118395122	0.18901450118395122	1.0
G46-G52	G46	G52	enet	2	0.18770028314720386	0.18770028314720386	1.0				0.18770028314720386	0.18770028314720386	1.0
G21-G26	G21	G26	enet	2	-0.18575310470600162	0.18575310470600162	1.0				-0.18575310470600162	0.18575310470600162	1.0
G63-G79	G63	G79	enet	2	-0.1845143846572807	0.1845143846572807	1.0				-0.1845143846572807	0.1845143846572807	1.0
G8-G18	G8	G18	enet	2	-0.1824574584686528	0.1824574584686528	1.0				-0.1824574584686528	0.1824574584686528	1.0
G70-G73	G70	G73	enet	2	0.1821288232940037	0.1821288232940037	1.0				0.1821288232940037	0.1821288232940037	1.0
G70-G39	G70	G39	enet	2	-0.18106207217484024	0.18106207217484024	1.0				-0.18106207217484024	0.18106207217484024	1.0
G93-G46	G93	G46	enet	2	-0.18022770571896832	0.18022770571896832	1.0				-0.18022770571896832	0.18022770571896832	1.0
G93-G44	G93	G44	enet	2	0.1798733294278682	0.1798733294278682	1.0				0.1798733294278682	0.1798733294278682	1.0
G37-G73	G37	G73	enet	2	-0.1789484522589395	0.1789484522589395	1.0				-0.1789484522589395	0.1789484522589395	1.0
G51-G66	G51	G66	enet	2	0.17714775966258062	0.17714775966258062	1.0				0.17714775966258062	0.17714775966258062	1.0
G10-G49	G10	G49	enet	2	0.1771120517303664	0.1771120517303664	1.0				0.1771120517303664	0.1771120517303664	1.0
G60-G52	G60	G52	enet	2	0.1746393987109751	0.1746393987109751	1.0				0.1746393987109751	0.1746393987109751	1.0
G45-G35	G45	G35	enet	2	-0.17290012281059117	0.17290012281059117	1.0				-0.17290012281059117	0.17290012281059117	1.0
G26-G30	G26	G30	enet	2	0.16805854840344361	0.16805854840344361	1.0				0.16805854840344361	0.16805854840344361	1.0
G27-G30	G27	G30	enet	2	0.16643660874044208	0.16643660874044208	1.0				0.16643660874044208	0.16643660874044208	1.0
G16-G1	G16	G1	enet	2	0.1661723078359331	0.1661723078359331	1.0				0.1661723078359331	0.1661723078359331	1.0
G100-G5	G100	G5	enet	2	0.16572136314832342	0.16572136314832342	1.0				0.16572136314832342	0.16572136314832342	1.0
G26-G34	G26	G34	enet	2	-0.1654323799903311	0.1654323799903311	1.0	-0.12273691190761728	0.12273691190761728	2.0	-0.1654323799903311	0.1654323799903311	1.0
G52-G66	G52	G66	enet	2	-0.16175096631240937	0.16175096631240937	1.0				-0.16175096631240937	0.16175096631240937	1.0
G91-G92	G91	G92	enet	2	0.15947812294318706	0.15947812294318706	1.0				0.15947812294318706	0.15947812294318706	1.0
G21-G60	G21	G60	enet	2	-0.15554632865378254	0.15554632865378254	1.0				-0.15554632865378254	0.15554632865378254	1.0
G94-G62	G94	G62	enet	2	0.15550101274624883	0.15550101274624883	1.0				0.15550101274624883	0.15550101274624883	1.0
G98-G21	G98	G21	enet	2	-0.1552442528703656	0.1552442528703656	1.0				-0.1552442528703656	0.1552442528703656	1.0
G34-G27	G34	G27	enet	2	-0.1542550722108154	0.1542550722108154	1.0				-0.1542550722108154	0.1542550722108154	1.0
G78-G93	G78	G93	enet	2	0.15294639954753703	0.15294639954753703	1.0				0.15294639954753703	0.15294639954753703	1.0
G63-G64	G63	G64	enet	2	0.152417475053143	0.152417475053143	1.0				0.152417475053143	0.152417475053143	1.0
G37-G71	G37	G71	enet	2	-0.15239371379641875	0.15239371379641875	1.0				-0.15239371379641875	0.15239371379641875	1.0
G46-G49	G46	G49	enet	2	0.15193033603977782	0.15193033603977782	1.0				0.15193033603977782	0.15193033603977782	1.0
G43-G26	G43	G26	enet	2	-0.15153925761104814	0.15153925761104814	1.0				-0.15153925761104814	0.15153925761104814	1.0
G10-G44	G10	G44	enet	2	0.1495834741838776	0.1495834741838776	1.0				0.1495834741838776	0.1495834741838776	1.0
G70-G10	G70	G10	enet	2	0.1487185260773669	0.1487185260773669	1.0				0.1487185260773669	0.1487185260773669	1.0
G83-G26	G83	G26	enet	2	0.148493484117312	0.148493484117312	1.0	0.17531064986077258	0.17531064986077258	2.0	0.17531064986077258	0.17531064986077258	2.0
G76-G41	G76	G41	enet	2	-0.1466979307251478	0.1466979307251478	1.0				-0.1466979307251478	0.1466979307251478	1.0
G17-G94	G17	G94	enet	2	-0.14668280582492907	0.14668280582492907	1.0				-0.14668280582492907	0.14668280582492907	1.0
G16-G100	G16	G100	enet	2	0.1462810240369374	0.1462810240369374	1.0				0.1462810240369374	0.1462810240369374	1.0
G36-G65	G36	G65	enet	2	0.1460492580587767	0.1460492580587767	1.0				0.1460492580587767	0.1460492580587767	1.0
G85-G87	G85	G87	enet	2	-0.14521468117866426	0.14521468117866426	1.0	-0.15072105220734136	0.15072105220734136	2.0	-0.15072105220734136	0.15072105220734136	2.0
G41-G99	G41	G99	enet	2	0.14384674856182722	0.14384674856182722	1.0				0.14384674856182722	0.14384674856182722	1.0
G46-G24	G46	G24	enet	2	-0.14266583895249477	0.14266583895249477	1.0				-0.14266583895249477	0.14266583895249477	1.0
G57-G49	G57	G49	enet	2	-0.14185143844628811	0.14185143844628811	1.0				-0.14185143844628811	0.14185143844628811	1.0
G7-G41	G7	G41	enet	2	-0.14152679331206144	0.14152679331206144	1.0				-0.14152679331206144	0.14152679331206144	1.0
G21-G54	G21	G54	enet	2	-0.14109868183502958	0.14109868183502958	1.0				-0.14109868183502958	0.14109868183502958	1.0
G82-G26	G82	G26	enet	2	0.14069560746408868	0.14069560746408868	1.0				0.14069560746408868	0.14069560746408868	1.0
G42-G53	G42	G53	enet	2	-0.14031979146093532	0.14031979146093532	1.0				-0.14031979146093532	0.14031979146093532	1.0
G26-G21	G26	G21	enet	2	-0.13996992312642625	0.13996992312642625	1.0				-0.13996992312642625	0.13996992312642625	1.0
G88-G50	G88	G50	enet	2	0.13896132685546392	0.13896132685546392	1.0				0.13896132685546392	0.13896132685546392	1.0
G28-G46	G28	G46	enet	2	0.13712871301907195	0.13712871301907195	1.0				0.13712871301907195	0.13712871301907195	1.0
G73-G70	G73	G70	enet	2	0.13592091531657008	0.13592091531657008	1.0				0.13592091531657008	0.13592091531657008	1.0
G7-G18	G7	G18	enet	2	-0.13523730787315708	0.13523730787315708	1.0				-0.13523730787315708	0.13523730787315708	1.0
G39-G25	G39	G25	enet	2	0.13463829945596426	0.13463829945596426	1.0				0.13463829945596426	0.13463829945596426	1.0
G59-G5	G59	G5	enet	2	0.13429106101224042	0.13429106101224042	1.0				0.13429106101224042	0.13429106101224042	1.0
G8-G26	G8	G26	enet	2	-0.13387133558302783	0.13387133558302783	1.0				-0.13387133558302783	0.13387133558302783	1.0
G90-G39	G90	G39	enet	2	-0.13352602125436142	0.13352602125436142	1.0				-0.13352602125436142	0.13352602125436142	1.0
G85-G49	G85	G49	enet	2	-0.13303896300114595	0.13303896300114595	1.0				-0.13303896300114595	0.13303896300114595	1.0
G90-G100	G90	G100	enet	2	0.13188485847514092	0.13188485847514092	1.0				0.13188485847514092	0.13188485847514092	1.0
G85-G17	G85	G17	enet	2	0.13169100906275039	0.13169100906275039	1.0				0.13169100906275039	0.13169100906275039	1.0
G46-G26	G46	G26	enet	2	0.13164201875389603	0.13164201875389603	1.0				0.13164201875389603	0.13164201875389603	1.0
G41-G91	G41	G91	enet	2	0.13025220667698242	0.13025220667698242	1.0				0.13025220667698242	0.13025220667698242	1.0
G37-G8	G37	G8	enet	2	-0.1302327384425586	0.1302327384425586	1.0				-0.1302327384425586	0.1302327384425586	1.0
G31-G9	G31	G9	enet	2	0.1297325381633375	0.1297325381633375	1.0				0.1297325381633375	0.1297325381633375	1.0
G61-G24	G61	G24	enet	2	0.12967550981232273	0.12967550981232273	1.0				0.12967550981232273	0.12967550981232273	1.0
G12-G91	G12	G91	enet	2	0.1294730400370482	0.1294730400370482	1.0				0.1294730400370482	0.1294730400370482	1.0
G62-G3	G62	G3	enet	2	0.12881122743278214	0.12881122743278214	1.0				0.12881122743278214	0.12881122743278214	1.0
G83-G50	G83	G50	enet	2	-0.12776732295062365	0.12776732295062365	1.0				-0.12776732295062365	0.12776732295062365	1.0
G85-G12	G85	G12	enet	2	-0.12700427693208424	0.12700427693208424	1.0				-0.12700427693208424	0.12700427693208424	1.0
G36-G30	G36	G30	enet	2	-0.12650885091188524	0.12650885091188524	1.0				-0.12650885091188524	0.12650885091188524	1.0
G55-G28	G55	G28	enet	2	-0.1261503664886901	0.1261503664886901	1.0				-0.1261503664886901	0.1261503664886901	1.0
G83-G5	G83	G5	enet	2	-0.12607773158898547	0.12607773158898547	1.0				-0.12607773158898547	0.12607773158898547	1.0
G65-G16	G65	G16	enet	2	0.12594826364406417	0.12594826364406417	1.0				0.12594826364406417	0.12594826364406417	1.0
G39-G55	G39	G55	enet	2	0.12552277097687412	0.12552277097687412	1.0				0.12552277097687412	0.12552277097687412	1.0
G31-G19	G31	G19	enet	2	0.12534445444517886	0.12534445444517886	1.0				0.12534445444517886	0.12534445444517886	1.0
G20-G19	G20	G19	enet	2	0.12463603643725647	0.12463603643725647	1.0				0.12463603643725647	0.12463603643725647	1.0
G99-G75	G99	G75	enet	2	-0.12399717942610683	0.12399717942610683	1.0				-0.12399717942610683	0.12399717942610683	1.0
G77-G39	G77	G39	enet	2	0.12338385248576195	0.12338385248576195	1.0				0.12338385248576195	0.12338385248576195	1.0
