Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G21-G98	G21	G98	enet	2	-0.436684021278655	0.436684021278655	1.0				-0.436684021278655	0.436684021278655	1.0
G46-G47	G46	G47	enet	2	0.34894122601103783	0.34894122601103783	1.0				0.34894122601103783	0.34894122601103783	1.0
G46-G57	G46	G57	enet	2	-0.3401299027299916	0.3401299027299916	1.0	-0.1616039165063479	0.1616039165063479	2.0	-0.3401299027299916	0.3401299027299916	1.0
G21-G99	G21	G99	enet	2	-0.31336143099777325	0.31336143099777325	1.0				-0.31336143099777325	0.31336143099777325	1.0
G41-G46	G41	G46	enet	2	-0.3097137132826634	0.3097137132826634	1.0				-0.3097137132826634	0.3097137132826634	1.0
G91-G43	G91	G43	enet	2	0.29573314757727615	0.29573314757727615	1.0				0.29573314757727615	0.29573314757727615	1.0
G46-G37	G46	G37	enet	2	0.282852992186691	0.282852992186691	1.0				0.282852992186691	0.282852992186691	1.0
G43-G10	G43	G10	enet	2	0.27801697121648905	0.27801697121648905	1.0				0.27801697121648905	0.27801697121648905	1.0
G41-G51	G41	G51	enet	2	-0.27790294290848744	0.27790294290848744	1.0				-0.27790294290848744	0.27790294290848744	1.0
G37-G29	G37	G29	enet	2	-0.2765114990958567	0.2765114990958567	1.0	-0.17683373987751527	0.17683373987751527	2.0	-0.2765114990958567	0.2765114990958567	1.0
G41-G76	G41	G76	enet	2	-0.2610352909304405	0.2610352909304405	1.0				-0.2610352909304405	0.2610352909304405	1.0
G26-G34	G26	G34	enet	2	-0.2543266425405453	0.2543266425405453	1.0				-0.2543266425405453	0.2543266425405453	1.0
G69-G18	G69	G18	enet	2	0.2486319596105305	0.2486319596105305	1.0				0.2486319596105305	0.2486319596105305	1.0
G40-G93	G40	G93	enet	2	0.24581469937729608	0.24581469937729608	1.0				0.24581469937729608	0.24581469937729608	1.0
G46-G56	G46	G56	enet	2	-0.24497969277358864	0.24497969277358864	1.0				-0.24497969277358864	0.24497969277358864	1.0
G21-G62	G21	G62	enet	2	-0.24396163022171424	0.24396163022171424	1.0				-0.24396163022171424	0.24396163022171424	1.0
G46-G18	G46	G18	enet	2	0.2393208757007138	0.2393208757007138	1.0				0.2393208757007138	0.2393208757007138	1.0
G96-G83	G96	G83	enet	2	0.23448955326490087	0.23448955326490087	1.0				0.23448955326490087	0.23448955326490087	1.0
G43-G44	G43	G44	enet	2	0.23338521407563426	0.23338521407563426	1.0				0.23338521407563426	0.23338521407563426	1.0
G98-G99	G98	G99	enet	2	0.2314134710157278	0.2314134710157278	1.0				0.2314134710157278	0.2314134710157278	1.0
G63-G79	G63	G79	enet	2	-0.23068973747374974	0.23068973747374974	1.0				-0.23068973747374974	0.23068973747374974	1.0
G37-G72	G37	G72	enet	2	-0.2245997062432414	0.2245997062432414	1.0				-0.2245997062432414	0.2245997062432414	1.0
G37-G74	G37	G74	enet	2	-0.223727054605608	0.223727054605608	1.0	-0.2516816388926132	0.2516816388926132	2.0	-0.2516816388926132	0.2516816388926132	2.0
G60-G26	G60	G26	enet	2	0.22303507040318826	0.22303507040318826	1.0				0.22303507040318826	0.22303507040318826	1.0
G57-G56	G57	G56	enet	2	-0.22293922925893614	0.22293922925893614	1.0				-0.22293922925893614	0.22293922925893614	1.0
G68-G71	G68	G71	enet	2	-0.2227537677942189	0.2227537677942189	1.0				-0.2227537677942189	0.2227537677942189	1.0
G90-G83	G90	G83	enet	2	0.21765075134185105	0.21765075134185105	1.0				0.21765075134185105	0.21765075134185105	1.0
G46-G49	G46	G49	enet	2	0.21760294061096297	0.21760294061096297	1.0				0.21760294061096297	0.21760294061096297	1.0
G39-G36	G39	G36	enet	2	-0.2147609411988129	0.2147609411988129	1.0				-0.2147609411988129	0.2147609411988129	1.0
G46-G22	G46	G22	enet	2	-0.2139547495748924	0.2139547495748924	1.0	-0.07892423205418125	0.07892423205418125	2.0	-0.2139547495748924	0.2139547495748924	1.0
G25-G73	G25	G73	enet	2	0.21193827444609314	0.21193827444609314	1.0				0.21193827444609314	0.21193827444609314	1.0
G31-G83	G31	G83	enet	2	-0.20923656645322497	0.20923656645322497	1.0				-0.20923656645322497	0.20923656645322497	1.0
G46-G52	G46	G52	enet	2	0.20801920856921094	0.20801920856921094	1.0				0.20801920856921094	0.20801920856921094	1.0
G57-G49	G57	G49	enet	2	-0.20634711118942234	0.20634711118942234	1.0				-0.20634711118942234	0.20634711118942234	1.0
G99-G96	G99	G96	enet	2	-0.20568385687987134	0.20568385687987134	1.0				-0.20568385687987134	0.20568385687987134	1.0
G36-G37	G36	G37	enet	2	0.20544373632991533	0.20544373632991533	1.0				0.20544373632991533	0.20544373632991533	1.0
G5-G98	G5	G98	enet	2	0.20379963587193115	0.20379963587193115	1.0				0.20379963587193115	0.20379963587193115	1.0
G21-G26	G21	G26	enet	2	-0.20323791065150182	0.20323791065150182	1.0				-0.20323791065150182	0.20323791065150182	1.0
G88-G50	G88	G50	enet	2	0.20308396851540267	0.20308396851540267	1.0				0.20308396851540267	0.20308396851540267	1.0
G26-G83	G26	G83	enet	2	0.20170766032619902	0.20170766032619902	1.0				0.20170766032619902	0.20170766032619902	1.0
G42-G24	G42	G24	enet	2	0.2015339985354697	0.2015339985354697	1.0				0.2015339985354697	0.2015339985354697	1.0
