Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G31-G76	G31	G76	0.34620959807008334	0.34620959807008334	enet	2	2
G80-G31	G80	G31	-0.30660406840707155	0.30660406840707155	enet	2	2
G37-G29	G37	G29	-0.21220307438659222	0.21220307438659222	enet	2	2
G80-G93	G80	G93	0.20971795520817108	0.20971795520817108	enet	2	2
G20-G90	G20	G90	0.19684181882709204	0.19684181882709204	enet	2	2
G2-G75	G2	G75	-0.1939681732535871	0.1939681732535871	enet	2	2
G27-G76	G27	G76	-0.18985020462657107	0.18985020462657107	enet	2	2
G77-G24	G77	G24	0.17566303696905786	0.17566303696905786	enet	2	2
G99-G35	G99	G35	0.17509587161569626	0.17509587161569626	enet	2	2
G29-G26	G29	G26	0.16288228072722458	0.16288228072722458	enet	2	2
G24-G10	G24	G10	0.15816302847780517	0.15816302847780517	enet	2	2
G37-G69	G37	G69	0.15591892259614612	0.15591892259614612	enet	2	2
G46-G18	G46	G18	0.1532416558792823	0.1532416558792823	enet	2	2
G45-G79	G45	G79	-0.15317899740882615	0.15317899740882615	enet	2	2
G91-G43	G91	G43	0.1497916159004257	0.1497916159004257	enet	2	2
G43-G63	G43	G63	0.14930797799890072	0.14930797799890072	enet	2	2
G47-G43	G47	G43	0.1444540699565275	0.1444540699565275	enet	2	2
G75-G10	G75	G10	-0.14371949956503177	0.14371949956503177	enet	2	2
G26-G34	G26	G34	-0.1430519068929141	0.1430519068929141	enet	2	2
G93-G56	G93	G56	0.1395342941093818	0.1395342941093818	enet	2	2
G47-G55	G47	G55	0.13638034871644664	0.13638034871644664	enet	2	2
G31-G1	G31	G1	-0.13330985186929922	0.13330985186929922	enet	2	2
G47-G35	G47	G35	0.13134048077327798	0.13134048077327798	enet	2	2
G46-G5	G46	G5	-0.12391159630843393	0.12391159630843393	enet	2	2
G64-G5	G64	G5	-0.12159593226927284	0.12159593226927284	enet	2	2
G37-G23	G37	G23	-0.12033423242153651	0.12033423242153651	enet	2	2
G65-G99	G65	G99	-0.12023411274175855	0.12023411274175855	enet	2	2
G95-G67	G95	G67	-0.11973579119046471	0.11973579119046471	enet	2	2
G100-G8	G100	G8	0.1189878236686781	0.1189878236686781	enet	2	2
G81-G55	G81	G55	-0.11873315326705229	0.11873315326705229	enet	2	2
G83-G7	G83	G7	-0.11602952809608166	0.11602952809608166	enet	2	2
G41-G7	G41	G7	-0.11525270776884909	0.11525270776884909	enet	2	2
G10-G7	G10	G7	-0.11477772137012213	0.11477772137012213	enet	2	2
G63-G75	G63	G75	0.11426617184614599	0.11426617184614599	enet	2	2
G58-G96	G58	G96	0.1137878445885446	0.1137878445885446	enet	2	2
G31-G55	G31	G55	-0.11282269033971809	0.11282269033971809	enet	2	2
G65-G18	G65	G18	0.1125436501575654	0.1125436501575654	enet	2	2
G16-G75	G16	G75	0.11205335636825306	0.11205335636825306	enet	2	2
G10-G18	G10	G18	0.11175819027636501	0.11175819027636501	enet	2	2
G27-G1	G27	G1	-0.11097365030123803	0.11097365030123803	enet	2	2
G69-G68	G69	G68	-0.10955371437620935	0.10955371437620935	enet	2	2
G51-G35	G51	G35	-0.10849932416686921	0.10849932416686921	enet	2	2
G19-G80	G19	G80	0.10704428002348827	0.10704428002348827	enet	2	2
G49-G81	G49	G81	0.10640274306229212	0.10640274306229212	enet	2	2
G81-G96	G81	G96	-0.10558060809955089	0.10558060809955089	enet	2	2
G2-G7	G2	G7	-0.10359833568464182	0.10359833568464182	enet	2	2
G96-G65	G96	G65	-0.1021929839168252	0.1021929839168252	enet	2	2
