Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G37-G74	G37	G74	-0.28700727754487687	0.28700727754487687	enet	2	2
G4-G37	G4	G37	-0.24817933378582302	0.24817933378582302	enet	2	2
G89-G36	G89	G36	0.24121718224720468	0.24121718224720468	enet	2	2
G29-G89	G29	G89	0.23379629610457614	0.23379629610457614	enet	2	2
G37-G29	G37	G29	-0.2303472079819808	0.2303472079819808	enet	2	2
G81-G36	G81	G36	0.22145430764506882	0.22145430764506882	enet	2	2
G37-G69	G37	G69	0.2105512021442553	0.2105512021442553	enet	2	2
G24-G10	G24	G10	0.20152471564998836	0.20152471564998836	enet	2	2
G7-G18	G7	G18	-0.173455272723815	0.173455272723815	enet	2	2
G16-G75	G16	G75	0.1689529469622126	0.1689529469622126	enet	2	2
G7-G64	G7	G64	-0.16656632719110628	0.16656632719110628	enet	2	2
G89-G65	G89	G65	0.15867084746472215	0.15867084746472215	enet	2	2
G37-G23	G37	G23	-0.15834169111030846	0.15834169111030846	enet	2	2
G44-G64	G44	G64	0.1575217666477104	0.1575217666477104	enet	2	2
G29-G65	G29	G65	0.15728638992784857	0.15728638992784857	enet	2	2
G70-G41	G70	G41	-0.15649296956192502	0.15649296956192502	enet	2	2
G44-G79	G44	G79	-0.15329781968800138	0.15329781968800138	enet	2	2
G63-G79	G63	G79	-0.1501739710002387	0.1501739710002387	enet	2	2
G16-G5	G16	G5	0.14993023700743324	0.14993023700743324	enet	2	2
G91-G100	G91	G100	-0.1461105832943284	0.1461105832943284	enet	2	2
G87-G75	G87	G75	-0.14608767828085656	0.14608767828085656	enet	2	2
G94-G66	G94	G66	0.14590907514201137	0.14590907514201137	enet	2	2
G27-G56	G27	G56	0.1429281882262961	0.1429281882262961	enet	2	2
G34-G81	G34	G81	0.14275853523096813	0.14275853523096813	enet	2	2
G10-G7	G10	G7	-0.14160008026305626	0.14160008026305626	enet	2	2
G45-G79	G45	G79	-0.14157007472134414	0.14157007472134414	enet	2	2
G89-G41	G89	G41	-0.14082994351248965	0.14082994351248965	enet	2	2
G80-G31	G80	G31	-0.13820692097131393	0.13820692097131393	enet	2	2
G72-G56	G72	G56	0.13790635086912714	0.13790635086912714	enet	2	2
G7-G55	G7	G55	-0.13677129235610153	0.13677129235610153	enet	2	2
G26-G34	G26	G34	-0.1359996247371807	0.1359996247371807	enet	2	2
G93-G56	G93	G56	0.12939935496571528	0.12939935496571528	enet	2	2
G46-G51	G46	G51	0.1292328576444732	0.1292328576444732	enet	2	2
G4-G66	G4	G66	-0.12922115892109304	0.12922115892109304	enet	2	2
G88-G64	G88	G64	0.12604262829222457	0.12604262829222457	enet	2	2
G60-G68	G60	G68	-0.12219713019974737	0.12219713019974737	enet	2	2
G89-G66	G89	G66	0.12160770583359795	0.12160770583359795	enet	2	2
G65-G56	G65	G56	-0.1206505257226757	0.1206505257226757	enet	2	2
G88-G4	G88	G4	0.118643203235209	0.118643203235209	enet	2	2
G70-G5	G70	G5	-0.11831443903176518	0.11831443903176518	enet	2	2
G76-G88	G76	G88	-0.11667303281288616	0.11667303281288616	enet	2	2
G74-G56	G74	G56	-0.11634222070896547	0.11634222070896547	enet	2	2
G27-G1	G27	G1	-0.11302773418152806	0.11302773418152806	enet	2	2
G26-G42	G26	G42	0.11156879639278328	0.11156879639278328	enet	2	2
G46-G5	G46	G5	-0.11035093416385454	0.11035093416385454	enet	2	2
G48-G40	G48	G40	0.10965981963281045	0.10965981963281045	enet	2	2
G83-G84	G83	G84	0.10897038044796258	0.10897038044796258	enet	2	2
G12-G85	G12	G85	-0.10839410517651571	0.10839410517651571	enet	2	2
G37-G60	G37	G60	-0.10711475446863922	0.10711475446863922	enet	2	2
G12-G66	G12	G66	0.10556446763897774	0.10556446763897774	enet	2	2
G46-G53	G46	G53	0.10444993000002714	0.10444993000002714	enet	2	2
G63-G17	G63	G17	0.1030658029563254	0.1030658029563254	enet	2	2
G72-G66	G72	G66	0.10289123312775501	0.10289123312775501	enet	2	2
G67-G7	G67	G7	-0.10152584959194602	0.10152584959194602	enet	2	2
G31-G55	G31	G55	-0.1001428728383044	0.1001428728383044	enet	2	2
G27-G48	G27	G48	-0.10001170853653188	0.10001170853653188	enet	2	2
G12-G50	G12	G50	-0.09969934471899107	0.09969934471899107	enet	2	2
G44-G68	G44	G68	-0.0991570060420476	0.0991570060420476	enet	2	2
G90-G28	G90	G28	0.09876392953734392	0.09876392953734392	enet	2	2
G18-G66	G18	G66	-0.09872242239282879	0.09872242239282879	enet	2	2
G5-G17	G5	G17	-0.09778851402469284	0.09778851402469284	enet	2	2
G8-G88	G8	G88	0.0976332543414551	0.0976332543414551	enet	2	2
G17-G85	G17	G85	0.09509538992614748	0.09509538992614748	enet	2	2
G12-G88	G12	G88	-0.09486069917654827	0.09486069917654827	enet	2	2
G35-G66	G35	G66	-0.09462524329039454	0.09462524329039454	enet	2	2
G89-G88	G89	G88	-0.09107549959998289	0.09107549959998289	enet	2	2
G85-G87	G85	G87	-0.09048525780428471	0.09048525780428471	enet	2	2
G85-G86	G85	G86	0.08228786623066492	0.08228786623066492	enet	2	2
G86-G88	G86	G88	0.08131349239390767	0.08131349239390767	enet	2	2
G99-G86	G99	G86	0.08099514428993469	0.08099514428993469	enet	2	2
G16-G66	G16	G66	0.0798170265648397	0.0798170265648397	enet	2	2
G40-G97	G40	G97	0.07798612001429922	0.07798612001429922	enet	2	2
G69-G66	G69	G66	-0.07712991786462235	0.07712991786462235	enet	2	2
G84-G25	G84	G25	-0.07496924314555306	0.07496924314555306	enet	2	2
G96-G31	G96	G31	-0.07405985880644851	0.07405985880644851	enet	2	2
G16-G14	G16	G14	0.0723348540591829	0.0723348540591829	enet	2	2
G64-G50	G64	G50	-0.07209651661230665	0.07209651661230665	enet	2	2
G7-G25	G7	G25	0.06630390963759565	0.06630390963759565	enet	2	2
G37-G61	G37	G61	-0.0639060611167545	0.0639060611167545	enet	2	2
G95-G50	G95	G50	0.06388565479811913	0.06388565479811913	enet	2	2
G91-G97	G91	G97	-0.06385925923719694	0.06385925923719694	enet	2	2
G87-G86	G87	G86	-0.06113081358279631	0.06113081358279631	enet	2	2
G57-G16	G57	G16	0.05968180218809321	0.05968180218809321	enet	2	2
G36-G61	G36	G61	-0.057632936073700125	0.057632936073700125	enet	2	2
G90-G61	G90	G61	-0.057450752055891605	0.057450752055891605	enet	2	2
G79-G78	G79	G78	0.05633385402515884	0.05633385402515884	enet	2	2
G72-G97	G72	G97	-0.05582123996587899	0.05582123996587899	enet	2	2
G79-G86	G79	G86	-0.055048780811362476	0.055048780811362476	enet	2	2
G76-G86	G76	G86	0.05497865080638738	0.05497865080638738	enet	2	2
G42-G54	G42	G54	0.053852552815433795	0.053852552815433795	enet	2	2
G71-G33	G71	G33	0.05328357281922366	0.05328357281922366	enet	2	2
G34-G33	G34	G33	0.053278832130476184	0.053278832130476184	enet	2	2
G83-G14	G83	G14	0.0499583363264749	0.0499583363264749	enet	2	2
G68-G61	G68	G61	-0.04876153928872403	0.04876153928872403	enet	2	2
G62-G97	G62	G97	0.04875122809490788	0.04875122809490788	enet	2	2
G93-G97	G93	G97	0.047091497799766645	0.047091497799766645	enet	2	2
G21-G33	G21	G33	0.04453581742265941	0.04453581742265941	enet	2	2
G43-G78	G43	G78	-0.04329721189340156	0.04329721189340156	enet	2	2
G90-G33	G90	G33	-0.04221357195838377	0.04221357195838377	enet	2	2
G30-G97	G30	G97	-0.04123570990923144	0.04123570990923144	enet	2	2
G45-G78	G45	G78	-0.04063633262720194	0.04063633262720194	enet	2	2
G56-G14	G56	G14	-0.03413915951822466	0.03413915951822466	enet	2	2
G99-G11	G99	G11	-0.03013412658531877	0.03013412658531877	enet	2	2
G5-G11	G5	G11	-0.02885175803821724	0.02885175803821724	enet	2	2
G46-G14	G46	G14	-0.02870256582385547	0.02870256582385547	enet	2	2
G1-G6	G1	G6	0.0242206538690331	0.0242206538690331	enet	2	2
G71-G32	G71	G32	0.022213233072860623	0.022213233072860623	enet	2	2
G35-G32	G35	G32	-0.019432456345936527	0.019432456345936527	enet	2	2
G21-G32	G21	G32	0.017816439316498615	0.017816439316498615	enet	2	2
G47-G14	G47	G14	-0.0174401390111803	0.0174401390111803	enet	2	2
