Cause-Effect	Cause	Effect	Test	Lag	Weight1	AbsWeight1	Coef1	Weight2	AbsWeight2	Coef2	Weight	AbsWeight	Coef
G45-G52	G45	G52	enet	2	0.2398603566957023	0.2398603566957023	1.0				0.2398603566957023	0.2398603566957023	1.0
G92-G43	G92	G43	enet	2	0.22877302254251883	0.22877302254251883	1.0	0.006361556274836335	0.006361556274836335	2.0	0.22877302254251883	0.22877302254251883	1.0
G73-G36	G73	G36	enet	2	0.2152962001299181	0.2152962001299181	1.0				0.2152962001299181	0.2152962001299181	1.0
G94-G89	G94	G89	enet	2	-0.2071899528958845	0.2071899528958845	1.0				-0.2071899528958845	0.2071899528958845	1.0
G67-G46	G67	G46	enet	2	0.19602336307066184	0.19602336307066184	1.0				0.19602336307066184	0.19602336307066184	1.0
G62-G24	G62	G24	enet	2	0.1865128457977796	0.1865128457977796	1.0				0.1865128457977796	0.1865128457977796	1.0
G68-G72	G68	G72	enet	2	0.18343956146036583	0.18343956146036583	1.0	0.07501440958856895	0.07501440958856895	2.0	0.18343956146036583	0.18343956146036583	1.0
G68-G73	G68	G73	enet	2	0.18304399369681207	0.18304399369681207	1.0	0.06573804316183048	0.06573804316183048	2.0	0.18304399369681207	0.18304399369681207	1.0
G30-G37	G30	G37	enet	2	-0.1806601922883589	0.1806601922883589	1.0	0.005162661754177667	0.005162661754177667	2.0	-0.1806601922883589	0.1806601922883589	1.0
G49-G46	G49	G46	enet	2	0.17894586993041772	0.17894586993041772	1.0	0.0015529499320482065	0.0015529499320482065	2.0	0.17894586993041772	0.17894586993041772	1.0
G57-G47	G57	G47	enet	2	0.17779138852226126	0.17779138852226126	1.0				0.17779138852226126	0.17779138852226126	1.0
G7-G77	G7	G77	enet	2	-0.17762687997219634	0.17762687997219634	1.0	-0.05498796892638502	0.05498796892638502	2.0	-0.17762687997219634	0.17762687997219634	1.0
G62-G4	G62	G4	enet	2	0.17713920222200277	0.17713920222200277	1.0				0.17713920222200277	0.17713920222200277	1.0
G64-G35	G64	G35	enet	2	-0.17337393468258402	0.17337393468258402	1.0				-0.17337393468258402	0.17337393468258402	1.0
G8-G51	G8	G51	enet	2	0.16854022670092678	0.16854022670092678	1.0				0.16854022670092678	0.16854022670092678	1.0
G98-G99	G98	G99	enet	2	0.16701521053272728	0.16701521053272728	1.0	0.14124924293595267	0.14124924293595267	2.0	0.16701521053272728	0.16701521053272728	1.0
G73-G71	G73	G71	enet	2	0.16680062247797517	0.16680062247797517	1.0	-0.05291342786457219	0.05291342786457219	2.0	0.16680062247797517	0.16680062247797517	1.0
G85-G43	G85	G43	enet	2	-0.1662812720093765	0.1662812720093765	1.0				-0.1662812720093765	0.1662812720093765	1.0
G65-G62	G65	G62	enet	2	-0.16611551473731515	0.16611551473731515	1.0	-0.054974502346452986	0.054974502346452986	2.0	-0.16611551473731515	0.16611551473731515	1.0
G80-G83	G80	G83	enet	2	-0.16516658561094164	0.16516658561094164	1.0				-0.16516658561094164	0.16516658561094164	1.0
G100-G43	G100	G43	enet	2	-0.16368281345390429	0.16368281345390429	1.0	-0.00751426979319911	0.00751426979319911	2.0	-0.16368281345390429	0.16368281345390429	1.0
G99-G36	G99	G36	enet	2	0.1633554995671581	0.1633554995671581	1.0	0.1621165596980537	0.1621165596980537	2.0	0.1633554995671581	0.1633554995671581	1.0
G47-G76	G47	G76	enet	2	0.1599457645221177	0.1599457645221177	1.0	0.09723798875582751	0.09723798875582751	2.0	0.1599457645221177	0.1599457645221177	1.0
G84-G37	G84	G37	enet	2	0.15969290963958396	0.15969290963958396	1.0				0.15969290963958396	0.15969290963958396	1.0
G68-G48	G68	G48	enet	2	-0.1594644921305419	0.1594644921305419	1.0				-0.1594644921305419	0.1594644921305419	1.0
G21-G36	G21	G36	enet	2	0.15809559581072	0.15809559581072	1.0	-0.05169746538568285	0.05169746538568285	2.0	0.15809559581072	0.15809559581072	1.0
G7-G23	G7	G23	enet	2	-0.15652420808055484	0.15652420808055484	1.0				-0.15652420808055484	0.15652420808055484	1.0
G4-G37	G4	G37	enet	2	0.15470349439861558	0.15470349439861558	1.0				0.15470349439861558	0.15470349439861558	1.0
G52-G18	G52	G18	enet	2	0.15440225037845778	0.15440225037845778	1.0	0.04827110664224393	0.04827110664224393	2.0	0.15440225037845778	0.15440225037845778	1.0
G63-G36	G63	G36	enet	2	0.15377924954050895	0.15377924954050895	1.0	0.02896800396246666	0.02896800396246666	2.0	0.15377924954050895	0.15377924954050895	1.0
G68-G71	G68	G71	enet	2	0.15328919355464465	0.15328919355464465	1.0				0.15328919355464465	0.15328919355464465	1.0
G92-G10	G92	G10	enet	2	0.15302433741694074	0.15302433741694074	1.0	0.03941120751667218	0.03941120751667218	2.0	0.15302433741694074	0.15302433741694074	1.0
G1-G43	G1	G43	enet	2	-0.15266190557612713	0.15266190557612713	1.0	0.07150894039685166	0.07150894039685166	2.0	-0.15266190557612713	0.15266190557612713	1.0
G67-G43	G67	G43	enet	2	0.15146678823604598	0.15146678823604598	1.0				0.15146678823604598	0.15146678823604598	1.0
G60-G99	G60	G99	enet	2	0.15078937518026916	0.15078937518026916	1.0	-0.04272423333306534	0.04272423333306534	2.0	0.15078937518026916	0.15078937518026916	1.0
G47-G89	G47	G89	enet	2	-0.1480576471609602	0.1480576471609602	1.0	-0.046569812909034274	0.046569812909034274	2.0	-0.1480576471609602	0.1480576471609602	1.0
G62-G53	G62	G53	enet	2	-0.14621728336307221	0.14621728336307221	1.0	-0.02358342703295535	0.02358342703295535	2.0	-0.14621728336307221	0.14621728336307221	1.0
G42-G27	G42	G27	enet	2	0.14593494020679604	0.14593494020679604	1.0				0.14593494020679604	0.14593494020679604	1.0
G7-G74	G7	G74	enet	2	-0.1458638200497817	0.1458638200497817	1.0	0.04058102189872125	0.04058102189872125	2.0	-0.1458638200497817	0.1458638200497817	1.0
G80-G51	G80	G51	enet	2	-0.14399858824521944	0.14399858824521944	1.0	-0.016085064438463106	0.016085064438463106	2.0	-0.14399858824521944	0.14399858824521944	1.0
G83-G51	G83	G51	enet	2	0.142686694992325	0.142686694992325	1.0	0.006875868714173272	0.006875868714173272	2.0	0.142686694992325	0.142686694992325	1.0
G93-G63	G93	G63	enet	2	0.14227727929405073	0.14227727929405073	1.0				0.14227727929405073	0.14227727929405073	1.0
G45-G80	G45	G80	enet	2	-0.14221456385533715	0.14221456385533715	1.0				-0.14221456385533715	0.14221456385533715	1.0
G81-G37	G81	G37	enet	2	0.13704067864627625	0.13704067864627625	1.0				0.13704067864627625	0.13704067864627625	1.0
G39-G36	G39	G36	enet	2	0.13650467241081626	0.13650467241081626	1.0	-0.01469949843109544	0.01469949843109544	2.0	0.13650467241081626	0.13650467241081626	1.0
G79-G94	G79	G94	enet	2	0.13519490160810585	0.13519490160810585	1.0	-0.045724771612959056	0.045724771612959056	2.0	0.13519490160810585	0.13519490160810585	1.0
G62-G8	G62	G8	enet	2	0.1350838172562384	0.1350838172562384	1.0				0.1350838172562384	0.1350838172562384	1.0
