Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
G37-G29	G37	G29	-0.23811112206108456	0.23811112206108456	enet	2	2
G89-G36	G89	G36	0.23562300342668244	0.23562300342668244	enet	2	2
G2-G37	G2	G37	0.23232101498780702	0.23232101498780702	enet	2	2
G37-G69	G37	G69	0.22604504526832472	0.22604504526832472	enet	2	2
G26-G46	G26	G46	0.2246740669240601	0.2246740669240601	enet	2	2
G93-G95	G93	G95	0.2156887839839451	0.2156887839839451	enet	2	2
G37-G74	G37	G74	-0.1967431955722978	0.1967431955722978	enet	2	2
G85-G98	G85	G98	0.1905691195958173	0.1905691195958173	enet	2	2
G12-G98	G12	G98	0.1834622778644684	0.1834622778644684	enet	2	2
G10-G7	G10	G7	-0.18246541159808827	0.18246541159808827	enet	2	2
G46-G36	G46	G36	0.17992680308792475	0.17992680308792475	enet	2	2
G77-G46	G77	G46	0.17752745622480276	0.17752745622480276	enet	2	2
G83-G26	G83	G26	0.17531064986077258	0.17531064986077258	enet	2	2
G7-G68	G7	G68	0.17189528051023628	0.17189528051023628	enet	2	2
G75-G83	G75	G83	-0.16850503080072005	0.16850503080072005	enet	2	2
G31-G5	G31	G5	-0.16441420453574757	0.16441420453574757	enet	2	2
G69-G40	G69	G40	0.16320133080270488	0.16320133080270488	enet	2	2
G74-G56	G74	G56	-0.16303585608743054	0.16303585608743054	enet	2	2
G91-G45	G91	G45	0.1610126103259101	0.1610126103259101	enet	2	2
G67-G43	G67	G43	0.16097045038105143	0.16097045038105143	enet	2	2
G77-G47	G77	G47	0.16080026857997523	0.16080026857997523	enet	2	2
G70-G89	G70	G89	-0.15898032680208052	0.15898032680208052	enet	2	2
G46-G53	G46	G53	0.15809552185992146	0.15809552185992146	enet	2	2
G22-G46	G22	G46	0.15714125564042464	0.15714125564042464	enet	2	2
G72-G41	G72	G41	-0.15586215962724276	0.15586215962724276	enet	2	2
G92-G57	G92	G57	0.15529711613355993	0.15529711613355993	enet	2	2
G84-G63	G84	G63	0.15498433688582103	0.15498433688582103	enet	2	2
G40-G98	G40	G98	0.1549815075202965	0.1549815075202965	enet	2	2
G45-G36	G45	G36	-0.152223284474839	0.152223284474839	enet	2	2
G46-G37	G46	G37	0.1517553847145812	0.1517553847145812	enet	2	2
G67-G10	G67	G10	0.1517360962872921	0.1517360962872921	enet	2	2
G25-G52	G25	G52	-0.15132964284141848	0.15132964284141848	enet	2	2
G83-G37	G83	G37	-0.15117844539836	0.15117844539836	enet	2	2
G85-G87	G85	G87	-0.15072105220734136	0.15072105220734136	enet	2	2
G73-G52	G73	G52	0.15037269434308334	0.15037269434308334	enet	2	2
G68-G66	G68	G66	0.15012072286106207	0.15012072286106207	enet	2	2
G89-G65	G89	G65	0.14497454428202372	0.14497454428202372	enet	2	2
G98-G76	G98	G76	0.14451266615198527	0.14451266615198527	enet	2	2
G46-G51	G46	G51	0.14435016071492296	0.14435016071492296	enet	2	2
G2-G16	G2	G16	-0.14341663344728897	0.14341663344728897	enet	2	2
G52-G5	G52	G5	0.14327688818076692	0.14327688818076692	enet	2	2
G37-G71	G37	G71	-0.14271260042988343	0.14271260042988343	enet	2	2
G36-G17	G36	G17	-0.14225429987303145	0.14225429987303145	enet	2	2
G92-G73	G92	G73	0.14163920642952668	0.14163920642952668	enet	2	2
G93-G94	G93	G94	0.14138870048760027	0.14138870048760027	enet	2	2
G100-G26	G100	G26	-0.14137400830683852	0.14137400830683852	enet	2	2
G66-G46	G66	G46	-0.14011324642879916	0.14011324642879916	enet	2	2
G37-G72	G37	G72	-0.13766998502774264	0.13766998502774264	enet	2	2
G76-G65	G76	G65	0.13699473363718342	0.13699473363718342	enet	2	2
G57-G56	G57	G56	-0.13669103319160128	0.13669103319160128	enet	2	2
G76-G56	G76	G56	-0.13579406765877985	0.13579406765877985	enet	2	2
G65-G46	G65	G46	0.1357723904494454	0.1357723904494454	enet	2	2
G68-G71	G68	G71	0.13417589041291914	0.13417589041291914	enet	2	2
G100-G56	G100	G56	0.1335155138142284	0.1335155138142284	enet	2	2
G77-G8	G77	G8	0.1330827781611597	0.1330827781611597	enet	2	2
G77-G24	G77	G24	0.1315281036024192	0.1315281036024192	enet	2	2
G61-G70	G61	G70	0.13076054337287948	0.13076054337287948	enet	2	2
G10-G5	G10	G5	0.13029004525679508	0.13029004525679508	enet	2	2
G77-G30	G77	G30	-0.130255384401212	0.130255384401212	enet	2	2
G53-G52	G53	G52	0.1302041836605047	0.1302041836605047	enet	2	2
G5-G63	G5	G63	-0.1284034452900797	0.1284034452900797	enet	2	2
G10-G37	G10	G37	0.12829065572353243	0.12829065572353243	enet	2	2
G24-G36	G24	G36	0.12766527844645345	0.12766527844645345	enet	2	2
G49-G45	G49	G45	-0.12755234010537525	0.12755234010537525	enet	2	2
